time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001700,35605,3595390,,179.35580444,0.97094053,152.95133972,,,,,-0.06697167,0.07762874,-9.81279278,-0.10362627,0.01551576,-0.00287414,-0.73343473,-0.03316351,-0.00736003,-0.23388949,0.24689300,1.02204430,,,,,,,3,,,,,,,,,
0.002924,35606,3595490,,179.35717773,0.96662074,152.93572998,,,,,-0.07688037,0.06956345,-9.80557060,-0.09746946,0.00407138,-0.01000857,-0.24317437,0.10185358,-0.24431509,-0.23484761,0.24786912,1.02205503,,,,,,,3,,,,,,,,,
0.004096,35607,3595590,,179.36705017,0.96640390,152.90016174,,,,,-0.07283381,0.07002389,-9.81727791,-0.10040237,0.00779719,0.00163817,0.08196257,-0.19524293,-0.23691709,-0.23435134,0.24738057,1.02254450,,,,,,,3,,,,,,,,,
0.005246,35608,3595690,,179.36680603,0.96705204,152.87870789,,,,,-0.07944755,0.07590477,-9.81310177,-0.09179427,0.00978199,-0.00236154,-0.69913694,-0.00380728,-0.18696762,-0.23430800,0.24689941,1.02352655,,,,,,,3,,,,,,,,,
0.006567,35609,3595790,,179.36303711,0.96891046,152.86367798,,,,,-0.07287768,0.08170649,-9.81895065,-0.09616166,0.01773750,0.00342894,-0.90241292,-0.66562451,-0.28782417,-0.23568359,0.24596237,1.02399957,,,,,,,3,,,,,,,,,
0.007821,35610,3595890,,179.36633301,0.97114766,152.86125183,,,,,-0.07029277,0.07109772,-9.81797218,-0.10284592,0.01017196,0.00229311,-0.26941217,-0.15536723,-0.28438787,-0.23581406,0.24836560,1.02156317,,,,,,,3,,,,,,,,,
0.008970,35611,3595990,,179.36988831,0.96993417,152.81266785,,,,,-0.07140408,0.07543574,-9.81347370,-0.09975716,0.01421607,-0.00213885,-0.31893694,-0.53029674,-0.50027822,-0.23489930,0.24787064,1.02057052,,,,,,,3,,,,,,,,,
0.010114,35612,3596090,,179.37304688,0.97081363,152.77668762,,,,,-0.06208282,0.07445082,-9.81695652,-0.10817267,0.01789477,0.00118089,-0.52672247,-0.18656679,-0.21492615,-0.23438530,0.24642181,1.02104485,,,,,,,3,,,,,,,,,
0.011074,35613,3596190,,179.37428284,0.97224349,152.77255249,,,,,-0.07185176,0.07410024,-9.81623363,-0.09976796,0.01389549,0.00061846,-0.15322013,-0.47667591,-0.03006788,-0.23624879,0.24645296,1.02153075,,,,,,,3,,,,,,,,,
0.012132,35614,3596290,,179.37667847,0.96725267,152.76022339,,,,,-0.07753833,0.07373202,-9.80313587,-0.09348570,0.01065179,-0.01237321,-0.34142293,0.21136487,-0.02263436,-0.23487322,0.24739000,1.02105772,,,,,,,3,,,,,,,,,
0.012939,35615,3596390,,179.37960815,0.96449691,152.73600769,,,,,-0.08238779,0.06324566,-9.81142902,-0.09379718,-0.00044171,-0.00411391,-0.27395227,-0.32686262,-0.29488424,-0.23442860,0.24690296,1.02006269,,,,,,,3,,,,,,,,,
0.013600,35616,3596490,,179.38662720,0.96701843,152.72650146,,,,,-0.07720511,0.06405151,-9.81007385,-0.09763066,0.00380131,-0.00554347,-0.09829639,-0.30153233,-0.07037349,-0.23678790,0.24646290,1.01954913,,,,,,,3,,,,,,,,,
0.014153,35617,3596590,,179.38999939,0.96315753,152.72140503,,,,,-0.07917988,0.07001022,-9.82173729,-0.09263847,0.00865177,0.00622225,-0.07778153,-0.23368993,-0.60253250,-0.23584853,0.24836661,1.02057350,,,,,,,3,,,,,,,,,
0.014699,35618,3596690,,179.40014648,0.96460289,152.67353821,,,,,-0.07156188,0.06967043,-9.81006336,-0.09872816,0.01355249,-0.00557685,0.24335900,-0.46308933,-0.14025765,-0.23304515,0.24927938,1.02060211,,,,,,,3,,,,,,,,,
0.015339,35619,3596790,,179.40785217,0.96162146,152.62547302,,,,,-0.07306105,0.07565182,-9.82001209,-0.09362669,0.01864453,0.00446844,-0.35788713,0.19307276,-0.15143847,-0.23388949,0.24689300,1.02204430,,,,,,,3,,,,,,,,,
0.015889,35620,3596890,,179.40673828,0.96284664,152.62762451,,,,,-0.07549150,0.07621564,-9.81449318,-0.09160326,0.01826880,-0.00100851,-0.62418868,-0.40702154,-0.53879718,-0.23526558,0.24691574,1.02302730,,,,,,,3,,,,,,,,,
0.016605,35621,3596990,,179.40504456,0.96290982,152.61557007,,,,,-0.06737109,0.07348479,-9.81866264,-0.10035918,0.01926101,0.00299048,-0.75802571,-0.38517366,-0.08774008,-0.23483038,0.24786861,1.02254987,,,,,,,3,,,,,,,,,
0.016998,35622,3597090,,179.40716553,0.96411598,152.58309937,,,,,-0.06851123,0.05949136,-9.81734562,-0.10547379,0.00661433,0.00155163,-0.58387467,-0.04966543,-0.07799290,-0.23536946,0.24787855,1.02056825,,,,,,,3,,,,,,,,,
0.017461,35623,3597190,,179.41244507,0.96265286,152.54707336,,,,,-0.07299405,0.07308718,-9.81313419,-0.09443238,0.01785674,-0.00243497,0.11641340,-0.09982693,0.18832013,-0.23722364,0.24646981,1.02053666,,,,,,,3,,,,,,,,,
0.017848,35624,3597290,,179.41523743,0.95626920,152.53933716,,,,,-0.07793326,0.06354371,-9.81006908,-0.09349859,0.00692111,-0.00550842,-0.31980448,-0.09194302,-0.50936061,-0.23680563,0.24742317,1.01956427,,,,,,,3,,,,,,,,,
0.018787,36204,3657403,,,,,,,,,0.01257394,0.04994784,-7.35674334,,,,-0.43508054,0.72335407,-0.18372965,0.25210690,0.21999308,1.02257180,,,,,,,1,,,,,,,,,
0.027493,36205,3657503,,179.65447998,-0.11653788,-179.99160767,,,,,0.01702560,0.05941676,-9.80627918,-0.00519031,0.00171559,-0.00918055,-0.47862999,-0.42956274,-0.76361035,0.25201136,0.22143553,1.02061510,,,,,,,3,,,,,,,,,
0.037459,36206,3657603,,179.64862061,-0.11951742,-179.99156189,,,,,0.01676448,0.06102599,-9.81143188,0.00373813,0.00078797,-0.00400686,-0.37054566,0.19017110,0.11113045,0.25113153,0.22096971,1.02208757,,,,,,,3,,,,,,,,,
0.047525,36207,3657703,,179.64407349,-0.11437303,-179.98925781,,,,,0.02381960,0.04978756,-9.81529617,-0.00430954,-0.01140772,-0.00019765,-0.48297367,-0.35535636,-0.34286877,0.25255045,0.22142559,1.02259672,,,,,,,3,,,,,,,,,
0.057484,36208,3657803,,179.63722229,-0.11541443,-179.98890686,,,,,0.02212915,0.05698122,-9.81284714,-0.00228005,-0.00549013,-0.00260711,-0.73757489,0.14763645,-0.14255720,0.25250918,0.21806768,1.01957476,,,,,,,3,,,,,,,,,
0.067478,36209,3657903,,179.63041687,-0.10970346,-179.98542786,,,,,0.02402030,0.06619406,-9.81074524,-0.00554306,0.00294580,-0.00464725,-0.29425594,-0.64133150,-0.38036798,0.25339735,0.21901312,1.01860452,,,,,,,3,,,,,,,,,
0.077497,36210,3658003,,179.62991333,-0.10563983,-179.98175049,,,,,0.00659749,0.05069819,-9.82005024,0.01126904,-0.01292020,0.00452518,-0.24823698,-0.48568637,-0.31726797,0.25300342,0.22141819,1.02210414,,,,,,,3,,,,,,,,,
0.087569,36211,3658103,,179.63090515,-0.10119924,-179.97801208,,,,,0.02194577,0.06386741,-9.81935215,-0.00463596,0.00076929,0.00393963,0.23753301,-0.25820386,-0.50876553,0.25115713,0.22144884,1.02308488,,,,,,,3,,,,,,,,,
0.097533,36212,3658203,,179.62969971,-0.09460400,-179.97569275,,,,,0.01749063,0.04706542,-9.81115341,-0.00176809,-0.01657057,-0.00437641,-0.32337082,-0.89515883,-0.00668635,0.25071356,0.22001633,1.02305996,,,,,,,3,,,,,,,,,
0.107436,36213,3658303,,179.62489319,-0.08970968,-179.97375488,,,,,0.01961527,0.06250597,-9.81831455,-0.00451295,-0.00190798,0.00288749,-0.39311535,-0.56062395,-0.19359439,0.25353467,0.21996884,1.02307332,,,,,,,3,,,,,,,,,
0.117390,36214,3658403,,179.62411499,-0.08483133,-179.97015381,,,,,0.01702475,0.06305861,-9.81796551,-0.00255352,-0.00153837,0.00253749,-0.25112442,-0.31775668,-0.52182197,0.25307286,0.22045639,1.02357352,,,,,,,3,,,,,,,,,
0.127521,36215,3658503,,179.61976624,-0.08131863,-179.96766663,,,,,0.01631548,0.04998545,-9.80975723,-0.00254971,-0.01512767,-0.00575805,-0.22682698,-0.36797463,-0.19718224,0.25157616,0.22048266,1.02109265,,,,,,,3,,,,,,,,,
0.137449,36216,3658603,,179.61643982,-0.07738621,-179.96673584,,,,,0.01727651,0.04669319,-9.80634022,-0.00417609,-0.01925139,-0.00919914,-0.50870566,-0.37923830,0.20841152,0.25157616,0.22048266,1.02109265,,,,,,,3,,,,,,,,,
0.147427,36217,3658703,,179.61074829,-0.07573113,-179.96688843,,,,,0.01267203,0.05226229,-9.80663967,0.00015683,-0.01467403,-0.00886798,-0.64741650,-0.24686011,-0.26576600,0.25205418,0.22191414,1.02210724,,,,,,,3,,,,,,,,,
0.157546,36218,3658803,,179.61042786,-0.06994195,-179.96307373,,,,,0.02351742,0.06512847,-9.81728649,-0.01169185,-0.00146212,0.00188017,0.18220756,-0.47482771,-0.09179530,0.25120047,0.22096768,1.02406693,,,,,,,3,,,,,,,,,
0.167433,36219,3658903,,179.61131287,-0.06653386,-179.96391296,,,,,0.01309744,0.05074741,-9.81559086,-0.00194936,-0.01592017,0.00007296,-0.04595612,-0.47356754,-0.18007846,0.25026059,0.22002374,1.02355254,,,,,,,3,,,,,,,,,
0.177469,36220,3659003,,179.60743713,-0.06152566,-179.96559143,,,,,0.01710878,0.06913245,-9.81655693,-0.00677479,0.00171410,0.00117111,-0.37261758,-0.49157581,0.00246997,0.25120986,0.21952778,1.02354944,,,,,,,3,,,,,,,,,
0.187456,36221,3659103,,179.60412598,-0.05547982,-179.96150208,,,,,0.00767722,0.06258556,-9.81930637,0.00162344,-0.00526731,0.00386333,-0.17345644,-0.54704175,-0.22084574,0.25208968,0.21999359,1.02207696,,,,,,,3,,,,,,,,,
