time_seconds,type,message
0.005,"telemetry","packetCounter: 29583 | sampleTimeFine: 9544839 | Roll: -177.95° Pitch: 0.16° Yaw: 140.86° | Acc: (-0.01, -0.35, -9.80) m/s² | Gyro: (-0.35, -0.41, -0.05) deg/s"
0.009,"telemetry","packetCounter: 29584 | sampleTimeFine: 9544939 | Roll: -177.95° Pitch: 0.16° Yaw: 140.85° | Acc: (-0.02, -0.34, -9.81) m/s² | Gyro: (-0.57, -0.10, 0.24) deg/s"
0.014,"telemetry","packetCounter: 29585 | sampleTimeFine: 9545039 | Roll: -177.95° Pitch: 0.16° Yaw: 140.84° | Acc: (-0.01, -0.36, -9.80) m/s² | Gyro: (-0.72, -0.79, -0.53) deg/s"
0.018,"telemetry","packetCounter: 29586 | sampleTimeFine: 9545139 | Roll: -177.95° Pitch: 0.17° Yaw: 140.83° | Acc: (-0.01, -0.36, -9.81) m/s² | Gyro: (-0.62, -0.22, -0.37) deg/s"
0.022,"telemetry","packetCounter: 29587 | sampleTimeFine: 9545239 | Roll: -177.96° Pitch: 0.16° Yaw: 140.83° | Acc: (-0.02, -0.35, -9.80) m/s² | Gyro: (-0.35, 0.09, 0.07) deg/s"
0.026,"telemetry","packetCounter: 29588 | sampleTimeFine: 9545339 | Roll: -177.96° Pitch: 0.16° Yaw: 140.83° | Acc: (-0.02, -0.35, -9.81) m/s² | Gyro: (-0.51, -0.44, 0.11) deg/s"
0.031,"telemetry","packetCounter: 29589 | sampleTimeFine: 9545439 | Roll: -177.96° Pitch: 0.16° Yaw: 140.84° | Acc: (-0.01, -0.36, -9.82) m/s² | Gyro: (-1.05, -0.04, -0.63) deg/s"
0.035,"telemetry","packetCounter: 29590 | sampleTimeFine: 9545539 | Roll: -177.96° Pitch: 0.16° Yaw: 140.84° | Acc: (-0.01, -0.36, -9.80) m/s² | Gyro: (0.42, -0.22, -0.46) deg/s"
0.039,"telemetry","packetCounter: 29591 | sampleTimeFine: 9545639 | Roll: -177.96° Pitch: 0.16° Yaw: 140.84° | Acc: (-0.01, -0.36, -9.80) m/s² | Gyro: (-0.50, -0.40, 0.18) deg/s"
0.043,"telemetry","packetCounter: 29592 | sampleTimeFine: 9545739 | Roll: -177.95° Pitch: 0.17° Yaw: 140.85° | Acc: (-0.01, -0.36, -9.81) m/s² | Gyro: (-0.25, -0.49, -0.16) deg/s"
0.048,"telemetry","packetCounter: 29593 | sampleTimeFine: 9545839 | Roll: -177.96° Pitch: 0.16° Yaw: 140.85° | Acc: (-0.01, -0.36, -9.81) m/s² | Gyro: (-0.87, -0.20, -0.64) deg/s"
0.052,"telemetry","packetCounter: 29594 | sampleTimeFine: 9545939 | Roll: -177.96° Pitch: 0.16° Yaw: 140.86° | Acc: (-0.00, -0.36, -9.81) m/s² | Gyro: (-0.27, -0.27, -0.52) deg/s"
0.056,"telemetry","packetCounter: 29595 | sampleTimeFine: 9546039 | Roll: -177.96° Pitch: 0.17° Yaw: 140.87° | Acc: (-0.02, -0.36, -9.81) m/s² | Gyro: (-0.48, -0.78, -0.40) deg/s"
0.060,"telemetry","packetCounter: 29596 | sampleTimeFine: 9546139 | Roll: -177.96° Pitch: 0.16° Yaw: 140.89° | Acc: (-0.01, -0.35, -9.81) m/s² | Gyro: (-0.64, 0.08, -0.71) deg/s"
0.064,"telemetry","packetCounter: 29597 | sampleTimeFine: 9546239 | Roll: -177.96° Pitch: 0.17° Yaw: 140.90° | Acc: (-0.01, -0.34, -9.81) m/s² | Gyro: (-0.43, -0.34, -0.03) deg/s"
0.069,"telemetry","packetCounter: 29598 | sampleTimeFine: 9546339 | Roll: -177.96° Pitch: 0.17° Yaw: 140.91° | Acc: (-0.02, -0.36, -9.81) m/s² | Gyro: (-0.47, -0.26, -0.16) deg/s"
0.073,"telemetry","packetCounter: 29599 | sampleTimeFine: 9546439 | Roll: -177.96° Pitch: 0.17° Yaw: 140.92° | Acc: (-0.02, -0.35, -9.81) m/s² | Gyro: (-0.56, -0.34, -0.14) deg/s"
0.077,"telemetry","packetCounter: 29600 | sampleTimeFine: 9546539 | Roll: -177.96° Pitch: 0.17° Yaw: 140.93° | Acc: (-0.00, -0.36, -9.80) m/s² | Gyro: (-0.15, -0.58, -0.24) deg/s"
