time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001608,42532,4279896,,178.99560547,1.14526474,174.63806152,,,,,0.12237179,-0.24747182,-10.04100037,-0.35970697,-0.39180833,0.21544373,-0.22889837,-1.39177569,1.09714407,0.11809851,0.23225534,1.18932259,,,,,,,3,,,,,,,,,
0.002880,42533,4279996,,179.00814819,1.14616871,174.62854004,,,,,0.00366888,0.90541112,-9.97028828,-0.13502049,0.74797904,0.16677320,0.04919434,-1.59071851,3.70330978,0.11915462,0.23464142,1.18045986,,,,,,,3,,,,,,,,,
0.003981,42534,4280096,,179.00901794,1.14167237,174.58695984,,,,,-0.07401136,0.62355793,-10.05209827,-0.08265628,0.46061641,0.24521136,1.29790392,0.66507532,3.44633865,0.12072526,0.23461889,1.17156172,,,,,,,3,,,,,,,,,
0.005059,42535,4280196,,179.00994873,1.13482857,174.54031372,,,,,-0.09445441,-0.11244129,-9.88085175,-0.12645674,-0.27140743,0.06263530,0.73667982,0.15101415,2.60924347,0.12213530,0.23555492,1.17207837,,,,,,,3,,,,,,,,,
0.006167,42536,4280296,,179.03004456,1.13460422,174.52180481,,,,,-0.18767135,0.12784040,-9.78720951,-0.00986959,-0.03581589,-0.02621543,2.22570038,-0.38155721,2.17587479,0.12314510,0.23457730,1.17355227,,,,,,,3,,,,,,,,,
0.007265,42537,4280396,,179.05795288,1.14003658,174.49678040,,,,,-0.07139654,0.53713948,-9.85686970,-0.08732954,0.38454190,0.04815805,0.30360412,0.76413136,2.87118165,0.12087297,0.23221515,1.17449296,,,,,,,3,,,,,,,,,
0.008339,42538,4280496,,179.05647278,1.12201858,174.45516968,,,,,-0.28549519,1.04158664,-9.69671631,0.17914224,0.86744785,-0.09868264,-1.51292938,-1.49539639,4.54288475,0.11999163,0.23462865,1.17749524,,,,,,,3,,,,,,,,,
0.009439,42539,4280596,,179.03244019,1.13239634,174.41146851,,,,,-0.36085552,0.07109129,-9.60331535,0.16144627,-0.10726880,-0.20728338,-1.17408497,-0.53551378,2.43184019,0.11815318,0.23609868,1.17948842,,,,,,,3,,,,,,,,,
0.010579,42540,4280696,,179.02241516,1.13666308,174.39916992,,,,,-0.06261192,0.33535016,-9.88592625,-0.11828265,0.17840408,0.07363749,-1.32211588,-2.45322082,2.41837426,0.11678647,0.23468150,1.17995381,,,,,,,3,,,,,,,,,
0.010978,42541,4280796,,179.02186584,1.14417398,174.39753723,,,,,-0.15951373,0.63338548,-9.62173748,0.01374513,0.46980688,-0.18299603,-0.34274884,-0.73730868,2.94871454,0.11770961,0.23466617,1.17946351,,,,,,,3,,,,,,,,,
0.011317,42542,4280896,,179.01429749,1.14944649,174.35589600,,,,,0.29733351,0.38267252,-9.79074860,-0.47042516,0.26129061,-0.02798069,-1.11318829,-0.23726239,4.00156408,0.11903300,0.23656452,1.17801595,,,,,,,3,,,,,,,,,
0.011654,42543,4280996,,178.99432373,1.14892542,174.29447937,,,,,-0.07590515,0.01692310,-9.32915020,-0.12488542,-0.13485011,-0.48748422,-0.99635961,-1.14587469,5.25858057,0.12122001,0.23700963,1.17358112,,,,,,,3,,,,,,,,,
0.012000,42544,4281096,,178.99223328,1.17971802,174.25056458,,,,,0.12038963,-0.61076444,-10.04965687,-0.40264994,-0.75025862,0.21714747,0.62076969,-0.33934362,2.57700006,0.12071486,0.23797832,1.17309916,,,,,,,3,,,,,,,,,
0.012333,42545,4281196,,179.01504517,1.17566204,174.23916626,,,,,0.25563106,1.10166347,-10.35319233,-0.37318939,0.96469337,0.54825222,-0.29122587,-0.38697885,3.34230526,0.12034855,0.23702344,1.17555594,,,,,,,3,,,,,,,,,
0.012666,42546,4281296,,179.01794434,1.16595054,174.20478821,,,,,-0.06526119,0.81670749,-9.95816994,-0.07077754,0.65612638,0.15436518,-0.71437055,0.53157927,4.59954202,0.12086257,0.23557460,1.17603040,,,,,,,3,,,,,,,,,
0.013005,42547,4281396,,178.99890137,1.16000009,174.14503479,,,,,-0.12735139,-0.37141800,-9.72620296,-0.12392670,-0.53247154,-0.09668827,-1.97678161,-0.29163430,3.97283887,0.12093200,0.23461281,1.17749977,,,,,,,3,,,,,,,,,
