time_s,label,confidence,p_fault
0.8403,normal,0.737500,0.262500
0.9406,normal,0.700000,0.300000
1.0484,normal,0.657500,0.342500
1.1472,normal,0.772500,0.227500
1.2460,normal,0.772500,0.227500
1.3463,normal,0.792500,0.207500
1.4470,normal,0.782500,0.217500
1.5465,normal,0.822500,0.177500
1.6468,normal,0.825000,0.175000
1.7466,normal,0.865000,0.135000
1.8466,normal,0.917500,0.082500
1.9468,normal,0.960000,0.040000
2.0467,normal,0.952500,0.047500
2.1473,normal,0.987500,0.012500
2.2463,normal,0.985000,0.015000
2.3455,normal,0.990000,0.010000
2.4460,normal,0.985000,0.015000
2.5418,normal,0.985000,0.015000
2.6458,normal,0.972500,0.027500
2.7457,normal,0.980000,0.020000
2.8452,normal,0.995000,0.005000
2.9456,normal,0.980000,0.020000
3.0454,normal,0.962500,0.037500
3.1450,normal,0.907500,0.092500
3.2467,normal,0.940000,0.060000
3.3449,normal,0.945000,0.055000
3.4462,normal,0.952500,0.047500
3.5453,normal,0.980000,0.020000
3.6458,normal,0.995000,0.005000
3.7453,normal,0.997500,0.002500
3.8455,normal,0.987500,0.012500
3.9458,normal,0.987500,0.012500
4.0449,normal,0.990000,0.010000
4.1453,normal,0.992500,0.007500
4.2446,normal,0.995000,0.005000
4.3451,normal,0.992500,0.007500
4.4454,normal,0.987500,0.012500
4.5453,normal,0.972500,0.027500
4.6466,normal,0.977500,0.022500
4.7451,normal,0.977500,0.022500
4.8452,normal,0.985000,0.015000
4.9457,normal,0.975000,0.025000
5.0459,normal,0.972500,0.027500
5.1448,normal,0.975000,0.025000
5.2450,normal,0.995000,0.005000
5.3458,normal,0.997500,0.002500
5.4456,normal,0.997500,0.002500
5.5446,normal,0.995000,0.005000
5.6453,normal,1.000000,0.000000
5.7455,normal,0.997500,0.002500
5.8449,normal,0.990000,0.010000
5.9456,normal,0.945000,0.055000
6.0461,normal,0.972500,0.027500
6.1467,normal,0.990000,0.010000
6.2458,normal,0.987500,0.012500
6.3468,normal,0.940000,0.060000
6.4461,normal,0.932500,0.067500
6.5445,normal,0.887500,0.112500
6.6462,normal,0.880000,0.120000
6.7456,normal,0.885000,0.115000
6.8456,normal,0.862500,0.137500
6.9448,normal,0.882500,0.117500
7.0466,normal,0.930000,0.070000
7.1456,normal,0.947500,0.052500
7.2458,normal,0.990000,0.010000
7.3456,normal,0.987500,0.012500
7.4450,normal,0.992500,0.007500
7.5456,normal,0.995000,0.005000
7.6458,normal,0.997500,0.002500
7.7460,normal,0.982500,0.017500
7.8461,normal,0.990000,0.010000
7.9452,normal,1.000000,0.000000
8.0456,normal,1.000000,0.000000
8.1457,normal,1.000000,0.000000
8.2455,normal,1.000000,0.000000
8.3456,normal,1.000000,0.000000
8.4454,normal,1.000000,0.000000
8.5479,normal,1.000000,0.000000
8.6453,normal,1.000000,0.000000
8.7452,normal,0.995000,0.005000
8.8462,normal,0.972500,0.027500
8.9463,normal,0.920000,0.080000
9.0457,normal,0.852500,0.147500
9.1465,normal,0.830000,0.170000
9.2456,normal,0.735000,0.265000
9.3464,normal,0.785000,0.215000
9.4459,normal,0.795000,0.205000
9.5468,normal,0.782500,0.217500
9.6463,normal,0.775000,0.225000
9.7456,normal,0.810000,0.190000
9.8459,normal,0.800000,0.200000
9.9462,normal,0.657500,0.342500
10.0462,normal,0.657500,0.342500
10.1459,normal,0.680000,0.320000
10.2475,normal,0.690000,0.310000
10.3456,normal,0.667500,0.332500
10.4456,normal,0.640000,0.360000
10.5458,normal,0.750000,0.250000
10.6471,normal,0.760000,0.240000
10.7450,normal,0.755000,0.245000
10.8460,normal,0.777500,0.222500
10.9465,normal,0.757500,0.242500
11.0458,normal,0.750000,0.250000
11.1464,normal,0.765000,0.235000
11.2455,normal,0.780000,0.220000
11.3468,normal,0.785000,0.215000
11.4462,normal,0.845000,0.155000
11.5410,normal,0.915000,0.085000
11.6448,normal,0.992500,0.007500
11.7449,normal,0.975000,0.025000
11.8463,normal,0.965000,0.035000
11.9454,normal,0.937500,0.062500
12.0449,normal,0.935000,0.065000
12.1446,normal,0.882500,0.117500
12.2461,normal,0.847500,0.152500
12.3454,normal,0.742500,0.257500
12.4451,normal,0.760000,0.240000
12.5453,normal,0.737500,0.262500
12.6448,normal,0.752500,0.247500
12.7442,normal,0.805000,0.195000
12.8454,normal,0.835000,0.165000
12.9455,normal,0.900000,0.100000
13.0450,normal,0.910000,0.090000
13.1456,normal,0.927500,0.072500
13.2452,normal,0.900000,0.100000
13.3448,normal,0.892500,0.107500
13.4463,normal,0.817500,0.182500
13.5453,normal,0.797500,0.202500
13.6450,normal,0.702500,0.297500
13.7455,normal,0.742500,0.257500
13.8448,normal,0.710000,0.290000
13.9458,normal,0.630000,0.370000
14.0451,normal,0.607500,0.392500
14.1449,normal,0.577500,0.422500
14.2448,normal,0.600000,0.400000
14.3448,normal,0.570000,0.430000
14.4447,normal,0.620000,0.380000
14.5448,normal,0.647500,0.352500
14.6450,normal,0.612500,0.387500
14.7446,normal,0.595000,0.405000
14.8456,normal,0.580000,0.420000
14.9448,fault,0.540000,0.540000
15.0448,fault,0.510000,0.510000
15.1445,normal,0.505000,0.495000
15.2444,fault,0.665000,0.665000
15.3454,fault,0.730000,0.730000
15.4449,fault,0.745000,0.745000
15.5448,fault,0.740000,0.740000
15.6452,fault,0.622500,0.622500
15.7444,fault,0.655000,0.655000
15.8453,normal,0.535000,0.465000
15.9458,normal,0.735000,0.265000
16.0453,normal,0.810000,0.190000
16.1452,normal,0.912500,0.087500
16.2449,normal,0.912500,0.087500
16.3451,normal,0.865000,0.135000
16.4450,normal,0.812500,0.187500
16.5445,normal,0.760000,0.240000
16.6456,normal,0.742500,0.257500
16.7455,normal,0.715000,0.285000
16.8453,normal,0.605000,0.395000
16.9451,normal,0.587500,0.412500
17.0456,normal,0.567500,0.432500
17.1464,normal,0.545000,0.455000
17.2450,normal,0.527500,0.472500
17.3458,normal,0.530000,0.470000
17.4468,normal,0.517500,0.482500
17.5471,normal,0.517500,0.482500
17.6448,normal,0.507500,0.492500
17.7459,fault,0.562500,0.562500
17.8448,normal,0.600000,0.400000
17.9481,normal,0.610000,0.390000
18.0453,normal,0.612500,0.387500
18.1452,normal,0.600000,0.400000
18.2458,normal,0.685000,0.315000
18.3462,normal,0.617500,0.382500
18.4459,fault,0.617500,0.617500
18.5809,fault,0.632500,0.632500
18.6349,fault,0.642500,0.642500
18.7450,fault,0.660000,0.660000
18.8452,fault,0.702500,0.702500
18.9459,fault,0.680000,0.680000
19.0455,fault,0.672500,0.672500
19.1451,fault,0.752500,0.752500
19.2455,fault,0.580000,0.580000
19.3452,fault,0.567500,0.567500
19.4450,fault,0.647500,0.647500
19.5457,fault,0.772500,0.772500
19.6464,fault,0.752500,0.752500
19.7453,fault,0.772500,0.772500
19.8450,fault,0.722500,0.722500
19.9452,fault,0.680000,0.680000
20.0443,fault,0.670000,0.670000
20.1455,fault,0.562500,0.562500
20.2457,fault,0.615000,0.615000
20.3451,fault,0.627500,0.627500
20.4454,fault,0.562500,0.562500
20.5406,normal,0.500000,0.500000
20.6444,fault,0.505000,0.505000
20.7448,normal,0.547500,0.452500
20.8440,normal,0.550000,0.450000
20.9442,normal,0.635000,0.365000
21.0454,normal,0.687500,0.312500
21.1440,normal,0.717500,0.282500
21.2440,normal,0.825000,0.175000
21.3449,normal,0.852500,0.147500
21.4448,normal,0.817500,0.182500
21.5447,normal,0.790000,0.210000
21.6444,normal,0.690000,0.310000
21.7450,normal,0.680000,0.320000
21.8440,normal,0.712500,0.287500
21.9453,normal,0.667500,0.332500
22.0452,fault,0.582500,0.582500
22.1443,fault,0.805000,0.805000
22.2439,fault,0.850000,0.850000
22.3437,fault,0.782500,0.782500
22.4441,fault,0.757500,0.757500
22.5449,fault,0.770000,0.770000
22.6451,fault,0.785000,0.785000
22.7444,fault,0.767500,0.767500
22.8448,fault,0.820000,0.820000
22.9451,fault,0.735000,0.735000
23.0446,normal,0.647500,0.352500
23.1444,normal,0.687500,0.312500
23.2447,normal,0.665000,0.335000
23.3444,normal,0.682500,0.317500
23.4443,normal,0.595000,0.405000
23.5447,normal,0.595000,0.405000
23.6458,normal,0.522500,0.477500
23.7452,normal,0.555000,0.445000
23.8446,normal,0.525000,0.475000
23.9461,normal,0.545000,0.455000
24.0448,normal,0.512500,0.487500
24.1441,normal,0.502500,0.497500
24.2447,normal,0.510000,0.490000
24.3446,normal,0.550000,0.450000
24.4443,normal,0.612500,0.387500
24.5464,normal,0.572500,0.427500
24.6443,normal,0.560000,0.440000
24.7455,normal,0.572500,0.427500
24.8443,normal,0.600000,0.400000
24.9453,normal,0.600000,0.400000
25.0450,normal,0.595000,0.405000
25.1444,normal,0.537500,0.462500
25.2457,normal,0.582500,0.417500
25.3460,normal,0.617500,0.382500
25.4451,normal,0.625000,0.375000
25.5453,normal,0.617500,0.382500
25.6452,normal,0.592500,0.407500
25.7448,fault,0.502500,0.502500
25.8451,fault,0.732500,0.732500
25.9448,fault,0.820000,0.820000
26.0442,fault,0.787500,0.787500
26.1459,fault,0.735000,0.735000
26.2459,fault,0.757500,0.757500
26.3456,fault,0.730000,0.730000
26.4443,fault,0.762500,0.762500
26.5442,fault,0.742500,0.742500
26.6447,fault,0.762500,0.762500
26.7452,fault,0.800000,0.800000
26.8446,fault,0.560000,0.560000
26.9449,fault,0.565000,0.565000
27.0449,normal,0.515000,0.485000
27.1446,normal,0.600000,0.400000
27.2441,normal,0.615000,0.385000
27.3463,normal,0.655000,0.345000
27.4451,normal,0.770000,0.230000
27.5445,normal,0.695000,0.305000
27.6450,normal,0.605000,0.395000
27.7456,normal,0.575000,0.425000
27.8440,normal,0.552500,0.447500
27.9454,normal,0.565000,0.435000
28.0450,normal,0.577500,0.422500
28.1446,normal,0.577500,0.422500
28.2456,normal,0.572500,0.427500
28.3456,normal,0.555000,0.445000
28.4453,normal,0.552500,0.447500
28.5451,normal,0.572500,0.427500
28.6448,normal,0.647500,0.352500
28.7449,normal,0.662500,0.337500
28.8454,normal,0.717500,0.282500
28.9436,normal,0.705000,0.295000
29.0451,normal,0.685000,0.315000
29.1455,normal,0.697500,0.302500
29.2453,normal,0.667500,0.332500
29.3450,normal,0.770000,0.230000
29.4459,normal,0.782500,0.217500
29.5452,normal,0.692500,0.307500
29.6440,normal,0.722500,0.277500
29.7418,normal,0.822500,0.177500
29.8452,normal,0.897500,0.102500
29.9444,normal,0.942500,0.057500
30.0451,normal,0.915000,0.085000
30.1444,normal,0.912500,0.087500
30.2445,normal,0.910000,0.090000
30.3447,normal,0.902500,0.097500
30.4443,normal,0.842500,0.157500
30.5445,normal,0.795000,0.205000
30.6447,normal,0.725000,0.275000
30.7438,normal,0.710000,0.290000
30.8455,normal,0.660000,0.340000
30.9446,normal,0.615000,0.385000
31.0440,normal,0.650000,0.350000
31.1438,normal,0.635000,0.365000
31.2428,normal,0.670000,0.330000
31.3432,normal,0.677500,0.322500
31.4445,normal,0.627500,0.372500
31.5436,normal,0.515000,0.485000
31.6444,fault,0.807500,0.807500
31.7445,fault,0.770000,0.770000
31.8441,fault,0.775000,0.775000
31.9440,fault,0.717500,0.717500
32.0450,fault,0.702500,0.702500
32.1444,fault,0.755000,0.755000
32.2440,fault,0.720000,0.720000
32.3450,fault,0.572500,0.572500
32.4446,normal,0.620000,0.380000
32.5450,normal,0.807500,0.192500
32.6445,normal,0.842500,0.157500
32.7447,normal,0.782500,0.217500
32.8442,normal,0.740000,0.260000
