time_s,label,confidence
0.8403,normal,0.737500
0.9406,normal,0.737500
1.0484,normal,0.737500
1.1472,normal,0.772500
1.2460,normal,0.772500
1.3463,normal,0.792500
1.4470,normal,0.792500
1.5465,normal,0.822500
1.6468,normal,0.825000
1.7466,normal,0.865000
1.8466,normal,0.917500
1.9468,normal,0.960000
2.0467,normal,0.960000
2.1473,normal,0.987500
2.2463,normal,0.987500
2.3455,normal,0.990000
2.4460,normal,0.990000
2.5418,normal,0.990000
2.6458,normal,0.990000
2.7457,normal,0.990000
2.8452,normal,0.995000
2.9456,normal,0.995000
3.0454,normal,0.995000
3.1450,normal,0.995000
3.2467,normal,0.995000
3.3449,normal,0.980000
3.4462,normal,0.962500
3.5453,normal,0.980000
3.6458,normal,0.995000
3.7453,normal,0.997500
3.8455,normal,0.997500
3.9458,normal,0.997500
4.0449,normal,0.997500
4.1453,normal,0.997500
4.2446,normal,0.995000
4.3451,normal,0.995000
4.4454,normal,0.995000
4.5453,normal,0.995000
4.6466,normal,0.995000
4.7451,normal,0.992500
4.8452,normal,0.987500
4.9457,normal,0.985000
5.0459,normal,0.985000
5.1448,normal,0.985000
5.2450,normal,0.995000
5.3458,normal,0.997500
5.4456,normal,0.997500
5.5446,normal,0.997500
5.6453,normal,1.000000
5.7455,normal,1.000000
5.8449,normal,1.000000
5.9456,normal,1.000000
6.0461,normal,1.000000
6.1467,normal,0.997500
6.2458,normal,0.990000
6.3468,normal,0.990000
6.4461,normal,0.990000
6.5445,normal,0.990000
6.6462,normal,0.987500
6.7456,normal,0.940000
6.8456,normal,0.932500
6.9448,normal,0.887500
7.0466,normal,0.930000
7.1456,normal,0.947500
7.2458,normal,0.990000
7.3456,normal,0.990000
7.4450,normal,0.992500
7.5456,normal,0.995000
7.6458,normal,0.997500
7.7460,normal,0.997500
7.8461,normal,0.997500
7.9452,normal,1.000000
8.0456,normal,1.000000
8.1457,normal,1.000000
8.2455,normal,1.000000
8.3456,normal,1.000000
8.4454,normal,1.000000
8.5479,normal,1.000000
8.6453,normal,1.000000
8.7452,normal,1.000000
8.8462,normal,1.000000
8.9463,normal,1.000000
9.0457,normal,1.000000
9.1465,normal,0.995000
9.2456,normal,0.972500
9.3464,normal,0.920000
9.4459,normal,0.852500
9.5468,normal,0.830000
9.6463,normal,0.795000
9.7456,normal,0.810000
9.8459,normal,0.810000
9.9462,normal,0.810000
10.0462,normal,0.810000
10.1459,normal,0.810000
10.2475,normal,0.800000
10.3456,normal,0.690000
10.4456,normal,0.690000
10.5458,normal,0.750000
10.6471,normal,0.760000
10.7450,normal,0.760000
10.8460,normal,0.777500
10.9465,normal,0.777500
