time_s,label,confidence,p_fault
0.8056,fault,1.000000,1.000000
0.9035,fault,1.000000,1.000000
1.0034,fault,1.000000,1.000000
1.1036,fault,1.000000,1.000000
1.2034,fault,1.000000,1.000000
1.3036,fault,1.000000,1.000000
1.4036,fault,1.000000,1.000000
1.5034,fault,1.000000,1.000000
1.6038,fault,1.000000,1.000000
1.7039,fault,1.000000,1.000000
1.8035,fault,1.000000,1.000000
1.9036,fault,1.000000,1.000000
2.0037,fault,1.000000,1.000000
2.1033,fault,1.000000,1.000000
2.2037,fault,1.000000,1.000000
2.3039,fault,1.000000,1.000000
2.4039,fault,1.000000,1.000000
2.5038,fault,1.000000,1.000000
2.6038,fault,1.000000,1.000000
2.7035,fault,1.000000,1.000000
2.8044,fault,1.000000,1.000000
2.9037,fault,1.000000,1.000000
3.0038,fault,1.000000,1.000000
3.1036,fault,1.000000,1.000000
3.2035,fault,1.000000,1.000000
3.3035,fault,1.000000,1.000000
3.4045,fault,1.000000,1.000000
3.5043,fault,1.000000,1.000000
3.6036,fault,1.000000,1.000000
3.7035,fault,1.000000,1.000000
3.8040,fault,1.000000,1.000000
3.9043,fault,1.000000,1.000000
4.0044,fault,1.000000,1.000000
4.1042,fault,1.000000,1.000000
4.2042,fault,1.000000,1.000000
4.3040,fault,1.000000,1.000000
4.4047,fault,1.000000,1.000000
4.5026,fault,1.000000,1.000000
4.6030,fault,1.000000,1.000000
4.7030,fault,1.000000,1.000000
4.8028,fault,1.000000,1.000000
4.9028,fault,1.000000,1.000000
5.0025,fault,1.000000,1.000000
5.1031,fault,1.000000,1.000000
5.2028,fault,1.000000,1.000000
5.3030,fault,1.000000,1.000000
5.4025,fault,1.000000,1.000000
5.5025,fault,1.000000,1.000000
5.6027,fault,1.000000,1.000000
5.7035,fault,1.000000,1.000000
5.8034,fault,1.000000,1.000000
5.9032,fault,1.000000,1.000000
6.0026,fault,1.000000,1.000000
6.1030,fault,1.000000,1.000000
6.2031,fault,1.000000,1.000000
6.3032,fault,1.000000,1.000000
6.4041,fault,1.000000,1.000000
6.5028,fault,1.000000,1.000000
6.6036,fault,1.000000,1.000000
6.7031,fault,1.000000,1.000000
6.8029,fault,1.000000,1.000000
6.9031,fault,1.000000,1.000000
7.0029,fault,1.000000,1.000000
7.1037,fault,1.000000,1.000000
7.2034,fault,1.000000,1.000000
7.3033,fault,1.000000,1.000000
7.4030,fault,1.000000,1.000000
7.5032,fault,1.000000,1.000000
7.6031,fault,1.000000,1.000000
7.7029,fault,1.000000,1.000000
7.8032,fault,1.000000,1.000000
7.9031,fault,1.000000,1.000000
8.0034,fault,1.000000,1.000000
8.1031,fault,1.000000,1.000000
8.2036,fault,1.000000,1.000000
8.3030,fault,1.000000,1.000000
8.4031,fault,1.000000,1.000000
8.5034,fault,1.000000,1.000000
8.6032,fault,1.000000,1.000000
8.7031,fault,1.000000,1.000000
8.8033,fault,1.000000,1.000000
8.9034,fault,1.000000,1.000000
9.0032,fault,1.000000,1.000000
9.1030,fault,1.000000,1.000000
9.2031,fault,1.000000,1.000000
9.3035,fault,1.000000,1.000000
9.4030,fault,1.000000,1.000000
9.5031,fault,1.000000,1.000000
9.6034,fault,1.000000,1.000000
9.7031,fault,1.000000,1.000000
9.8031,fault,1.000000,1.000000
9.9031,fault,1.000000,1.000000
10.0047,fault,1.000000,1.000000
10.1036,fault,1.000000,1.000000
10.2033,fault,1.000000,1.000000
10.3030,fault,1.000000,1.000000
10.4040,fault,1.000000,1.000000
10.5031,fault,1.000000,1.000000
10.6035,fault,1.000000,1.000000
10.7035,fault,1.000000,1.000000
