time_seconds,total_vibration,rms_x,rms_y,rms_z
0.007,0.019186,0.007348,0.016449,0.006599
0.018,0.533968,0.006052,0.020163,0.533553
0.028,0.534066,0.005915,0.018925,0.533698
0.038,0.534096,0.004891,0.017862,0.533775
0.048,0.533997,0.004809,0.016427,0.533723
0.058,0.534069,0.005164,0.016392,0.533793
0.068,0.534197,0.005549,0.016115,0.533925
0.078,0.534186,0.005919,0.016206,0.533908
0.088,0.534165,0.005901,0.016187,0.533887
0.098,0.534025,0.006008,0.015684,0.533761
0.108,0.534006,0.005830,0.014960,0.533765
0.118,0.533931,0.005884,0.014925,0.533690
0.128,0.533833,0.005950,0.014602,0.533600
0.138,0.533792,0.005985,0.014574,0.533559
0.148,0.533741,0.006010,0.014538,0.533509
0.158,0.533805,0.005928,0.014444,0.533577
0.168,0.533776,0.006453,0.014001,0.533553
0.178,0.533954,0.006854,0.013984,0.533727
0.188,0.533979,0.006845,0.013914,0.533754
0.198,0.533923,0.006915,0.013282,0.533713
0.208,0.533888,0.006913,0.013300,0.533677
0.218,0.009150,0.006415,0.004702,0.004522
0.228,0.009031,0.006299,0.004641,0.004510
0.238,0.009432,0.006637,0.004662,0.004815
0.248,0.009170,0.006622,0.004330,0.004635
0.258,0.008723,0.006108,0.004170,0.004625
0.268,0.008586,0.006100,0.004420,0.004121
0.278,0.008218,0.005787,0.004239,0.004009
0.288,0.008578,0.005848,0.004684,0.004177
0.298,0.008535,0.005775,0.004619,0.004262
0.308,0.008821,0.005650,0.005145,0.004406
0.318,0.008740,0.005445,0.005073,0.004583
0.328,0.008548,0.004918,0.005085,0.004798
0.338,0.008845,0.005101,0.005282,0.004931
0.348,0.008581,0.004821,0.005284,0.004740
0.358,0.008659,0.004838,0.005387,0.004749
0.368,0.008688,0.004770,0.005510,0.004729
0.378,0.008757,0.004550,0.005729,0.004813
0.388,0.008714,0.004624,0.005465,0.004968
0.398,0.008968,0.004764,0.005470,0.005273
0.408,0.009180,0.004914,0.005707,0.005249
0.418,0.009244,0.005081,0.005705,0.005205
0.428,0.009634,0.005333,0.005969,0.005363
0.438,0.009166,0.004862,0.005941,0.005007
0.448,0.009576,0.004858,0.006080,0.005581
0.458,0.009592,0.004855,0.006080,0.005610
0.468,0.009330,0.004387,0.005944,0.005698
0.478,0.009572,0.004805,0.005944,0.005763
0.488,0.009787,0.004874,0.006272,0.005718
0.498,0.009718,0.004697,0.006272,0.005747
0.508,0.009568,0.004739,0.006116,0.005629
0.518,0.009500,0.004716,0.006213,0.005423
0.528,0.010022,0.004824,0.006408,0.006009
0.538,0.009844,0.004752,0.006317,0.005866
0.548,0.010080,0.004810,0.006660,0.005842
0.558,0.010074,0.004627,0.006480,0.006171
0.568,0.010646,0.005449,0.006423,0.006510
0.578,0.010861,0.005442,0.006510,0.006779
0.588,0.011080,0.005403,0.006642,0.007032
0.598,0.010696,0.005289,0.006714,0.006431
0.608,0.010439,0.005106,0.006407,0.006469
0.618,0.010779,0.005086,0.006706,0.006735
0.628,0.010792,0.004884,0.006743,0.006866
0.638,0.010870,0.004927,0.006735,0.006965
0.648,0.010708,0.005005,0.006763,0.006624
0.658,0.010736,0.005011,0.006821,0.006605
0.668,0.010441,0.004946,0.006667,0.006332
0.678,0.010515,0.005124,0.006740,0.006235
0.688,0.010257,0.005131,0.006056,0.006496
0.698,0.010341,0.005455,0.005975,0.006441
0.708,0.009929,0.005556,0.005127,0.006437
0.718,0.010179,0.005629,0.005473,0.006478
0.728,0.009953,0.005546,0.005559,0.006115
0.738,0.009740,0.005500,0.004926,0.006353
0.748,0.009678,0.005497,0.004800,0.006356
0.758,0.009465,0.005477,0.004770,0.006069
0.772,0.009259,0.005125,0.004766,0.006063
0.778,0.009070,0.005105,0.004836,0.005728
0.788,0.008957,0.005292,0.004363,0.005760
0.798,0.008935,0.005278,0.004396,0.005714
0.808,0.008913,0.005490,0.004079,0.005716
0.818,0.008644,0.005356,0.003943,0.005522
0.828,0.008888,0.005785,0.004051,0.005397
0.838,0.009105,0.005757,0.004420,0.005497
0.848,0.009066,0.005733,0.004370,0.005498
0.858,0.009504,0.006045,0.004390,0.005874
0.868,0.009674,0.006017,0.004386,0.006176
0.878,0.009630,0.005940,0.004322,0.006226
0.888,0.009429,0.006024,0.004266,0.005867
0.898,0.009500,0.006304,0.004123,0.005788
0.908,0.009772,0.006548,0.004115,0.005974
0.918,0.009335,0.006498,0.003242,0.005866
0.928,0.010293,0.007504,0.004130,0.005708
0.938,0.012675,0.008193,0.006594,0.007075
0.948,0.013229,0.008799,0.006583,0.007366
0.958,0.015152,0.009286,0.008338,0.008592
0.968,0.015921,0.009701,0.008231,0.009571
0.978,0.017288,0.010746,0.008748,0.010339
0.988,0.019100,0.012217,0.008927,0.011656
0.998,0.023074,0.016963,0.009926,0.012089
1.008,0.025485,0.017740,0.012870,0.013005
1.018,0.035556,0.019422,0.025241,0.015808
1.028,0.037325,0.020442,0.026901,0.015863
