time_seconds,type,message
0.007,"telemetry","packetCounter: 28328 | sampleTimeFine: 2857451 | Roll: -179.17° Pitch: 0.09° Yaw: -159.16° | Acc: (-0.00, -0.17, -9.81) m/s² | Gyro: (-0.16, -0.47, -0.43) deg/s"
0.012,"telemetry","packetCounter: 28329 | sampleTimeFine: 2857551 | Roll: -179.17° Pitch: 0.09° Yaw: -159.16° | Acc: (0.00, -0.17, -9.81) m/s² | Gyro: (-0.44, -0.14, -0.41) deg/s"
0.016,"telemetry","packetCounter: 28330 | sampleTimeFine: 2857651 | Roll: -179.17° Pitch: 0.09° Yaw: -159.16° | Acc: (0.00, -0.17, -9.82) m/s² | Gyro: (-0.68, -0.25, -0.42) deg/s"
0.021,"telemetry","packetCounter: 28331 | sampleTimeFine: 2857751 | Roll: -179.17° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.16, -9.82) m/s² | Gyro: (-0.10, -0.50, -0.43) deg/s"
0.025,"telemetry","packetCounter: 28332 | sampleTimeFine: 2857851 | Roll: -179.17° Pitch: 0.09° Yaw: -159.16° | Acc: (0.02, -0.16, -9.81) m/s² | Gyro: (-0.36, 0.05, -0.07) deg/s"
0.029,"telemetry","packetCounter: 28333 | sampleTimeFine: 2857951 | Roll: -179.17° Pitch: 0.09° Yaw: -159.16° | Acc: (0.01, -0.17, -9.82) m/s² | Gyro: (-0.21, -0.04, 0.28) deg/s"
0.034,"telemetry","packetCounter: 28334 | sampleTimeFine: 2858051 | Roll: -179.16° Pitch: 0.09° Yaw: -159.16° | Acc: (0.01, -0.17, -9.82) m/s² | Gyro: (0.07, -0.22, -0.54) deg/s"
0.038,"telemetry","packetCounter: 28335 | sampleTimeFine: 2858151 | Roll: -179.16° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.18, -9.81) m/s² | Gyro: (-0.12, -0.57, -0.46) deg/s"
0.042,"telemetry","packetCounter: 28336 | sampleTimeFine: 2858251 | Roll: -179.16° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.18, -9.81) m/s² | Gyro: (-0.36, -0.45, -0.49) deg/s"
0.047,"telemetry","packetCounter: 28337 | sampleTimeFine: 2858351 | Roll: -179.16° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.17, -9.82) m/s² | Gyro: (0.07, -0.05, -0.53) deg/s"
0.051,"telemetry","packetCounter: 28338 | sampleTimeFine: 2858451 | Roll: -179.16° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.16, -9.82) m/s² | Gyro: (-0.85, -0.19, -0.66) deg/s"
0.055,"telemetry","packetCounter: 28339 | sampleTimeFine: 2858551 | Roll: -179.16° Pitch: 0.09° Yaw: -159.15° | Acc: (0.01, -0.17, -9.82) m/s² | Gyro: (-0.64, -0.14, 0.01) deg/s"
