time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001293,48314,4862252,,176.07711792,3.13134694,178.07231140,,,,,-0.20498067,1.07925320,-9.87882423,-0.32562235,0.41360289,0.10972691,-0.30573853,-3.47576822,0.46703345,0.31125686,0.11670200,1.15333390,,,,,,,3,,,,,,,,,
0.002509,48315,4862352,,176.07525635,3.16600180,178.05296326,,,,,-0.13291225,-0.58987772,-9.81879234,-0.44861937,-1.24769831,-0.06766295,-1.76873778,-1.63324465,2.17617532,0.31230056,0.11668313,1.15630734,,,,,,,3,,,,,,,,,
0.003604,48316,4862452,,176.07612610,3.18055391,178.03738403,,,,,-0.22563054,1.18200123,-10.24388313,-0.33180165,0.49062103,0.48140407,0.42366431,-2.43769323,-0.16340074,0.31496662,0.11664020,1.15186715,,,,,,,3,,,,,,,,,
0.004678,48317,4862552,,176.09275818,3.21334291,178.04261780,,,,,-0.41278014,0.41958871,-10.30712986,-0.17651993,-0.27726027,0.50280726,0.94999266,-2.86286205,0.01664492,0.31362551,0.11570214,1.15332985,,,,,,,3,,,,,,,,,
0.005761,48318,4862652,,176.09179688,3.23692775,178.03457642,,,,,-0.63063461,-1.28497720,-9.14259815,0.05357691,-1.90835905,-0.76185310,-2.16470423,-2.59203822,0.76826870,0.31312084,0.11571108,1.15233803,,,,,,,3,,,,,,,,,
0.006842,48319,4862752,,176.08677673,3.24774957,178.03749084,,,,,-0.77314067,2.34569979,-9.76164532,0.26900733,1.66542137,0.11210036,-1.10930116,-1.69371936,1.93592854,0.31539297,0.11807320,1.15139723,,,,,,,3,,,,,,,,,
0.007925,48320,4862852,,176.05421448,3.26237512,178.00706482,,,,,-0.54323000,-0.11108878,-9.35894203,-0.01746660,-0.75452316,-0.47005403,-1.19223225,-4.47183627,1.94887623,0.31675971,0.11949037,1.15093184,,,,,,,3,,,,,,,,,
0.009017,48321,4862952,,176.06146240,3.31815052,177.99140930,,,,,0.34035012,-0.27345031,-10.04230499,-0.95303124,-0.92990917,0.14703608,0.30145376,-4.36388171,0.34415258,0.31538564,0.11567403,1.14987493,,,,,,,3,,,,,,,,,
0.010203,48322,4863052,,176.08363342,3.34861875,177.98898315,,,,,-0.38096243,1.50775123,-10.20222855,-0.18941513,0.81375575,0.47060263,-0.55790068,-0.04218640,0.81069212,0.31791720,0.11610902,1.15533686,,,,,,,3,,,,,,,,,
0.011382,48323,4863152,,176.06607056,3.34469199,177.98312378,,,,,-0.48515314,-1.81934762,-9.61211777,-0.15527715,-2.47006369,-0.33784378,-1.59779576,-3.28806737,-1.19737378,0.31795114,0.11706778,1.15683651,,,,,,,3,,,,,,,,,
