time_seconds,type,message
0.007,"telemetry","packetCounter: 16725 | sampleTimeFine: 1695030 | Roll: 179.93° Pitch: 0.63° Yaw: -91.74° | Acc: (-0.11, 0.01, -9.82) m/s² | Gyro: (-0.39, -0.13, -0.32) deg/s"
0.012,"telemetry","packetCounter: 16726 | sampleTimeFine: 1695130 | Roll: 179.93° Pitch: 0.64° Yaw: -91.74° | Acc: (-0.12, 0.00, -9.82) m/s² | Gyro: (-0.10, -0.75, -0.62) deg/s"
0.016,"telemetry","packetCounter: 16727 | sampleTimeFine: 1695230 | Roll: 179.93° Pitch: 0.64° Yaw: -91.73° | Acc: (-0.11, 0.01, -9.82) m/s² | Gyro: (-0.21, -0.08, -0.32) deg/s"
0.021,"telemetry","packetCounter: 16728 | sampleTimeFine: 1695330 | Roll: 179.93° Pitch: 0.63° Yaw: -91.73° | Acc: (-0.12, 0.00, -9.81) m/s² | Gyro: (-0.14, -0.16, -0.73) deg/s"
0.025,"telemetry","packetCounter: 16729 | sampleTimeFine: 1695430 | Roll: 179.93° Pitch: 0.63° Yaw: -91.73° | Acc: (-0.11, 0.00, -9.81) m/s² | Gyro: (-0.21, -0.11, -0.04) deg/s"
0.029,"telemetry","packetCounter: 16730 | sampleTimeFine: 1695530 | Roll: 179.93° Pitch: 0.63° Yaw: -91.73° | Acc: (-0.11, -0.00, -9.81) m/s² | Gyro: (-0.48, -0.50, -0.57) deg/s"
0.034,"telemetry","packetCounter: 16731 | sampleTimeFine: 1695630 | Roll: 179.93° Pitch: 0.64° Yaw: -91.73° | Acc: (-0.12, 0.01, -9.81) m/s² | Gyro: (0.23, -0.39, 0.02) deg/s"
0.038,"telemetry","packetCounter: 16732 | sampleTimeFine: 1695730 | Roll: 179.93° Pitch: 0.64° Yaw: -91.73° | Acc: (-0.12, 0.00, -9.80) m/s² | Gyro: (-0.81, -0.52, -0.16) deg/s"
0.042,"telemetry","packetCounter: 16733 | sampleTimeFine: 1695830 | Roll: 179.93° Pitch: 0.64° Yaw: -91.73° | Acc: (-0.12, 0.01, -9.82) m/s² | Gyro: (-0.51, -0.48, -0.14) deg/s"
0.047,"telemetry","packetCounter: 16734 | sampleTimeFine: 1695930 | Roll: 179.93° Pitch: 0.64° Yaw: -91.73° | Acc: (-0.10, 0.00, -9.82) m/s² | Gyro: (-0.13, -0.42, -0.45) deg/s"
0.051,"telemetry","packetCounter: 16735 | sampleTimeFine: 1696030 | Roll: 179.93° Pitch: 0.65° Yaw: -91.73° | Acc: (-0.12, 0.01, -9.82) m/s² | Gyro: (-0.28, -0.58, -0.02) deg/s"
0.055,"telemetry","packetCounter: 16736 | sampleTimeFine: 1696130 | Roll: 179.93° Pitch: 0.65° Yaw: -91.73° | Acc: (-0.11, 0.00, -9.81) m/s² | Gyro: (0.11, -0.13, -0.05) deg/s"
0.059,"telemetry","packetCounter: 16737 | sampleTimeFine: 1696230 | Roll: 179.93° Pitch: 0.64° Yaw: -91.74° | Acc: (-0.11, -0.02, -9.82) m/s² | Gyro: (-0.35, -0.09, -0.07) deg/s"
0.064,"telemetry","packetCounter: 16738 | sampleTimeFine: 1696330 | Roll: 179.93° Pitch: 0.65° Yaw: -91.74° | Acc: (-0.11, 0.00, -9.82) m/s² | Gyro: (-0.21, -0.08, -0.07) deg/s"
0.068,"telemetry","packetCounter: 16739 | sampleTimeFine: 1696430 | Roll: 179.93° Pitch: 0.64° Yaw: -91.74° | Acc: (-0.11, 0.01, -9.82) m/s² | Gyro: (-0.71, -0.11, -0.60) deg/s"
