time_seconds,total_vibration,rms_x,rms_y,rms_z
0.218,0.009820,0.005686,0.006686,0.004404
0.224,0.009929,0.005686,0.006852,0.004395
0.230,0.009941,0.005734,0.006831,0.004390
0.235,0.009894,0.005808,0.006691,0.004404
0.241,0.009834,0.005684,0.006678,0.004450
0.247,0.009866,0.005636,0.006759,0.004459
0.252,0.009914,0.005747,0.006735,0.004460
0.258,0.009884,0.005748,0.006639,0.004536
0.264,0.009920,0.005777,0.006742,0.004423
0.270,0.009909,0.005792,0.006694,0.004453
0.275,0.009760,0.005533,0.006699,0.004444
0.281,0.009564,0.005521,0.006424,0.004442
0.287,0.009710,0.005568,0.006426,0.004688
0.292,0.009473,0.005565,0.006047,0.004711
0.298,0.009486,0.005541,0.006058,0.004753
0.303,0.009406,0.005507,0.005973,0.004740
0.309,0.009362,0.005463,0.005950,0.004733
0.314,0.009531,0.005740,0.005981,0.004703
0.320,0.009569,0.006023,0.005749,0.004715
0.325,0.009411,0.006010,0.005821,0.004310
0.331,0.009466,0.006092,0.005830,0.004303
0.337,0.009356,0.006060,0.005677,0.004310
0.342,0.009260,0.005910,0.005614,0.004392
0.348,0.009511,0.005910,0.005895,0.004559
0.355,0.009589,0.006021,0.005892,0.004579
0.365,0.009577,0.006074,0.005875,0.004509
0.375,0.009567,0.006087,0.005839,0.004515
0.385,0.009243,0.006049,0.005429,0.004402
0.395,0.009266,0.006060,0.005384,0.004488
0.405,0.009204,0.006082,0.005269,0.004469
0.415,0.009499,0.006469,0.005315,0.004488
0.425,0.009454,0.006440,0.005259,0.004498
0.435,0.009345,0.006412,0.005110,0.004483
0.447,0.009490,0.006348,0.005302,0.004653
0.455,0.009647,0.006544,0.005269,0.004741
0.465,0.009991,0.006716,0.005555,0.004884
0.475,0.010011,0.006748,0.005598,0.004831
0.485,0.009997,0.006800,0.005514,0.004827
0.495,0.010401,0.007250,0.005512,0.005024
0.505,0.010411,0.007228,0.005479,0.005112
0.515,0.010254,0.007024,0.005455,0.005103
0.525,0.010219,0.006967,0.005444,0.005124
0.535,0.010186,0.007032,0.005401,0.005013
0.545,0.010235,0.006972,0.005357,0.005239
0.555,0.010281,0.006973,0.005387,0.005298
0.565,0.010335,0.006898,0.005592,0.005287
0.575,0.010306,0.006894,0.005613,0.005212
0.585,0.010330,0.006910,0.005548,0.005308
0.595,0.010286,0.006817,0.005509,0.005384
0.605,0.010227,0.006762,0.005494,0.005356
0.615,0.010326,0.006857,0.005588,0.005328
0.625,0.010110,0.006851,0.005172,0.005341
0.635,0.010112,0.006845,0.005182,0.005342
0.645,0.010156,0.006899,0.005212,0.005329
0.655,0.010344,0.006901,0.005490,0.005407
0.665,0.010599,0.007171,0.005436,0.005602
