time_seconds,type,message
0.007,"telemetry","packetCounter: 50942 | sampleTimeFine: 24815116 | Roll: 178.71° Pitch: 1.53° Yaw: -160.25° | Acc: (-0.24, 0.23, -9.80) m/s² | Gyro: (0.21, -0.33, -0.74) deg/s"
0.012,"telemetry","packetCounter: 50943 | sampleTimeFine: 24815216 | Roll: 178.71° Pitch: 1.53° Yaw: -160.26° | Acc: (-0.23, 0.22, -9.80) m/s² | Gyro: (-0.36, -0.58, -0.34) deg/s"
0.016,"telemetry","packetCounter: 50944 | sampleTimeFine: 24815316 | Roll: 178.71° Pitch: 1.53° Yaw: -160.27° | Acc: (-0.23, 0.23, -9.80) m/s² | Gyro: (-0.53, 0.34, 0.16) deg/s"
0.021,"telemetry","packetCounter: 50945 | sampleTimeFine: 24815416 | Roll: 178.71° Pitch: 1.53° Yaw: -160.27° | Acc: (-0.24, 0.24, -9.81) m/s² | Gyro: (-0.22, -0.43, -0.01) deg/s"
0.025,"telemetry","packetCounter: 50946 | sampleTimeFine: 24815516 | Roll: 178.71° Pitch: 1.53° Yaw: -160.27° | Acc: (-0.24, 0.23, -9.81) m/s² | Gyro: (-0.50, -0.05, -0.27) deg/s"
0.029,"telemetry","packetCounter: 50947 | sampleTimeFine: 24815616 | Roll: 178.70° Pitch: 1.53° Yaw: -160.27° | Acc: (-0.22, 0.23, -9.81) m/s² | Gyro: (-0.83, -0.21, -0.27) deg/s"
0.033,"telemetry","packetCounter: 50948 | sampleTimeFine: 24815716 | Roll: 178.71° Pitch: 1.53° Yaw: -160.26° | Acc: (-0.24, 0.23, -9.81) m/s² | Gyro: (-0.04, -0.15, -0.75) deg/s"
0.038,"telemetry","packetCounter: 50949 | sampleTimeFine: 24815816 | Roll: 178.70° Pitch: 1.52° Yaw: -160.26° | Acc: (-0.23, 0.24, -9.81) m/s² | Gyro: (-1.21, -0.21, -0.18) deg/s"
0.042,"telemetry","packetCounter: 50950 | sampleTimeFine: 24815916 | Roll: 178.70° Pitch: 1.53° Yaw: -160.27° | Acc: (-0.24, 0.23, -9.80) m/s² | Gyro: (-0.40, -0.37, -0.08) deg/s"
0.046,"telemetry","packetCounter: 50951 | sampleTimeFine: 24816016 | Roll: 178.70° Pitch: 1.52° Yaw: -160.27° | Acc: (-0.22, 0.21, -9.80) m/s² | Gyro: (-0.02, 0.30, 0.03) deg/s"
0.051,"telemetry","packetCounter: 50952 | sampleTimeFine: 24816116 | Roll: 178.70° Pitch: 1.52° Yaw: -160.28° | Acc: (-0.23, 0.23, -9.81) m/s² | Gyro: (-0.32, -0.59, -0.02) deg/s"
0.055,"telemetry","packetCounter: 50953 | sampleTimeFine: 24816216 | Roll: 178.71° Pitch: 1.52° Yaw: -160.28° | Acc: (-0.24, 0.23, -9.80) m/s² | Gyro: (0.03, -0.15, -0.11) deg/s"
0.059,"telemetry","packetCounter: 50954 | sampleTimeFine: 24816316 | Roll: 178.71° Pitch: 1.52° Yaw: -160.28° | Acc: (-0.23, 0.23, -9.81) m/s² | Gyro: (-0.52, -0.25, 0.06) deg/s"
0.064,"telemetry","packetCounter: 50955 | sampleTimeFine: 24816416 | Roll: 178.71° Pitch: 1.52° Yaw: -160.28° | Acc: (-0.23, 0.24, -9.81) m/s² | Gyro: (-0.10, -0.10, -0.28) deg/s"
0.068,"telemetry","packetCounter: 50956 | sampleTimeFine: 24816516 | Roll: 178.71° Pitch: 1.52° Yaw: -160.29° | Acc: (-0.24, 0.24, -9.80) m/s² | Gyro: (-0.27, -0.22, 0.09) deg/s"
0.072,"telemetry","packetCounter: 50957 | sampleTimeFine: 24816616 | Roll: 178.71° Pitch: 1.52° Yaw: -160.30° | Acc: (-0.24, 0.23, -9.81) m/s² | Gyro: (-0.52, -0.45, 0.14) deg/s"
0.076,"telemetry","packetCounter: 50958 | sampleTimeFine: 24816716 | Roll: 178.71° Pitch: 1.52° Yaw: -160.30° | Acc: (-0.23, 0.24, -9.80) m/s² | Gyro: (-0.35, -0.03, -0.30) deg/s"
0.081,"telemetry","packetCounter: 50959 | sampleTimeFine: 24816816 | Roll: 178.71° Pitch: 1.52° Yaw: -160.31° | Acc: (-0.23, 0.23, -9.81) m/s² | Gyro: (-0.39, -0.10, -0.15) deg/s"
0.085,"telemetry","packetCounter: 51361 | sampleTimeFine: 24857016 | Roll: 178.70° Pitch: 1.47° Yaw: -160.74° | Acc: (-0.46, 0.34, -9.75) m/s² | Gyro: (-4.76, 1.10, -0.46) deg/s"
0.090,"telemetry","packetCounter: 51362 | sampleTimeFine: 24859161 | Acc: (-0.43, 0.56, -7.58) m/s² | Gyro: (-7.03, 2.19, -0.87) deg/s"
0.094,"telemetry","packetCounter: 51363 | sampleTimeFine: 24859261 | Roll: 175.60° Pitch: 2.84° Yaw: 179.77° | Acc: (-0.07, 0.46, -9.54) m/s² | Gyro: (4.32, 0.19, 0.51) deg/s"
0.098,"telemetry","packetCounter: 51364 | sampleTimeFine: 24859361 | Roll: 175.54° Pitch: 2.84° Yaw: 179.77° | Acc: (-0.49, -0.30, -10.15) m/s² | Gyro: (-3.48, -2.18, -0.37) deg/s"
0.102,"telemetry","packetCounter: 51365 | sampleTimeFine: 24859461 | Roll: 175.57° Pitch: 2.84° Yaw: 179.78° | Acc: (0.01, 0.83, -9.50) m/s² | Gyro: (-0.21, 2.62, -0.33) deg/s"
0.106,"telemetry","packetCounter: 51366 | sampleTimeFine: 24859561 | Roll: 175.56° Pitch: 2.86° Yaw: 179.78° | Acc: (-0.33, -0.31, -10.05) m/s² | Gyro: (2.73, -4.34, -0.06) deg/s"
0.111,"telemetry","packetCounter: 51367 | sampleTimeFine: 24859661 | Roll: 175.56° Pitch: 2.84° Yaw: 179.78° | Acc: (-0.36, 0.68, -9.62) m/s² | Gyro: (-4.69, 3.78, -0.46) deg/s"
0.115,"telemetry","packetCounter: 51368 | sampleTimeFine: 24859761 | Roll: 175.58° Pitch: 2.86° Yaw: 179.79° | Acc: (-0.03, 0.04, -9.95) m/s² | Gyro: (6.70, -2.57, -0.62) deg/s"
0.119,"telemetry","packetCounter: 51369 | sampleTimeFine: 24859861 | Roll: 175.55° Pitch: 2.84° Yaw: 179.80° | Acc: (-0.57, 0.20, -9.76) m/s² | Gyro: (-6.95, 1.64, -0.38) deg/s"
0.123,"telemetry","packetCounter: 51370 | sampleTimeFine: 24859961 | Roll: 175.59° Pitch: 2.86° Yaw: 179.79° | Acc: (0.07, 0.46, -9.70) m/s² | Gyro: (6.75, -0.93, -0.06) deg/s"
0.128,"telemetry","packetCounter: 51371 | sampleTimeFine: 24860061 | Roll: 175.53° Pitch: 2.84° Yaw: 179.80° | Acc: (-0.40, 0.02, -10.05) m/s² | Gyro: (-6.60, 0.82, -0.43) deg/s"
0.132,"telemetry","packetCounter: 51372 | sampleTimeFine: 24860161 | Roll: 175.58° Pitch: 2.85° Yaw: 179.80° | Acc: (-0.07, 0.57, -9.46) m/s² | Gyro: (4.33, 0.87, 0.34) deg/s"
0.136,"telemetry","packetCounter: 51373 | sampleTimeFine: 24860261 | Roll: 175.52° Pitch: 2.84° Yaw: 179.80° | Acc: (-0.48, -0.30, -10.14) m/s² | Gyro: (-3.61, -1.03, -0.46) deg/s"
0.140,"telemetry","packetCounter: 51374 | sampleTimeFine: 24860361 | Roll: 175.56° Pitch: 2.83° Yaw: 179.80° | Acc: (0.06, 0.84, -9.50) m/s² | Gyro: (0.02, 2.21, -0.26) deg/s"
0.149,"telemetry","packetCounter: 51375 | sampleTimeFine: 24860461 | Roll: 175.52° Pitch: 2.85° Yaw: 179.81° | Acc: (-0.44, -0.39, -10.11) m/s² | Gyro: (0.84, -4.26, -0.25) deg/s"
0.159,"telemetry","packetCounter: 51376 | sampleTimeFine: 24860561 | Roll: 175.54° Pitch: 2.85° Yaw: 179.81° | Acc: (-0.20, 0.77, -9.51) m/s² | Gyro: (-4.53, 3.03, -0.21) deg/s"
0.169,"telemetry","packetCounter: 51377 | sampleTimeFine: 24860661 | Roll: 175.52° Pitch: 2.87° Yaw: 179.81° | Acc: (-0.13, -0.18, -10.01) m/s² | Gyro: (4.03, -4.76, 0.07) deg/s"
0.179,"telemetry","packetCounter: 51378 | sampleTimeFine: 24860761 | Roll: 175.50° Pitch: 2.86° Yaw: 179.81° | Acc: (-0.37, 0.49, -9.77) m/s² | Gyro: (-7.60, 1.99, -0.30) deg/s"
0.189,"telemetry","packetCounter: 51379 | sampleTimeFine: 24860861 | Roll: 175.52° Pitch: 2.90° Yaw: 179.81° | Acc: (-0.10, 0.15, -9.80) m/s² | Gyro: (6.27, -3.60, -0.36) deg/s"
0.199,"telemetry","packetCounter: 51380 | sampleTimeFine: 24860961 | Roll: 175.47° Pitch: 2.88° Yaw: 179.81° | Acc: (-0.46, 0.22, -9.92) m/s² | Gyro: (-8.00, 1.58, -0.29) deg/s"
0.209,"telemetry","packetCounter: 51381 | sampleTimeFine: 24861061 | Roll: 175.51° Pitch: 2.91° Yaw: 179.82° | Acc: (-0.05, 0.45, -9.51) m/s² | Gyro: (5.53, -1.12, -0.49) deg/s"
0.219,"telemetry","packetCounter: 51382 | sampleTimeFine: 24861161 | Roll: 175.44° Pitch: 2.88° Yaw: 179.82° | Acc: (-0.37, 0.03, -10.14) m/s² | Gyro: (-7.22, 1.38, -0.39) deg/s"
0.229,"telemetry","packetCounter: 51383 | sampleTimeFine: 24861261 | Roll: 175.49° Pitch: 2.90° Yaw: 179.82° | Acc: (0.01, 0.60, -9.39) m/s² | Gyro: (4.83, -0.40, 0.20) deg/s"
0.239,"telemetry","packetCounter: 51384 | sampleTimeFine: 24861361 | Roll: 175.43° Pitch: 2.88° Yaw: 179.82° | Acc: (-0.64, -0.23, -10.20) m/s² | Gyro: (-4.49, -0.44, -0.56) deg/s"
0.249,"telemetry","packetCounter: 51385 | sampleTimeFine: 24861461 | Roll: 175.47° Pitch: 2.89° Yaw: 179.83° | Acc: (0.21, 0.73, -9.40) m/s² | Gyro: (2.08, 1.44, 0.15) deg/s"
0.259,"telemetry","packetCounter: 51386 | sampleTimeFine: 24861561 | Roll: 175.44° Pitch: 2.89° Yaw: 179.83° | Acc: (-0.62, -0.39, -10.22) m/s² | Gyro: (-0.14, -2.97, -0.29) deg/s"
0.269,"telemetry","packetCounter: 51387 | sampleTimeFine: 24861661 | Roll: 175.47° Pitch: 2.89° Yaw: 179.82° | Acc: (0.00, 0.85, -9.43) m/s² | Gyro: (-1.14, 3.22, 0.31) deg/s"
0.279,"telemetry","packetCounter: 51388 | sampleTimeFine: 24861761 | Roll: 175.45° Pitch: 2.89° Yaw: 179.83° | Acc: (-0.39, -0.33, -10.09) m/s² | Gyro: (2.43, -3.92, -0.13) deg/s"
0.289,"telemetry","packetCounter: 51389 | sampleTimeFine: 24861861 | Roll: 175.45° Pitch: 2.89° Yaw: 179.83° | Acc: (-0.21, 0.77, -9.59) m/s² | Gyro: (-5.28, 3.06, -0.11) deg/s"
0.299,"telemetry","packetCounter: 51390 | sampleTimeFine: 24861961 | Roll: 175.45° Pitch: 2.92° Yaw: 179.84° | Acc: (-0.15, -0.09, -10.01) m/s² | Gyro: (5.10, -4.46, -1.38) deg/s"
0.309,"telemetry","packetCounter: 51391 | sampleTimeFine: 24862061 | Roll: 175.43° Pitch: 2.90° Yaw: 179.84° | Acc: (-0.39, 0.49, -9.71) m/s² | Gyro: (-7.36, 2.85, 0.20) deg/s"
0.320,"vibration","📊 ВИБРАЦИЯ: X=0.1798 Y=0.3279 Z=0.3758 | TOTAL=0.5302 m/s²"
0.320,"bar","   █████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.321,"telemetry","packetCounter: 51392 | sampleTimeFine: 24862161 | Roll: 175.45° Pitch: 2.93° Yaw: 179.84° | Acc: (-0.07, 0.07, -9.77) m/s² | Gyro: (6.47, -3.29, -0.58) deg/s"
0.330,"vibration","📊 ВИБРАЦИЯ: X=0.1811 Y=0.3279 Z=0.3776 | TOTAL=0.5319 m/s²"
0.330,"bar","   █████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.330,"telemetry","packetCounter: 51393 | sampleTimeFine: 24862261 | Roll: 175.41° Pitch: 2.90° Yaw: 179.84° | Acc: (-0.40, 0.28, -10.02) m/s² | Gyro: (-6.93, 2.34, 0.45) deg/s"
0.340,"vibration","📊 ВИБРАЦИЯ: X=0.1817 Y=0.3280 Z=0.3791 | TOTAL=0.5332 m/s²"
0.340,"bar","   █████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.341,"telemetry","packetCounter: 51394 | sampleTimeFine: 24862361 | Roll: 175.47° Pitch: 2.94° Yaw: 179.84° | Acc: (-0.14, 0.31, -9.52) m/s² | Gyro: (7.33, -2.76, -0.40) deg/s"
0.350,"vibration","📊 ВИБРАЦИЯ: X=0.1818 Y=0.3287 Z=0.3840 | TOTAL=0.5371 m/s²"
0.350,"bar","   █████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
0.350,"telemetry","packetCounter: 51395 | sampleTimeFine: 24862461 | Roll: 175.42° Pitch: 2.91° Yaw: 179.84° | Acc: (-0.29, 0.10, -10.20) m/s² | Gyro: (-6.33, 2.19, -0.63) deg/s"
0.360,"vibration","📊 ВИБРАЦИЯ: X=0.1825 Y=0.3307 Z=0.3886 | TOTAL=0.5420 m/s²"
0.360,"bar","   █████░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░░"
