time_seconds,type,message
0.005,"telemetry","packetCounter: 63112 | sampleTimeFine: 19463837 | Roll: -179.83° Pitch: 1.22° Yaw: -176.46° | Acc: (-0.20, -0.03, -9.81) m/s² | Gyro: (-0.05, -0.55, -0.78) deg/s"
0.009,"telemetry","packetCounter: 63113 | sampleTimeFine: 19463937 | Roll: -179.82° Pitch: 1.22° Yaw: -176.46° | Acc: (-0.22, -0.03, -9.81) m/s² | Gyro: (0.11, 0.11, 0.04) deg/s"
0.014,"telemetry","packetCounter: 63114 | sampleTimeFine: 19464037 | Roll: -179.82° Pitch: 1.22° Yaw: -176.46° | Acc: (-0.21, -0.03, -9.81) m/s² | Gyro: (-0.33, -0.42, -0.67) deg/s"
0.018,"telemetry","packetCounter: 63115 | sampleTimeFine: 19464137 | Roll: -179.83° Pitch: 1.22° Yaw: -176.45° | Acc: (-0.21, -0.02, -9.81) m/s² | Gyro: (-0.47, 0.05, -0.66) deg/s"
0.022,"telemetry","packetCounter: 63116 | sampleTimeFine: 19464237 | Roll: -179.83° Pitch: 1.22° Yaw: -176.45° | Acc: (-0.21, -0.02, -9.81) m/s² | Gyro: (-0.81, -0.45, -0.05) deg/s"
0.026,"telemetry","packetCounter: 63117 | sampleTimeFine: 19464337 | Roll: -179.83° Pitch: 1.22° Yaw: -176.46° | Acc: (-0.21, -0.03, -9.81) m/s² | Gyro: (-0.42, -0.36, 0.09) deg/s"
0.031,"telemetry","packetCounter: 63118 | sampleTimeFine: 19464437 | Roll: -179.83° Pitch: 1.22° Yaw: -176.47° | Acc: (-0.20, -0.02, -9.81) m/s² | Gyro: (-0.46, -0.12, -0.56) deg/s"
0.035,"telemetry","packetCounter: 63119 | sampleTimeFine: 19464537 | Roll: -179.84° Pitch: 1.22° Yaw: -176.48° | Acc: (-0.20, -0.01, -9.81) m/s² | Gyro: (-0.89, 0.39, -0.07) deg/s"
0.039,"telemetry","packetCounter: 63120 | sampleTimeFine: 19464637 | Roll: -179.84° Pitch: 1.21° Yaw: -176.48° | Acc: (-0.20, -0.03, -9.81) m/s² | Gyro: (-1.23, -0.36, -0.01) deg/s"
0.043,"telemetry","packetCounter: 63121 | sampleTimeFine: 19464737 | Roll: -179.85° Pitch: 1.22° Yaw: -176.49° | Acc: (-0.22, -0.02, -9.81) m/s² | Gyro: (-0.68, -0.43, -0.36) deg/s"
0.048,"telemetry","packetCounter: 63122 | sampleTimeFine: 19464837 | Roll: -179.85° Pitch: 1.21° Yaw: -176.49° | Acc: (-0.20, -0.04, -9.81) m/s² | Gyro: (-0.29, -0.06, -0.17) deg/s"
0.052,"telemetry","packetCounter: 63123 | sampleTimeFine: 19464937 | Roll: -179.85° Pitch: 1.22° Yaw: -176.49° | Acc: (-0.22, -0.04, -9.80) m/s² | Gyro: (-0.46, -0.53, -0.60) deg/s"
0.056,"telemetry","packetCounter: 63124 | sampleTimeFine: 19465037 | Roll: -179.85° Pitch: 1.22° Yaw: -176.49° | Acc: (-0.20, -0.03, -9.82) m/s² | Gyro: (-0.87, -0.39, -0.24) deg/s"
0.060,"telemetry","packetCounter: 63125 | sampleTimeFine: 19465137 | Roll: -179.85° Pitch: 1.22° Yaw: -176.49° | Acc: (-0.20, -0.03, -9.81) m/s² | Gyro: (-0.09, -0.34, 0.14) deg/s"
0.065,"telemetry","packetCounter: 63126 | sampleTimeFine: 19465237 | Roll: -179.84° Pitch: 1.22° Yaw: -176.49° | Acc: (-0.21, -0.02, -9.80) m/s² | Gyro: (0.12, -0.60, -0.78) deg/s"
0.069,"telemetry","packetCounter: 63127 | sampleTimeFine: 19465337 | Roll: -179.85° Pitch: 1.23° Yaw: -176.50° | Acc: (-0.20, -0.03, -9.81) m/s² | Gyro: (-0.55, -0.47, -0.42) deg/s"
