time_seconds,type,message
0.006,"telemetry","packetCounter: 19997 | sampleTimeFine: 8584205 | Roll: -179.36° Pitch: 0.27° Yaw: 154.62° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.41, -0.84, -0.51) deg/s"
0.011,"telemetry","packetCounter: 19998 | sampleTimeFine: 8584305 | Roll: -179.36° Pitch: 0.28° Yaw: 154.62° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.09, -0.26, -0.36) deg/s"
0.016,"telemetry","packetCounter: 19999 | sampleTimeFine: 8584405 | Roll: -179.35° Pitch: 0.27° Yaw: 154.62° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (0.08, -0.21, 0.30) deg/s"
0.020,"telemetry","packetCounter: 20000 | sampleTimeFine: 8584505 | Roll: -179.35° Pitch: 0.27° Yaw: 154.60° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.09, -0.30, -0.49) deg/s"
0.025,"telemetry","packetCounter: 20001 | sampleTimeFine: 8584605 | Roll: -179.35° Pitch: 0.27° Yaw: 154.58° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.72, -0.07, -0.63) deg/s"
0.030,"telemetry","packetCounter: 20002 | sampleTimeFine: 8584705 | Roll: -179.36° Pitch: 0.28° Yaw: 154.58° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.65, -0.53, -0.32) deg/s"
0.034,"telemetry","packetCounter: 20003 | sampleTimeFine: 8584805 | Roll: -179.35° Pitch: 0.28° Yaw: 154.59° | Acc: (-0.01, -0.10, -9.81) m/s² | Gyro: (0.10, -0.33, -0.31) deg/s"
0.039,"telemetry","packetCounter: 20004 | sampleTimeFine: 8584905 | Roll: -179.35° Pitch: 0.28° Yaw: 154.59° | Acc: (-0.02, -0.09, -9.80) m/s² | Gyro: (-0.34, -0.41, -0.49) deg/s"
0.044,"telemetry","packetCounter: 20005 | sampleTimeFine: 8585005 | Roll: -179.35° Pitch: 0.28° Yaw: 154.59° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.28, -0.16, -0.49) deg/s"
0.048,"telemetry","packetCounter: 20006 | sampleTimeFine: 8585105 | Roll: -179.36° Pitch: 0.28° Yaw: 154.59° | Acc: (-0.03, -0.10, -9.80) m/s² | Gyro: (-1.05, -0.07, -0.24) deg/s"
0.053,"telemetry","packetCounter: 20007 | sampleTimeFine: 8585205 | Roll: -179.36° Pitch: 0.28° Yaw: 154.58° | Acc: (-0.01, -0.08, -9.82) m/s² | Gyro: (-0.54, -0.66, -0.19) deg/s"
0.057,"telemetry","packetCounter: 20008 | sampleTimeFine: 8585305 | Roll: -179.36° Pitch: 0.28° Yaw: 154.57° | Acc: (-0.01, -0.09, -9.81) m/s² | Gyro: (-0.26, -0.19, 0.15) deg/s"
0.062,"telemetry","packetCounter: 20009 | sampleTimeFine: 8585405 | Roll: -179.36° Pitch: 0.28° Yaw: 154.57° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.34, -0.54, -0.84) deg/s"
0.067,"telemetry","packetCounter: 20010 | sampleTimeFine: 8585505 | Roll: -179.36° Pitch: 0.28° Yaw: 154.58° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (-0.07, -0.29, -0.76) deg/s"
0.072,"telemetry","packetCounter: 20011 | sampleTimeFine: 8585605 | Roll: -179.36° Pitch: 0.28° Yaw: 154.58° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.70, -0.43, -0.04) deg/s"
0.076,"telemetry","packetCounter: 20012 | sampleTimeFine: 8585705 | Roll: -179.36° Pitch: 0.28° Yaw: 154.58° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.89, 0.06, -0.47) deg/s"
0.080,"telemetry","packetCounter: 20013 | sampleTimeFine: 8585805 | Roll: -179.36° Pitch: 0.28° Yaw: 154.57° | Acc: (-0.03, -0.10, -9.81) m/s² | Gyro: (-0.25, -0.18, 0.03) deg/s"
0.084,"telemetry","packetCounter: 20014 | sampleTimeFine: 8585905 | Roll: -179.36° Pitch: 0.28° Yaw: 154.56° | Acc: (-0.02, -0.09, -9.80) m/s² | Gyro: (-0.36, -0.58, 0.18) deg/s"
0.088,"telemetry","packetCounter: 20015 | sampleTimeFine: 8586005 | Roll: -179.37° Pitch: 0.28° Yaw: 154.55° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.71, -0.45, -0.07) deg/s"
0.092,"telemetry","packetCounter: 20364 | sampleTimeFine: 8620905 | Roll: -179.33° Pitch: 0.33° Yaw: 154.41° | Acc: (-0.03, -0.10, -9.81) m/s² | Gyro: (-0.21, -0.22, -0.58) deg/s"
0.097,"telemetry","packetCounter: 20365 | sampleTimeFine: 8623039 | Acc: (-0.02, -0.08, -7.36) m/s² | Gyro: (-1.15, -0.16, 0.34) deg/s"
0.101,"telemetry","packetCounter: 20366 | sampleTimeFine: 8623139 | Roll: -179.38° Pitch: 0.16° Yaw: -180.00° | Acc: (-0.02, -0.08, -9.82) m/s² | Gyro: (-0.85, 0.15, -0.49) deg/s"
0.106,"telemetry","packetCounter: 20367 | sampleTimeFine: 8623239 | Roll: -179.39° Pitch: 0.16° Yaw: -179.99° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.01, -0.20, -0.16) deg/s"
