time_seconds,total_vibration,rms_x,rms_y,rms_z
0.510,0.359519,0.103189,0.009869,0.344251
0.520,0.359292,0.102322,0.009856,0.344273
0.530,0.358962,0.101005,0.009964,0.344314
0.540,0.358560,0.099561,0.009849,0.344320
0.550,0.358260,0.098346,0.009941,0.344353
0.560,0.357836,0.096884,0.009876,0.344329
0.570,0.357290,0.094944,0.009535,0.344313
0.580,0.356770,0.092955,0.009187,0.344325
0.590,0.356175,0.090724,0.009145,0.344305
0.600,0.355493,0.088064,0.008956,0.344296
0.610,0.354785,0.085167,0.008982,0.344294
0.620,0.354053,0.082065,0.008972,0.344294
0.630,0.353141,0.078104,0.008714,0.344286
0.640,0.352211,0.073680,0.008133,0.344322
0.650,0.351204,0.068852,0.008017,0.344295
0.660,0.350201,0.063391,0.008095,0.344321
0.670,0.349217,0.057649,0.008020,0.344333
0.680,0.347976,0.049505,0.007532,0.344354
0.690,0.346834,0.040635,0.007242,0.344370
0.700,0.345706,0.029452,0.007189,0.344374
0.710,0.344496,0.005592,0.006652,0.344386
0.720,0.009217,0.005936,0.005664,0.004199
0.730,0.009310,0.006055,0.005696,0.004190
0.740,0.009287,0.006049,0.005670,0.004185
0.750,0.009420,0.006064,0.005663,0.004461
0.760,0.009442,0.006064,0.005711,0.004446
0.770,0.009422,0.006018,0.005744,0.004423
0.780,0.009591,0.006114,0.005839,0.004530
0.790,0.009468,0.006018,0.005687,0.004592
0.800,0.009384,0.006063,0.005487,0.004602
0.810,0.009481,0.006085,0.005646,0.004579
0.820,0.009479,0.006105,0.005634,0.004565
0.830,0.009389,0.005957,0.005549,0.004678
0.840,0.009386,0.005988,0.005505,0.004685
0.850,0.009402,0.005993,0.005526,0.004685
0.860,0.009403,0.005929,0.005595,0.004686
0.870,0.009400,0.005905,0.005597,0.004708
0.880,0.009429,0.005886,0.005660,0.004714
0.890,0.009392,0.005871,0.005672,0.004644
0.900,0.009449,0.005966,0.005717,0.004583
0.910,0.009482,0.005896,0.005781,0.004660
0.920,0.009439,0.005852,0.005792,0.004616
0.930,0.009534,0.005815,0.005958,0.004646
0.940,0.009402,0.005830,0.005770,0.004595
0.950,0.009409,0.005837,0.005774,0.004595
0.960,0.009597,0.006080,0.005855,0.004566
0.970,0.009401,0.006045,0.005563,0.004570
0.980,0.009423,0.006083,0.005559,0.004571
0.990,0.009458,0.006090,0.005539,0.004658
1.000,0.009232,0.005732,0.005534,0.004663
1.010,0.009093,0.005565,0.005511,0.004621
1.038,0.009164,0.005555,0.005653,0.004602
1.038,0.009127,0.005523,0.005667,0.004546
1.039,0.009167,0.005724,0.005517,0.004563
1.049,0.009082,0.005653,0.005503,0.004499
1.060,0.009295,0.005902,0.005635,0.004450
1.070,0.009323,0.005928,0.005572,0.004553
1.080,0.009499,0.006125,0.005605,0.004615
1.090,0.009422,0.006090,0.005449,0.004689
1.100,0.009414,0.006050,0.005539,0.004619
1.110,0.009393,0.006044,0.005614,0.004493
1.136,0.009444,0.006031,0.005667,0.004548
1.137,0.009414,0.006004,0.005640,0.004557
1.139,0.009460,0.006036,0.005723,0.004508
1.149,0.009472,0.006079,0.005729,0.004465
1.160,0.009156,0.005848,0.005626,0.004240
1.170,0.009288,0.005853,0.005522,0.004639
1.180,0.009281,0.005870,0.005484,0.004647
1.190,0.009318,0.005929,0.005481,0.004651
1.200,0.009382,0.006024,0.005480,0.004659
1.210,0.009330,0.005932,0.005587,0.004544
1.237,0.009133,0.005666,0.005589,0.004480
1.237,0.009112,0.005624,0.005541,0.004549
1.239,0.009173,0.005755,0.005448,0.004620
1.249,0.009040,0.005615,0.005504,0.004462
1.259,0.009059,0.005616,0.005535,0.004460
1.270,0.009119,0.005631,0.005558,0.004535
1.280,0.008988,0.005502,0.005484,0.004522
1.290,0.009058,0.005502,0.005605,0.004511
1.300,0.009172,0.005555,0.005752,0.004491
1.310,0.009110,0.005572,0.005644,0.004482
1.336,0.009210,0.005694,0.005670,0.004500
1.336,0.009219,0.005682,0.005780,0.004392
1.339,0.009261,0.005756,0.005793,0.004367
1.349,0.009366,0.005756,0.005872,0.004483
1.360,0.009462,0.005733,0.005993,0.004554
1.370,0.009653,0.005739,0.006037,0.004879
1.380,0.009604,0.005748,0.005953,0.004875
1.390,0.009796,0.005890,0.005987,0.005042
1.400,0.009798,0.005845,0.006024,0.005055
1.410,0.009975,0.005938,0.006183,0.005100
1.436,0.013222,0.009566,0.006191,0.006707
1.437,0.015940,0.012051,0.007627,0.007119
1.439,0.016490,0.012756,0.007612,0.007160
1.449,0.016482,0.012751,0.007611,0.007150
1.460,0.024706,0.020409,0.010648,0.008971
1.470,0.025726,0.020673,0.010771,0.010885
1.480,0.028927,0.022611,0.013770,0.011657
1.490,0.029412,0.022916,0.013874,0.012141
1.500,0.029865,0.022918,0.014322,0.012710
1.510,0.030082,0.022990,0.014603,0.012772
1.537,0.030709,0.023455,0.014851,0.013128
1.537,0.030910,0.023467,0.014901,0.013515
1.539,0.031009,0.023457,0.014994,0.013655
1.549,0.031192,0.023563,0.015162,0.013706
1.560,0.031199,0.023559,0.015165,0.013725
1.570,0.032881,0.023646,0.017932,0.014160
1.580,0.033247,0.024026,0.018115,0.014142
1.590,0.033309,0.024098,0.018144,0.014128
1.600,0.033480,0.024105,0.018446,0.014128
1.610,0.033847,0.024138,0.018828,0.014439
1.637,0.033962,0.024215,0.018814,0.014598
1.637,0.035839,0.026299,0.019476,0.014610
1.639,0.040808,0.030331,0.022957,0.014776
1.649,0.041443,0.030374,0.023717,0.015246
1.660,0.042476,0.031714,0.023711,0.015370
1.669,0.047347,0.034613,0.028452,0.015301
1.680,0.048217,0.034858,0.029542,0.015397
1.690,0.049227,0.036208,0.029560,0.015443
1.699,0.055119,0.041820,0.032383,0.015509
1.710,0.060344,0.046435,0.035012,0.016103
1.780,0.062876,0.046814,0.038262,0.017261
1.781,0.065023,0.049352,0.038573,0.017450
1.781,0.075542,0.061155,0.039693,0.019777
1.782,0.087072,0.071470,0.045542,0.019989
1.783,0.091719,0.073288,0.051373,0.020048
1.786,0.094016,0.073498,0.054990,0.020327
1.787,0.097262,0.077459,0.055140,0.020484
1.789,0.110889,0.092810,0.056820,0.021313
1.799,0.127691,0.108159,0.064072,0.022391
1.811,0.137196,0.114276,0.071780,0.024728
1.855,0.140623,0.114507,0.075643,0.030681
1.855,0.145140,0.118921,0.077290,0.030819
1.855,0.160532,0.137233,0.077322,0.030967
1.856,0.177870,0.156411,0.078750,0.031169
1.859,0.193869,0.170896,0.084493,0.035225
1.869,0.207586,0.180411,0.096143,0.036060
1.879,0.214835,0.181770,0.108641,0.036209
1.889,0.220787,0.183476,0.116473,0.038954
1.900,0.232422,0.194301,0.121067,0.040125
1.910,0.252608,0.217675,0.121660,0.040342
1.938,0.272203,0.240143,0.121709,0.040164
1.939,0.294295,0.263583,0.122585,0.045900
1.939,0.310698,0.277753,0.129572,0.050967
1.949,0.317411,0.281627,0.136611,0.052664
1.959,0.322437,0.282399,0.145890,0.054151
1.970,0.330910,0.282723,0.163233,0.054077
1.980,0.347137,0.286222,0.188850,0.054002
1.990,0.371610,0.293816,0.220662,0.055445
2.000,0.404790,0.303038,0.262267,0.056909
2.010,0.441938,0.304781,0.313429,0.064652
2.035,0.486117,0.304755,0.370866,0.076760
2.035,0.558548,0.313677,0.453164,0.090686
2.039,0.634972,0.339743,0.524963,0.110351
2.049,0.660207,0.363577,0.537167,0.123029
2.059,0.669555,0.375184,0.538879,0.130962
2.069,0.685502,0.376366,0.557707,0.131242
2.080,0.746995,0.384034,0.624560,0.142982
2.089,0.821814,0.413978,0.689073,0.170818
2.100,0.839422,0.438084,0.692911,0.180519
2.110,0.851567,0.441637,0.705222,0.181066
2.136,0.884174,0.450304,0.737689,0.186557
2.136,0.919287,0.483860,0.752650,0.210918
2.139,0.944505,0.522377,0.754228,0.224392
2.149,0.949834,0.526399,0.757819,0.225386
2.160,0.970531,0.529488,0.781240,0.226358
2.170,1.010550,0.538667,0.823081,0.231491
2.180,1.041323,0.571285,0.835836,0.243648
2.190,1.050746,0.582086,0.836675,0.255381
2.200,1.055200,0.587813,0.836737,0.260371
2.210,1.065728,0.594935,0.844250,0.262813
2.236,1.086222,0.595430,0.869616,0.262887
2.237,1.110121,0.598122,0.897486,0.262939
2.239,1.143466,0.599428,0.936870,0.265470
2.249,1.174285,0.619738,0.958649,0.275433
2.260,1.191629,0.638078,0.966051,0.282099
2.269,1.198903,0.646328,0.968080,0.287141
2.279,1.208932,0.661779,0.970102,0.287173
2.290,1.216944,0.673046,0.972363,0.287179
2.300,1.223573,0.678307,0.976871,0.287668
2.310,1.231447,0.679685,0.985071,0.290044
2.336,1.238841,0.680017,0.992686,0.294752
2.336,1.248682,0.679854,1.002211,0.304266
2.339,1.259275,0.677435,1.016498,0.305921
2.349,1.279596,0.674673,1.042823,0.307738
2.359,1.291153,0.672610,1.056458,0.313953
2.370,1.300977,0.670966,1.068568,0.317030
2.380,1.319960,0.677194,1.086813,0.320219
2.390,1.327999,0.678462,1.093733,0.327137
2.400,1.340951,0.684971,1.104555,0.330035
2.410,1.353277,0.683514,1.119752,0.332148
2.432,1.357964,0.677819,1.127947,0.335206
2.433,1.364089,0.684345,1.131470,0.334943
2.439,1.374761,0.700071,1.134913,0.334425
2.449,1.382537,0.709202,1.138145,0.336254
2.459,1.390504,0.724112,1.138107,0.337454
2.469,1.397244,0.739422,1.135643,0.340382
2.479,1.395048,0.740612,1.132164,0.340378
2.490,1.440614,0.772901,1.162071,0.357187
2.500,1.498901,0.815956,1.201648,0.370084
2.510,1.496267,0.821515,1.192891,0.375420
2.536,1.601379,0.948267,1.233907,0.377728
2.537,1.676567,1.018686,1.257045,0.439309
2.539,1.658584,1.010478,1.229607,0.466799
2.549,1.719437,1.059948,1.268503,0.473153
2.560,1.772384,1.084078,1.298048,0.530275
2.570,1.775188,1.087697,1.292104,0.546511
2.580,1.808477,1.137079,1.288331,0.563776
2.590,1.818780,1.143200,1.268760,0.625541
2.600,1.821001,1.140785,1.269112,0.635616
2.610,1.873245,1.185429,1.288775,0.665481
2.636,1.891233,1.187230,1.274714,0.736444
2.637,1.894969,1.189407,1.278411,0.736129
2.639,1.932742,1.211610,1.296147,0.766483
2.649,1.951862,1.210845,1.293750,0.818434
2.660,1.969728,1.232427,1.300617,0.818137
2.670,1.981865,1.244809,1.279140,0.861416
2.680,1.990568,1.246527,1.274794,0.885115
2.690,2.029531,1.284330,1.292540,0.893775
2.700,2.065812,1.285115,1.293181,0.971463
2.710,2.141260,1.373221,1.315896,0.983707
2.736,2.211743,1.439691,1.320709,1.036738
2.736,2.242185,1.439572,1.302256,1.122121
2.739,2.320107,1.563527,1.296473,1.121355
2.750,2.396211,1.612329,1.290778,1.214954
2.760,2.409202,1.607993,1.291393,1.245358
2.770,2.479193,1.678559,1.313563,1.266250
2.780,2.512038,1.672321,1.314217,1.336605
2.790,2.552675,1.708469,1.341327,1.340941
2.800,2.595433,1.725900,1.351874,1.389237
2.810,2.690087,1.819527,1.345353,1.454618
2.835,2.777930,1.931660,1.363224,1.458495
2.835,2.863085,1.942384,1.365416,1.600011
2.839,3.104690,2.250287,1.403984,1.613734
2.850,3.157524,2.250751,1.393119,1.721423
2.860,3.370638,2.454069,1.414684,1.826860
2.870,3.394378,2.459167,1.413527,1.864468
2.880,3.744230,2.719505,1.440905,2.132450
2.890,3.865079,2.828272,1.494861,2.169125
2.900,3.899153,2.877302,1.486903,2.171094
2.910,3.978478,2.932729,1.574758,2.178881
2.934,4.039043,3.005546,1.578486,2.188366
2.935,4.164175,3.138383,1.603204,2.218253
2.939,4.172848,3.147649,1.603224,2.221405
2.950,4.296115,3.228536,1.724104,2.249584
2.960,4.325176,3.239407,1.773767,2.251030
2.970,4.451913,3.371964,1.810109,2.274401
2.980,4.457162,3.376252,1.809903,2.278480
2.990,4.565357,3.471134,1.801636,2.355381
3.000,4.565190,3.472899,1.778589,2.369926
3.010,4.614334,3.512132,1.802051,2.389481
3.033,4.629016,3.513892,1.787118,2.426224
3.034,4.756318,3.614866,1.763389,2.538851
3.039,4.815831,3.674918,1.803512,2.536641
3.050,4.963745,3.803229,1.790704,2.639621
3.060,4.954568,3.794028,1.801697,2.628115
3.070,5.383564,4.201109,2.033765,2.682767
3.080,5.436654,4.198739,2.159302,2.695406
3.090,5.556413,4.358468,2.162302,2.683641
3.100,5.593643,4.391610,2.163330,2.706032
3.110,5.635293,4.455126,2.149622,2.699538
3.137,5.851198,4.679349,2.256915,2.691940
3.137,5.914080,4.696515,2.383291,2.690541
3.139,6.060278,4.878972,2.378343,2.695566
3.150,6.117121,4.949247,2.384846,2.690098
3.160,6.144611,4.975901,2.383628,2.704620
3.170,6.474822,5.312188,2.515034,2.716353
3.180,6.471256,5.310740,2.513773,2.711851
3.190,6.613803,5.454877,2.560757,2.725661
3.200,6.726569,5.574369,2.600008,2.722700
3.210,6.707755,5.557957,2.590633,2.718768
3.233,6.878799,5.770170,2.596535,2.698336
3.234,6.909053,5.796167,2.653167,2.664613
3.240,7.008857,5.850122,2.750729,2.708070
3.250,7.122773,5.983932,2.760594,2.702883
3.260,7.120728,5.984083,2.765246,2.692383
3.270,7.160596,6.029425,2.773394,2.688578
3.280,7.287720,6.133618,2.904863,2.655439
3.290,7.305339,6.132245,2.943322,2.664658
