time_s,label,confidence
0.8500,normal,0.782500
0.9477,normal,0.820000
1.0572,normal,0.940000
1.1566,normal,0.960000
1.2568,normal,0.960000
1.3551,normal,0.975000
1.4555,normal,0.980000
1.5569,normal,0.980000
1.6559,normal,0.980000
1.7555,normal,0.980000
1.8567,normal,0.980000
1.9566,normal,0.975000
2.0555,normal,0.942500
2.1552,normal,0.942500
2.2551,normal,0.937500
2.3560,normal,0.922500
2.4561,normal,0.947500
2.5565,normal,0.972500
2.6561,normal,0.992500
2.7550,normal,0.995000
2.8546,normal,0.995000
2.9564,normal,0.995000
3.0547,normal,1.000000
3.1553,normal,1.000000
3.2561,normal,1.000000
3.3551,normal,1.000000
3.4573,normal,1.000000
3.5560,normal,1.000000
3.6569,normal,1.000000
3.7558,normal,1.000000
3.8553,normal,1.000000
3.9556,normal,0.997500
4.0556,normal,0.995000
4.1566,normal,0.995000
4.2558,normal,0.995000
4.3564,normal,0.992500
4.4563,normal,0.992500
4.5571,normal,0.975000
4.6570,normal,0.972500
4.7565,normal,0.972500
4.8549,normal,0.945000
4.9558,normal,0.945000
5.0559,normal,0.920000
5.1553,normal,0.907500
5.2552,normal,0.910000
5.3554,normal,0.910000
5.4556,normal,0.910000
5.5546,normal,0.910000
5.6550,normal,0.932500
5.7548,normal,0.957500
5.8558,normal,0.982500
5.9550,normal,0.982500
6.0570,normal,0.982500
6.1555,normal,0.982500
6.2554,normal,0.982500
6.3550,normal,0.980000
6.4552,normal,0.980000
6.5540,normal,0.980000
6.6558,normal,0.952500
6.7553,normal,0.952500
6.8548,normal,0.925000
6.9552,normal,0.907500
7.0550,normal,0.907500
7.1547,normal,0.907500
7.2546,normal,0.902500
7.3553,normal,0.902500
7.4555,normal,0.872500
7.5559,normal,0.870000
7.6546,normal,0.870000
7.7549,normal,0.860000
7.8543,normal,0.860000
7.9557,normal,0.840000
8.0545,normal,0.817500
8.1562,normal,0.790000
8.2553,normal,0.790000
8.3555,normal,0.790000
8.4546,normal,0.740000
8.5553,normal,0.740000
8.6559,normal,0.737500
8.7548,normal,0.737500
8.8551,normal,0.730000
8.9555,normal,0.762500
9.0556,normal,0.957500
9.1550,normal,0.957500
9.2563,normal,0.972500
9.3556,normal,0.972500
9.4553,normal,0.972500
9.5541,normal,0.972500
9.6550,normal,0.972500
9.7550,normal,0.942500
9.8560,normal,0.752500
9.9551,normal,0.677500
10.0556,normal,0.715000
10.1560,normal,0.715000
10.2575,normal,0.872500
10.3561,normal,0.890000
10.4558,normal,0.890000
10.5455,normal,0.890000
10.6547,normal,0.890000
10.7560,normal,0.890000
10.8545,normal,0.765000
10.9560,normal,0.735000
11.0558,normal,0.722500
11.1541,normal,0.655000
11.2574,normal,0.655000
11.3559,normal,0.680000
11.4550,normal,0.680000
11.5553,normal,0.680000
11.6560,normal,0.697500
11.7592,normal,0.697500
11.8563,normal,0.697500
11.9556,normal,0.697500
12.0561,normal,0.697500
12.1564,fault,0.847500
12.2560,fault,0.847500
12.3558,fault,0.847500
12.4563,fault,0.847500
12.5554,fault,0.847500
12.6552,fault,0.780000
12.7563,fault,0.780000
12.8561,fault,0.682500
12.9558,fault,0.692500
13.0552,fault,0.692500
13.1567,fault,0.837500
13.2564,fault,0.842500
13.3558,fault,0.842500
13.4561,fault,0.842500
13.5548,fault,0.842500
13.6558,fault,0.892500
13.7552,fault,0.955000
13.8550,fault,0.955000
13.9548,fault,0.955000
14.0550,fault,0.955000
14.1551,fault,0.955000
14.2561,fault,0.907500
14.3540,fault,0.755000
14.4543,fault,0.755000
14.5554,fault,0.570000
14.6546,normal,0.662500
14.7538,normal,0.662500
14.8552,normal,0.662500
14.9557,normal,0.662500
15.0550,normal,0.662500
15.1547,normal,0.680000
15.2560,normal,0.680000
15.3546,normal,0.822500
15.4803,normal,0.867500
15.5403,normal,0.885000
15.6548,normal,0.885000
15.7552,normal,0.885000
15.8548,normal,0.885000
15.9546,normal,0.885000
16.0550,normal,0.877500
16.1547,normal,0.832500
16.2552,normal,0.855000
16.3541,normal,0.855000
16.4565,normal,0.855000
16.5549,normal,0.855000
16.6546,normal,0.855000
16.7556,normal,0.847500
16.8551,normal,0.790000
16.9547,normal,0.790000
17.0548,normal,0.707500
17.1544,normal,0.742500
17.2551,normal,0.837500
17.3544,normal,0.940000
17.4551,normal,0.995000
17.5561,normal,0.995000
17.6551,normal,1.000000
17.7540,normal,1.000000
17.8545,normal,1.000000
17.9554,normal,1.000000
18.0547,normal,1.000000
18.1556,normal,0.985000
18.2550,normal,0.985000
18.3550,normal,0.942500
18.4549,normal,0.760000
18.5544,normal,0.685000
18.6555,normal,0.687500
18.7553,normal,0.687500
18.8551,normal,0.687500
18.9551,normal,0.747500
19.0551,normal,0.887500
19.1546,normal,0.915000
19.2541,normal,0.952500
19.3560,normal,0.952500
19.4553,normal,0.952500
19.5455,normal,0.952500
19.6555,normal,0.952500
19.7551,normal,0.945000
19.8550,normal,0.910000
19.9548,normal,0.847500
20.0546,normal,0.750000
20.1540,normal,0.750000
20.2547,normal,0.837500
20.3553,normal,0.870000
20.4474,normal,0.967500
