time_s,label,confidence
0.8500,normal,0.572123
0.9477,normal,1.000000
1.0572,normal,1.000000
1.1566,normal,1.000000
1.2568,normal,1.000000
1.3551,normal,1.000000
1.4555,normal,1.000000
1.5569,normal,1.000000
1.6559,normal,1.000000
1.7555,normal,1.000000
1.8567,normal,1.000000
1.9566,normal,1.000000
2.0555,normal,1.000000
2.1552,normal,1.000000
2.2551,normal,1.000000
2.3560,normal,1.000000
2.4561,normal,1.000000
2.5565,normal,1.000000
2.6561,normal,1.000000
2.7550,normal,1.000000
2.8546,normal,1.000000
2.9564,normal,1.000000
3.0547,normal,1.000000
3.1553,normal,1.000000
3.2561,normal,1.000000
3.3551,normal,1.000000
3.4573,normal,1.000000
3.5560,normal,1.000000
3.6569,normal,1.000000
3.7558,normal,1.000000
3.8553,normal,1.000000
3.9556,normal,1.000000
4.0556,normal,1.000000
4.1566,normal,1.000000
4.2558,normal,1.000000
4.3564,normal,1.000000
4.4563,normal,1.000000
4.5571,normal,1.000000
4.6570,normal,1.000000
4.7565,normal,1.000000
4.8549,normal,1.000000
4.9558,normal,1.000000
5.0559,normal,1.000000
5.1553,normal,1.000000
5.2552,normal,1.000000
5.3554,normal,1.000000
5.4556,normal,1.000000
5.5546,normal,1.000000
5.6550,normal,1.000000
5.7548,normal,1.000000
5.8558,normal,1.000000
5.9550,normal,1.000000
6.0570,normal,1.000000
6.1555,normal,1.000000
6.2554,normal,1.000000
6.3550,normal,1.000000
6.4552,normal,1.000000
6.5540,normal,1.000000
6.6558,normal,1.000000
6.7553,normal,1.000000
6.8548,normal,1.000000
6.9552,normal,1.000000
7.0550,normal,1.000000
7.1547,normal,1.000000
7.2546,normal,1.000000
7.3553,normal,1.000000
7.4555,normal,1.000000
7.5559,normal,1.000000
7.6546,normal,1.000000
7.7549,normal,1.000000
7.8543,normal,1.000000
7.9557,normal,1.000000
8.0545,normal,1.000000
8.1562,normal,1.000000
8.2553,normal,1.000000
8.3555,normal,1.000000
8.4546,normal,1.000000
8.5553,normal,1.000000
8.6559,normal,1.000000
8.7548,normal,1.000000
8.8551,normal,1.000000
8.9555,normal,1.000000
9.0556,normal,1.000000
9.1550,normal,1.000000
9.2563,normal,1.000000
9.3556,normal,1.000000
9.4553,normal,1.000000
9.5541,normal,1.000000
9.6550,normal,1.000000
9.7550,normal,1.000000
9.8560,normal,1.000000
9.9551,normal,1.000000
10.0556,normal,1.000000
10.1560,normal,1.000000
10.2575,normal,1.000000
10.3561,normal,1.000000
10.4558,normal,1.000000
10.5455,normal,1.000000
10.6547,normal,1.000000
10.7560,normal,1.000000
10.8545,normal,1.000000
10.9560,normal,1.000000
11.0558,normal,1.000000
11.1541,normal,1.000000
11.2574,normal,1.000000
11.3559,normal,1.000000
11.4550,normal,1.000000
11.5553,normal,1.000000
11.6560,normal,1.000000
11.7592,normal,1.000000
11.8563,normal,1.000000
11.9556,normal,1.000000
12.0561,normal,1.000000
12.1564,fault,1.000000
12.2560,fault,1.000000
12.3558,fault,1.000000
12.4563,fault,1.000000
12.5554,fault,1.000000
12.6552,fault,1.000000
12.7563,fault,1.000000
12.8561,normal,1.000000
12.9558,normal,1.000000
13.0552,normal,1.000000
13.1567,normal,1.000000
13.2564,normal,1.000000
13.3558,normal,1.000000
13.4561,fault,1.000000
13.5548,fault,1.000000
13.6558,fault,1.000000
13.7552,fault,1.000000
13.8550,fault,1.000000
13.9548,fault,1.000000
14.0550,fault,1.000000
14.1551,normal,1.000000
14.2561,normal,1.000000
14.3540,normal,1.000000
14.4543,normal,1.000000
14.5554,normal,1.000000
14.6546,normal,1.000000
14.7538,normal,1.000000
14.8552,normal,1.000000
14.9557,normal,1.000000
15.0550,normal,1.000000
15.1547,normal,1.000000
15.2560,normal,1.000000
15.3546,normal,1.000000
15.4803,normal,1.000000
15.5403,normal,1.000000
15.6548,normal,1.000000
15.7552,normal,1.000000
15.8548,normal,1.000000
15.9546,normal,1.000000
16.0550,normal,1.000000
16.1547,normal,1.000000
16.2552,normal,1.000000
16.3541,normal,1.000000
16.4565,normal,1.000000
16.5549,normal,1.000000
16.6546,normal,1.000000
16.7556,normal,1.000000
16.8551,normal,1.000000
16.9547,normal,1.000000
17.0548,normal,1.000000
17.1544,normal,1.000000
17.2551,normal,1.000000
17.3544,normal,1.000000
17.4551,normal,1.000000
17.5561,normal,1.000000
17.6551,normal,1.000000
17.7540,normal,1.000000
17.8545,normal,1.000000
17.9554,normal,1.000000
18.0547,normal,1.000000
18.1556,normal,1.000000
18.2550,normal,1.000000
18.3550,normal,1.000000
18.4549,normal,1.000000
18.5544,normal,1.000000
18.6555,normal,1.000000
18.7553,normal,1.000000
18.8551,normal,1.000000
18.9551,normal,1.000000
19.0551,normal,1.000000
19.1546,normal,1.000000
19.2541,normal,1.000000
19.3560,normal,1.000000
19.4553,normal,1.000000
19.5455,normal,1.000000
19.6555,normal,1.000000
19.7551,normal,1.000000
19.8550,normal,1.000000
19.9548,normal,1.000000
20.0546,normal,1.000000
20.1540,normal,1.000000
20.2547,normal,1.000000
20.3553,normal,1.000000
20.4474,normal,1.000000
