time_s,label,confidence,p_fault
0.8500,normal,0.782500,0.217500
0.9477,normal,0.820000,0.180000
1.0572,normal,0.940000,0.060000
1.1566,normal,0.960000,0.040000
1.2568,normal,0.950000,0.050000
1.3551,normal,0.975000,0.025000
1.4555,normal,0.980000,0.020000
1.5569,normal,0.975000,0.025000
1.6559,normal,0.935000,0.065000
1.7555,normal,0.942500,0.057500
1.8567,normal,0.937500,0.062500
1.9566,normal,0.922500,0.077500
2.0555,normal,0.920000,0.080000
2.1552,normal,0.895000,0.105000
2.2551,normal,0.892500,0.107500
2.3560,normal,0.915000,0.085000
2.4561,normal,0.947500,0.052500
2.5565,normal,0.972500,0.027500
2.6561,normal,0.992500,0.007500
2.7550,normal,0.995000,0.005000
2.8546,normal,0.995000,0.005000
2.9564,normal,0.995000,0.005000
3.0547,normal,1.000000,0.000000
3.1553,normal,1.000000,0.000000
3.2561,normal,0.997500,0.002500
3.3551,normal,1.000000,0.000000
3.4573,normal,1.000000,0.000000
3.5560,normal,0.997500,0.002500
3.6569,normal,0.992500,0.007500
3.7558,normal,0.992500,0.007500
3.8553,normal,0.995000,0.005000
3.9556,normal,0.990000,0.010000
4.0556,normal,0.992500,0.007500
4.1566,normal,0.975000,0.025000
4.2558,normal,0.970000,0.030000
4.3564,normal,0.972500,0.027500
4.4563,normal,0.942500,0.057500
4.5571,normal,0.945000,0.055000
4.6570,normal,0.920000,0.080000
4.7565,normal,0.870000,0.130000
4.8549,normal,0.902500,0.097500
4.9558,normal,0.900000,0.100000
5.0559,normal,0.907500,0.092500
5.1553,normal,0.897500,0.102500
5.2552,normal,0.910000,0.090000
5.3554,normal,0.902500,0.097500
5.4556,normal,0.882500,0.117500
5.5546,normal,0.880000,0.120000
5.6550,normal,0.932500,0.067500
5.7548,normal,0.957500,0.042500
5.8558,normal,0.982500,0.017500
5.9550,normal,0.980000,0.020000
6.0570,normal,0.950000,0.050000
6.1555,normal,0.980000,0.020000
6.2554,normal,0.942500,0.057500
6.3550,normal,0.952500,0.047500
6.4552,normal,0.925000,0.075000
