time_seconds,type,message
0.005,"telemetry","packetCounter: 54815 | sampleTimeFine: 5508237 | Roll: -179.11° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.10, -0.16, -9.82) m/s² | Gyro: (-0.38, -0.45, -0.48) deg/s"
0.009,"telemetry","packetCounter: 54816 | sampleTimeFine: 5508337 | Roll: -179.11° Pitch: 0.71° Yaw: -143.60° | Acc: (-0.09, -0.15, -9.81) m/s² | Gyro: (-0.73, -0.88, -0.85) deg/s"
0.014,"telemetry","packetCounter: 54817 | sampleTimeFine: 5508437 | Roll: -179.11° Pitch: 0.71° Yaw: -143.60° | Acc: (-0.10, -0.16, -9.81) m/s² | Gyro: (-0.65, -0.29, 0.01) deg/s"
0.018,"telemetry","packetCounter: 54818 | sampleTimeFine: 5508537 | Roll: -179.11° Pitch: 0.71° Yaw: -143.61° | Acc: (-0.08, -0.16, -9.81) m/s² | Gyro: (-0.50, -0.05, 0.11) deg/s"
0.022,"telemetry","packetCounter: 54819 | sampleTimeFine: 5508637 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.11, -0.18, -9.81) m/s² | Gyro: (-0.76, 0.51, -0.68) deg/s"
0.027,"telemetry","packetCounter: 54820 | sampleTimeFine: 5508737 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.10, -0.15, -9.82) m/s² | Gyro: (-0.45, -0.31, -0.67) deg/s"
0.031,"telemetry","packetCounter: 54821 | sampleTimeFine: 5508837 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.11, -0.16, -9.81) m/s² | Gyro: (-0.67, -0.40, -0.36) deg/s"
0.035,"telemetry","packetCounter: 54822 | sampleTimeFine: 5508937 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.10, -0.15, -9.81) m/s² | Gyro: (-0.68, -0.23, -0.44) deg/s"
0.040,"telemetry","packetCounter: 54823 | sampleTimeFine: 5509037 | Roll: -179.13° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.10, -0.16, -9.81) m/s² | Gyro: (-0.54, -0.26, -0.16) deg/s"
0.044,"telemetry","packetCounter: 54824 | sampleTimeFine: 5509137 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.09, -0.16, -9.81) m/s² | Gyro: (-0.11, 0.19, -0.01) deg/s"
0.048,"telemetry","packetCounter: 54825 | sampleTimeFine: 5509237 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.09, -0.15, -9.82) m/s² | Gyro: (-0.46, -0.59, -0.47) deg/s"
0.052,"telemetry","packetCounter: 54826 | sampleTimeFine: 5509337 | Roll: -179.12° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.10, -0.16, -9.82) m/s² | Gyro: (-0.48, -0.87, -0.51) deg/s"
0.057,"telemetry","packetCounter: 54827 | sampleTimeFine: 5509437 | Roll: -179.13° Pitch: 0.70° Yaw: -143.60° | Acc: (-0.09, -0.15, -9.82) m/s² | Gyro: (-0.54, -0.17, -0.01) deg/s"
