time_s,label,confidence
0.8386,normal,1.000000
0.9380,normal,1.000000
1.0466,normal,1.000000
1.1455,normal,1.000000
1.2448,normal,1.000000
1.3448,normal,1.000000
1.4440,normal,1.000000
1.5448,normal,1.000000
1.6448,normal,1.000000
1.7454,normal,1.000000
1.8447,normal,1.000000
1.9449,normal,1.000000
2.0465,normal,1.000000
2.1456,normal,1.000000
2.2451,normal,1.000000
2.3435,normal,1.000000
2.4463,normal,1.000000
2.5457,normal,1.000000
2.6457,normal,1.000000
2.7456,normal,1.000000
2.8448,normal,1.000000
2.9450,normal,1.000000
3.0451,normal,1.000000
3.1447,normal,1.000000
3.2453,normal,1.000000
3.3442,normal,1.000000
3.4445,normal,1.000000
3.5449,normal,1.000000
3.6451,normal,1.000000
3.7454,normal,1.000000
3.8453,normal,1.000000
3.9453,normal,1.000000
4.0448,normal,1.000000
4.1454,normal,1.000000
4.2453,normal,1.000000
4.3450,normal,1.000000
4.4456,normal,1.000000
4.5448,normal,1.000000
4.6377,normal,1.000000
4.7450,normal,1.000000
4.8454,normal,1.000000
4.9458,normal,1.000000
5.0447,normal,1.000000
5.1449,normal,1.000000
5.2454,normal,1.000000
5.3453,normal,1.000000
5.4451,normal,1.000000
5.5454,normal,1.000000
5.6444,normal,1.000000
5.7456,normal,1.000000
5.8445,normal,1.000000
5.9447,normal,1.000000
6.0461,normal,1.000000
6.1447,normal,1.000000
6.2454,normal,1.000000
6.3456,normal,1.000000
6.4446,normal,1.000000
6.5453,normal,1.000000
6.6458,normal,1.000000
6.7455,normal,1.000000
6.8448,normal,1.000000
6.9462,normal,1.000000
7.0457,normal,1.000000
7.1442,normal,1.000000
7.2443,normal,1.000000
7.3350,normal,1.000000
7.4751,normal,1.000000
7.5497,normal,1.000000
7.6460,normal,1.000000
7.7452,normal,1.000000
7.8435,normal,1.000000
7.9440,normal,1.000000
8.0442,normal,1.000000
8.1451,normal,1.000000
8.2440,normal,1.000000
8.3442,normal,1.000000
8.4442,normal,1.000000
8.5438,normal,1.000000
8.6454,normal,1.000000
8.7443,normal,1.000000
8.8434,normal,1.000000
8.9443,normal,1.000000
9.0442,normal,1.000000
9.1446,normal,1.000000
9.2448,normal,1.000000
9.3442,normal,1.000000
9.4449,normal,1.000000
9.5446,normal,1.000000
9.6452,normal,1.000000
9.7446,normal,1.000000
9.8433,normal,1.000000
9.9443,normal,1.000000
10.0443,normal,1.000000
10.1448,normal,1.000000
10.2448,normal,1.000000
10.3447,normal,1.000000
10.4445,normal,1.000000
10.5446,normal,1.000000
10.6457,normal,1.000000
10.7447,normal,1.000000
10.8436,normal,1.000000
10.9444,normal,1.000000
11.0456,normal,1.000000
11.1441,normal,1.000000
11.2451,normal,1.000000
11.3440,normal,1.000000
11.4443,normal,1.000000
11.5449,normal,1.000000
11.6445,normal,1.000000
11.7448,normal,1.000000
11.8436,normal,1.000000
11.9442,normal,1.000000
12.0439,normal,1.000000
12.1439,normal,1.000000
12.2444,normal,1.000000
12.3435,normal,1.000000
12.4441,normal,1.000000
12.5442,normal,1.000000
12.6448,normal,1.000000
12.7429,normal,1.000000
12.8392,normal,1.000000
12.9449,normal,1.000000
13.0456,normal,1.000000
13.1451,normal,1.000000
13.2448,normal,1.000000
13.3438,normal,1.000000
13.4442,normal,1.000000
13.5454,normal,1.000000
13.6445,normal,1.000000
13.7446,normal,1.000000
13.8438,normal,1.000000
13.9449,normal,1.000000
14.0441,normal,1.000000
14.1447,normal,1.000000
14.2442,normal,1.000000
14.3447,normal,1.000000
14.4447,normal,1.000000
14.5448,normal,1.000000
14.6432,normal,1.000000
14.7441,normal,1.000000
14.8438,normal,1.000000
14.9445,normal,1.000000
15.0442,normal,1.000000
15.1449,normal,1.000000
15.2450,normal,1.000000
15.3454,normal,1.000000
15.4453,normal,1.000000
15.5442,normal,1.000000
15.6446,normal,1.000000
15.7447,normal,1.000000
15.8438,normal,1.000000
15.9450,normal,1.000000
16.0432,normal,1.000000
16.1434,normal,1.000000
16.2442,normal,1.000000
16.3430,normal,1.000000
16.4425,normal,1.000000
16.5431,normal,1.000000
16.6435,normal,1.000000
16.7433,normal,1.000000
16.8441,normal,1.000000
16.9439,normal,1.000000
17.0440,normal,1.000000
17.1434,normal,1.000000
