time_s,label,confidence,p_fault
0.8386,fault,0.690000,0.690000
0.9380,fault,0.625000,0.625000
1.0466,normal,0.512500,0.487500
1.1455,normal,0.970000,0.030000
1.2448,normal,0.942500,0.057500
1.3448,normal,0.970000,0.030000
1.4440,normal,0.967500,0.032500
1.5448,normal,0.977500,0.022500
1.6448,normal,0.985000,0.015000
1.7454,normal,0.985000,0.015000
1.8447,normal,0.987500,0.012500
1.9449,normal,0.992500,0.007500
2.0465,normal,0.995000,0.005000
2.1456,normal,0.997500,0.002500
2.2451,normal,1.000000,0.000000
2.3435,normal,0.992500,0.007500
2.4463,normal,0.982500,0.017500
2.5457,normal,0.995000,0.005000
2.6457,normal,0.972500,0.027500
2.7456,normal,0.980000,0.020000
2.8448,normal,0.990000,0.010000
2.9450,normal,0.992500,0.007500
3.0451,normal,0.990000,0.010000
3.1447,normal,0.987500,0.012500
3.2453,normal,0.972500,0.027500
3.3442,normal,0.945000,0.055000
3.4445,normal,0.900000,0.100000
3.5449,normal,0.897500,0.102500
3.6451,normal,0.902500,0.097500
3.7454,normal,0.930000,0.070000
3.8453,normal,0.935000,0.065000
3.9453,normal,0.927500,0.072500
4.0448,normal,0.965000,0.035000
4.1454,normal,0.950000,0.050000
4.2453,normal,0.947500,0.052500
4.3450,normal,0.862500,0.137500
4.4456,normal,0.852500,0.147500
4.5448,normal,0.827500,0.172500
4.6377,normal,0.787500,0.212500
4.7450,normal,0.657500,0.342500
4.8454,normal,0.590000,0.410000
4.9458,normal,0.597500,0.402500
5.0447,normal,0.570000,0.430000
5.1449,normal,0.595000,0.405000
5.2454,normal,0.585000,0.415000
5.3453,normal,0.622500,0.377500
5.4451,normal,0.612500,0.387500
5.5454,normal,0.657500,0.342500
5.6444,normal,0.772500,0.227500
5.7456,normal,0.800000,0.200000
5.8445,normal,0.810000,0.190000
5.9447,normal,0.810000,0.190000
6.0461,normal,0.730000,0.270000
6.1447,normal,0.735000,0.265000
6.2454,normal,0.737500,0.262500
6.3456,normal,0.802500,0.197500
6.4446,normal,0.800000,0.200000
6.5453,normal,0.800000,0.200000
6.6458,normal,0.782500,0.217500
6.7455,normal,0.722500,0.277500
6.8448,normal,0.685000,0.315000
6.9462,normal,0.700000,0.300000
7.0457,normal,0.652500,0.347500
7.1442,normal,0.675000,0.325000
7.2443,normal,0.677500,0.322500
7.3350,normal,0.705000,0.295000
7.4751,normal,0.707500,0.292500
7.5497,normal,0.790000,0.210000
7.6460,normal,0.800000,0.200000
7.7452,normal,0.832500,0.167500
7.8435,normal,0.867500,0.132500
7.9440,normal,0.917500,0.082500
8.0442,normal,0.907500,0.092500
8.1451,normal,0.922500,0.077500
8.2440,normal,0.915000,0.085000
8.3442,normal,0.915000,0.085000
8.4442,normal,0.945000,0.055000
8.5438,normal,0.902500,0.097500
8.6454,normal,0.852500,0.147500
8.7443,normal,0.762500,0.237500
8.8434,normal,0.687500,0.312500
8.9443,normal,0.667500,0.332500
9.0442,normal,0.687500,0.312500
9.1446,normal,0.665000,0.335000
9.2448,normal,0.715000,0.285000
9.3442,normal,0.747500,0.252500
9.4449,normal,0.805000,0.195000
9.5446,normal,0.782500,0.217500
9.6452,normal,0.725000,0.275000
9.7446,normal,0.687500,0.312500
9.8433,normal,0.702500,0.297500
9.9443,normal,0.697500,0.302500
10.0443,normal,0.692500,0.307500
10.1448,normal,0.677500,0.322500
10.2448,normal,0.752500,0.247500
10.3447,normal,0.755000,0.245000
10.4445,normal,0.797500,0.202500
10.5446,normal,0.855000,0.145000
10.6457,normal,0.872500,0.127500
