time_seconds,type,message
0.002,"telemetry","packetCounter: 60570 | sampleTimeFine: 12651699 | Roll: 179.96° Pitch: 2.38° Yaw: -179.22° | Acc: (-0.39, 0.00, -9.81) m/s² | Gyro: (-0.51, -0.37, -0.26) deg/s"
0.004,"telemetry","packetCounter: 60571 | sampleTimeFine: 12651799 | Roll: 179.96° Pitch: 2.38° Yaw: -179.21° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (-0.35, -0.37, -0.65) deg/s"
0.006,"telemetry","packetCounter: 60572 | sampleTimeFine: 12651899 | Roll: 179.95° Pitch: 2.39° Yaw: -179.22° | Acc: (-0.39, 0.00, -9.80) m/s² | Gyro: (-0.45, -1.08, -0.31) deg/s"
0.008,"telemetry","packetCounter: 60573 | sampleTimeFine: 12651999 | Roll: 179.96° Pitch: 2.39° Yaw: -179.22° | Acc: (-0.38, 0.02, -9.81) m/s² | Gyro: (0.26, -0.09, -0.00) deg/s"
0.010,"telemetry","packetCounter: 60574 | sampleTimeFine: 12652099 | Roll: 179.96° Pitch: 2.39° Yaw: -179.21° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (-0.52, -0.41, -0.27) deg/s"
0.011,"telemetry","packetCounter: 60575 | sampleTimeFine: 12652199 | Roll: 179.96° Pitch: 2.39° Yaw: -179.22° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (-0.18, 0.08, -0.63) deg/s"
0.013,"telemetry","packetCounter: 60576 | sampleTimeFine: 12652299 | Roll: 179.96° Pitch: 2.39° Yaw: -179.22° | Acc: (-0.38, 0.01, -9.80) m/s² | Gyro: (-0.56, -0.25, -0.11) deg/s"
0.015,"telemetry","packetCounter: 60577 | sampleTimeFine: 12652399 | Roll: 179.95° Pitch: 2.39° Yaw: -179.22° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (-0.42, -0.12, -0.51) deg/s"
0.017,"telemetry","packetCounter: 60578 | sampleTimeFine: 12652499 | Roll: 179.96° Pitch: 2.38° Yaw: -179.23° | Acc: (-0.38, 0.00, -9.79) m/s² | Gyro: (-0.09, -0.17, -0.37) deg/s"
0.018,"telemetry","packetCounter: 60579 | sampleTimeFine: 12652599 | Roll: 179.95° Pitch: 2.39° Yaw: -179.23° | Acc: (-0.38, 0.00, -9.80) m/s² | Gyro: (-0.86, -0.98, 0.22) deg/s"
0.020,"telemetry","packetCounter: 60580 | sampleTimeFine: 12652699 | Roll: 179.95° Pitch: 2.39° Yaw: -179.23° | Acc: (-0.37, 0.01, -9.81) m/s² | Gyro: (-0.16, 0.00, -0.42) deg/s"
0.022,"telemetry","packetCounter: 60581 | sampleTimeFine: 12652799 | Roll: 179.95° Pitch: 2.38° Yaw: -179.23° | Acc: (-0.38, 0.00, -9.81) m/s² | Gyro: (-0.79, -0.09, -0.60) deg/s"
0.023,"telemetry","packetCounter: 60582 | sampleTimeFine: 12652899 | Roll: 179.95° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.37, 0.00, -9.80) m/s² | Gyro: (-0.44, -0.12, -0.31) deg/s"
0.025,"telemetry","packetCounter: 60583 | sampleTimeFine: 12652999 | Roll: 179.95° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.38, 0.02, -9.80) m/s² | Gyro: (-0.34, -0.44, -0.36) deg/s"
0.027,"telemetry","packetCounter: 60584 | sampleTimeFine: 12653099 | Roll: 179.95° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.39, 0.01, -9.81) m/s² | Gyro: (-0.47, 0.06, 0.15) deg/s"
0.029,"telemetry","packetCounter: 60585 | sampleTimeFine: 12653199 | Roll: 179.95° Pitch: 2.38° Yaw: -179.25° | Acc: (-0.38, 0.02, -9.81) m/s² | Gyro: (-0.43, -0.41, -0.52) deg/s"
0.030,"telemetry","packetCounter: 60586 | sampleTimeFine: 12653299 | Roll: 179.94° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.38, 0.00, -9.81) m/s² | Gyro: (-0.87, -0.19, -0.85) deg/s"
0.032,"telemetry","packetCounter: 60587 | sampleTimeFine: 12653399 | Roll: 179.94° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.38, 0.00, -9.80) m/s² | Gyro: (-0.32, -0.02, -0.21) deg/s"
0.034,"telemetry","packetCounter: 60588 | sampleTimeFine: 12653499 | Roll: 179.94° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.39, -0.01, -9.81) m/s² | Gyro: (-0.40, -0.54, -0.78) deg/s"
0.036,"telemetry","packetCounter: 60589 | sampleTimeFine: 12653599 | Roll: 179.93° Pitch: 2.38° Yaw: -179.24° | Acc: (-0.38, 0.01, -9.80) m/s² | Gyro: (-0.47, -0.82, -0.83) deg/s"
0.037,"telemetry","packetCounter: 60793 | sampleTimeFine: 12676081 | Acc: (-0.28, 0.01, -7.34) m/s² | Gyro: (0.19, -0.67, -0.21) deg/s"
0.039,"telemetry","packetCounter: 60794 | sampleTimeFine: 12676181 | Roll: 179.92° Pitch: 2.21° Yaw: 180.00° | Acc: (-0.37, 0.00, -9.81) m/s² | Gyro: (-0.39, -0.20, -0.09) deg/s"
0.041,"telemetry","packetCounter: 60795 | sampleTimeFine: 12676281 | Roll: 179.91° Pitch: 2.21° Yaw: -180.00° | Acc: (-0.38, 0.01, -9.80) m/s² | Gyro: (-0.27, -0.37, -0.24) deg/s"
0.049,"telemetry","packetCounter: 60796 | sampleTimeFine: 12676381 | Roll: 179.91° Pitch: 2.21° Yaw: -180.00° | Acc: (-0.37, 0.01, -9.80) m/s² | Gyro: (-0.29, 0.10, -0.26) deg/s"
0.059,"telemetry","packetCounter: 60797 | sampleTimeFine: 12676481 | Roll: 179.91° Pitch: 2.21° Yaw: -179.99° | Acc: (-0.38, 0.00, -9.80) m/s² | Gyro: (0.29, -0.30, -0.63) deg/s"
0.069,"telemetry","packetCounter: 60798 | sampleTimeFine: 12676581 | Roll: 179.92° Pitch: 2.21° Yaw: -179.99° | Acc: (-0.39, 0.02, -9.80) m/s² | Gyro: (0.16, -0.02, -0.14) deg/s"
0.079,"telemetry","packetCounter: 60799 | sampleTimeFine: 12676681 | Roll: 179.92° Pitch: 2.22° Yaw: -179.98° | Acc: (-0.37, 0.01, -9.81) m/s² | Gyro: (-0.29, -0.56, -0.91) deg/s"
0.089,"telemetry","packetCounter: 60800 | sampleTimeFine: 12676781 | Roll: 179.91° Pitch: 2.22° Yaw: -179.98° | Acc: (-0.37, 0.00, -9.80) m/s² | Gyro: (-1.02, -0.33, -0.15) deg/s"
0.099,"telemetry","packetCounter: 60801 | sampleTimeFine: 12676881 | Roll: 179.90° Pitch: 2.22° Yaw: -179.98° | Acc: (-0.38, 0.00, -9.81) m/s² | Gyro: (0.05, -0.20, -0.09) deg/s"
0.109,"telemetry","packetCounter: 60802 | sampleTimeFine: 12676981 | Roll: 179.90° Pitch: 2.22° Yaw: -179.97° | Acc: (-0.37, 0.01, -9.81) m/s² | Gyro: (-0.32, -0.06, -0.67) deg/s"
0.119,"telemetry","packetCounter: 60803 | sampleTimeFine: 12677081 | Roll: 179.90° Pitch: 2.23° Yaw: -179.97° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (-0.36, -0.20, -0.08) deg/s"
0.129,"telemetry","packetCounter: 60804 | sampleTimeFine: 12677181 | Roll: 179.90° Pitch: 2.22° Yaw: -179.97° | Acc: (-0.38, 0.01, -9.81) m/s² | Gyro: (0.22, 0.18, -0.58) deg/s"
0.139,"telemetry","packetCounter: 60805 | sampleTimeFine: 12677281 | Roll: 179.90° Pitch: 2.23° Yaw: -179.96° | Acc: (-0.37, 0.00, -9.80) m/s² | Gyro: (0.13, -0.16, -0.03) deg/s"
0.149,"telemetry","packetCounter: 60806 | sampleTimeFine: 12677381 | Roll: 179.90° Pitch: 2.23° Yaw: -179.96° | Acc: (-0.37, 0.01, -9.81) m/s² | Gyro: (-0.56, -0.43, -0.19) deg/s"
0.159,"telemetry","packetCounter: 60807 | sampleTimeFine: 12677481 | Roll: 179.89° Pitch: 2.23° Yaw: -179.96° | Acc: (-0.37, 0.00, -9.81) m/s² | Gyro: (-0.23, -0.23, -0.17) deg/s"
0.169,"telemetry","packetCounter: 60808 | sampleTimeFine: 12677581 | Roll: 179.89° Pitch: 2.23° Yaw: -179.96° | Acc: (-0.38, 0.01, -9.80) m/s² | Gyro: (-0.35, -0.35, 0.04) deg/s"
0.179,"telemetry","packetCounter: 60809 | sampleTimeFine: 12677681 | Roll: 179.89° Pitch: 2.24° Yaw: -179.96° | Acc: (-0.37, 0.00, -9.80) m/s² | Gyro: (-0.57, -0.32, -0.45) deg/s"
0.189,"telemetry","packetCounter: 60810 | sampleTimeFine: 12677781 | Roll: 179.89° Pitch: 2.24° Yaw: -179.95° | Acc: (-0.37, 0.00, -9.80) m/s² | Gyro: (0.03, -0.31, -0.41) deg/s"
0.199,"telemetry","packetCounter: 60811 | sampleTimeFine: 12677881 | Roll: 179.89° Pitch: 2.25° Yaw: -179.95° | Acc: (-0.38, 0.00, -9.80) m/s² | Gyro: (-0.10, -0.69, 0.01) deg/s"
0.209,"telemetry","packetCounter: 60812 | sampleTimeFine: 12677981 | Roll: 179.88° Pitch: 2.25° Yaw: -179.95° | Acc: (-0.37, 0.01, -9.81) m/s² | Gyro: (-0.51, -0.11, 0.07) deg/s"
