time_seconds,total_vibration,rms_x,rms_y,rms_z
0.310,0.345105,0.014592,0.005739,0.344749
0.320,0.345102,0.014517,0.006147,0.344742
0.329,0.345102,0.014527,0.006112,0.344742
0.339,0.345104,0.014430,0.006138,0.344748
0.349,0.345096,0.014477,0.006082,0.344738
0.359,0.345048,0.014559,0.006043,0.344687
0.369,0.345039,0.014504,0.006032,0.344681
0.380,0.345042,0.014475,0.005990,0.344686
0.389,0.345042,0.014477,0.006022,0.344686
0.399,0.345077,0.014474,0.005982,0.344721
0.409,0.345106,0.014493,0.005961,0.344750
0.420,0.345106,0.014530,0.005961,0.344749
0.429,0.345095,0.014497,0.005993,0.344739
0.439,0.345125,0.014611,0.005986,0.344763
0.449,0.345131,0.014667,0.005697,0.344772
0.460,0.345122,0.014621,0.005701,0.344765
0.470,0.345120,0.014742,0.005863,0.344755
0.480,0.345126,0.014739,0.005908,0.344761
0.490,0.345159,0.014732,0.005959,0.344792
0.500,0.345127,0.014546,0.005644,0.344775
0.510,0.345141,0.014523,0.005656,0.344789
0.520,0.009191,0.005626,0.005755,0.004440
0.530,0.009213,0.005640,0.005752,0.004471
0.540,0.009159,0.005641,0.005722,0.004396
0.550,0.009057,0.005475,0.005721,0.004395
0.560,0.009150,0.005476,0.005775,0.004514
0.570,0.008955,0.005355,0.005639,0.004439
0.580,0.009026,0.005329,0.005642,0.004609
0.590,0.009262,0.005469,0.005863,0.004636
0.600,0.009313,0.005475,0.005961,0.004607
0.610,0.009299,0.005467,0.005958,0.004591
0.620,0.009473,0.005601,0.006045,0.004670
0.630,0.009432,0.005622,0.005990,0.004633
0.641,0.009350,0.005571,0.005975,0.004550
0.650,0.009391,0.005584,0.006070,0.004491
0.660,0.009269,0.005463,0.006041,0.004425
0.670,0.009346,0.005455,0.006061,0.004568
0.680,0.009296,0.005434,0.005973,0.004605
0.690,0.009349,0.005504,0.005972,0.004630
0.700,0.009275,0.005495,0.005886,0.004603
0.710,0.009216,0.005390,0.005890,0.004603
0.720,0.009228,0.005341,0.005950,0.004606
0.730,0.009111,0.005341,0.005845,0.004509
0.740,0.009108,0.005378,0.005770,0.004555
0.750,0.009125,0.005395,0.005788,0.004546
0.760,0.009121,0.005402,0.005773,0.004547
0.770,0.009097,0.005344,0.005811,0.004519
0.780,0.009132,0.005372,0.005838,0.004521
0.790,0.009222,0.005602,0.005773,0.004508
0.800,0.009137,0.005497,0.005746,0.004501
0.810,0.009152,0.005499,0.005746,0.004528
0.820,0.009016,0.005527,0.005474,0.004558
0.830,0.009024,0.005560,0.005457,0.004556
0.840,0.009136,0.005759,0.005444,0.004545
0.850,0.009082,0.005707,0.005407,0.004546
0.860,0.008884,0.005584,0.005403,0.004307
0.870,0.008931,0.005593,0.005493,0.004278
0.880,0.008898,0.005570,0.005607,0.004089
0.890,0.008869,0.005570,0.005540,0.004116
0.900,0.008853,0.005561,0.005528,0.004110
0.910,0.008873,0.005551,0.005562,0.004122
0.920,0.008849,0.005508,0.005561,0.004127
0.930,0.009113,0.005758,0.005706,0.004163
0.940,0.008978,0.005500,0.005722,0.004195
0.950,0.009128,0.005424,0.005993,0.004240
0.960,0.009279,0.005608,0.005994,0.004326
0.970,0.008925,0.005280,0.005639,0.004470
0.980,0.008940,0.005267,0.005691,0.004448
0.990,0.008883,0.005205,0.005584,0.004541
1.000,0.008802,0.005136,0.005520,0.004541
1.010,0.009161,0.005665,0.005495,0.004651
1.020,0.008953,0.005786,0.005344,0.004257
1.030,0.014536,0.010736,0.007001,0.006857
1.040,0.015228,0.011656,0.006997,0.006861
1.050,0.021463,0.017337,0.007454,0.010224
1.060,0.022657,0.018548,0.007423,0.010686
1.070,0.023381,0.019202,0.007547,0.011000
1.080,0.026951,0.022533,0.009379,0.011430
1.090,0.027716,0.022509,0.011438,0.011434
1.100,0.030402,0.022997,0.015391,0.012591
1.110,0.030914,0.023477,0.015682,0.012592
1.120,0.031197,0.023596,0.015684,0.013056
1.130,0.032587,0.023593,0.017756,0.013784
1.140,0.033226,0.023734,0.017986,0.014736
1.150,0.034147,0.024461,0.017994,0.015617
1.160,0.034190,0.024508,0.017988,0.015644
1.170,0.034414,0.024660,0.018114,0.015753
1.180,0.034474,0.024681,0.018174,0.015778
