time_seconds,total_vibration,rms_x,rms_y,rms_z
12.86,5.487465,3.973238,3.269943,1.906076
12.87,5.494925,3.969758,3.285793,1.907561
12.88,5.495113,3.949037,3.307381,1.913793
12.89,5.476339,3.927324,3.303014,1.912203
12.9,5.436782,3.939651,3.237825,1.885269
12.91,5.480038,4.044056,3.157177,1.92579
12.92,5.512955,4.060613,3.146639,2.00069
12.93,5.500958,4.034993,3.20486,1.92568
12.94,5.466814,3.991253,3.211618,1.908262
12.95,5.424913,3.961566,3.213055,1.847148
12.96,5.387121,3.988759,3.169082,1.751513
12.97,5.384825,4.054843,3.098094,1.719418
12.98,5.413789,4.114025,3.074335,1.712417
12.99,5.398845,4.101478,3.036797,1.761611
13.0,5.370385,4.060906,3.049541,1.746534
13.01,5.337908,3.986159,3.0632,1.794605
13.02,5.266657,3.948592,2.992759,1.785971
13.03,5.255899,3.981877,2.944263,1.76081
13.04,5.268979,3.988845,2.943282,1.785594
13.05,5.274783,3.969587,2.933751,1.859791
13.06,5.265508,3.944656,2.938836,1.87843
13.07,5.215959,3.892485,2.920328,1.87789
13.08,5.159197,3.885596,2.824911,1.881313
13.09,5.132984,3.886259,2.779537,1.875818
13.1,5.16141,3.887105,2.82176,1.888978
13.11,5.13232,3.848367,2.821574,1.889311
13.12,5.090724,3.792769,2.819763,1.891905
13.13,5.028047,3.77936,2.79087,1.791296
13.14,5.034961,3.788083,2.786774,1.798652
13.15,5.042409,3.782186,2.80881,1.797651
13.16,5.041307,3.757731,2.837431,1.800895
13.17,5.040894,3.734138,2.881349,1.778946
13.18,5.039222,3.734913,2.876786,1.779967
13.19,4.99653,3.751182,2.733514,1.849823
13.2,4.99396,3.779247,2.675272,1.87079
13.21,4.999203,3.717315,2.749212,1.90143
13.22,4.944531,3.606258,2.802209,1.894971
13.23,4.923844,3.551282,2.840653,1.887676
13.24,4.877556,3.552216,2.763263,1.88061
13.25,4.879273,3.589144,2.727533,1.867059
13.26,4.863398,3.573269,2.720437,1.866443
13.27,4.863964,3.580857,2.718752,1.855802
13.28,4.859717,3.565981,2.718597,1.873463
13.29,4.806867,3.520628,2.695096,1.856773
13.3,4.789924,3.501277,2.643079,1.923166
13.31,4.780263,3.515198,2.608862,1.920451
13.32,4.799028,3.517762,2.637079,1.924015
13.33,4.811065,3.494567,2.676909,1.941264
13.34,4.775573,3.462772,2.672224,1.916906
13.35,4.744135,3.453247,2.626231,1.919587
13.36,4.729118,3.473595,2.571597,1.919789
13.37,4.753605,3.510357,2.566666,1.919995
13.38,4.770045,3.502697,2.605424,1.922553
13.39,4.773083,3.455114,2.653366,1.950425
13.4,4.727154,3.378752,2.673253,1.945183
13.41,4.661853,3.300088,2.678122,1.915712
13.42,4.65398,3.33675,2.63974,1.886108
13.43,4.684371,3.425745,2.558833,1.913106
13.44,4.720702,3.481528,2.553855,1.908356
13.45,4.717024,3.481656,2.548887,1.905666
13.46,4.710856,3.428113,2.599999,1.918386
13.47,4.675716,3.347805,2.640045,1.919552
13.48,4.61209,3.275536,2.651845,1.873488
13.49,4.5936,3.29037,2.61414,1.854966
13.5,4.620198,3.357737,2.564786,1.869145
13.51,4.649468,3.435226,2.558734,1.80822
13.52,4.658285,3.427306,2.593882,1.79582
13.53,4.708136,3.391533,2.707076,1.826414
13.54,4.701771,3.35582,2.736671,1.831873
13.55,4.666988,3.341236,2.736497,1.768758
13.56,4.647748,3.317929,2.718608,1.789437
13.57,4.640686,3.336841,2.675549,1.800806
13.58,4.659759,3.37406,2.662721,1.799719
13.59,4.67514,3.383306,2.638326,1.857259
13.6,4.667545,3.370818,2.649712,1.844612
13.61,4.735308,3.332938,2.672966,2.042039
13.62,4.689711,3.294313,2.673815,1.9979
13.63,4.66667,3.275015,2.671328,1.978912
13.64,4.670977,3.309705,2.634032,1.981353
13.65,4.684327,3.350378,2.605957,1.981634
13.66,4.678528,3.372317,2.563581,1.98599
13.67,4.639184,3.340408,2.554287,1.959418
13.68,4.655071,3.304486,2.612227,1.981497
13.69,4.633136,3.276505,2.662511,1.908271
13.7,4.67579,3.24315,2.695679,2.019482
13.71,4.662178,3.258364,2.64451,2.031141
13.72,4.675679,3.28303,2.627349,2.044683
13.73,4.672742,3.300644,2.583207,2.065747
13.74,4.663226,3.291861,2.573782,2.070018
13.75,4.6445,3.268434,2.574949,2.063578
13.76,4.645112,3.246775,2.581146,2.09122
13.77,4.650993,3.204834,2.596279,2.149445
13.78,4.658758,3.190049,2.653186,2.11854
13.79,4.749078,3.169009,2.699843,2.285164
13.8,4.734269,3.177374,2.668619,2.279488
13.81,4.73123,3.179892,2.657574,2.28257
13.82,4.696151,3.180057,2.612206,2.262179
13.83,4.701138,3.216069,2.573694,2.265765
13.84,4.736204,3.217707,2.588475,2.319006
13.85,4.770706,3.208232,2.657969,2.324239
13.86,4.81622,3.15936,2.700607,2.43334
13.87,4.793461,3.125435,2.67842,2.456622
13.88,4.775985,3.147341,2.620477,2.457106
13.89,4.79635,3.222513,2.571729,2.450835
13.9,4.826905,3.284025,2.551809,2.449992
13.91,4.839286,3.325401,2.545059,2.425503
13.92,4.842811,3.322104,2.578157,2.40199
13.93,4.845129,3.285054,2.656445,2.372128
13.94,4.863439,3.249877,2.734299,2.369587
13.95,4.877967,3.205076,2.807943,2.374343
13.96,4.912934,3.213727,2.83178,2.406221
13.97,4.996755,3.244478,2.816951,2.550628
13.98,5.044315,3.287614,2.804817,2.601866
13.99,5.052097,3.287789,2.826312,2.593471
14.0,5.02876,3.265903,2.827159,2.574778
14.01,5.045314,3.254872,2.817703,2.630884
14.02,5.067161,3.261927,2.777722,2.705589
14.03,5.033959,3.260614,2.733624,2.690062
14.04,5.042065,3.248385,2.776363,2.676232
14.05,5.041195,3.219038,2.82291,2.66132
14.06,5.058815,3.196373,2.854365,2.688385
14.07,5.088568,3.214815,2.866987,2.709036
14.08,5.086341,3.193566,2.892614,2.702735
14.09,5.113465,3.210054,2.88861,2.738432
14.1,5.127264,3.220447,2.841019,2.801102
14.11,5.101292,3.259518,2.863947,2.682636
14.12,5.138081,3.258495,2.919049,2.694669
14.13,5.128847,3.2416,2.907644,2.709743
14.14,5.137158,3.233599,2.924934,2.71643
14.15,5.283386,3.210781,2.953936,2.979818
14.16,5.273011,3.165658,2.967275,2.996419
14.17,5.266115,3.178062,2.936347,3.001625
14.18,5.328837,3.214887,2.904158,3.102719
14.19,5.324952,3.198522,2.863489,3.150396
14.2,5.301359,3.202312,2.830015,3.136976
14.21,5.37608,3.213519,2.813317,3.265085
14.22,5.37625,3.187626,2.780134,3.318729
14.23,5.357231,3.170598,2.768745,3.313802
14.24,5.471486,3.194755,2.773687,3.46949
14.25,5.483217,3.175415,2.782605,3.498502
14.26,5.463986,3.142689,2.776443,3.502857
14.27,5.484888,3.15941,2.76142,3.532236
14.28,5.490113,3.150089,2.712766,3.585969
14.29,5.415878,3.149389,2.675861,3.500406
14.3,5.443626,3.165271,2.659959,3.541008
14.31,5.483936,3.162978,2.660571,3.604231
14.32,5.561453,3.13952,2.684429,3.723844
14.33,5.520757,3.067534,2.688006,3.7207
14.34,5.461057,3.00862,2.687467,3.680878
14.35,5.483347,2.958248,2.662184,3.772086
14.36,5.390663,2.947212,2.625566,3.671456
14.37,5.399088,2.97038,2.616658,3.671524
14.38,5.448438,2.995275,2.617878,3.722972
14.39,5.502727,2.935588,2.629133,3.840571
14.4,5.48387,2.845711,2.675895,3.84894
14.41,5.445218,2.760043,2.682477,3.851867
14.42,5.411451,2.747,2.647677,3.837655
14.43,5.402756,2.790603,2.583752,3.837517
14.44,5.427695,2.798741,2.534145,3.899363
14.45,5.395443,2.800144,2.484735,3.885369
14.46,5.372833,2.805233,2.437704,3.880155
14.47,5.264774,2.807503,2.422597,3.737218
14.48,5.258939,2.811209,2.418446,3.728896
14.49,5.283739,2.780271,2.392447,3.803181
14.5,5.265322,2.714448,2.407845,3.815452
14.51,5.276507,2.641029,2.437251,3.863457
14.52,5.20019,2.612628,2.436628,3.778755
14.53,5.169693,2.616527,2.343373,3.793167
14.54,5.16072,2.643531,2.280123,3.800764
14.55,5.21292,2.719739,2.253013,3.834252
14.56,5.144223,2.729047,2.207562,3.760585
14.57,5.113498,2.684793,2.191226,3.760089
14.58,5.145461,2.729356,2.19708,3.768186
14.59,5.14332,2.680232,2.21906,3.787595
14.6,5.138123,2.665007,2.200876,3.801867
14.61,5.098489,2.652818,2.151775,3.785104
14.62,5.135514,2.662647,2.085899,3.864304
14.63,5.188421,2.661503,2.093872,3.930879
14.64,5.155859,2.62747,2.059713,3.928977
14.65,5.119651,2.631203,2.021366,3.898933
14.66,5.126337,2.630928,2.037518,3.899496
14.67,5.128253,2.591745,2.020582,3.936888
14.68,5.160852,2.563786,1.988907,4.013184
14.691,5.161747,2.558018,2.002825,4.011094
14.7,5.155576,2.558825,2.00775,4.000165
14.71,5.173626,2.559631,2.032,4.010695
14.72,5.171534,2.559647,2.091719,3.977146
14.73,5.183949,2.550069,2.085189,4.002807
14.74,5.179225,2.538706,2.058847,4.017523
14.75,5.248849,2.532329,2.06837,4.106042
14.76,5.258971,2.534425,2.070065,4.116831
14.77,5.319041,2.536484,2.083106,4.185584
14.78,5.32864,2.514627,2.110691,4.197146
14.79,5.306476,2.516317,2.097669,4.174521
14.8,5.330514,2.532922,2.102256,4.192756
14.81,5.327722,2.521733,2.125757,4.184094
14.82,5.259366,2.521102,2.111113,4.104653
14.83,5.295608,2.554816,2.129471,4.120889
14.84,5.307428,2.533452,2.172577,4.126781
14.85,5.230932,2.52222,2.119716,4.062986
14.86,5.262743,2.550583,2.128614,4.081666
14.87,5.323833,2.529874,2.164809,4.1541
14.88,5.26297,2.466664,2.16966,4.111812
14.89,5.171175,2.465209,2.163846,3.997695
14.9,5.20627,2.48138,2.179019,4.024907
14.91,5.193613,2.467973,2.177819,4.017441
14.92,5.180451,2.414644,2.181507,4.03083
14.93,5.176654,2.337812,2.211709,4.054717
14.94,5.178614,2.295112,2.20495,4.085181
14.95,5.179078,2.296635,2.184999,4.095619
14.96,5.159468,2.276767,2.133283,4.109203
14.97,5.138818,2.238475,2.124754,4.108783
14.98,5.126697,2.221522,2.121259,4.104647
14.99,5.110274,2.283991,2.12043,4.049946
15.0,5.132427,2.343817,2.127859,4.039869
15.01,5.091043,2.35146,2.127531,3.982833
15.02,5.101778,2.348331,2.161146,3.980318
15.03,5.197347,2.349296,2.194368,4.083867
15.04,5.176116,2.314007,2.179566,4.084978
15.05,5.111887,2.228343,2.152075,4.066257
15.06,5.080723,2.224139,2.135887,4.037937
15.07,5.110244,2.228981,2.17298,4.052702
15.08,5.094052,2.196184,2.121332,4.077511
15.09,5.108239,2.278945,2.084567,4.068796
15.1,5.223886,2.312908,2.079184,4.197194
15.11,5.20617,2.263979,2.104548,4.189211
15.12,5.140523,2.243504,2.092942,4.124471
15.13,5.102888,2.280924,2.086411,4.060018
15.14,5.112619,2.355968,2.087064,4.028952
15.15,5.104427,2.387821,2.085891,4.000318
15.16,5.087211,2.390712,2.118225,3.959462
15.17,5.089091,2.384572,2.174354,3.93508
15.18,5.004844,2.390498,2.180211,3.818464
15.19,4.957591,2.425118,2.15233,3.750198
15.2,4.947246,2.449405,2.153582,3.719912
15.21,4.887078,2.430226,2.116578,3.673912
15.22,4.892445,2.436833,2.057164,3.710248
15.23,4.899241,2.434998,2.079253,3.708107
15.24,4.92224,2.410627,2.063374,3.762953
15.25,4.800046,2.409299,2.044672,3.613175
