time_s,p_fault,fault_bin
6.2180,0.986911,1
6.2280,0.986243,1
6.2380,0.984788,1
6.2480,0.984403,1
6.2580,0.983428,1
6.2680,0.981367,1
6.2780,0.979215,1
6.2880,0.977803,1
6.2980,0.977766,1
6.3080,0.976221,1
6.3180,0.973988,1
6.3280,0.971475,1
6.3380,0.967225,1
6.3480,0.962418,1
6.3580,0.957285,1
6.3680,0.950317,1
6.3780,0.942109,1
6.3880,0.933044,1
6.3980,0.922005,1
6.4080,0.911613,1
6.4200,0.900389,1
6.4280,0.886626,1
6.4380,0.872302,1
6.4480,0.864295,1
6.4580,0.855521,1
6.4680,0.842599,1
6.4780,0.832588,1
6.4880,0.826115,1
6.4980,0.816581,1
6.5080,0.810888,1
6.5180,0.803233,1
6.5280,0.795005,1
6.5380,0.783869,1
6.5480,0.782428,1
6.5580,0.779758,1
6.5680,0.774542,1
6.5790,0.767843,1
6.5880,0.758799,1
6.5980,0.745816,1
6.6080,0.726409,1
6.6180,0.715777,1
6.6280,0.704007,1
6.6380,0.692821,1
6.6480,0.677434,1
6.6580,0.672506,1
6.6690,0.666214,1
6.6780,0.655048,1
6.6880,0.659745,1
6.6980,0.669310,1
6.7080,0.676514,1
6.7180,0.689082,1
6.7280,0.742435,1
6.7380,0.790466,1
6.7480,0.814351,1
6.7580,0.849523,1
6.7680,0.874890,1
6.7780,0.885176,1
6.7880,0.896254,1
6.7980,0.920826,1
6.8080,0.935268,1
6.8180,0.938202,1
6.8280,0.940430,1
6.8380,0.945246,1
6.8480,0.947633,1
6.8580,0.949842,1
6.8680,0.952077,1
6.8780,0.954003,1
6.8880,0.951553,1
6.8980,0.949004,1
6.9080,0.947100,1
6.9180,0.945199,1
6.9280,0.940391,1
6.9380,0.942452,1
6.9480,0.952492,1
6.9590,0.957206,1
6.9680,0.959820,1
6.9780,0.964260,1
6.9880,0.969752,1
6.9980,0.970350,1
7.0080,0.978766,1
7.0180,0.984666,1
7.0280,0.989087,1
7.0380,0.992505,1
7.0480,0.994434,1
7.0580,0.996754,1
7.0680,0.998266,1
7.0780,0.999022,1
7.0880,0.999539,1
7.0990,0.999791,1
7.1080,0.999903,1
7.1180,0.999967,1
7.1280,0.999987,1
7.1380,0.999995,1
7.1480,0.999998,1
7.1580,0.999999,1
7.1680,1.000000,1
7.1780,1.000000,1
7.1880,1.000000,1
7.1980,1.000000,1
7.2080,1.000000,1
7.2180,1.000000,1
7.2280,1.000000,1
7.2390,1.000000,1
7.2480,1.000000,1
7.2580,1.000000,1
7.2690,0.999999,1
7.2780,0.999999,1
7.2880,0.999998,1
7.2980,0.999998,1
7.3090,0.999996,1
7.3180,0.999994,1
7.3290,0.999990,1
7.3380,0.999983,1
7.3490,0.999972,1
7.3580,0.999957,1
7.3680,0.999937,1
7.3780,0.999904,1
7.3880,0.999875,1
7.3980,0.999853,1
7.4080,0.999846,1
7.4180,0.999848,1
7.4280,0.999852,1
7.4390,0.999843,1
7.4480,0.999856,1
7.4580,0.999860,1
7.4680,0.999858,1
7.4780,0.999859,1
7.4880,0.999845,1
7.4980,0.999825,1
7.5090,0.999823,1
7.5180,0.999802,1
7.5280,0.999746,1
7.5380,0.999681,1
7.5480,0.999607,1
7.5580,0.999482,1
7.5680,0.999328,1
7.5780,0.999206,1
7.5880,0.998977,1
7.5980,0.998694,1
7.6080,0.998389,1
7.6180,0.997866,1
7.6280,0.997237,1
7.6380,0.996384,1
7.6480,0.995255,1
7.6580,0.993731,1
7.6680,0.991968,1
7.6780,0.990145,1
7.6890,0.987339,1
7.6980,0.984029,1
7.7080,0.981263,1
7.7180,0.978505,1
7.7280,0.976380,1
7.7380,0.972088,1
7.7480,0.968018,1
7.7580,0.965199,1
7.7680,0.961451,1
7.7780,0.957689,1
7.7880,0.954211,1
7.7980,0.951466,1
7.8080,0.952464,1
7.8180,0.951479,1
7.8290,0.953882,1
7.8380,0.956052,1
7.8490,0.957399,1
7.8580,0.955423,1
7.8680,0.951849,1
7.8780,0.945312,1
7.8880,0.937648,1
7.8980,0.936211,1
7.9080,0.932841,1
7.9180,0.929615,1
7.9290,0.919433,1
7.9380,0.907536,1
7.9490,0.901649,1
7.9580,0.888648,1
7.9690,0.872987,1
7.9780,0.855295,1
7.9890,0.839156,1
7.9980,0.829591,1
8.0080,0.814209,1
8.0180,0.797996,1
8.0280,0.777970,1
8.0380,0.757936,1
8.0480,0.736603,1
8.0580,0.713504,1
8.0680,0.688135,1
8.0780,0.662606,1
8.0880,0.644589,1
8.0980,0.619096,1
8.1080,0.622037,1
8.1180,0.624161,1
8.1280,0.610894,1
8.1390,0.620872,1
8.1480,0.597333,1
8.1580,0.595262,1
8.1680,0.583010,1
8.1780,0.570208,1
8.1880,0.558912,1
8.1980,0.538769,1
8.2080,0.521987,1
8.2180,0.504785,1
8.2280,0.485974,0
8.2380,0.479682,0
8.2480,0.471244,0
8.2590,0.481570,0
8.2690,0.472778,0
8.2790,0.460531,0
8.2880,0.436843,0
8.2980,0.414928,0
8.3090,0.395496,0
8.3180,0.377068,0
8.3280,0.362063,0
8.3380,0.348913,0
8.3480,0.329296,0
8.3590,0.311006,0
8.3690,0.290959,0
8.3780,0.273593,0
8.3880,0.258452,0
8.3980,0.272794,0
8.4080,0.287109,0
8.4180,0.308703,0
8.4280,0.313237,0
8.4380,0.301267,0
8.4480,0.288422,0
8.4580,0.280837,0
8.4690,0.284897,0
8.4780,0.285338,0
8.4880,0.298745,0
8.4980,0.306133,0
8.5090,0.323782,0
8.5190,0.340133,0
8.5240,0.339636,0
8.5370,0.356531,0
8.5480,0.394399,0
8.5570,0.462853,0
8.5670,0.511586,1
8.5780,0.558863,1
8.5870,0.582835,1
8.5970,0.579716,1
8.6070,0.576270,1
8.6170,0.551548,1
8.6280,0.538019,1
8.6370,0.531400,1
8.6480,0.531621,1
8.6570,0.529809,1
8.6670,0.529373,1
8.6780,0.571076,1
8.6870,0.605840,1
8.6970,0.640745,1
8.7070,0.662210,1
8.7180,0.695099,1
8.7270,0.708816,1
8.7380,0.721441,1
8.7470,0.724791,1
8.7570,0.731011,1
8.7670,0.741171,1
8.7770,0.745522,1
8.7880,0.789566,1
8.7970,0.806092,1
8.8080,0.804519,1
8.8180,0.799228,1
8.8270,0.794497,1
8.8370,0.785537,1
8.8470,0.773614,1
8.8570,0.757467,1
8.8670,0.743555,1
8.8770,0.733635,1
8.8870,0.722982,1
8.8980,0.732156,1
8.9080,0.718261,1
8.9180,0.693274,1
8.9270,0.670600,1
8.9370,0.644837,1
8.9470,0.620111,1
8.9570,0.601025,1
8.9670,0.580521,1
8.9770,0.564023,1
8.9880,0.579460,1
8.9970,0.611182,1
9.0070,0.638350,1
9.0180,0.653453,1
9.0270,0.680420,1
9.0380,0.700595,1
9.0470,0.695019,1
9.0580,0.688211,1
9.0680,0.678812,1
9.0780,0.671414,1
9.0880,0.663791,1
9.0970,0.654524,1
9.1080,0.652456,1
9.1170,0.651822,1
9.1280,0.660130,1
9.1390,0.648414,1
9.1480,0.633890,1
9.1580,0.631784,1
9.1680,0.631585,1
9.1780,0.627924,1
9.1880,0.634577,1
9.1980,0.652093,1
9.2080,0.632605,1
9.2180,0.612957,1
9.2280,0.601757,1
9.2380,0.593625,1
9.2490,0.585047,1
9.2580,0.589576,1
9.2680,0.573983,1
9.2780,0.573168,1
9.2880,0.567947,1
9.2980,0.557229,1
9.3080,0.554693,1
9.3170,0.552597,1
9.3280,0.548704,1
9.3370,0.566233,1
9.3470,0.579187,1
9.3580,0.588907,1
9.3670,0.599211,1
9.3780,0.621162,1
9.3870,0.626195,1
9.3980,0.691473,1
9.4080,0.743836,1
9.4180,0.780429,1
9.4280,0.827454,1
9.4370,0.855075,1
9.4480,0.893306,1
9.4570,0.920293,1
9.4680,0.936810,1
9.4780,0.950613,1
9.4880,0.958108,1
9.4980,0.966154,1
9.5080,0.972987,1
9.5180,0.972667,1
9.5280,0.972070,1
9.5370,0.972130,1
9.5480,0.969101,1
9.5580,0.965748,1
9.5680,0.962412,1
9.5780,0.957716,1
9.5880,0.954330,1
9.5980,0.949554,1
9.6080,0.943966,1
9.6180,0.938523,1
9.6280,0.931659,1
9.6380,0.925557,1
9.6480,0.914271,1
9.6580,0.901308,1
9.6680,0.886420,1
9.6780,0.871596,1
9.6880,0.855164,1
9.6980,0.844482,1
9.7080,0.835562,1
9.7180,0.825369,1
9.7280,0.811195,1
9.7380,0.798846,1
9.7480,0.790649,1
9.7580,0.768033,1
9.7680,0.751058,1
9.7780,0.743816,1
9.7880,0.728296,1
9.7980,0.742897,1
9.8080,0.752536,1
9.8180,0.768654,1
9.8280,0.775633,1
9.8380,0.783560,1
9.8480,0.781614,1
9.8580,0.810170,1
9.8680,0.818308,1
9.8780,0.840809,1
9.8880,0.862716,1
9.8980,0.863448,1
9.9080,0.879551,1
9.9180,0.891427,1
9.9280,0.902335,1
9.9380,0.908766,1
9.9480,0.913737,1
9.9580,0.924549,1
9.9680,0.932426,1
9.9780,0.943973,1
9.9880,0.954736,1
9.9980,0.955797,1
10.0080,0.956883,1
10.0180,0.956980,1
10.0280,0.959182,1
10.0380,0.961689,1
10.0480,0.963061,1
10.0580,0.962696,1
10.0680,0.960053,1
10.0780,0.955728,1
10.0880,0.950251,1
10.0980,0.944331,1
10.1080,0.937624,1
10.1180,0.928327,1
10.1280,0.925212,1
10.1380,0.919783,1
10.1480,0.916817,1
10.1580,0.910495,1
10.1680,0.901195,1
10.1780,0.888768,1
10.1880,0.874819,1
10.1980,0.861239,1
10.2080,0.850650,1
10.2180,0.840055,1
10.2280,0.830368,1
10.2380,0.818591,1
10.2480,0.801215,1
10.2580,0.781510,1
10.2680,0.762965,1
10.2780,0.752778,1
10.2880,0.740296,1
10.2980,0.734690,1
10.3080,0.720675,1
10.3180,0.728518,1
10.3280,0.717834,1
10.3380,0.719931,1
10.3480,0.718077,1
10.3580,0.706423,1
10.3680,0.717910,1
10.3780,0.725809,1
10.3880,0.738821,1
10.3980,0.743883,1
10.4080,0.760796,1
10.4180,0.737654,1
10.4280,0.712744,1
10.4380,0.688181,1
10.4480,0.665928,1
10.4580,0.641878,1
10.4680,0.615243,1
10.4780,0.602237,1
10.4880,0.588631,1
10.4980,0.575862,1
