time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001408,15902,21350613,,179.17385864,0.72903359,152.13493347,,,,,-0.07742772,0.11236171,-9.80594826,-0.05575581,-0.00366626,-0.00890660,-0.11447192,-0.36133854,0.01436491,0.09648744,0.32532388,1.03780699,,,,,,,3,,,,,,,,,
0.002610,15903,21350713,,179.17283630,0.72553939,152.13684082,,,,,-0.07149728,0.09596147,-9.80811405,-0.06861331,-0.01583260,-0.00705194,-0.54918403,-0.46040133,-0.45186867,0.09800085,0.32625687,1.04129267,,,,,,,3,,,,,,,,,
0.003743,15904,21350813,,179.17506409,0.72468323,152.14051819,,,,,-0.06475973,0.10981897,-9.81392479,-0.06749549,-0.00018360,-0.00112247,-0.14388567,-0.19722315,-0.37015098,0.09903675,0.32479861,1.04325378,,,,,,,3,,,,,,,,,
0.004897,15905,21350913,,179.17617798,0.72685260,152.14329529,,,,,-0.06559005,0.10554822,-9.81256676,-0.06930970,-0.00426102,-0.00253463,-0.65333812,-0.55504812,-0.42702439,0.09849816,0.32384878,1.04076219,,,,,,,3,,,,,,,,,
0.006016,15906,21351013,,179.17456055,0.72173595,152.14743042,,,,,-0.06755608,0.10189394,-9.80741501,-0.06822065,-0.00856431,-0.00770664,-0.13383257,-0.11518430,-0.63812905,0.09883837,0.32528430,1.03781807,,,,,,,3,,,,,,,,,
0.007188,15907,21351113,,179.17765808,0.72095919,152.15007019,,,,,-0.07742365,0.10411483,-9.81114864,-0.05845590,-0.01108571,-0.00381541,-0.31584833,-0.50289013,-0.20530399,0.09797629,0.32385820,1.03927553,,,,,,,3,,,,,,,,,
0.008312,15908,21351213,,179.17843628,0.72104043,152.14643860,,,,,-0.07194644,0.11070422,-9.80460167,-0.05976764,-0.00271717,-0.01033521,-0.46742325,-0.15110577,0.10739074,0.09610493,0.32244998,1.03874898,,,,,,,3,,,,,,,,,
0.009429,15909,21351313,,179.18054199,0.71858615,152.14736938,,,,,-0.06669892,0.10953572,-9.81357479,-0.06490608,-0.00107153,-0.00144482,-0.41413366,-0.45228307,-0.46000572,0.09516455,0.32246581,1.03874457,,,,,,,3,,,,,,,,,
0.010582,15910,21351413,,179.17741394,0.71742815,152.15298462,,,,,-0.06387961,0.11849330,-9.81319618,-0.06314901,0.00768117,-0.00172925,-0.51484093,-0.42855467,-0.07119230,0.09757450,0.32482389,1.04176259,,,,,,,3,,,,,,,,,
0.011730,15911,21351513,,179.18452454,0.71556073,152.15286255,,,,,-0.06730668,0.10489925,-9.81325054,-0.06548121,-0.00506079,-0.00181913,0.02087678,-0.22537877,-0.29362871,0.09853995,0.32624695,1.04327416,,,,,,,3,,,,,,,,,
0.012851,15912,21351613,,179.18241882,0.71286345,152.15695190,,,,,-0.06893961,0.10291138,-9.81187630,-0.06495646,-0.00831565,-0.00320411,-0.79329888,-0.33495955,-0.43265849,0.09845381,0.32624948,1.04079998,,,,,,,3,,,,,,,,,
0.013854,15913,21351713,,179.17871094,0.71635532,152.15701294,,,,,-0.07701717,0.11899701,-9.80867481,-0.05114407,0.00200646,-0.00607848,-0.77331962,-0.79369626,-0.05250993,0.09937696,0.32623416,1.04030967,,,,,,,3,,,,,,,,,
0.014692,15914,21351813,,179.17791748,0.71368068,152.15864563,,,,,-0.08183511,0.10567807,-9.80596828,-0.05253232,-0.01216732,-0.00891113,-0.35405297,-0.39085427,-0.20940784,0.09796537,0.32817742,1.04132283,,,,,,,3,,,,,,,,,
0.015513,15915,21351913,,179.18014526,0.71615148,152.16224670,,,,,-0.06814159,0.10416543,-9.80773830,-0.06543231,-0.00708741,-0.00733423,-0.63863523,-0.23206896,-0.17080853,0.09705946,0.32819226,1.04230809,,,,,,,3,,,,,,,,,
0.016313,15916,21352013,,179.17996216,0.71191174,152.16860962,,,,,-0.06779869,0.10774288,-9.81151390,-0.06357358,-0.00372427,-0.00350976,-0.34694319,-0.20145352,-0.65595979,0.09791318,0.32913870,1.04034829,,,,,,,3,,,,,,,,,
0.016906,15917,21352113,,179.17895508,0.71238142,152.17697144,,,,,-0.06952370,0.11286394,-9.80769444,-0.05981334,-0.00021427,-0.00723410,-0.54547566,-0.44674931,-0.61035531,0.09887966,0.32864225,1.04084003,,,,,,,3,,,,,,,,,
0.017497,15918,21352213,,179.18261719,0.71211255,152.18241882,,,,,-0.07259981,0.11548659,-9.80355358,-0.05558093,0.00137710,-0.01129937,-0.21612632,-0.61841467,-0.29794008,0.09657256,0.32724088,1.04130101,,,,,,,3,,,,,,,,,
0.018112,15919,21352313,,179.18328857,0.71215963,152.18176270,,,,,-0.06251133,0.11134079,-9.80807495,-0.06628224,0.00245610,-0.00696158,-0.29946361,-0.42577577,0.16496887,0.09298787,0.32826468,1.03338313,,,,,,,3,,,,,,,,,
0.018707,15920,21352413,,179.19143677,0.70631874,152.18873596,,,,,-0.07937987,0.11281708,-9.80869865,-0.04878905,-0.00325184,-0.00609708,0.37113975,0.19254086,-0.22663224,0.09590349,0.32869431,1.03637314,,,,,,,3,,,,,,,,,
0.019266,15921,21352513,,179.19224548,0.70337480,152.19859314,,,,,-0.06878701,0.10122603,-9.81497955,-0.06361729,-0.00881617,-0.00010943,-0.34022722,-0.36790280,-0.89907498,0.09816427,0.32673192,1.04624856,,,,,,,3,,,,,,,,,
0.019957,16108,21371213,,179.16181946,0.61270797,152.40092468,,,,,-0.07402615,0.12483888,-9.81210327,-0.03644973,-0.00254356,-0.00253439,-0.46380842,-0.39897726,-0.10828718,0.09825093,0.32576960,1.04821277,,,,,,,3,,,,,,,,,
0.020555,16109,21373346,,,,,,,,,-0.04859448,0.09717529,-7.35710764,,,,-0.65823349,0.55156286,-0.10794476,0.09716888,0.32627544,1.03089881,,,,,,,1,,,,,,,,,
0.028132,16110,21373446,,179.26098633,0.39045629,179.99731445,,,,,-0.06231234,0.14021042,-9.80794430,-0.01412743,0.01316201,-0.00652409,-0.22520228,-0.33250436,-0.23956870,0.09915735,0.32479504,1.04671764,,,,,,,3,,,,,,,,,
