time_seconds,total_vibration,rms_x,rms_y,rms_z
0.308,1.328445,0.295509,0.749461,1.056291
0.318,1.332731,0.310347,0.749466,1.057430
0.328,1.366537,0.315921,0.788295,1.070611
0.338,1.390166,0.315905,0.814939,1.081037
0.348,1.401290,0.317622,0.821058,1.090227
0.358,1.408562,0.319346,0.821629,1.098631
0.368,1.431322,0.336306,0.833125,1.114218
0.378,1.453314,0.354117,0.840449,1.131533
0.388,1.458282,0.355067,0.850866,1.129841
0.398,1.475729,0.355727,0.866943,1.140020
0.408,1.479327,0.355707,0.871348,1.141330
0.418,1.478981,0.359842,0.871477,1.139486
0.428,1.486804,0.363373,0.871491,1.148499
0.438,1.485759,0.363384,0.871352,1.147248
0.448,1.515660,0.363870,0.884780,1.175580
0.458,1.538364,0.363846,0.911555,1.184587
0.468,1.540183,0.364158,0.912313,1.186270
0.478,1.550994,0.366418,0.913301,1.198834
0.488,1.551657,0.367835,0.914474,1.198362
0.498,1.569844,0.368345,0.914456,1.221680
0.508,1.594622,0.371528,0.920643,1.247879
0.518,1.452726,0.331607,0.878364,1.108570
0.528,1.468616,0.331883,0.891836,1.118622
0.538,1.455370,0.326373,0.865826,1.123355
0.548,1.462883,0.326324,0.866959,1.132220
0.558,1.465316,0.328677,0.844934,1.151177
0.568,1.474348,0.329638,0.860292,1.151060
0.578,1.477452,0.329959,0.867837,1.149282
0.588,1.478690,0.324176,0.860316,1.158141
0.598,1.474768,0.321367,0.857681,1.155875
0.608,1.487466,0.321204,0.857471,1.172232
0.618,1.493996,0.325822,0.873987,1.167052
0.628,1.501968,0.315203,0.886428,1.170812
0.638,1.501124,0.315257,0.882169,1.172930
0.648,1.490231,0.312004,0.869297,1.169515
0.658,1.499560,0.315194,0.869343,1.180499
0.668,1.523017,0.313985,0.909007,1.180974
0.678,1.550899,0.313987,0.954566,1.181315
0.688,1.555192,0.313561,0.961668,1.181311
0.698,1.556335,0.312042,0.958571,1.185727
0.708,1.562378,0.316758,0.962337,1.189368
0.718,1.559857,0.324952,0.962410,1.183777
0.728,1.553593,0.325656,0.965324,1.172923
0.738,1.557284,0.322590,0.972449,1.172779
0.748,1.507326,0.301640,0.987963,1.097713
0.758,1.504322,0.301752,1.029814,1.054237
0.768,1.509392,0.295297,1.037779,1.055499
0.778,1.448881,0.293374,1.039351,0.965887
0.788,1.444726,0.297667,1.049374,0.947334
0.798,1.405760,0.300287,1.011094,0.929343
