time_seconds,type,message
0.005,"telemetry","packetCounter: 13735 | sampleTimeFine: 21083931 | Roll: 179.88° Pitch: 0.28° Yaw: -170.84° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (-0.37, -0.09, 0.03) deg/s"
0.009,"telemetry","packetCounter: 13736 | sampleTimeFine: 21084031 | Roll: 179.88° Pitch: 0.28° Yaw: -170.84° | Acc: (-0.03, 0.02, -9.80) m/s² | Gyro: (-0.61, -0.35, -0.61) deg/s"
0.014,"telemetry","packetCounter: 13737 | sampleTimeFine: 21084131 | Roll: 179.87° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.03, 0.02, -9.80) m/s² | Gyro: (-0.57, -0.26, -0.35) deg/s"
0.018,"telemetry","packetCounter: 13738 | sampleTimeFine: 21084231 | Roll: 179.88° Pitch: 0.28° Yaw: -170.85° | Acc: (-0.04, 0.02, -9.80) m/s² | Gyro: (0.07, -0.18, 0.19) deg/s"
0.022,"telemetry","packetCounter: 13739 | sampleTimeFine: 21084331 | Roll: 179.88° Pitch: 0.28° Yaw: -170.85° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.23, -0.35, -0.13) deg/s"
0.027,"telemetry","packetCounter: 13740 | sampleTimeFine: 21084431 | Roll: 179.89° Pitch: 0.29° Yaw: -170.85° | Acc: (-0.04, 0.02, -9.82) m/s² | Gyro: (0.03, -0.53, -0.24) deg/s"
0.031,"telemetry","packetCounter: 13741 | sampleTimeFine: 21084531 | Roll: 179.89° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.03, 0.02, -9.82) m/s² | Gyro: (-0.13, -0.24, -0.02) deg/s"
0.035,"telemetry","packetCounter: 13742 | sampleTimeFine: 21084631 | Roll: 179.88° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.03, 0.03, -9.82) m/s² | Gyro: (-0.71, -0.65, -0.08) deg/s"
0.039,"telemetry","packetCounter: 13743 | sampleTimeFine: 21084731 | Roll: 179.88° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.05, 0.02, -9.81) m/s² | Gyro: (-0.69, -0.51, -0.76) deg/s"
0.043,"telemetry","packetCounter: 13744 | sampleTimeFine: 21084831 | Roll: 179.88° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.04, -0.32, -0.20) deg/s"
0.048,"telemetry","packetCounter: 13745 | sampleTimeFine: 21084931 | Roll: 179.88° Pitch: 0.29° Yaw: -170.84° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.30, -0.51, -0.19) deg/s"
0.052,"telemetry","packetCounter: 13746 | sampleTimeFine: 21085031 | Roll: 179.88° Pitch: 0.30° Yaw: -170.84° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (-0.17, -0.63, -0.35) deg/s"
0.056,"telemetry","packetCounter: 13747 | sampleTimeFine: 21085131 | Roll: 179.88° Pitch: 0.30° Yaw: -170.84° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.54, -0.18, -0.08) deg/s"
0.060,"telemetry","packetCounter: 13748 | sampleTimeFine: 21085231 | Roll: 179.88° Pitch: 0.30° Yaw: -170.84° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.87, 0.07, -0.81) deg/s"
0.065,"telemetry","packetCounter: 13749 | sampleTimeFine: 21085331 | Roll: 179.87° Pitch: 0.29° Yaw: -170.83° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.77, 0.10, 0.18) deg/s"
0.069,"telemetry","packetCounter: 13750 | sampleTimeFine: 21085431 | Roll: 179.87° Pitch: 0.29° Yaw: -170.83° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (-0.84, -0.63, -0.60) deg/s"
0.073,"telemetry","packetCounter: 13751 | sampleTimeFine: 21085531 | Roll: 179.86° Pitch: 0.29° Yaw: -170.82° | Acc: (-0.03, 0.01, -9.81) m/s² | Gyro: (-0.97, -0.06, -0.38) deg/s"
0.077,"telemetry","packetCounter: 13752 | sampleTimeFine: 21085631 | Roll: 179.87° Pitch: 0.29° Yaw: -170.82° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (0.02, -0.09, 0.11) deg/s"
0.082,"telemetry","packetCounter: 14212 | sampleTimeFine: 21133691 | Acc: (-0.02, 0.02, -7.36) m/s² | Gyro: (-0.40, 0.51, -0.09) deg/s"
0.086,"telemetry","packetCounter: 14213 | sampleTimeFine: 21133791 | Roll: 179.84° Pitch: 0.18° Yaw: 180.00° | Acc: (-0.04, 0.01, -9.80) m/s² | Gyro: (-0.98, -0.04, 0.06) deg/s"
0.090,"telemetry","packetCounter: 14214 | sampleTimeFine: 21133891 | Roll: 179.84° Pitch: 0.18° Yaw: -180.00° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.38, -0.19, -0.33) deg/s"
0.095,"telemetry","packetCounter: 14215 | sampleTimeFine: 21133991 | Roll: 179.84° Pitch: 0.18° Yaw: -179.99° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (-0.28, -0.33, -0.30) deg/s"
0.099,"telemetry","packetCounter: 14216 | sampleTimeFine: 21134091 | Roll: 179.83° Pitch: 0.19° Yaw: -179.99° | Acc: (-0.04, 0.03, -9.81) m/s² | Gyro: (-0.19, -0.46, -0.23) deg/s"
0.103,"telemetry","packetCounter: 14217 | sampleTimeFine: 21134191 | Roll: 179.83° Pitch: 0.19° Yaw: -179.99° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.45, -0.54, -0.06) deg/s"
0.107,"telemetry","packetCounter: 14218 | sampleTimeFine: 21134291 | Roll: 179.82° Pitch: 0.19° Yaw: -179.99° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.48, 0.03, -0.44) deg/s"
0.112,"telemetry","packetCounter: 14219 | sampleTimeFine: 21134391 | Roll: 179.83° Pitch: 0.19° Yaw: -179.98° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (0.05, 0.22, -0.39) deg/s"
0.116,"telemetry","packetCounter: 14220 | sampleTimeFine: 21134491 | Roll: 179.82° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.04, 0.03, -9.81) m/s² | Gyro: (-0.34, -0.73, -0.28) deg/s"
0.120,"telemetry","packetCounter: 14221 | sampleTimeFine: 21134591 | Roll: 179.82° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.14, -0.74, 0.05) deg/s"
0.124,"telemetry","packetCounter: 14222 | sampleTimeFine: 21134691 | Roll: 179.82° Pitch: 0.21° Yaw: -179.98° | Acc: (-0.04, 0.02, -9.81) m/s² | Gyro: (-0.17, 0.03, 0.29) deg/s"
0.129,"telemetry","packetCounter: 14223 | sampleTimeFine: 21134791 | Roll: 179.82° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.03, 0.03, -9.81) m/s² | Gyro: (-0.50, 0.17, -0.30) deg/s"
0.139,"telemetry","packetCounter: 14224 | sampleTimeFine: 21134891 | Roll: 179.81° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.04, 0.01, -9.81) m/s² | Gyro: (-0.45, -0.09, -0.04) deg/s"
0.149,"telemetry","packetCounter: 14225 | sampleTimeFine: 21134991 | Roll: 179.81° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.28, 0.25, 0.20) deg/s"
0.159,"telemetry","packetCounter: 14226 | sampleTimeFine: 21135091 | Roll: 179.81° Pitch: 0.20° Yaw: -179.98° | Acc: (-0.05, 0.02, -9.81) m/s² | Gyro: (-0.38, -0.28, -0.46) deg/s"
0.169,"telemetry","packetCounter: 14227 | sampleTimeFine: 21135191 | Roll: 179.80° Pitch: 0.21° Yaw: -179.98° | Acc: (-0.03, 0.03, -9.82) m/s² | Gyro: (-0.24, -0.20, -0.39) deg/s"
0.179,"telemetry","packetCounter: 14228 | sampleTimeFine: 21135291 | Roll: 179.80° Pitch: 0.21° Yaw: -179.97° | Acc: (-0.04, 0.03, -9.82) m/s² | Gyro: (0.38, -0.19, -0.33) deg/s"
0.189,"telemetry","packetCounter: 14229 | sampleTimeFine: 21135391 | Roll: 179.80° Pitch: 0.21° Yaw: -179.97° | Acc: (-0.04, 0.02, -9.80) m/s² | Gyro: (-0.74, -0.08, -0.22) deg/s"
0.199,"telemetry","packetCounter: 14230 | sampleTimeFine: 21135491 | Roll: 179.79° Pitch: 0.21° Yaw: -179.97° | Acc: (-0.03, 0.02, -9.81) m/s² | Gyro: (-0.39, -0.03, -0.47) deg/s"
0.209,"telemetry","packetCounter: 14231 | sampleTimeFine: 21135591 | Roll: 179.79° Pitch: 0.21° Yaw: -179.97° | Acc: (-0.05, 0.03, -9.81) m/s² | Gyro: (-0.71, -0.43, -0.14) deg/s"
0.219,"telemetry","packetCounter: 14232 | sampleTimeFine: 21135691 | Roll: 179.78° Pitch: 0.21° Yaw: -179.96° | Acc: (-0.05, 0.03, -9.81) m/s² | Gyro: (-0.47, -0.25, -0.90) deg/s"
