time_s,label,confidence,p_fault
0.9562,fault,1.000000,1.000000
1.0545,fault,1.000000,1.000000
1.1549,fault,1.000000,1.000000
1.2544,fault,1.000000,1.000000
1.3541,fault,1.000000,1.000000
1.4544,fault,1.000000,1.000000
1.5538,fault,1.000000,1.000000
1.6531,fault,1.000000,1.000000
1.7537,fault,1.000000,1.000000
1.8538,fault,1.000000,1.000000
1.9545,fault,1.000000,1.000000
2.0537,fault,1.000000,1.000000
2.1531,fault,1.000000,1.000000
2.2535,fault,1.000000,1.000000
2.3532,fault,1.000000,1.000000
2.4535,fault,1.000000,1.000000
2.5535,fault,1.000000,1.000000
2.6530,fault,1.000000,1.000000
2.7538,fault,1.000000,1.000000
2.8535,fault,1.000000,1.000000
2.9540,fault,1.000000,1.000000
3.0539,fault,1.000000,1.000000
3.1533,fault,1.000000,1.000000
3.2535,fault,1.000000,1.000000
3.3532,fault,1.000000,1.000000
3.4531,fault,1.000000,1.000000
3.5532,fault,1.000000,1.000000
3.6532,fault,1.000000,1.000000
3.7535,fault,1.000000,1.000000
3.8536,fault,1.000000,1.000000
3.9539,fault,1.000000,1.000000
4.0533,fault,1.000000,1.000000
4.1532,fault,1.000000,1.000000
4.2536,fault,1.000000,1.000000
4.3541,fault,1.000000,1.000000
4.4534,fault,1.000000,1.000000
4.5534,fault,1.000000,1.000000
4.6535,fault,1.000000,1.000000
4.7537,fault,1.000000,1.000000
4.8536,fault,1.000000,1.000000
4.9537,fault,1.000000,1.000000
5.0538,fault,1.000000,1.000000
5.1536,fault,1.000000,1.000000
5.2538,fault,1.000000,1.000000
5.3542,fault,1.000000,1.000000
5.4540,fault,1.000000,1.000000
5.5535,fault,1.000000,1.000000
5.6537,fault,1.000000,1.000000
5.7536,fault,1.000000,1.000000
5.8535,fault,1.000000,1.000000
5.9537,fault,1.000000,1.000000
6.0540,fault,1.000000,1.000000
6.1542,fault,1.000000,1.000000
6.2537,fault,1.000000,1.000000
6.3536,fault,1.000000,1.000000
6.4536,fault,1.000000,1.000000
6.5537,fault,1.000000,1.000000
6.6534,fault,1.000000,1.000000
6.7540,fault,1.000000,1.000000
6.8538,fault,1.000000,1.000000
6.9543,fault,1.000000,1.000000
7.0549,fault,1.000000,1.000000
7.1534,fault,1.000000,1.000000
7.2540,fault,1.000000,1.000000
7.3536,fault,1.000000,1.000000
7.4537,fault,1.000000,1.000000
7.5539,fault,1.000000,1.000000
7.6536,fault,1.000000,1.000000
7.7536,fault,1.000000,1.000000
7.8537,fault,1.000000,1.000000
7.9535,fault,1.000000,1.000000
8.0538,fault,1.000000,1.000000
8.1554,fault,1.000000,1.000000
8.2544,fault,1.000000,1.000000
8.3544,fault,1.000000,1.000000
8.4538,fault,1.000000,1.000000
8.5545,fault,1.000000,1.000000
8.6538,fault,1.000000,1.000000
8.7537,fault,1.000000,1.000000
8.8536,fault,1.000000,1.000000
8.9535,fault,1.000000,1.000000
9.0540,fault,1.000000,1.000000
9.1538,fault,1.000000,1.000000
9.2538,fault,1.000000,1.000000
9.3543,fault,1.000000,1.000000
9.4545,fault,1.000000,1.000000
9.5538,fault,1.000000,1.000000
9.6535,fault,1.000000,1.000000
9.7543,fault,1.000000,1.000000
9.8537,fault,1.000000,1.000000
9.9537,fault,1.000000,1.000000
10.0537,fault,1.000000,1.000000
10.1538,fault,1.000000,1.000000
10.2544,fault,1.000000,1.000000
10.3539,fault,1.000000,1.000000
10.4541,fault,1.000000,1.000000
10.5536,fault,1.000000,1.000000
10.6525,fault,1.000000,1.000000
10.7528,fault,1.000000,1.000000
10.8530,fault,1.000000,1.000000
10.9533,fault,1.000000,1.000000
11.0527,fault,1.000000,1.000000
11.1527,fault,1.000000,1.000000
11.2529,fault,1.000000,1.000000
11.3536,fault,1.000000,1.000000
11.4535,fault,1.000000,1.000000
11.5530,fault,1.000000,1.000000
11.6527,fault,1.000000,1.000000
11.7528,fault,1.000000,1.000000
11.8533,fault,1.000000,1.000000
11.9528,fault,1.000000,1.000000
12.0530,fault,1.000000,1.000000
12.1530,fault,1.000000,1.000000
12.2528,fault,1.000000,1.000000
12.3527,fault,1.000000,1.000000
12.4528,fault,1.000000,1.000000
12.5530,fault,1.000000,1.000000
12.6528,fault,1.000000,1.000000
12.7532,fault,1.000000,1.000000
12.8530,fault,1.000000,1.000000
12.9533,fault,1.000000,1.000000
13.0530,fault,1.000000,1.000000
13.1532,fault,1.000000,1.000000
13.2530,fault,1.000000,1.000000
13.3530,fault,1.000000,1.000000
