time_seconds,total_vibration,rms_x,rms_y,rms_z
0.449,6.069111,3.238757,3.964205,3.260313
0.459,6.066838,3.243634,3.964447,3.250927
0.468,6.111905,3.289316,3.965676,3.287734
0.478,6.209411,3.289044,4.033980,3.386145
0.488,6.217776,3.288888,4.043044,3.390833
0.498,6.256181,3.321435,4.065032,3.403437
0.508,6.317989,3.331814,4.149665,3.405332
0.518,5.925267,2.675483,4.166856,3.253904
0.528,5.892271,2.610592,4.161270,3.253844
0.538,5.714764,2.612930,3.980793,3.159812
0.548,5.828243,2.613215,4.099423,3.214693
0.558,5.808115,2.581127,4.090027,3.216157
0.568,5.821877,2.652779,4.040533,3.245166
0.578,5.867177,2.618455,4.133607,3.237398
0.588,5.883270,2.602223,4.152217,3.255825
0.598,5.787967,2.670957,4.010089,3.207137
0.608,5.798511,2.668867,4.025338,3.208821
0.618,5.822375,2.559703,4.108854,3.235010
0.628,5.670959,2.545024,4.002405,3.108598
0.638,5.701478,2.577028,4.012313,3.125239
0.648,5.725121,2.533861,4.062552,3.138825
0.658,5.628430,2.542944,3.983233,3.057208
0.668,5.669093,2.612193,3.985069,3.071529
0.678,5.752911,2.514522,4.138486,3.105817
0.688,5.620995,2.495195,4.000942,3.059748
0.698,5.647640,2.551266,3.992388,3.073713
0.708,5.603069,2.495708,3.998860,3.029017
0.718,5.537831,2.502916,3.959771,2.953504
0.728,5.569473,2.528932,3.973971,2.971715
0.738,5.538626,2.477306,3.982581,2.945908
0.748,5.490126,2.478829,3.881047,2.989040
0.759,5.481556,2.480750,3.873263,2.981805
0.768,5.481934,2.495420,3.887260,2.951896
0.778,5.593658,2.496955,4.029935,2.968813
0.788,5.567548,2.502687,3.990493,2.968184
0.798,5.610998,2.574394,3.980756,3.001563
0.808,5.669296,2.512635,4.078398,3.032202
0.818,5.555712,2.507571,3.981060,2.954518
0.828,5.594616,2.550265,3.983547,2.987847
0.838,5.555550,2.477904,4.021425,2.924425
0.848,5.532703,2.479558,3.964192,2.957665
0.858,5.548543,2.554772,3.950247,2.941941
0.869,5.532418,2.472079,3.992885,2.924610
0.879,5.549860,2.461846,4.003574,2.951551
0.889,5.501406,2.475035,3.947145,2.925699
0.899,5.510283,2.483963,3.955349,2.923758
0.909,5.603844,2.459843,4.064915,2.971313
0.919,5.548792,2.517203,3.997960,2.910171
0.929,5.613592,2.512147,4.078900,2.926449
0.938,5.607306,2.429756,4.100588,2.953532
