time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.000488,45577,4601022,,177.62060547,5.04904175,-139.73587036,,,,,-0.55722326,0.35652256,-9.79451180,-0.20227680,-0.23794575,-0.00378680,-0.59380379,-0.29796658,0.14163487,-0.38880059,-0.05913405,1.02186441,,,,,,,3,,,,,,,,,
0.000888,45578,4601122,,177.61836243,5.04286003,-139.73268127,,,,,-0.55600005,0.34689799,-9.79731560,-0.19610226,-0.24565601,-0.00146723,-0.32517965,-0.31344701,-0.40498387,-0.38984486,-0.05815541,1.01940095,,,,,,,3,,,,,,,,,
0.001252,45579,4601222,,177.61685181,5.03388643,-139.72854614,,,,,-0.55468947,0.35156208,-9.79281616,-0.19855909,-0.24218799,-0.00582767,-0.65994995,-0.47350356,-0.06295659,-0.38842490,-0.05961907,1.01889014,,,,,,,3,,,,,,,,,
0.001620,45580,4601322,,177.61288452,5.02815866,-139.72909546,,,,,-0.55840302,0.36381170,-9.79824066,-0.20283262,-0.23071791,0.00043082,-0.57395275,-0.64086352,-0.17024264,-0.38750228,-0.05867462,1.01890969,,,,,,,3,,,,,,,,,
0.001965,45581,4601422,,177.61497498,5.02422762,-139.72424316,,,,,-0.56095254,0.35143647,-9.79075909,-0.19195955,-0.23666063,-0.00726557,-0.08927204,-0.10376020,-0.08921512,-0.38845152,-0.05817865,1.01891279,,,,,,,3,,,,,,,,,
0.002316,45582,4601522,,177.61511230,5.01109600,-139.72344971,,,,,-0.55320472,0.35714015,-9.79247952,-0.19995326,-0.23627575,-0.00593424,-0.40827448,0.11583825,-0.27318446,-0.38940912,-0.05816231,1.01841342,,,,,,,3,,,,,,,,,
0.002665,45583,4601622,,177.62190247,4.99929285,-139.72212219,,,,,-0.54969156,0.36488295,-9.79763603,-0.20736183,-0.23065016,-0.00071716,0.42803894,-0.03969902,0.27839333,-0.38940024,-0.05864245,1.01840591,,,,,,,3,,,,,,,,,
0.003021,45584,4601722,,177.62097168,4.99270582,-139.71847534,,,,,-0.55336308,0.36161414,-9.80414104,-0.20142266,-0.23089519,0.00597882,-0.36418969,-0.11414561,-0.40133063,-0.38893789,-0.06008977,1.01739585,,,,,,,3,,,,,,,,,
0.003385,45585,4601822,,177.61785889,4.98169088,-139.71926880,,,,,-0.55881804,0.36043885,-9.79311943,-0.19429219,-0.22663116,-0.00451374,-0.58180298,-0.00516604,-0.13048049,-0.38939086,-0.06008236,1.01788843,,,,,,,3,,,,,,,,,
0.003728,45586,4601922,,177.62281799,4.97411489,-139.71617126,,,,,-0.56814277,0.35606438,-9.79552078,-0.18420331,-0.22287884,-0.00145936,-0.21257841,-0.49438387,-0.19037916,-0.38846037,-0.05769851,1.01892030,,,,,,,3,,,,,,,,,
0.004052,45587,4602022,,177.61958313,4.96789789,-139.71356201,,,,,-0.55463594,0.35425392,-9.80004311,-0.19224654,-0.23278305,0.00183082,-0.38328041,-0.28516264,-0.27758036,-0.38890398,-0.05913101,1.01889539,,,,,,,3,,,,,,,,,
0.004378,45588,4602122,,177.62045288,4.95697641,-139.71105957,,,,,-0.55128622,0.35876149,-9.80212593,-0.19644770,-0.23034276,0.00386238,-0.15508431,-0.00881596,-0.35750037,-0.38934755,-0.06056351,1.01887047,,,,,,,3,,,,,,,,,
0.004698,45589,4602222,,177.61868286,4.94937897,-139.71163940,,,,,-0.55726737,0.35528648,-9.79245853,-0.18820074,-0.22785342,-0.00536084,-0.34491092,-0.42512079,-0.15330622,-0.38891232,-0.05961064,1.01839304,,,,,,,3,,,,,,,,,
0.005024,45590,4602322,,177.62089539,4.94341421,-139.71136475,,,,,-0.56258029,0.35303873,-9.78661156,-0.18155284,-0.22459373,-0.01077223,-0.34423833,-0.10603685,0.18744727,-0.38890398,-0.05913101,1.01889539,,,,,,,3,,,,,,,,,
0.005348,45591,4602422,,177.61613464,4.93865919,-139.70849609,,,,,-0.54913330,0.35317296,-9.79281044,-0.19134085,-0.23409668,-0.00575066,-0.69248935,-0.72460346,-0.43345867,-0.39028794,-0.06054768,1.01886606,,,,,,,3,,,,,,,,,
0.005660,45592,4602522,,177.61518860,4.93262959,-139.70755005,,,,,-0.56334722,0.35323548,-9.79449654,-0.17978393,-0.22427818,-0.00280809,-0.28486830,-0.52394829,-0.52284026,-0.38942531,-0.06008134,1.01689875,,,,,,,3,,,,,,,,,
0.005985,45593,4602622,,177.61672974,4.92430019,-139.70565796,,,,,-0.56467289,0.35785741,-9.79691410,-0.18051843,-0.21901855,-0.00004888,-0.46302285,-0.06042667,0.05722128,-0.38803303,-0.05818504,1.01743054,,,,,,,3,,,,,,,,,
0.006303,45594,4602722,,177.61267090,4.91836882,-139.70205688,,,,,-0.56301409,0.36421508,-9.79892159,-0.18478890,-0.21536335,0.00209498,-0.77274754,-0.24243562,-0.30285136,-0.38897339,-0.05816922,1.01742601,,,,,,,3,,,,,,,,,
0.006626,45595,4602822,,177.60862732,4.90621710,-139.69892883,,,,,-0.55684078,0.36032194,-9.79245758,-0.18467662,-0.22084393,-0.00497246,-0.67134191,0.10778784,-0.06942197,-0.39130658,-0.05908992,1.01739979,,,,,,,3,,,,,,,,,
0.006940,45596,4602922,,177.60704041,4.89973068,-139.69943237,,,,,-0.55289018,0.35487008,-9.79075527,-0.18335053,-0.22701232,-0.00721216,-0.43315640,-0.55440187,0.10309233,-0.38937467,-0.05816333,1.01940310,,,,,,,3,,,,,,,,,
0.007429,45597,4603022,,177.60891724,4.89489651,-139.69688416,,,,,-0.54884160,0.34861419,-9.79836655,-0.18258658,-0.23408185,-0.00021696,0.15385768,-0.81046150,-0.22905485,-0.38838208,-0.05914045,1.02038217,,,,,,,3,,,,,,,,,
0.007823,45681,4611422,,177.63752747,4.42632437,-139.39289856,,,,,-0.54878891,0.34728116,-9.79357338,-0.12191512,-0.17974059,-0.00296140,-0.47325949,-0.16624688,-0.60063291,-0.38985270,-0.05959481,1.01838851,,,,,,,3,,,,,,,,,
0.017870,45682,4613556,,,,,,,,,-0.42954838,0.25277436,-7.35193396,,,,-0.57114479,-0.40904720,0.42951898,-0.38726211,-0.05676218,1.02685726,,,,,,,1,,,,,,,,,
