time_seconds,total,rms_x,rms_y,rms_z,baseline_total,baseline_x,baseline_y,baseline_z,d2,ewma_d2,p_fault,decision
0.022,3.788193,2.384358,2.457074,1.621120,4.728196,2.772267,3.036531,2.319314,110.7905,117.1724,1.0000,FAULT
0.022,3.641405,2.302154,2.393416,1.493815,4.694367,2.757634,3.016513,2.293619,143.5651,118.4921,1.0000,FAULT
0.022,3.769958,2.428299,2.371580,1.640597,4.665594,2.747382,2.996438,2.273292,104.3210,117.7835,1.0000,FAULT
0.022,3.776146,2.373669,2.419870,1.664092,4.637908,2.735750,2.978491,2.254330,85.3670,116.1627,1.0000,FAULT
0.022,3.649324,2.332805,2.309057,1.594942,4.607137,2.723208,2.957654,2.233805,106.1173,115.6604,1.0000,FAULT
0.022,3.620941,2.405444,2.207339,1.566113,4.576439,2.713317,2.934299,2.213022,129.0249,116.3286,1.0000,FAULT
0.022,3.750197,2.380629,2.428699,1.580507,4.550721,2.702961,2.918561,2.193334,84.1971,114.7221,1.0000,FAULT
0.022,3.713167,2.317698,2.410913,1.613500,4.524651,2.690969,2.902760,2.175286,75.7912,112.7755,1.0000,FAULT
0.022,3.595307,2.292105,2.365210,1.441622,4.495723,2.678554,2.886028,2.152449,111.1913,112.6963,1.0000,FAULT
0.022,3.632845,2.375416,2.287949,1.523237,4.468865,2.669118,2.867411,2.132864,97.5124,111.9371,1.0000,FAULT
0.023,3.736432,2.278622,2.489857,1.602942,4.446067,2.656963,2.855659,2.116369,63.4121,109.5109,1.0000,FAULT
0.023,3.679238,2.237718,2.456755,1.579167,4.422198,2.643913,2.843243,2.099648,69.3496,107.5028,1.0000,FAULT
0.023,3.639261,2.402950,2.251059,1.550092,4.397827,2.636413,2.824810,2.082542,86.2419,106.4398,1.0000,FAULT
0.023,3.695007,2.420767,2.311601,1.565078,4.375951,2.629701,2.808836,2.066435,71.4374,104.6896,1.0000,FAULT
0.023,3.686873,2.317099,2.336252,1.663134,4.354502,2.619970,2.794126,2.053881,44.6704,101.6887,1.0000,FAULT
0.023,3.637471,2.294804,2.345801,1.569168,4.332183,2.609849,2.780171,2.038794,54.7353,99.3410,1.0000,FAULT
0.023,3.734380,2.425843,2.273551,1.700542,4.313576,2.604122,2.764401,2.028265,41.7981,96.4639,1.0000,FAULT
0.023,3.750179,2.354852,2.346654,1.735434,4.296039,2.596363,2.751398,2.019150,27.4148,93.0114,1.0000,FAULT
0.023,3.649163,2.283020,2.268387,1.720067,4.275904,2.586609,2.736364,2.009841,35.1614,90.1189,1.0000,FAULT
0.023,3.645379,2.375035,2.190185,1.688516,4.256278,2.580024,2.719363,1.999839,41.9087,87.7084,1.0000,FAULT
0.023,3.722387,2.413465,2.295632,1.661752,4.239659,2.574839,2.706173,1.989315,35.2943,85.0877,1.0000,FAULT
0.023,3.731178,2.352680,2.307010,1.750512,4.223832,2.567924,2.693749,1.981882,21.2676,81.8967,1.0000,FAULT
0.024,3.566311,2.244318,2.260415,1.603787,4.203365,2.557851,2.680261,1.970113,41.3940,79.8716,1.0000,FAULT
0.024,3.582309,2.338107,2.211013,1.574043,4.184034,2.551011,2.665654,1.957785,45.0226,78.1291,1.0000,FAULT
0.024,3.585387,2.325342,2.197331,1.618494,4.165400,2.543987,2.651077,1.947224,36.5404,76.0497,1.0000,FAULT
0.024,3.560062,2.249481,2.186731,1.682881,4.146558,2.534820,2.636623,1.938996,30.4046,73.7674,1.0000,FAULT
0.024,3.347780,2.150447,1.974214,1.638807,4.121695,2.522856,2.616005,1.929652,51.6638,72.6622,1.0000,FAULT
0.024,3.311944,2.145373,1.963739,1.584324,4.096490,2.511106,2.595702,1.918903,55.1989,71.7891,1.0000,FAULT
0.024,3.291661,2.116059,1.963710,1.581507,4.071438,2.498809,2.576030,1.908401,54.6028,70.9298,1.0000,FAULT
0.024,3.258616,2.095638,1.961483,1.542551,4.046137,2.486260,2.556901,1.897013,57.4141,70.2540,1.0000,FAULT
0.024,3.260916,2.153002,1.937032,1.498686,4.021696,2.475887,2.537607,1.884615,58.0159,69.6421,1.0000,FAULT
0.024,3.328535,2.161732,1.994184,1.558618,4.000120,2.466108,2.520692,1.874467,41.9803,68.2590,1.0000,FAULT
0.024,3.300257,2.128523,1.998228,1.538886,3.978336,2.455600,2.504429,1.864022,43.1803,67.0050,1.0000,FAULT
0.024,3.279723,2.105360,1.997004,1.528405,3.956590,2.444698,2.488635,1.853575,43.6503,65.8373,1.0000,FAULT
0.025,3.228806,2.118397,1.973028,1.429946,3.933937,2.434542,2.472585,1.840389,52.6921,65.1800,1.0000,FAULT
0.025,3.221936,2.059776,1.972567,1.499057,3.911774,2.422876,2.457022,1.829764,46.8471,64.2634,1.0000,FAULT
0.025,3.108136,2.014312,1.924734,1.377844,3.886760,2.410159,2.440453,1.815698,63.7009,64.2353,1.0000,FAULT
0.025,3.108875,2.097230,1.848385,1.360223,3.862547,2.400419,2.422024,1.801520,65.9799,64.3225,1.0000,FAULT
0.025,3.136708,2.103826,1.885566,1.362899,3.839954,2.391187,2.405326,1.787867,57.5652,63.9846,1.0000,FAULT
0.025,3.089024,2.006788,1.891874,1.391290,3.816580,2.379222,2.389344,1.775523,53.8998,63.4804,1.0000,FAULT
0.025,2.985591,1.955447,1.792094,1.370540,3.790714,2.366031,2.370753,1.762917,63.8052,63.4966,1.0000,FAULT
0.025,2.962279,2.014475,1.766153,1.263998,3.764927,2.355088,2.351934,1.747388,75.0401,64.0738,1.0000,FAULT
0.025,3.044752,2.006758,1.899046,1.279477,3.742511,2.344246,2.337837,1.732823,56.3936,63.6898,1.0000,FAULT
0.025,3.077164,1.963418,1.954614,1.339184,3.721801,2.332392,2.325909,1.720570,49.4916,62.9799,1.0000,FAULT
0.025,3.065483,1.923689,1.944979,1.383353,3.701372,2.319670,2.314052,1.710074,51.5793,62.4099,1.0000,FAULT
0.026,3.003769,1.893752,1.936296,1.298880,3.679657,2.306413,2.302293,1.697275,59.5266,62.2657,1.0000,FAULT
0.026,3.039521,1.979237,1.908304,1.296027,3.659732,2.296229,2.290030,1.684785,43.6679,61.3358,1.0000,FAULT
0.026,3.071696,2.025687,1.911876,1.294851,3.641428,2.287808,2.278259,1.672648,38.3200,60.1850,1.0000,FAULT
0.026,3.143499,2.027842,1.996786,1.335024,3.625930,2.279716,2.269498,1.662139,28.0080,58.5762,1.0000,FAULT
0.026,3.183763,1.991771,2.072576,1.368803,3.612166,2.270753,2.263368,1.653008,28.1465,57.0547,1.0000,FAULT
0.026,3.059312,1.936405,1.955490,1.336331,3.594958,2.260346,2.253785,1.643151,36.3103,56.0175,1.0000,FAULT
0.026,2.963323,1.934999,1.883099,1.221064,3.575297,2.250219,2.242247,1.630013,45.2458,55.4789,1.0000,FAULT
0.026,2.943548,1.834123,1.950480,1.223150,3.555633,2.237267,2.233165,1.617349,57.9295,55.6014,1.0000,FAULT
0.026,2.921177,1.826277,1.920893,1.228070,3.535884,2.224475,2.223445,1.605232,55.5055,55.5966,1.0000,FAULT
0.027,2.850790,1.841757,1.770576,1.264908,3.514560,2.212562,2.209349,1.594638,47.0901,55.1713,1.0000,FAULT
0.027,2.893872,1.845743,1.871559,1.210369,3.495240,2.201144,2.198834,1.582677,46.2709,54.7263,1.0000,FAULT
0.027,2.883551,1.765696,1.934787,1.205729,3.476200,2.187590,2.190615,1.570944,62.4205,55.1110,1.0000,FAULT
0.027,2.842284,1.738923,1.921466,1.167345,3.456468,2.173624,2.182238,1.558382,66.8344,55.6971,1.0000,FAULT
0.027,2.861529,1.800683,1.890533,1.171226,3.437949,2.162016,2.173158,1.546331,47.5719,55.2909,1.0000,FAULT
0.027,2.939034,1.843782,2.007045,1.100072,3.422420,2.152110,2.167987,1.532440,43.3169,54.6922,1.0000,FAULT
0.027,2.877700,1.820135,1.949960,1.079780,3.405464,2.141777,2.161201,1.518350,46.3392,54.2745,1.0000,FAULT
0.027,2.869518,1.743903,1.946804,1.184437,3.388782,2.129392,2.154527,1.507957,52.7493,54.1983,1.0000,FAULT
0.028,2.766663,1.710468,1.825157,1.182169,3.369418,2.116353,2.144275,1.497816,54.5896,54.2178,1.0000,FAULT
0.028,2.772754,1.781096,1.749293,1.206580,3.350846,2.105917,2.131981,1.488751,35.6052,53.2872,1.0000,FAULT
0.028,2.777555,1.836472,1.732943,1.157191,3.333001,2.097530,2.119560,1.478430,33.1971,52.2827,1.0000,FAULT
0.028,2.948757,1.844963,1.965126,1.195642,3.321041,2.089669,2.114753,1.469628,22.8416,50.8106,1.0000,FAULT
0.028,2.903712,1.733115,1.974654,1.236364,3.308051,2.078570,2.110392,1.462367,44.8337,50.5118,1.0000,FAULT
0.028,2.897920,1.728118,1.970861,1.235823,3.295284,2.067662,2.106049,1.455316,43.2571,50.1491,1.0000,FAULT
0.028,2.845496,1.798069,1.873654,1.163278,3.281284,2.059270,2.098815,1.446226,25.4622,48.9147,1.0000,FAULT
0.028,2.746486,1.779214,1.795270,1.074518,3.264638,2.050553,2.089367,1.434655,34.3979,48.1889,1.0000,FAULT
0.028,2.742159,1.785271,1.727250,1.161399,3.248374,2.042296,2.078095,1.426150,25.9467,47.0768,1.0000,FAULT
0.028,2.824963,1.760102,1.833656,1.232948,3.235195,2.033512,2.070487,1.420136,23.9883,45.9223,1.0000,FAULT
0.028,2.813070,1.737248,1.840867,1.227413,3.222056,2.024290,2.063339,1.414137,26.9773,44.9751,1.0000,FAULT
0.029,2.782120,1.703531,1.833112,1.215679,3.208362,2.014306,2.056173,1.407960,32.1506,44.3339,1.0000,FAULT
0.029,2.784420,1.714787,1.875386,1.138168,3.195166,2.004983,2.050546,1.399562,29.7699,43.6057,1.0000,FAULT
0.029,2.776935,1.783661,1.789811,1.151736,3.182148,1.998094,2.042430,1.391848,18.3759,42.3442,1.0000,FAULT
0.029,2.768336,1.803683,1.719577,1.205599,3.169267,1.992043,2.032381,1.386051,14.5461,40.9543,1.0000,FAULT
0.029,2.752260,1.712299,1.761601,1.240857,3.156287,1.983335,2.023952,1.381531,22.6375,40.0384,1.0000,FAULT
0.029,2.701241,1.601003,1.794478,1.230180,3.142123,1.971434,2.016809,1.376820,49.5985,40.5164,1.0000,FAULT
0.029,2.600316,1.613498,1.634580,1.219187,3.125258,1.960293,2.004912,1.371914,35.8258,40.2819,1.0000,FAULT
0.029,2.759263,1.762773,1.679658,1.298044,3.113866,1.954145,1.994788,1.369614,10.2813,38.7819,1.0000,FAULT
0.029,2.822104,1.776000,1.841161,1.191730,3.104785,1.948600,1.990006,1.364077,10.5763,37.3716,1.0000,FAULT
0.029,2.856183,1.754777,1.922912,1.175136,3.097046,1.942567,1.987917,1.358196,13.4959,36.1778,1.0000,FAULT
0.030,2.784814,1.646754,1.933423,1.142483,3.087328,1.933359,1.986221,1.351482,33.0532,36.0216,1.0000,FAULT
0.030,2.749135,1.639852,1.914130,1.097603,3.076801,1.924223,1.983977,1.343579,31.3743,35.7892,1.0000,FAULT
0.030,2.610432,1.693902,1.662992,1.086053,3.062284,1.917054,1.973986,1.335564,21.2478,35.0621,1.0000,FAULT
0.030,2.623991,1.743766,1.653085,1.054477,3.048642,1.911660,1.963997,1.326814,23.0611,34.4621,1.0000,FAULT
0.030,2.640789,1.685046,1.707568,1.103901,3.035947,1.904606,1.956016,1.319876,17.3607,33.6070,1.0000,FAULT
0.030,2.685521,1.589076,1.814887,1.180273,3.025039,1.894785,1.951623,1.315530,35.9547,33.7244,1.0000,FAULT
0.030,2.641324,1.531152,1.799491,1.180676,3.013095,1.883466,1.946887,1.311333,49.3546,34.5059,1.0000,FAULT
0.030,2.620399,1.581974,1.775261,1.101045,3.000872,1.874082,1.941545,1.304787,29.6817,34.2647,1.0000,FAULT
0.030,2.531537,1.622657,1.663876,1.003584,2.986263,1.866256,1.932902,1.295412,25.1356,33.8082,1.0000,FAULT
0.030,2.491136,1.657471,1.564051,1.006128,2.970851,1.859757,1.921421,1.286407,26.2772,33.4317,1.0000,FAULT
0.030,2.513133,1.646794,1.571179,1.065506,2.956604,1.853128,1.910519,1.279531,18.6904,32.6946,1.0000,FAULT
0.031,2.508798,1.595838,1.605119,1.082111,2.942665,1.845119,1.901013,1.273386,19.8860,32.0542,1.0000,FAULT
0.031,2.485657,1.515532,1.633759,1.101129,2.928440,1.834860,1.892694,1.268024,32.9137,32.0972,1.0000,FAULT
0.031,2.452748,1.450256,1.645815,1.097279,2.913633,1.822889,1.885010,1.262710,48.3591,32.9103,1.0000,FAULT
0.031,2.427302,1.488022,1.604557,1.050231,2.898495,1.812466,1.876280,1.256096,33.6858,32.9491,1.0000,FAULT
0.031,2.427411,1.603581,1.498567,1.036893,2.883832,1.805964,1.864523,1.249273,19.7125,32.2872,1.0000,FAULT
0.031,2.436859,1.584470,1.534679,1.035615,2.869919,1.799069,1.854256,1.242622,17.9408,31.5699,1.0000,FAULT
0.031,2.305644,1.408308,1.545778,0.971200,2.852355,1.786906,1.844654,1.234174,46.6610,32.3245,1.0000,FAULT
0.031,2.233230,1.400463,1.368008,1.074511,2.833084,1.774878,1.829818,1.229204,40.0865,32.7126,1.0000,FAULT
0.031,2.171941,1.395024,1.256234,1.092297,2.812505,1.763054,1.811964,1.224943,37.6769,32.9608,1.0000,FAULT
0.031,2.245181,1.480549,1.321785,1.049618,2.794846,1.754261,1.796706,1.219485,25.0796,32.5667,1.0000,FAULT
0.031,2.295230,1.541502,1.320708,1.071254,2.779294,1.747638,1.781890,1.214871,19.8325,31.9300,1.0000,FAULT
0.031,2.378389,1.575524,1.424429,1.070263,2.766815,1.742281,1.770764,1.210370,12.8744,30.9772,1.0000,FAULT
0.032,2.396649,1.543346,1.465045,1.102568,2.755293,1.736089,1.761248,1.207015,11.0507,29.9809,1.0000,FAULT
0.032,2.382454,1.512160,1.475842,1.100612,2.743688,1.729118,1.752364,1.203703,13.5694,29.1603,1.0000,FAULT
0.032,2.245964,1.476648,1.351264,1.018798,2.728196,1.721260,1.739879,1.197947,20.4417,28.7244,1.0000,FAULT
0.032,2.293564,1.557227,1.327446,1.036034,2.714667,1.716154,1.727041,1.192907,17.8921,28.1828,1.0000,FAULT
0.032,2.283570,1.533546,1.335672,1.038705,2.701248,1.710470,1.714859,1.188108,15.5277,27.5500,1.0000,FAULT
0.032,2.463987,1.604229,1.485185,1.136621,2.693863,1.707163,1.707710,1.186505,3.7530,26.3602,1.0000,FAULT
0.032,2.522594,1.587145,1.538235,1.215847,2.688532,1.703427,1.702435,1.187418,4.3206,25.2582,1.0000,FAULT
0.032,2.532001,1.578827,1.588766,1.180744,2.683660,1.699549,1.698897,1.187211,5.3621,24.2634,0.9999,FAULT
0.032,2.530755,1.640975,1.529250,1.171886,2.678900,1.697726,1.693616,1.186734,1.4367,23.1220,0.9999,FAULT
0.032,2.510528,1.715512,1.453906,1.116209,2.673659,1.698279,1.686155,1.184538,14.3696,22.6844,0.9999,FAULT
0.032,2.546214,1.766455,1.419280,1.161244,2.669693,1.700401,1.677848,1.183813,23.0804,22.7042,0.9999,FAULT
0.032,2.637985,1.758359,1.520260,1.247377,2.668706,1.702205,1.672943,1.185792,5.9625,21.8671,0.9998,FAULT
0.033,2.669461,1.662144,1.681461,1.239350,2.668729,1.700958,1.673208,1.187459,3.0204,20.9248,0.9997,FAULT
0.033,2.684464,1.699578,1.665427,1.242632,2.669219,1.700915,1.672966,1.189176,0.7065,19.9139,0.9995,FAULT
0.033,2.738350,1.752878,1.709834,1.225743,2.671371,1.702533,1.674113,1.190314,0.8392,18.9601,0.9992,FAULT
0.033,2.803257,1.781558,1.776897,1.235695,2.675476,1.704993,1.677313,1.191727,1.8083,18.1026,0.9988,FAULT
0.033,2.826319,1.796022,1.763266,1.285799,2.680171,1.707826,1.679988,1.194655,2.9882,17.3468,0.9983,FAULT
0.033,2.800267,1.785132,1.733710,1.284153,2.683909,1.710232,1.681660,1.197441,2.2669,16.5928,0.9977,FAULT
0.033,2.825454,1.781575,1.783575,1.275945,2.688315,1.712453,1.684833,1.199885,2.2878,15.8776,0.9968,FAULT
0.033,2.839082,1.751541,1.797456,1.327270,2.693008,1.713670,1.688338,1.203850,5.1821,15.3428,0.9960,FAULT
0.034,2.967140,1.760482,1.972270,1.347136,2.701541,1.715127,1.697176,1.208310,14.7419,15.3128,0.9959,FAULT
0.034,2.967422,1.776689,1.970241,1.329332,2.709817,1.717043,1.705676,1.212077,10.8278,15.0885,0.9955,FAULT
0.034,2.988323,1.821538,1.957427,1.334373,2.718486,1.720296,1.713512,1.215883,7.9615,14.7322,0.9947,FAULT
0.034,3.018891,1.849141,1.985512,1.323679,2.727836,1.724306,1.721978,1.219239,7.6418,14.3777,0.9938,FAULT
0.034,3.132012,1.925584,2.004673,1.443229,2.740417,1.730571,1.730778,1.226211,16.9275,14.5051,0.9942,FAULT
0.034,3.055572,1.853636,1.992238,1.389798,2.750227,1.734402,1.738916,1.231303,10.7075,14.3153,0.9936,FAULT
0.034,3.041071,1.858920,2.012467,1.320040,2.759280,1.738278,1.747431,1.234065,6.6370,13.9314,0.9925,FAULT
0.034,3.065336,1.922787,1.989253,1.319867,2.768806,1.744021,1.754958,1.236736,9.1723,13.6934,0.9917,FAULT
0.035,3.191835,1.984926,2.075758,1.392517,2.781974,1.751520,1.764943,1.241585,16.9193,13.8547,0.9922,FAULT
0.035,3.233265,1.922206,2.152968,1.457346,2.796021,1.756832,1.777021,1.248300,20.2127,14.1726,0.9932,FAULT
0.035,3.244020,1.939779,2.188606,1.403897,2.809966,1.762527,1.789833,1.253144,15.9356,14.2607,0.9935,FAULT
0.035,3.247606,1.990561,2.181485,1.351198,2.823588,1.769625,1.802023,1.256196,14.2761,14.2615,0.9935,FAULT
0.035,3.261516,2.057105,2.119492,1.383315,2.837219,1.778573,1.811905,1.260153,22.6882,14.6828,0.9946,FAULT
0.035,3.253034,2.015243,2.125726,1.415032,2.850162,1.785940,1.821673,1.264973,16.3690,14.7672,0.9948,FAULT
0.035,3.241024,1.991807,2.111356,1.441915,2.862329,1.792348,1.830690,1.270481,14.4336,14.7505,0.9948,FAULT
0.035,3.252121,2.074209,2.072147,1.407181,2.874462,1.801121,1.838206,1.274736,23.3435,15.1801,0.9957,FAULT
0.035,3.433370,2.162803,2.287167,1.370832,2.891859,1.812379,1.852181,1.277727,35.0546,16.1739,0.9972,FAULT
0.035,3.470994,2.134685,2.363849,1.379542,2.909885,1.822412,1.868107,1.280896,26.7373,16.7020,0.9978,FAULT
0.035,3.468965,2.131888,2.334634,1.427675,2.927288,1.832045,1.882629,1.285465,25.9217,17.1630,0.9982,FAULT
0.036,3.473535,2.158874,2.305975,1.444710,2.944290,1.842218,1.895806,1.290422,28.9252,17.7511,0.9986,FAULT
0.036,3.423181,2.124122,2.177927,1.569365,2.959197,1.850993,1.904588,1.299105,27.1313,18.2201,0.9989,FAULT
0.036,3.446031,2.138066,2.199978,1.569680,2.974350,1.859928,1.913782,1.307527,27.4259,18.6804,0.9991,FAULT
0.036,3.523658,2.248486,2.202846,1.583651,2.991448,1.872023,1.922780,1.316121,46.6077,20.0768,0.9995,FAULT
0.036,3.632247,2.275740,2.328099,1.610647,3.011394,1.884589,1.935396,1.325289,48.6463,21.5053,0.9997,FAULT
0.036,3.552602,2.178668,2.355562,1.525029,3.028240,1.893743,1.948474,1.331506,25.8825,21.7241,0.9998,FAULT
0.036,3.552836,2.260096,2.292289,1.503338,3.044569,1.905146,1.959176,1.336855,38.5612,22.5660,0.9998,FAULT
0.036,3.625860,2.335290,2.269652,1.594353,3.062663,1.918535,1.968840,1.344870,57.0207,24.2887,0.9999,FAULT
0.036,3.712100,2.260099,2.391043,1.718881,3.082878,1.929167,1.981982,1.356512,44.6860,25.3086,1.0000,FAULT
0.036,3.619310,2.230267,2.314392,1.664003,3.099575,1.938539,1.992329,1.366083,32.0011,25.6432,1.0000,FAULT
0.037,3.763557,2.439662,2.287636,1.726017,3.120243,1.954138,2.001521,1.377286,81.4849,28.4353,1.0000,FAULT
0.037,3.820977,2.389889,2.420271,1.740856,3.142054,1.967701,2.014555,1.388603,59.2457,29.9758,1.0000,FAULT
0.037,3.795297,2.388447,2.375136,1.748808,3.162388,1.980797,2.025779,1.399815,55.9462,31.2743,1.0000,FAULT
0.037,3.796345,2.401001,2.377966,1.729944,3.182121,1.993877,2.036741,1.410091,54.5274,32.4370,1.0000,FAULT
0.037,3.926875,2.425728,2.427667,1.908567,3.205302,2.007319,2.048910,1.425607,68.7293,34.2516,1.0000,FAULT
0.037,3.936190,2.469370,2.410386,1.893631,3.228053,2.021701,2.060161,1.440175,72.2496,36.1515,1.0000,FAULT
0.037,4.047116,2.549631,2.422479,2.002530,3.253547,2.038134,2.071439,1.457679,96.6075,39.1743,1.0000,FAULT
0.037,3.972289,2.458264,2.405825,1.986965,3.275919,2.051211,2.081847,1.474154,67.9856,40.6149,1.0000,FAULT
0.037,3.967580,2.565574,2.292756,1.975548,3.297449,2.067222,2.088412,1.489761,94.1617,43.2922,1.0000,FAULT
0.037,4.053204,2.574438,2.465828,1.928839,3.320973,2.083010,2.100160,1.503428,82.4659,45.2509,1.0000,FAULT
0.037,4.096893,2.521339,2.472572,2.076962,3.345125,2.096653,2.111752,1.521280,76.5857,46.8176,1.0000,FAULT
0.037,4.064362,2.577815,2.446186,1.972328,3.367512,2.111630,2.122162,1.535320,76.4405,48.2988,1.0000,FAULT
0.038,4.148707,2.700775,2.404085,2.034198,3.391828,2.129969,2.130937,1.550848,118.9694,51.8323,1.0000,FAULT
0.038,4.212097,2.609306,2.579248,2.069001,3.417360,2.144889,2.144892,1.566977,81.1088,53.2961,1.0000,FAULT
0.038,4.147379,2.627872,2.465688,2.053151,3.440084,2.159922,2.154877,1.582110,79.1361,54.5881,1.0000,FAULT
0.038,4.273189,2.676039,2.645489,2.024931,3.466015,2.175987,2.170148,1.595893,83.9150,56.0545,1.0000,FAULT
0.038,4.325313,2.622820,2.666117,2.172780,3.492763,2.189896,2.185586,1.613850,83.7413,57.4388,1.0000,FAULT
0.038,4.337249,2.680007,2.656110,2.138777,3.519049,2.205151,2.200232,1.630189,84.4637,58.7901,1.0000,FAULT
0.038,4.369462,2.720542,2.633654,2.180531,3.545519,2.221194,2.213723,1.647320,92.0169,60.4514,1.0000,FAULT
0.038,4.390992,2.679808,2.692576,2.202154,3.571836,2.235469,2.228628,1.664590,81.8349,61.5206,1.0000,FAULT
0.038,4.330809,2.658795,2.666331,2.139486,3.595460,2.248646,2.242252,1.679372,65.8612,61.7376,1.0000,FAULT
0.038,4.379707,2.673022,2.718232,2.155922,3.619871,2.261855,2.257068,1.694205,67.5736,62.0294,1.0000,FAULT
0.038,4.386978,2.633276,2.722008,2.214069,3.643749,2.273416,2.271540,1.710387,65.5815,62.2070,1.0000,FAULT
0.038,4.461365,2.730411,2.697309,2.274457,3.669199,2.287641,2.284793,1.727944,80.2056,63.1069,1.0000,FAULT
0.039,4.429655,2.718243,2.716550,2.203034,3.692869,2.301044,2.298232,1.742732,66.8263,63.2929,1.0000,FAULT
0.039,4.490223,2.800649,2.744231,2.188074,3.717688,2.316595,2.312114,1.756594,79.7388,64.1152,1.0000,FAULT
0.039,4.454749,2.714586,2.821209,2.125227,3.740630,2.328984,2.327961,1.768069,54.2578,63.6223,1.0000,FAULT
0.039,4.444250,2.704720,2.796122,2.148850,3.762532,2.340679,2.342533,1.779921,50.8560,62.9840,1.0000,FAULT
0.039,4.448248,2.723279,2.785253,2.147796,3.783876,2.352588,2.356314,1.791372,49.8747,62.3286,1.0000,FAULT
0.039,4.494185,2.760697,2.786905,2.193035,3.805986,2.365291,2.369717,1.803874,56.4268,62.0335,1.0000,FAULT
0.039,4.461242,2.745287,2.808838,2.115777,3.826382,2.377119,2.383385,1.813583,45.2684,61.1952,1.0000,FAULT
0.039,4.519664,2.797123,2.815257,2.162821,3.847961,2.390193,2.396828,1.824454,54.9708,60.8840,1.0000,FAULT
0.039,4.538828,2.693655,2.937898,2.171159,3.869466,2.399638,2.413669,1.835245,44.9914,60.0894,1.0000,FAULT
0.040,4.460047,2.767786,2.784362,2.116296,3.887848,2.411098,2.425208,1.843994,40.9999,59.1349,1.0000,FAULT
0.040,4.556973,2.802104,2.887148,2.139763,3.908676,2.423268,2.439587,1.853200,46.4054,58.4984,1.0000,FAULT
0.040,4.551144,2.736722,2.884249,2.214582,3.928674,2.433025,2.453427,1.864449,41.3966,57.6433,1.0000,FAULT
0.040,4.480485,2.773211,2.880183,2.022026,3.945850,2.443614,2.466711,1.869353,31.2254,56.3224,1.0000,FAULT
0.040,4.634546,2.791097,2.976341,2.197769,3.967287,2.454430,2.482574,1.879576,44.1882,55.7157,1.0000,FAULT
0.040,4.534168,2.740363,2.947824,2.087923,3.984932,2.463330,2.497056,1.886061,27.0091,54.2804,1.0000,FAULT
0.040,4.580136,2.911293,2.869593,2.065782,4.003459,2.477274,2.508652,1.891655,59.8855,54.5606,1.0000,FAULT
0.041,4.669433,2.757252,3.100021,2.142671,4.024188,2.485989,2.527059,1.899469,36.3061,53.6479,1.0000,FAULT
0.041,4.538299,2.779582,2.899208,2.112977,4.040191,2.495127,2.538643,1.906114,26.0550,52.2683,1.0000,FAULT
0.041,4.699025,2.897952,3.058391,2.080615,4.060698,2.507666,2.554821,1.911546,43.3299,51.8214,1.0000,FAULT
0.041,4.624407,2.722571,3.082593,2.114325,4.078245,2.514355,2.571249,1.917858,26.6499,50.5628,1.0000,FAULT
0.041,4.577536,2.807025,3.010128,2.003391,4.093786,2.523465,2.584910,1.920520,21.9111,49.1302,1.0000,FAULT
0.041,4.615551,2.753097,3.070617,2.072457,4.110027,2.530613,2.600028,1.925250,20.1596,47.6817,1.0000,FAULT
0.041,4.535520,2.650443,3.055571,2.051727,4.123271,2.534343,2.614208,1.929186,17.8979,46.1925,1.0000,FAULT
0.041,4.493075,2.771264,2.928048,1.983520,4.134782,2.541717,2.623976,1.930878,14.4813,44.6069,1.0000,FAULT
0.041,4.605711,2.721987,3.021322,2.162167,4.149440,2.547328,2.636345,1.938077,21.8934,43.4712,1.0000,FAULT
0.041,4.483771,2.632485,2.932655,2.138634,4.159847,2.549979,2.645568,1.944320,16.8124,42.1383,1.0000,FAULT
0.041,4.526749,2.783436,2.918023,2.056473,4.171267,2.557246,2.654048,1.947811,14.8785,40.7753,1.0000,FAULT
0.042,4.581396,2.680991,3.066410,2.097287,4.184033,2.561098,2.666884,1.952463,16.8805,39.5806,1.0000,FAULT
0.042,4.508055,2.779397,2.921079,2.016137,4.194119,2.567893,2.674796,1.954445,12.7295,38.2380,1.0000,FAULT
0.042,4.621239,2.774445,3.046260,2.092513,4.207414,2.574322,2.686359,1.958743,14.2915,37.0407,1.0000,FAULT
0.042,4.507731,2.645773,2.970600,2.120155,4.216762,2.576546,2.695206,1.963767,13.4022,35.8588,1.0000,FAULT
0.042,4.415248,2.778133,2.752327,2.049655,4.222940,2.582821,2.696984,1.966440,15.7821,34.8549,1.0000,FAULT
0.042,4.532232,2.791331,2.849270,2.152036,4.232567,2.589311,2.701724,1.972217,14.0985,33.8171,1.0000,FAULT
0.042,4.401449,2.710021,2.841153,1.989069,4.237824,2.593068,2.706064,1.972742,3.9161,32.3221,1.0000,FAULT
0.042,4.524182,2.747344,2.997434,1.983863,4.246737,2.597870,2.715134,1.973088,5.8923,31.0006,1.0000,FAULT
0.042,4.507704,2.576906,3.034944,2.113781,4.254861,2.597218,2.725088,1.977467,25.0778,30.7044,1.0000,FAULT
0.042,4.401536,2.739326,2.791984,2.018524,4.259426,2.601641,2.727170,1.978745,7.2641,29.5324,1.0000,FAULT
0.042,4.505321,2.801204,2.857152,2.070715,4.267080,2.607853,2.731216,1.981608,12.5819,28.6849,1.0000,FAULT
