time_seconds,total_vibration,rms_x,rms_y,rms_z
0.019,0.007876,0.004580,0.005534,0.003229
0.020,0.008156,0.004581,0.005711,0.003596
0.021,0.533978,0.016770,0.011918,0.533582
0.028,0.534171,0.018201,0.012147,0.533722
0.038,0.534167,0.019940,0.012285,0.533653
0.048,0.534301,0.021260,0.012256,0.533737
0.058,0.534166,0.021928,0.012325,0.533573
0.068,0.534382,0.022260,0.012232,0.533778
0.078,0.534263,0.022134,0.012216,0.533665
0.088,0.534431,0.022297,0.012274,0.533825
0.098,0.534485,0.022492,0.012141,0.533873
0.108,0.534470,0.022495,0.012204,0.533857
0.118,0.534500,0.022196,0.012413,0.533895
0.128,0.534555,0.021546,0.012426,0.533977
0.138,0.534555,0.021269,0.012727,0.533980
0.148,0.534433,0.020394,0.012715,0.533893
0.158,0.534348,0.019455,0.012718,0.533843
0.168,0.534386,0.018418,0.012711,0.533917
0.178,0.534330,0.016865,0.012848,0.533909
0.188,0.534372,0.014772,0.012471,0.534022
0.198,0.534335,0.012561,0.012480,0.534042
0.208,0.534434,0.009543,0.012649,0.534199
0.218,0.009304,0.004775,0.004495,0.006600
0.228,0.009191,0.004901,0.004456,0.006371
0.238,0.009045,0.004659,0.004788,0.006098
0.248,0.009265,0.004957,0.004816,0.006170
0.258,0.008706,0.004888,0.004821,0.005354
0.268,0.008364,0.005176,0.004825,0.004459
0.278,0.008448,0.004764,0.004683,0.005172
0.288,0.008522,0.004838,0.004794,0.005122
0.298,0.008631,0.004900,0.004792,0.005246
0.308,0.008804,0.004811,0.004816,0.005584
0.318,0.009014,0.004808,0.004889,0.005851
0.328,0.009872,0.005775,0.004965,0.006282
0.338,0.009874,0.006118,0.004483,0.006322
0.348,0.009980,0.006535,0.004384,0.006138
0.358,0.009675,0.006445,0.004318,0.005782
0.368,0.010167,0.006475,0.005140,0.005918
0.378,0.010218,0.006539,0.005147,0.005930
0.388,0.010341,0.006435,0.005510,0.005930
0.398,0.010558,0.006527,0.005541,0.006178
0.408,0.010794,0.006818,0.005340,0.006444
0.418,0.010968,0.007139,0.005276,0.006443
0.428,0.010937,0.007159,0.005284,0.006359
0.438,0.010982,0.007430,0.004974,0.006377
0.448,0.010786,0.007187,0.005200,0.006136
0.458,0.010965,0.007456,0.005215,0.006119
0.468,0.010716,0.007314,0.005051,0.005986
0.478,0.010238,0.007333,0.005020,0.005083
0.488,0.010602,0.007511,0.005498,0.005076
0.498,0.010659,0.007511,0.005491,0.005201
0.508,0.010523,0.007649,0.005421,0.004780
0.518,0.011033,0.008220,0.005472,0.004922
0.528,0.010457,0.007717,0.005352,0.004598
0.538,0.010215,0.007369,0.005623,0.004292
0.548,0.009812,0.006748,0.005695,0.004277
0.558,0.009765,0.006824,0.005516,0.004286
0.568,0.009590,0.007036,0.004946,0.004243
0.578,0.009484,0.007038,0.004823,0.004142
0.588,0.009348,0.006773,0.004968,0.004103
0.598,0.009544,0.006763,0.005352,0.004087
0.608,0.009418,0.006767,0.005320,0.003822
0.618,0.008997,0.006166,0.005306,0.003842
0.628,0.009005,0.006137,0.005301,0.003913
0.638,0.008823,0.005887,0.005309,0.003872
0.648,0.008890,0.005968,0.005200,0.004047
0.658,0.008688,0.005692,0.005181,0.004031
0.668,0.008732,0.005707,0.005243,0.004024
0.678,0.009312,0.006501,0.005308,0.004034
0.688,0.008936,0.006232,0.004962,0.004049
0.698,0.009193,0.006218,0.004942,0.004629
0.708,0.009297,0.005999,0.005388,0.004628
0.718,0.008321,0.005165,0.005205,0.003932
0.728,0.008262,0.005158,0.005179,0.003850
0.738,0.008289,0.005136,0.005255,0.003837
0.748,0.008370,0.005227,0.005270,0.003868
0.758,0.008819,0.005778,0.005263,0.004085
0.768,0.008854,0.005342,0.005595,0.004306
0.778,0.009440,0.005595,0.006251,0.004328
0.793,0.009364,0.005708,0.005894,0.004513
0.800,0.009458,0.005700,0.005950,0.004644
0.808,0.009501,0.005641,0.005950,0.004800
0.818,0.009889,0.006046,0.006115,0.004883
0.828,0.009974,0.006175,0.006176,0.004817
0.839,0.010069,0.006281,0.006184,0.004868
0.850,0.009890,0.006275,0.005955,0.004793
0.858,0.009816,0.006258,0.005964,0.004649
0.870,0.009835,0.006202,0.005965,0.004763
0.878,0.009619,0.005531,0.006172,0.004883
0.888,0.009653,0.005600,0.006195,0.004842
0.899,0.009558,0.005576,0.006402,0.004390
0.908,0.009677,0.005996,0.006206,0.004379
0.918,0.009702,0.006000,0.006185,0.004458
0.928,0.009790,0.006037,0.006240,0.004524
0.938,0.009701,0.006070,0.005997,0.004616
0.948,0.009791,0.006041,0.006065,0.004752
0.958,0.009183,0.005303,0.006084,0.004381
0.968,0.009031,0.005341,0.005667,0.004575
0.978,0.008489,0.004897,0.005084,0.004715
0.988,0.008443,0.004848,0.005038,0.004733
0.998,0.008435,0.004944,0.005125,0.004521
1.008,0.008469,0.005014,0.005188,0.004436
1.018,0.008109,0.004887,0.004795,0.004347
1.028,0.009131,0.006339,0.004922,0.004355
1.038,0.009070,0.006259,0.004872,0.004398
1.048,0.009228,0.006189,0.005287,0.004347
1.058,0.009826,0.006777,0.005514,0.004497
1.068,0.009848,0.006862,0.005460,0.004482
1.078,0.009438,0.006749,0.005008,0.004296
1.088,0.009491,0.006837,0.004992,0.004291
1.098,0.009390,0.006861,0.004850,0.004192
1.108,0.009438,0.006655,0.005016,0.004430
1.118,0.009490,0.006657,0.005169,0.004362
1.128,0.009491,0.006745,0.005104,0.004305
1.138,0.009632,0.006950,0.005154,0.004231
1.148,0.010679,0.008519,0.005095,0.003938
1.158,0.010626,0.008448,0.005111,0.003927
1.168,0.011256,0.008430,0.005055,0.005484
1.178,0.011229,0.008428,0.005072,0.005416
1.188,0.011426,0.008603,0.005356,0.005279
1.198,0.011634,0.008904,0.004976,0.005596
1.208,0.012036,0.009036,0.005705,0.005537
1.218,0.012106,0.008945,0.005770,0.005765
1.228,0.011555,0.008084,0.005934,0.005741
1.238,0.011517,0.008051,0.005906,0.005739
1.248,0.011371,0.008252,0.005557,0.005506
1.258,0.011372,0.007906,0.005569,0.005984
1.268,0.011222,0.007862,0.005505,0.005817
1.278,0.011352,0.007798,0.005781,0.005886
