time_seconds,type,message
0.005,"telemetry","packetCounter: 43517 | sampleTimeFine: 17508549 | Roll: -179.16° Pitch: 0.78° Yaw: -45.00° | Acc: (-0.15, -0.14, -9.81) m/s² | Gyro: (-0.65, -0.20, 0.01) deg/s"
0.009,"telemetry","packetCounter: 43518 | sampleTimeFine: 17508649 | Roll: -179.16° Pitch: 0.78° Yaw: -45.00° | Acc: (-0.16, -0.13, -9.80) m/s² | Gyro: (-0.44, 0.08, -0.57) deg/s"
0.014,"telemetry","packetCounter: 43519 | sampleTimeFine: 17508749 | Roll: -179.16° Pitch: 0.78° Yaw: -45.01° | Acc: (-0.15, -0.13, -9.81) m/s² | Gyro: (-0.66, 0.05, 0.13) deg/s"
0.018,"telemetry","packetCounter: 43520 | sampleTimeFine: 17508849 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.16, -0.13, -9.81) m/s² | Gyro: (-0.60, 0.20, -0.50) deg/s"
0.022,"telemetry","packetCounter: 43521 | sampleTimeFine: 17508949 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.15, -0.13, -9.80) m/s² | Gyro: (0.15, -0.41, -0.43) deg/s"
0.027,"telemetry","packetCounter: 43522 | sampleTimeFine: 17509049 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.15, -0.12, -9.81) m/s² | Gyro: (-0.31, 0.04, 0.06) deg/s"
0.031,"telemetry","packetCounter: 43523 | sampleTimeFine: 17509149 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.14, -0.13, -9.82) m/s² | Gyro: (-0.80, -0.29, -0.25) deg/s"
0.035,"telemetry","packetCounter: 43524 | sampleTimeFine: 17509249 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.15, -0.13, -9.81) m/s² | Gyro: (-0.36, -0.48, -0.03) deg/s"
0.039,"telemetry","packetCounter: 43525 | sampleTimeFine: 17509349 | Roll: -179.17° Pitch: 0.78° Yaw: -45.02° | Acc: (-0.14, -0.13, -9.80) m/s² | Gyro: (-0.89, -0.59, -0.28) deg/s"
0.043,"telemetry","packetCounter: 43526 | sampleTimeFine: 17509449 | Roll: -179.17° Pitch: 0.78° Yaw: -45.02° | Acc: (-0.14, -0.13, -9.80) m/s² | Gyro: (-0.19, -0.38, -0.39) deg/s"
0.048,"telemetry","packetCounter: 43527 | sampleTimeFine: 17509549 | Roll: -179.17° Pitch: 0.78° Yaw: -45.03° | Acc: (-0.15, -0.14, -9.81) m/s² | Gyro: (-0.27, -0.42, -0.73) deg/s"
0.052,"telemetry","packetCounter: 43528 | sampleTimeFine: 17509649 | Roll: -179.17° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.13, -0.13, -9.81) m/s² | Gyro: (-0.28, 0.13, -0.28) deg/s"
0.056,"telemetry","packetCounter: 43529 | sampleTimeFine: 17509749 | Roll: -179.16° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.16, -0.14, -9.80) m/s² | Gyro: (-0.38, 0.01, 0.09) deg/s"
0.061,"telemetry","packetCounter: 43530 | sampleTimeFine: 17509849 | Roll: -179.17° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.15, -0.14, -9.80) m/s² | Gyro: (-0.68, -0.14, -0.40) deg/s"
0.065,"telemetry","packetCounter: 43531 | sampleTimeFine: 17509949 | Roll: -179.17° Pitch: 0.77° Yaw: -45.02° | Acc: (-0.15, -0.13, -9.80) m/s² | Gyro: (-0.48, 0.00, 0.13) deg/s"
0.069,"telemetry","packetCounter: 43532 | sampleTimeFine: 17510049 | Roll: -179.17° Pitch: 0.77° Yaw: -45.01° | Acc: (-0.14, -0.14, -9.81) m/s² | Gyro: (-0.32, -0.10, -0.68) deg/s"
0.074,"telemetry","packetCounter: 43533 | sampleTimeFine: 17510149 | Roll: -179.17° Pitch: 0.77° Yaw: -45.01° | Acc: (-0.15, -0.13, -9.81) m/s² | Gyro: (-0.41, 0.05, -0.28) deg/s"
0.078,"telemetry","packetCounter: 43534 | sampleTimeFine: 17510249 | Roll: -179.17° Pitch: 0.76° Yaw: -44.99° | Acc: (-0.16, -0.14, -9.80) m/s² | Gyro: (-0.73, 0.28, -1.02) deg/s"
0.083,"telemetry","packetCounter: 9810 | sampleTimeFine: 20693508 | Acc: (-0.08, -0.02, -7.36) m/s² | Gyro: (-1.04, -0.47, -0.04) deg/s"
0.087,"telemetry","packetCounter: 9811 | sampleTimeFine: 20693608 | Roll: -179.85° Pitch: 0.64° Yaw: -180.00° | Acc: (-0.12, -0.05, -9.81) m/s² | Gyro: (-0.49, -0.00, -0.28) deg/s"
0.091,"telemetry","packetCounter: 9812 | sampleTimeFine: 20693708 | Roll: -179.86° Pitch: 0.64° Yaw: -180.00° | Acc: (-0.12, -0.04, -9.80) m/s² | Gyro: (-0.26, -0.50, -0.12) deg/s"
0.096,"telemetry","packetCounter: 9813 | sampleTimeFine: 20693808 | Roll: -179.86° Pitch: 0.65° Yaw: -179.99° | Acc: (-0.11, -0.04, -9.81) m/s² | Gyro: (-0.81, -0.47, -0.65) deg/s"
0.100,"telemetry","packetCounter: 9814 | sampleTimeFine: 20693908 | Roll: -179.87° Pitch: 0.65° Yaw: -179.98° | Acc: (-0.12, -0.04, -9.82) m/s² | Gyro: (-0.67, -0.32, -0.88) deg/s"
0.104,"telemetry","packetCounter: 9815 | sampleTimeFine: 20694008 | Roll: -179.88° Pitch: 0.66° Yaw: -179.98° | Acc: (-0.12, -0.03, -9.81) m/s² | Gyro: (-0.67, -0.23, -0.26) deg/s"
0.109,"telemetry","packetCounter: 9816 | sampleTimeFine: 20694108 | Roll: -179.88° Pitch: 0.66° Yaw: -179.97° | Acc: (-0.12, -0.04, -9.81) m/s² | Gyro: (0.16, -0.11, -0.38) deg/s"
0.113,"telemetry","packetCounter: 9817 | sampleTimeFine: 20694208 | Roll: -179.88° Pitch: 0.66° Yaw: -179.97° | Acc: (-0.11, -0.03, -9.82) m/s² | Gyro: (-0.27, -0.32, 0.25) deg/s"
0.117,"telemetry","packetCounter: 9818 | sampleTimeFine: 20694308 | Roll: -179.89° Pitch: 0.66° Yaw: -179.97° | Acc: (-0.12, -0.03, -9.81) m/s² | Gyro: (-0.74, -0.19, -0.26) deg/s"
0.121,"telemetry","packetCounter: 9819 | sampleTimeFine: 20694408 | Roll: -179.89° Pitch: 0.66° Yaw: -179.97° | Acc: (-0.11, -0.03, -9.81) m/s² | Gyro: (-0.26, -0.04, -0.19) deg/s"
0.126,"telemetry","packetCounter: 9820 | sampleTimeFine: 20694508 | Roll: -179.89° Pitch: 0.67° Yaw: -179.97° | Acc: (-0.12, -0.05, -9.81) m/s² | Gyro: (-0.25, -0.91, -0.21) deg/s"
0.130,"telemetry","packetCounter: 9821 | sampleTimeFine: 20694608 | Roll: -179.89° Pitch: 0.68° Yaw: -179.97° | Acc: (-0.12, -0.04, -9.81) m/s² | Gyro: (-0.05, -0.30, 0.12) deg/s"
0.139,"telemetry","packetCounter: 9822 | sampleTimeFine: 20694708 | Roll: -179.90° Pitch: 0.67° Yaw: -179.97° | Acc: (-0.12, -0.04, -9.81) m/s² | Gyro: (-0.22, 0.26, -0.50) deg/s"
0.149,"telemetry","packetCounter: 9823 | sampleTimeFine: 20694808 | Roll: -179.89° Pitch: 0.67° Yaw: -179.97° | Acc: (-0.13, -0.03, -9.82) m/s² | Gyro: (0.33, -0.06, -0.08) deg/s"
0.159,"telemetry","packetCounter: 9824 | sampleTimeFine: 20694908 | Roll: -179.90° Pitch: 0.67° Yaw: -179.96° | Acc: (-0.12, -0.04, -9.81) m/s² | Gyro: (-0.67, -0.14, -0.64) deg/s"
0.169,"telemetry","packetCounter: 9825 | sampleTimeFine: 20695008 | Roll: -179.90° Pitch: 0.68° Yaw: -179.96° | Acc: (-0.11, -0.04, -9.80) m/s² | Gyro: (-0.71, -0.47, -0.15) deg/s"
0.179,"telemetry","packetCounter: 9826 | sampleTimeFine: 20695108 | Roll: -179.91° Pitch: 0.68° Yaw: -179.95° | Acc: (-0.12, -0.05, -9.80) m/s² | Gyro: (-0.33, -0.17, -0.50) deg/s"
0.189,"telemetry","packetCounter: 9827 | sampleTimeFine: 20695208 | Roll: -179.91° Pitch: 0.69° Yaw: -179.95° | Acc: (-0.11, -0.04, -9.81) m/s² | Gyro: (-0.14, -0.46, 0.17) deg/s"
0.199,"telemetry","packetCounter: 9828 | sampleTimeFine: 20695308 | Roll: -179.92° Pitch: 0.69° Yaw: -179.95° | Acc: (-0.13, -0.04, -9.81) m/s² | Gyro: (-0.93, -0.30, -0.42) deg/s"
0.209,"telemetry","packetCounter: 9829 | sampleTimeFine: 20695408 | Roll: -179.92° Pitch: 0.69° Yaw: -179.95° | Acc: (-0.12, -0.03, -9.81) m/s² | Gyro: (0.02, -0.46, -0.05) deg/s"
0.219,"telemetry","packetCounter: 9830 | sampleTimeFine: 20695508 | Roll: -179.93° Pitch: 0.69° Yaw: -179.95° | Acc: (-0.12, -0.03, -9.81) m/s² | Gyro: (-0.69, -0.36, -0.28) deg/s"
0.229,"telemetry","packetCounter: 9831 | sampleTimeFine: 20695608 | Roll: -179.93° Pitch: 0.70° Yaw: -179.94° | Acc: (-0.13, -0.04, -9.81) m/s² | Gyro: (-0.04, -0.10, -0.32) deg/s"
0.239,"telemetry","packetCounter: 9832 | sampleTimeFine: 20695708 | Roll: -179.93° Pitch: 0.70° Yaw: -179.94° | Acc: (-0.11, -0.04, -9.81) m/s² | Gyro: (0.17, -0.18, 0.12) deg/s"
0.249,"telemetry","packetCounter: 9833 | sampleTimeFine: 20695808 | Roll: -179.93° Pitch: 0.70° Yaw: -179.94° | Acc: (-0.12, -0.04, -9.81) m/s² | Gyro: (-0.75, -0.20, -0.38) deg/s"
0.259,"telemetry","packetCounter: 9834 | sampleTimeFine: 20695908 | Roll: -179.93° Pitch: 0.71° Yaw: -179.94° | Acc: (-0.12, -0.05, -9.81) m/s² | Gyro: (-0.13, -0.52, -0.43) deg/s"
0.269,"telemetry","packetCounter: 9835 | sampleTimeFine: 20696008 | Roll: -179.94° Pitch: 0.71° Yaw: -179.93° | Acc: (-0.11, -0.03, -9.81) m/s² | Gyro: (-1.13, -0.16, -0.39) deg/s"
0.279,"telemetry","packetCounter: 9836 | sampleTimeFine: 20696108 | Roll: -179.95° Pitch: 0.71° Yaw: -179.93° | Acc: (-0.13, -0.04, -9.81) m/s² | Gyro: (0.11, -0.13, -0.02) deg/s"
0.289,"telemetry","packetCounter: 9837 | sampleTimeFine: 20696208 | Roll: -179.95° Pitch: 0.71° Yaw: -179.93° | Acc: (-0.12, -0.05, -9.82) m/s² | Gyro: (-0.50, -0.51, -0.46) deg/s"
0.299,"telemetry","packetCounter: 9838 | sampleTimeFine: 20696308 | Roll: -179.95° Pitch: 0.72° Yaw: -179.92° | Acc: (-0.13, -0.04, -9.82) m/s² | Gyro: (-0.47, -0.23, -0.30) deg/s"
0.309,"telemetry","packetCounter: 9839 | sampleTimeFine: 20696408 | Roll: -179.96° Pitch: 0.72° Yaw: -179.92° | Acc: (-0.12, -0.04, -9.80) m/s² | Gyro: (-0.41, -0.58, 0.05) deg/s"
