time_seconds,total_vibration,rms_x,rms_y,rms_z
0.299,9.049170,3.077838,6.712883,5.229875
0.308,9.245581,3.084997,6.838144,5.404013
0.318,9.540777,3.136985,7.033524,5.631634
0.328,9.617709,3.258027,7.060852,5.659501
0.338,9.669976,3.289682,7.090954,5.692522
0.348,9.908473,3.292176,7.299873,5.835346
0.358,10.087999,3.364913,7.443349,5.919599
0.368,10.120545,3.438168,7.452920,5.921016
0.378,10.230366,3.454422,7.547230,5.980524
0.388,10.455329,3.468444,7.746563,6.105290
0.398,10.564731,3.525049,7.845973,6.134189
0.408,10.593525,3.575684,7.850832,6.148308
0.418,10.754434,3.577669,7.985548,6.252133
0.428,10.953761,3.606954,8.177426,6.332808
0.438,10.992322,3.670481,8.200487,6.333303
0.448,11.070665,3.687962,8.238933,6.409254
0.458,11.275659,3.695029,8.397444,6.555164
0.468,11.371691,3.752868,8.478212,6.584167
0.478,11.391689,3.793469,8.478292,6.595357
0.488,11.550825,3.794187,8.576976,6.742490
0.498,11.748341,3.834794,8.708004,6.891192
0.508,11.798526,3.908478,8.726210,6.912473
0.518,11.714564,3.723570,8.707838,6.894895
0.528,11.910101,3.656801,8.898860,7.020585
0.538,11.935982,3.736903,8.934856,6.976500
0.548,11.808033,3.765618,8.818303,6.891103
0.558,11.916790,3.705247,8.933848,6.961853
0.568,12.005201,3.713271,9.045932,6.964740
0.578,11.836885,3.759815,8.896957,6.842498
0.588,11.716891,3.750565,8.769711,6.805216
0.598,11.722385,3.710766,8.788385,6.812401
0.608,11.722563,3.698709,8.793592,6.812544
0.618,11.709523,3.706339,8.762127,6.826499
0.628,11.765660,3.683671,8.778473,6.913735
0.638,11.809137,3.711130,8.809578,6.933582
0.648,11.718422,3.736190,8.759659,6.828666
0.658,11.637762,3.730011,8.736725,6.722660
0.668,11.578914,3.753294,8.694434,6.662646
0.678,11.537234,3.740268,8.661953,6.639935
0.688,11.641327,3.692622,8.764380,6.713470
0.698,11.584463,3.724607,8.730101,6.641719
0.708,11.387237,3.717696,8.575331,6.504737
0.718,11.417073,3.611656,8.606639,6.575049
0.728,11.517846,3.598785,8.687017,6.651711
0.738,11.342582,3.638232,8.506322,6.562005
0.748,11.268480,3.598489,8.396244,6.597924
0.758,11.453317,3.568500,8.539991,6.746319
0.768,11.461306,3.650468,8.536208,6.720771
0.778,11.271131,3.705896,8.367032,6.580084
0.788,11.339281,3.657143,8.429597,6.644282
