time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001373,38444,3881403,,179.16596985,1.64808619,-82.58206177,,,,,-0.04887334,0.10916556,-9.81387234,0.06431546,-0.22750731,-0.00388789,-0.95515510,-0.49086504,-0.04321778,-0.29801124,0.26525611,1.01261294,,,,,,,3,,,,,,,,,
0.002552,38445,3881503,,179.16281128,1.64702845,-82.58127594,,,,,-0.04515355,0.11058166,-9.82351208,0.06344090,-0.23164713,0.00565982,-0.20371797,-0.72299980,-0.53334557,-0.29804620,0.26621687,1.01213312,,,,,,,3,,,,,,,,,
0.003674,38446,3881603,,179.15977478,1.64445972,-82.58023834,,,,,-0.04448017,0.10106754,-9.80979061,0.07365336,-0.23006149,-0.00820541,-0.77182269,-0.55053187,0.05551251,-0.29809004,0.26765779,1.01166105,,,,,,,3,,,,,,,,,
0.004909,38447,3881703,,179.16157532,1.63684094,-82.57153320,,,,,-0.04921933,0.10975318,-9.81455040,0.06382932,-0.22522496,-0.00314903,-0.27665180,-0.10410938,-0.82805702,-0.29761103,0.26716974,1.01165569,,,,,,,3,,,,,,,,,
0.006067,38448,3881803,,179.16375732,1.64087832,-82.56945801,,,,,-0.04472275,0.10426941,-9.81459522,0.06973068,-0.22981539,-0.00333142,-0.41079394,-0.84465321,-0.47614108,-0.29896936,0.26623219,1.01262355,,,,,,,3,,,,,,,,,
0.007249,38449,3881903,,179.16723633,1.63133383,-82.56375122,,,,,-0.04685560,0.10539475,-9.82628345,0.06761819,-0.22644109,0.00847435,-0.19568381,0.04804374,-0.39869092,-0.29756770,0.26668859,1.01263785,,,,,,,3,,,,,,,,,
0.008402,38450,3882003,,179.16363525,1.62523627,-82.56270599,,,,,-0.04359525,0.10323144,-9.82011223,0.07076046,-0.22805890,0.00220490,-0.79106467,-0.09875312,-0.14491738,-0.29854250,0.26670545,1.01164365,,,,,,,3,,,,,,,,,
0.009550,38451,3882103,,179.16455078,1.61948705,-82.55954742,,,,,-0.05398836,0.11052752,-9.81178474,0.06149897,-0.21781161,-0.00569677,-0.22419634,-0.40479639,-0.26966988,-0.29859468,0.26766673,1.01066911,,,,,,,3,,,,,,,,,
0.010762,38452,3882203,,179.16920471,1.61527443,-82.56087494,,,,,-0.05214963,0.10922915,-9.82040024,0.06246899,-0.21887708,0.00286531,-0.26836504,-0.27708928,-0.01049838,-0.29712412,0.26812109,1.01266265,,,,,,,3,,,,,,,,,
0.011954,38453,3882303,,179.17500305,1.61140823,-82.55963135,,,,,-0.05679416,0.11157360,-9.81314278,0.05794059,-0.21393652,-0.00420547,0.26753336,-0.32052530,-0.09357789,-0.29707241,0.26811957,1.01414716,,,,,,,3,,,,,,,,,
0.013084,38454,3882403,,179.17817688,1.61072099,-82.55576324,,,,,-0.05406706,0.10815414,-9.81110096,0.06186608,-0.21595198,-0.00636768,-0.76662486,-0.42784662,-0.47889455,-0.29944059,0.26815966,1.01364124,,,,,,,3,,,,,,,,,
