time_s,label,confidence,p_fault
0.8492,fault,1.000000,1.000000
0.9479,fault,0.997500,0.997500
1.0577,fault,0.977500,0.977500
1.1551,fault,0.977500,0.977500
1.2559,fault,0.955000,0.955000
1.3548,fault,0.960000,0.960000
1.4548,fault,0.965000,0.965000
1.5551,fault,0.957500,0.957500
1.6560,fault,0.867500,0.867500
1.7553,fault,0.830000,0.830000
1.8558,fault,0.875000,0.875000
1.9550,fault,0.862500,0.862500
2.0560,fault,0.915000,0.915000
2.1555,fault,0.895000,0.895000
2.2561,fault,0.915000,0.915000
2.3559,fault,0.930000,0.930000
2.4564,fault,0.980000,0.980000
2.5556,fault,0.995000,0.995000
2.6553,fault,0.997500,0.997500
2.7549,fault,0.995000,0.995000
2.8559,fault,0.997500,0.997500
2.9548,fault,0.997500,0.997500
3.0561,fault,0.997500,0.997500
3.1557,fault,0.997500,0.997500
3.2563,fault,0.975000,0.975000
3.3560,fault,0.967500,0.967500
3.4560,fault,0.920000,0.920000
3.5550,fault,0.982500,0.982500
3.6555,fault,0.987500,0.987500
3.7543,fault,0.990000,0.990000
3.8553,fault,0.995000,0.995000
3.9551,fault,0.995000,0.995000
4.0560,fault,0.972500,0.972500
4.1543,fault,0.935000,0.935000
4.2558,fault,0.980000,0.980000
4.3558,fault,0.947500,0.947500
4.4560,fault,0.975000,0.975000
4.5563,fault,0.975000,0.975000
4.6564,fault,0.910000,0.910000
4.7559,fault,0.690000,0.690000
4.8561,fault,0.710000,0.710000
4.9561,fault,0.962500,0.962500
5.0559,fault,0.970000,0.970000
5.1563,fault,0.977500,0.977500
5.2558,fault,0.980000,0.980000
5.3561,fault,0.957500,0.957500
5.4459,fault,0.982500,0.982500
5.5463,fault,0.992500,0.992500
5.6560,fault,0.990000,0.990000
5.7562,fault,0.995000,0.995000
5.8567,fault,0.985000,0.985000
5.9559,fault,0.990000,0.990000
6.0565,fault,0.950000,0.950000
6.1560,fault,0.870000,0.870000
6.2566,fault,0.830000,0.830000
6.3565,fault,0.982500,0.982500
6.4549,fault,0.967500,0.967500
6.5546,fault,0.967500,0.967500
6.6550,fault,0.870000,0.870000
6.7557,fault,0.960000,0.960000
6.8565,fault,0.765000,0.765000
6.9543,fault,0.862500,0.862500
7.0546,fault,0.875000,0.875000
7.1544,fault,0.957500,0.957500
7.2547,fault,0.937500,0.937500
7.3547,fault,0.950000,0.950000
7.4548,fault,0.980000,0.980000
7.5546,fault,0.912500,0.912500
7.6549,fault,0.877500,0.877500
7.7552,fault,0.867500,0.867500
7.8549,fault,0.850000,0.850000
7.9550,fault,0.727500,0.727500
8.0553,fault,0.717500,0.717500
8.1547,fault,0.675000,0.675000
8.2555,fault,0.832500,0.832500
8.3552,fault,0.860000,0.860000
8.4551,fault,0.855000,0.855000
8.5552,fault,0.990000,0.990000
8.6544,fault,0.997500,0.997500
8.7549,fault,0.997500,0.997500
8.8551,fault,0.997500,0.997500
8.9556,fault,0.997500,0.997500
9.0551,fault,0.980000,0.980000
9.1552,fault,0.925000,0.925000
9.2551,fault,0.887500,0.887500
9.3549,fault,0.982500,0.982500
9.4557,fault,0.997500,0.997500
9.5551,fault,0.997500,0.997500
9.6551,fault,0.992500,0.992500
9.7551,fault,0.955000,0.955000
9.8550,fault,0.985000,0.985000
9.9550,fault,0.995000,0.995000
10.0550,fault,0.997500,0.997500
10.1546,fault,0.997500,0.997500
10.2558,fault,0.997500,0.997500
10.3554,fault,0.995000,0.995000
10.4555,fault,0.995000,0.995000
10.5556,fault,0.990000,0.990000
10.6535,fault,0.952500,0.952500
10.7551,fault,0.955000,0.955000
10.8563,fault,0.995000,0.995000
10.9559,fault,0.995000,0.995000
11.0547,fault,0.990000,0.990000
11.1560,fault,0.980000,0.980000
11.2557,fault,0.967500,0.967500
11.3550,fault,0.955000,0.955000
11.4562,fault,0.992500,0.992500
11.5549,fault,0.987500,0.987500
11.6546,fault,0.995000,0.995000
11.7554,fault,0.992500,0.992500
11.8559,fault,0.947500,0.947500
11.9545,fault,0.957500,0.957500
12.0556,fault,0.985000,0.985000
12.1554,fault,0.995000,0.995000
12.2559,fault,1.000000,1.000000
12.3555,fault,0.995000,0.995000
12.4562,fault,0.860000,0.860000
12.5555,fault,0.892500,0.892500
12.6559,fault,0.930000,0.930000
12.7559,fault,0.907500,0.907500
12.8556,fault,0.882500,0.882500
12.9557,fault,0.852500,0.852500
13.0555,fault,0.950000,0.950000
13.1561,fault,0.892500,0.892500
13.2551,fault,0.910000,0.910000
13.3473,fault,0.957500,0.957500
13.4564,fault,0.927500,0.927500
13.5549,fault,0.925000,0.925000
13.6550,fault,0.977500,0.977500
13.7560,fault,0.985000,0.985000
13.8551,fault,0.997500,0.997500
13.9556,fault,0.997500,0.997500
14.0550,fault,0.995000,0.995000
14.1547,fault,0.992500,0.992500
14.2554,fault,0.985000,0.985000
14.3554,fault,0.982500,0.982500
14.4551,fault,0.982500,0.982500
14.5555,fault,0.987500,0.987500
14.6544,fault,0.990000,0.990000
14.7550,fault,0.992500,0.992500
14.8555,fault,0.992500,0.992500
14.9556,fault,0.997500,0.997500
15.0558,fault,0.995000,0.995000
15.1558,fault,0.980000,0.980000
15.2561,fault,0.967500,0.967500
15.3561,fault,0.915000,0.915000
15.4540,fault,0.877500,0.877500
15.5552,fault,0.822500,0.822500
15.6552,fault,0.825000,0.825000
15.7541,fault,0.810000,0.810000
15.8544,fault,0.922500,0.922500
15.9540,fault,0.902500,0.902500
16.0540,fault,0.862500,0.862500
16.1544,fault,0.975000,0.975000
16.2552,fault,0.970000,0.970000
16.3560,fault,0.965000,0.965000
16.4544,fault,0.957500,0.957500
16.5540,fault,0.995000,0.995000
16.6549,fault,0.980000,0.980000
16.7546,fault,0.987500,0.987500
16.8549,fault,0.987500,0.987500
16.9546,fault,0.987500,0.987500
17.0553,fault,0.972500,0.972500
17.1549,fault,0.900000,0.900000
17.2540,fault,0.747500,0.747500
17.3554,fault,0.975000,0.975000
