time_seconds,total_vibration,rms_x,rms_y,rms_z
0.308,2.845281,1.187651,2.185107,1.382178
0.318,2.860623,1.189469,2.203693,1.382775
0.328,2.921808,1.221230,2.261292,1.390006
0.338,2.939185,1.256134,2.263160,1.392495
0.348,3.010739,1.257805,2.315226,1.456779
0.358,3.055818,1.279542,2.327750,1.510754
0.368,3.089404,1.304825,2.353661,1.517276
0.378,3.156555,1.307482,2.410271,1.563626
0.388,3.176632,1.343239,2.411959,1.571354
0.398,3.206200,1.343974,2.445236,1.579326
0.408,3.230822,1.369825,2.459232,1.585549
0.418,3.255380,1.383782,2.483616,1.585654
0.428,3.333255,1.398397,2.565435,1.604250
0.438,3.352431,1.426235,2.572454,1.608455
0.448,3.364114,1.426133,2.586424,1.610532
0.458,3.392766,1.469652,2.596120,1.615903
0.468,3.420729,1.484924,2.615193,1.630078
0.478,3.500038,1.496042,2.677917,1.685493
0.488,3.521287,1.521175,2.678660,1.705951
0.498,3.565551,1.522057,2.735965,1.706163
0.508,3.597748,1.566713,2.752644,1.706503
0.518,3.487901,1.532280,2.774617,1.455703
0.528,3.520626,1.518399,2.812757,1.475694
0.538,3.503083,1.540900,2.783588,1.465897
0.548,3.512068,1.535572,2.793392,1.474314
0.558,3.514742,1.563082,2.795127,1.448257
0.568,3.492666,1.581346,2.773859,1.415546
0.578,3.459655,1.591157,2.727130,1.414284
0.588,3.469531,1.612091,2.725091,1.418690
0.598,3.486550,1.614128,2.744900,1.419912
0.608,3.487106,1.647104,2.719162,1.432868
0.618,3.497466,1.634669,2.732264,1.447364
0.628,3.506519,1.669707,2.725357,1.442284
0.638,3.492166,1.655735,2.714514,1.444014
0.648,3.528396,1.650998,2.768763,1.434480
0.658,3.485875,1.689884,2.693720,1.428107
0.668,3.468202,1.666373,2.685702,1.427806
0.678,3.491843,1.695696,2.691928,1.439135
0.688,3.508075,1.711594,2.686976,1.468741
0.698,3.541073,1.708524,2.731394,1.469569
0.708,3.561158,1.734210,2.727743,1.494583
0.718,3.491848,1.733460,2.668690,1.437434
0.728,3.481414,1.750362,2.654330,1.418100
0.738,3.503359,1.757288,2.655658,1.460462
0.748,3.495662,1.756455,2.658004,1.438588
0.758,3.497475,1.750167,2.664512,1.438618
0.768,3.474220,1.746545,2.644392,1.423720
0.778,3.462319,1.750768,2.640267,1.396943
0.788,3.488471,1.758998,2.639694,1.451679
0.798,3.482788,1.754586,2.615085,1.487471
