time_s,label,confidence
0.8493,fault,0.702500
0.9512,fault,0.702500
1.0583,fault,0.702500
1.1570,fault,0.702500
1.2563,normal,0.842500
1.3562,normal,0.932500
1.4564,normal,0.960000
1.5563,normal,0.960000
1.6559,normal,0.967500
1.7564,normal,0.990000
1.8567,normal,0.990000
1.9559,normal,0.990000
2.0566,normal,0.990000
2.1561,normal,0.990000
2.2560,normal,0.982500
2.3571,normal,0.982500
2.4569,normal,0.990000
2.5559,normal,0.990000
2.6567,normal,0.990000
2.7561,normal,0.990000
2.8562,normal,0.990000
2.9567,normal,0.960000
3.0579,normal,0.960000
3.1560,normal,0.885000
3.2572,normal,0.700000
3.3568,normal,0.562500
3.4563,normal,0.605000
3.5564,normal,0.702500
3.6567,normal,0.725000
3.7556,normal,0.725000
3.8564,normal,0.725000
3.9560,normal,0.725000
4.0562,normal,0.725000
4.1568,normal,0.670000
4.2573,normal,0.662500
4.3560,normal,0.817500
4.4562,normal,0.845000
4.5556,normal,0.910000
4.6553,normal,0.910000
4.7559,normal,0.910000
4.8562,normal,0.910000
4.9552,normal,0.910000
5.0558,normal,0.892500
5.1555,normal,0.837500
5.2553,normal,0.815000
5.3553,normal,0.807500
5.4551,normal,0.690000
5.5545,normal,0.635000
5.6553,normal,0.715000
5.7559,normal,0.835000
5.8558,normal,0.932500
5.9550,normal,0.982500
6.0556,normal,0.992500
6.1563,normal,0.992500
6.2556,normal,0.992500
6.3565,normal,0.992500
6.4565,normal,0.992500
6.5562,normal,1.000000
6.6553,normal,1.000000
6.7564,normal,1.000000
6.8552,normal,1.000000
6.9550,normal,1.000000
7.0554,normal,0.997500
7.1547,normal,0.995000
7.2558,normal,0.995000
7.3557,normal,0.992500
7.4554,normal,0.992500
7.5562,normal,0.990000
7.6552,normal,0.990000
7.7558,normal,0.982500
7.8556,normal,0.982500
7.9544,normal,0.972500
8.0558,normal,0.967500
8.1562,normal,0.965000
8.2559,normal,0.982500
8.3556,normal,0.985000
8.4549,normal,0.990000
8.5549,normal,0.992500
8.6561,normal,0.995000
8.7548,normal,0.995000
8.8557,normal,0.995000
8.9556,normal,0.995000
9.0555,normal,0.995000
9.1556,normal,0.987500
9.2548,normal,0.987500
9.3552,normal,0.987500
9.4538,normal,0.987500
9.5550,normal,0.980000
9.6557,normal,0.977500
9.7550,normal,0.972500
9.8557,normal,0.965000
9.9554,normal,0.965000
10.0566,normal,0.947500
10.1554,normal,0.947500
10.2558,normal,0.947500
10.3556,normal,0.947500
10.4555,normal,0.950000
10.5559,normal,0.950000
10.6558,normal,0.950000
10.7556,normal,0.955000
10.8551,normal,0.955000
10.9558,normal,0.955000
11.0558,normal,0.955000
11.1566,normal,0.955000
11.2553,normal,0.942500
11.3555,normal,0.930000
11.4553,normal,0.915000
11.5559,normal,0.862500
11.6550,normal,0.862500
11.7553,normal,0.865000
11.8551,normal,0.925000
11.9555,normal,0.947500
12.0565,normal,0.952500
12.1557,normal,0.965000
12.2559,normal,0.965000
12.3553,normal,0.965000
12.4562,normal,0.965000
12.5558,normal,0.965000
12.6562,normal,0.927500
12.7558,normal,0.760000
12.8565,normal,0.555000
12.9557,normal,0.537500
13.0558,normal,0.537500
13.1562,normal,0.557500
13.2556,normal,0.637500
13.3559,normal,0.727500
13.4558,normal,0.855000
13.5555,normal,0.935000
13.6574,normal,0.965000
13.7561,normal,0.970000
13.8557,normal,0.982500
13.9545,normal,0.982500
14.0549,normal,0.982500
14.1541,normal,0.982500
14.2547,normal,0.982500
14.3554,normal,0.957500
14.4550,normal,0.945000
14.5550,normal,0.847500
14.6542,normal,0.840000
14.7549,normal,0.835000
14.8555,normal,0.835000
14.9549,normal,0.832500
15.0552,normal,0.832500
15.1540,normal,0.832500
15.2554,normal,0.855000
15.3542,normal,0.885000
15.4550,normal,0.965000
