elapsed_s,prediction,confidence
1.049,front_right,0.6004
1.135,front_right,0.6520
1.235,normal,0.9338
1.335,normal,0.9346
1.435,normal,0.9338
1.535,normal,0.9338
1.634,normal,0.8656
1.734,front_right,0.5570
1.836,front_right,0.5551
1.935,front_right,0.5434
2.036,rear_left,0.7373
2.136,rear_left,0.7994
2.234,rear_left,0.8579
2.335,rear_left,0.9117
2.435,rear_left,0.9267
2.534,rear_left,0.9192
2.633,rear_left,0.9240
2.735,rear_left,0.9005
2.829,rear_left,0.9121
2.935,rear_left,0.9654
3.035,rear_left,0.9386
3.134,rear_left,0.8500
3.234,rear_left,0.7657
3.335,rear_left,0.7106
3.435,rear_left,0.7028
3.535,rear_left,0.7270
3.635,rear_left,0.7720
3.736,rear_left,0.8493
3.835,rear_left,0.8692
3.936,rear_left,0.9244
4.032,rear_left,0.9079
4.132,rear_left,0.8808
4.233,rear_left,0.6195
4.333,front_right,0.7496
4.433,front_right,0.8594
4.533,front_right,0.8793
4.631,front_right,0.7820
4.734,front_right,0.5677
4.833,rear_left,0.8342
4.979,rear_left,0.9138
5.031,rear_left,0.9946
5.125,rear_left,0.9946
5.236,rear_left,0.9897
5.334,rear_left,0.9502
5.431,rear_left,0.6880
5.534,rear_left,0.4550
5.635,front_left,0.3819
5.734,rear_right,0.4087
5.835,front_left,0.4946
5.935,front_left,0.5135
6.035,front_left,0.5613
6.135,front_left,0.6363
6.234,front_left,0.6403
6.334,front_left,0.6983
6.434,front_left,0.6871
6.533,rear_left,0.4446
6.634,rear_left,0.5414
6.734,rear_left,0.9739
6.834,rear_left,0.9946
6.935,rear_left,0.9924
7.033,rear_left,0.9665
7.132,rear_left,0.9271
7.234,rear_left,0.8804
7.333,rear_left,0.8708
7.434,rear_left,0.8286
7.534,rear_left,0.8453
7.634,rear_left,0.8428
7.733,rear_left,0.8465
7.833,rear_left,0.8602
7.933,rear_left,0.7204
8.033,rear_left,0.8474
8.134,rear_left,0.8633
8.234,rear_left,0.8643
8.332,rear_left,0.8602
8.433,rear_left,0.8751
8.533,rear_left,0.8607
8.632,rear_left,0.8369
8.732,rear_left,0.7872
8.833,rear_left,0.7825
8.934,rear_left,0.7364
9.034,rear_left,0.7349
9.134,rear_left,0.7256
9.234,rear_left,0.7231
9.359,rear_left,0.7136
9.433,rear_left,0.7256
9.532,rear_left,0.7219
9.634,rear_left,0.7177
9.734,rear_left,0.6922
9.834,rear_left,0.6939
9.933,rear_left,0.6939
10.034,rear_left,0.6939
10.134,rear_left,0.6970
10.264,rear_left,0.7294
10.329,rear_left,0.7394
10.424,rear_left,0.7394
10.537,rear_left,0.7109
10.633,rear_left,0.7039
10.733,rear_left,0.6956
10.834,rear_left,0.6977
10.934,rear_left,0.6582
11.034,rear_left,0.6097
11.135,rear_left,0.4926
11.234,rear_left,0.4211
11.334,front_left,0.4897
11.445,front_left,0.5194
11.535,front_left,0.5736
11.634,front_left,0.5849
11.734,front_left,0.5766
11.834,front_left,0.5766
11.934,front_left,0.5766
12.034,front_left,0.5633
12.135,front_left,0.5550
12.235,front_left,0.5148
12.334,front_left,0.4921
12.434,front_left,0.5034
12.534,front_left,0.4784
12.635,front_left,0.4784
12.734,front_left,0.4768
12.834,front_left,0.4881
12.935,front_left,0.4964
13.033,front_left,0.4881
13.133,front_left,0.5131
13.233,front_left,0.5543
13.333,front_left,0.5749
13.433,front_left,0.5793
13.533,front_left,0.6229
13.634,front_left,0.6190
13.733,front_left,0.6190
13.828,front_left,0.6190
13.933,front_left,0.6190
14.033,front_left,0.6062
14.132,front_left,0.5468
14.233,front_left,0.5548
14.333,front_left,0.5284
14.423,front_left,0.5284
14.533,front_left,0.5117
14.632,front_left,0.5201
14.733,front_left,0.5025
14.832,front_left,0.4966
14.933,front_left,0.4989
15.033,front_left,0.4989
15.133,front_left,0.5072
15.233,front_left,0.5156
15.333,front_left,0.5072
15.431,front_left,0.5072
15.533,front_left,0.5072
15.631,front_left,0.5072
15.733,front_left,0.5072
15.833,front_left,0.5131
15.933,front_left,0.5131
16.032,front_left,0.4964
16.133,front_left,0.4768
16.233,front_left,0.4798
16.333,front_left,0.4558
16.434,rear_right,0.3954
16.524,rear_right,0.4034
16.626,rear_right,0.4091
16.733,rear_right,0.3912
16.833,rear_right,0.3978
16.933,rear_right,0.3645
17.032,rear_left,0.3675
17.123,rear_left,0.4723
17.223,rear_left,0.4677
17.323,rear_left,0.4619
17.423,rear_left,0.4332
17.523,rear_left,0.4113
17.623,front_left,0.4072
17.723,front_left,0.4090
17.823,front_left,0.4073
17.923,front_left,0.4072
18.023,rear_left,0.4113
18.123,rear_left,0.4760
18.223,rear_left,0.5844
18.323,rear_left,0.7394
18.428,rear_left,0.8042
18.532,rear_left,0.8741
18.633,rear_left,0.9300
18.733,rear_left,0.9535
18.832,rear_left,0.9242
18.933,rear_left,0.9076
19.033,rear_left,0.9525
19.132,rear_left,0.9585
19.232,rear_left,0.9126
19.333,rear_left,0.8588
19.431,rear_left,0.7550
19.533,rear_left,0.5913
19.632,rear_left,0.5242
19.733,rear_left,0.4224
19.833,front_left,0.3849
19.933,front_left,0.3724
20.033,front_left,0.4031
20.133,front_left,0.4304
20.233,front_left,0.5061
20.332,front_left,0.5218
20.433,front_left,0.5165
20.532,front_left,0.5165
20.634,front_left,0.5117
20.734,front_left,0.4837
20.833,front_left,0.4867
20.933,front_left,0.4867
21.033,front_left,0.4867
21.133,front_left,0.4920
21.233,front_left,0.4920
21.333,front_left,0.4058
21.433,rear_right,0.4125
21.534,rear_right,0.3994
21.631,rear_right,0.3748
21.733,rear_left,0.4718
21.832,rear_left,0.6544
21.932,rear_left,0.8533
22.032,rear_left,0.9194
22.132,rear_left,0.9444
22.231,rear_left,0.9650
22.331,rear_left,0.9575
22.431,rear_left,0.9376
22.531,rear_left,0.9575
22.631,rear_left,0.9432
22.731,rear_left,0.9467
22.831,rear_left,0.9442
22.931,rear_left,0.9409
23.031,rear_left,0.9576
23.131,rear_left,0.9575
23.231,rear_left,0.9377
23.332,rear_left,0.9627
23.432,rear_left,0.9283
23.531,rear_left,0.9286
23.630,rear_left,0.9294
23.732,rear_left,0.9460
23.831,rear_left,0.9294
23.931,rear_left,0.9294
24.031,rear_left,0.9294
24.131,rear_left,0.9294
24.231,rear_left,0.9627
24.331,rear_left,0.9627
24.432,rear_left,0.9627
24.531,rear_left,0.9642
24.662,rear_left,0.9593
24.731,rear_left,0.9335
24.823,rear_left,0.9096
24.933,rear_left,0.8103
25.031,rear_left,0.7212
25.132,rear_left,0.5978
25.232,rear_left,0.5082
25.332,rear_left,0.4669
25.431,front_left,0.3779
25.531,front_left,0.4118
25.631,front_left,0.3970
25.732,front_left,0.5248
25.832,front_left,0.5665
25.932,front_left,0.6190
26.032,front_left,0.6023
26.131,front_left,0.6106
26.232,front_left,0.6106
26.331,front_left,0.6106
26.432,front_left,0.6106
26.532,front_left,0.6273
26.631,front_left,0.5876
26.732,front_left,0.5793
26.832,front_left,0.5793
26.932,front_left,0.5959
27.033,front_left,0.5709
27.132,front_left,0.5709
27.232,front_left,0.5709
27.332,front_left,0.5367
27.432,front_left,0.5004
27.531,front_left,0.4000
27.631,rear_right,0.4078
27.732,front_left,0.3489
27.832,rear_left,0.4255
27.932,rear_left,0.4674
28.031,rear_left,0.4140
28.131,rear_left,0.4140
28.232,rear_left,0.4056
28.331,rear_left,0.4056
28.432,rear_left,0.3919
28.532,rear_left,0.3886
28.632,front_left,0.3570
28.732,rear_right,0.3811
28.832,rear_right,0.3895
28.932,rear_right,0.3895
29.032,rear_right,0.3972
29.132,rear_right,0.3897
29.232,rear_right,0.3981
29.332,rear_right,0.3978
29.432,rear_right,0.3895
29.531,rear_right,0.3895
29.632,front_left,0.3719
29.732,front_left,0.3766
29.832,rear_left,0.4486
29.931,rear_left,0.4504
30.032,rear_left,0.4686
30.132,rear_left,0.5822
30.232,rear_left,0.6316
30.332,rear_left,0.6382
30.431,rear_left,0.4312
30.532,front_left,0.4322
30.634,front_left,0.5055
30.734,front_left,0.4901
30.831,front_left,0.5174
30.932,front_left,0.4897
31.041,front_left,0.5052
31.131,front_left,0.4911
31.229,front_left,0.4842
31.330,front_left,0.4930
31.431,front_left,0.5108
31.531,front_left,0.5230
31.631,front_left,0.5131
31.731,front_left,0.5131
31.831,front_left,0.5156
31.930,front_left,0.5072
32.031,front_left,0.5131
32.130,front_left,0.5131
32.231,front_left,0.5131
32.331,front_left,0.5087
32.431,front_left,0.5079
32.531,front_left,0.4916
32.631,front_left,0.4801
32.731,front_left,0.4626
32.831,front_left,0.4372
32.931,rear_right,0.4265
33.031,rear_right,0.3876
33.131,front_left,0.3977
33.230,front_left,0.3989
33.330,rear_left,0.4960
33.431,rear_left,0.8384
33.521,rear_left,0.9179
33.626,rear_left,0.8131
33.731,rear_left,0.7311
33.830,rear_left,0.6384
33.929,rear_left,0.4487
34.030,front_left,0.4765
34.130,front_left,0.5237
34.231,front_left,0.4941
34.331,front_left,0.5081
34.431,rear_left,0.4501
34.531,rear_left,0.5325
34.630,rear_left,0.8894
34.730,rear_left,0.8609
34.830,rear_left,0.8624
34.927,rear_left,0.7325
35.023,front_right,0.5395
35.130,front_right,0.6830
35.230,front_right,0.6290
35.331,rear_left,0.5494
35.430,front_right,0.5415
35.531,front_right,0.6252
35.630,front_right,0.7283
35.730,front_right,0.6526
35.829,front_right,0.6048
35.930,normal,0.6995
36.029,normal,0.9326
36.128,normal,0.9272
36.231,normal,0.9338
36.329,normal,0.9338
