elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
10.141,1,0.9999,1.0000,0.9999
10.241,1,1.0000,1.0000,1.0000
10.340,1,0.9981,0.9927,0.9981
10.441,1,0.9986,1.0000,0.9986
10.541,1,0.9990,1.0000,0.9990
10.640,1,0.9992,1.0000,0.9992
10.742,1,0.9994,1.0000,0.9994
10.841,1,0.9996,1.0000,0.9996
10.940,1,0.9997,1.0000,0.9997
11.050,1,0.9998,1.0000,0.9998
11.145,1,0.9998,1.0000,0.9998
11.241,1,0.9999,1.0000,0.9999
11.341,1,0.9999,1.0000,0.9999
11.441,1,0.9999,1.0000,0.9999
11.541,1,0.9999,1.0000,0.9999
11.640,1,1.0000,1.0000,1.0000
11.740,1,1.0000,1.0000,1.0000
11.841,1,1.0000,1.0000,1.0000
11.941,1,1.0000,1.0000,1.0000
12.040,1,1.0000,1.0000,1.0000
12.140,1,0.9995,0.9979,0.9995
12.240,1,0.9996,1.0000,0.9996
12.341,1,0.9997,1.0000,0.9997
12.441,1,0.9998,1.0000,0.9998
12.541,1,0.9998,1.0000,0.9998
12.641,1,0.9999,1.0000,0.9999
12.740,1,0.9999,1.0000,0.9999
12.841,1,0.9999,1.0000,0.9999
12.934,1,0.9999,1.0000,0.9999
13.041,1,1.0000,1.0000,1.0000
13.141,1,1.0000,1.0000,1.0000
13.241,1,1.0000,1.0000,1.0000
13.341,1,1.0000,1.0000,1.0000
13.441,1,1.0000,1.0000,1.0000
13.540,1,1.0000,1.0000,1.0000
13.640,1,1.0000,1.0000,1.0000
13.741,1,1.0000,1.0000,1.0000
13.840,1,1.0000,1.0000,1.0000
13.941,1,1.0000,1.0000,1.0000
14.041,1,1.0000,1.0000,1.0000
14.141,1,1.0000,1.0000,1.0000
14.241,1,1.0000,1.0000,1.0000
14.340,1,1.0000,1.0000,1.0000
14.441,1,1.0000,1.0000,1.0000
14.540,1,1.0000,1.0000,1.0000
14.640,1,1.0000,1.0000,1.0000
14.739,1,1.0000,1.0000,1.0000
14.839,1,1.0000,1.0000,1.0000
14.940,1,1.0000,1.0000,1.0000
15.040,1,1.0000,1.0000,1.0000
15.140,1,1.0000,1.0000,1.0000
15.240,1,1.0000,1.0000,1.0000
15.340,1,1.0000,1.0000,1.0000
15.441,1,1.0000,1.0000,1.0000
15.539,1,1.0000,1.0000,1.0000
15.639,1,1.0000,1.0000,1.0000
15.740,1,1.0000,1.0000,1.0000
15.839,1,1.0000,1.0000,1.0000
15.940,1,1.0000,1.0000,1.0000
16.039,1,1.0000,1.0000,1.0000
16.140,1,1.0000,1.0000,1.0000
16.239,1,1.0000,1.0000,1.0000
16.340,1,1.0000,1.0000,1.0000
16.439,1,0.9990,0.9961,0.9990
16.540,1,0.9993,1.0000,0.9993
16.640,1,0.9995,1.0000,0.9995
16.741,1,0.9996,1.0000,0.9996
16.840,1,0.9997,1.0000,0.9997
16.940,1,0.9998,1.0000,0.9998
17.041,1,0.9998,1.0000,0.9998
17.140,1,0.9999,1.0000,0.9999
17.240,1,0.9999,1.0000,0.9999
17.340,1,0.9999,1.0000,0.9999
17.440,1,0.9999,1.0000,0.9999
17.541,1,1.0000,1.0000,1.0000
17.640,1,1.0000,1.0000,1.0000
17.740,1,1.0000,1.0000,1.0000
17.840,1,1.0000,1.0000,1.0000
17.940,1,1.0000,1.0000,1.0000
18.041,1,1.0000,1.0000,1.0000
18.139,1,1.0000,1.0000,1.0000
18.240,1,1.0000,1.0000,1.0000
18.339,1,1.0000,1.0000,1.0000
18.440,1,1.0000,1.0000,1.0000
18.540,1,1.0000,1.0000,1.0000
18.642,1,1.0000,1.0000,1.0000
18.740,1,1.0000,1.0000,1.0000
18.841,1,1.0000,1.0000,1.0000
18.940,1,1.0000,1.0000,1.0000
19.041,1,1.0000,1.0000,1.0000
19.140,1,1.0000,1.0000,1.0000
19.240,1,1.0000,1.0000,1.0000
19.340,1,1.0000,1.0000,1.0000
19.440,1,1.0000,1.0000,1.0000
19.543,1,1.0000,1.0000,1.0000
19.640,1,1.0000,1.0000,1.0000
19.739,1,1.0000,1.0000,1.0000
19.840,1,1.0000,1.0000,1.0000
19.940,1,1.0000,1.0000,1.0000
20.040,1,1.0000,1.0000,1.0000
20.139,1,1.0000,1.0000,1.0000
20.241,1,1.0000,1.0000,1.0000
20.340,1,1.0000,1.0000,1.0000
20.441,1,1.0000,1.0000,1.0000
20.539,1,1.0000,1.0000,1.0000
20.641,1,1.0000,1.0000,1.0000
20.739,1,1.0000,1.0000,1.0000
20.841,1,1.0000,1.0000,1.0000
20.939,1,1.0000,1.0000,1.0000
21.041,1,1.0000,1.0000,1.0000
21.140,1,1.0000,1.0000,1.0000
21.241,1,1.0000,1.0000,1.0000
21.339,1,1.0000,1.0000,1.0000
21.440,1,1.0000,1.0000,1.0000
21.540,1,1.0000,1.0000,1.0000
21.635,1,1.0000,1.0000,1.0000
21.740,1,1.0000,1.0000,1.0000
21.841,1,1.0000,1.0000,1.0000
21.940,1,1.0000,1.0000,1.0000
22.040,1,0.9949,0.9798,0.9949
22.140,1,0.9962,1.0000,0.9962
22.240,1,0.9972,1.0000,0.9972
22.339,1,0.9979,1.0000,0.9979
22.440,1,0.9984,1.0000,0.9984
22.540,1,0.9988,1.0000,0.9988
22.640,1,0.9991,1.0000,0.9991
22.740,1,0.9993,1.0000,0.9993
22.840,1,0.9995,1.0000,0.9995
22.940,1,0.9996,1.0000,0.9996
23.040,1,0.9997,1.0000,0.9997
23.140,1,0.9998,1.0000,0.9998
23.240,1,0.9998,1.0000,0.9998
23.340,1,0.9999,1.0000,0.9999
23.441,1,0.9999,1.0000,0.9999
23.540,1,0.9999,1.0000,0.9999
23.639,1,0.9999,1.0000,0.9999
23.739,1,1.0000,1.0000,1.0000
23.839,1,1.0000,1.0000,1.0000
23.939,1,1.0000,1.0000,1.0000
24.039,1,1.0000,1.0000,1.0000
24.139,1,1.0000,1.0000,1.0000
24.240,1,1.0000,1.0000,1.0000
24.347,1,1.0000,1.0000,1.0000
24.439,1,1.0000,1.0000,1.0000
24.539,1,1.0000,1.0000,1.0000
24.640,1,1.0000,1.0000,1.0000
24.739,1,1.0000,1.0000,1.0000
24.840,1,1.0000,1.0000,1.0000
24.938,1,1.0000,1.0000,1.0000
25.040,1,1.0000,1.0000,1.0000
25.140,1,1.0000,1.0000,1.0000
25.239,1,1.0000,1.0000,1.0000
25.338,1,1.0000,1.0000,1.0000
25.440,1,1.0000,1.0000,1.0000
25.539,1,1.0000,1.0000,1.0000
25.640,1,1.0000,1.0000,1.0000
25.738,1,1.0000,1.0000,1.0000
25.840,1,1.0000,1.0000,1.0000
25.934,1,1.0000,1.0000,1.0000
26.039,1,1.0000,1.0000,1.0000
26.140,1,1.0000,1.0000,1.0000
26.240,1,1.0000,1.0000,1.0000
26.339,1,1.0000,1.0000,1.0000
26.439,1,1.0000,1.0000,1.0000
26.568,1,1.0000,1.0000,1.0000
26.634,1,1.0000,1.0000,1.0000
26.739,1,1.0000,1.0000,1.0000
26.839,1,1.0000,1.0000,1.0000
26.939,1,1.0000,1.0000,1.0000
27.040,1,1.0000,1.0000,1.0000
27.138,1,1.0000,1.0000,1.0000
27.240,1,1.0000,1.0000,1.0000
27.337,1,1.0000,1.0000,1.0000
27.440,1,1.0000,1.0000,1.0000
27.539,1,1.0000,1.0000,1.0000
27.639,1,1.0000,1.0000,1.0000
27.740,1,1.0000,1.0000,1.0000
27.840,1,1.0000,1.0000,1.0000
27.939,1,1.0000,1.0000,1.0000
28.040,1,0.9989,0.9956,0.9989
28.136,1,0.9992,1.0000,0.9992
28.240,1,0.9994,1.0000,0.9994
28.338,1,0.9995,1.0000,0.9995
28.439,1,0.9997,1.0000,0.9997
28.540,1,0.9997,1.0000,0.9997
28.640,1,0.9998,1.0000,0.9998
28.740,1,0.9999,1.0000,0.9999
28.840,1,0.9999,1.0000,0.9999
28.939,1,0.9999,1.0000,0.9999
29.040,1,0.9999,1.0000,0.9999
29.139,1,1.0000,1.0000,1.0000
29.239,1,1.0000,1.0000,1.0000
29.338,1,1.0000,1.0000,1.0000
29.440,1,1.0000,1.0000,1.0000
29.538,1,1.0000,1.0000,1.0000
29.639,1,0.9793,0.9174,0.9793
29.740,1,0.9615,0.9078,0.9615
29.839,1,0.9302,0.8366,0.9302
29.939,1,0.8833,0.7425,0.8833
30.040,1,0.8318,0.6773,0.8318
30.139,1,0.7937,0.6792,0.7937
30.240,1,0.7246,0.5176,0.7246
30.338,1,0.6659,0.4897,0.6659
30.439,1,0.6294,0.5199,0.6294
30.539,1,0.6193,0.5892,0.6193
30.640,1,0.5998,0.5412,0.5998
30.739,1,0.6031,0.6132,0.6031
30.840,1,0.6101,0.6308,0.6101
30.933,1,0.5955,0.5517,0.5955
31.034,1,0.5856,0.5561,0.5856
31.140,1,0.5795,0.5611,0.5795
31.245,1,0.5709,0.5453,0.5709
31.339,1,0.5735,0.5814,0.5735
31.441,1,0.5711,0.5637,0.5711
31.539,1,0.5712,0.5717,0.5712
31.640,1,0.5676,0.5568,0.5676
31.740,1,0.5757,0.6001,0.5757
