elapsed_s,prediction,confidence
1.002,front_left,1.0000
1.101,front_left,1.0000
1.201,front_left,1.0000
1.302,front_left,1.0000
1.401,front_left,1.0000
1.501,front_left,1.0000
1.601,front_left,1.0000
1.701,front_left,1.0000
1.800,front_left,1.0000
1.901,front_left,1.0000
1.999,front_left,1.0000
2.094,front_left,1.0000
2.201,front_left,1.0000
2.301,front_left,1.0000
2.401,front_left,1.0000
2.501,front_left,1.0000
2.602,front_left,1.0000
2.701,front_left,1.0000
2.801,front_left,1.0000
2.902,front_left,1.0000
3.001,front_left,1.0000
3.102,front_left,1.0000
3.201,front_left,1.0000
3.301,front_left,1.0000
3.401,front_left,1.0000
3.502,front_left,1.0000
3.601,front_left,1.0000
3.701,front_left,1.0000
3.801,front_left,1.0000
3.900,front_left,1.0000
4.002,front_left,1.0000
4.102,front_left,1.0000
4.202,front_left,1.0000
4.302,front_left,1.0000
4.404,front_left,1.0000
4.494,front_left,1.0000
4.602,front_left,1.0000
4.701,front_left,1.0000
4.802,front_left,1.0000
4.901,front_left,1.0000
5.002,front_left,1.0000
5.102,front_left,1.0000
5.202,front_left,1.0000
5.293,front_left,1.0000
5.404,front_left,1.0000
5.496,front_left,1.0000
5.602,front_left,1.0000
5.702,front_left,1.0000
5.803,front_left,1.0000
5.902,front_left,1.0000
6.003,front_left,1.0000
6.101,front_left,1.0000
6.203,front_left,1.0000
6.301,front_left,1.0000
6.402,front_left,1.0000
6.500,front_left,1.0000
6.602,front_left,1.0000
6.702,front_left,1.0000
6.802,front_left,1.0000
6.902,front_left,1.0000
7.003,front_left,1.0000
7.095,front_left,1.0000
7.202,front_left,1.0000
7.301,front_left,1.0000
7.401,front_left,1.0000
7.500,front_left,1.0000
7.601,front_left,1.0000
7.700,front_left,1.0000
7.801,front_left,1.0000
7.901,front_left,1.0000
8.002,front_left,1.0000
8.101,front_left,1.0000
8.202,front_left,1.0000
8.300,front_left,1.0000
8.401,front_left,1.0000
8.500,front_left,1.0000
8.601,front_left,1.0000
8.695,front_left,1.0000
8.793,front_left,1.0000
8.900,front_left,1.0000
9.001,front_left,1.0000
9.100,front_left,1.0000
9.201,front_left,1.0000
9.301,front_left,1.0000
9.401,front_left,1.0000
9.500,front_left,1.0000
9.601,front_left,1.0000
9.699,front_left,1.0000
9.801,front_left,1.0000
9.900,front_left,1.0000
10.002,front_left,1.0000
10.099,front_left,1.0000
10.202,front_left,1.0000
10.299,front_left,1.0000
10.402,front_left,1.0000
10.499,front_left,1.0000
10.603,front_left,1.0000
10.701,front_left,1.0000
10.801,front_left,1.0000
10.893,front_left,1.0000
11.000,front_left,1.0000
11.101,front_left,1.0000
11.201,front_left,1.0000
11.301,front_left,1.0000
11.402,front_left,1.0000
11.495,front_left,1.0000
11.601,front_left,1.0000
11.699,front_left,1.0000
11.802,front_left,1.0000
11.901,front_left,1.0000
12.001,front_left,1.0000
12.093,front_left,1.0000
12.201,front_left,1.0000
12.301,front_left,1.0000
12.402,front_left,1.0000
12.501,front_left,1.0000
12.602,rear_left,0.6129
12.701,front_left,1.0000
12.801,front_left,1.0000
12.901,front_left,1.0000
13.001,front_left,1.0000
13.109,front_left,1.0000
13.193,front_left,1.0000
13.296,front_left,1.0000
13.402,front_left,1.0000
13.501,front_left,1.0000
13.601,front_left,1.0000
13.701,front_left,1.0000
13.801,front_left,1.0000
13.900,front_left,1.0000
14.001,front_left,1.0000
14.100,front_left,1.0000
14.201,front_left,1.0000
14.301,front_left,1.0000
14.401,front_left,1.0000
14.493,front_left,1.0000
14.602,front_left,1.0000
14.693,front_left,1.0000
14.801,front_left,1.0000
14.893,front_left,1.0000
15.001,rear_left,0.9992
15.098,rear_left,0.9992
15.201,rear_left,0.9992
15.293,rear_left,0.9992
15.401,rear_left,0.9992
15.494,rear_left,0.9992
15.602,rear_left,0.9992
15.694,front_left,1.0000
15.802,front_left,1.0000
15.901,front_left,1.0000
16.001,front_left,1.0000
16.099,front_left,1.0000
16.201,front_left,1.0000
16.298,front_left,1.0000
16.401,front_left,1.0000
16.499,rear_left,1.0000
16.600,rear_left,1.0000
16.692,rear_left,1.0000
16.801,rear_left,1.0000
16.900,rear_left,0.9992
17.000,rear_left,0.9992
17.094,rear_left,0.9992
17.201,rear_left,0.9992
17.301,front_right,1.0000
17.398,front_right,1.0000
17.493,normal,1.0000
17.601,normal,1.0000
17.700,normal,1.0000
17.801,normal,1.0000
17.901,normal,1.0000
18.000,normal,1.0000
18.101,normal,1.0000
18.201,normal,1.0000
18.297,normal,1.0000
18.401,normal,1.0000
18.494,normal,1.0000
18.601,normal,1.0000
18.701,normal,1.0000
18.801,normal,1.0000
18.893,normal,1.0000
19.000,normal,1.0000
19.093,normal,1.0000
19.193,normal,1.0000
19.301,normal,1.0000
19.401,normal,1.0000
19.500,normal,1.0000
19.600,normal,1.0000
19.693,normal,1.0000
19.801,normal,1.0000
