elapsed_s,prediction,confidence
1.025,normal,1.0000
1.123,normal,1.0000
1.224,normal,1.0000
1.324,normal,1.0000
1.421,normal,1.0000
1.524,normal,1.0000
1.624,normal,1.0000
1.724,normal,1.0000
1.824,normal,1.0000
1.924,normal,1.0000
2.024,normal,1.0000
2.123,normal,1.0000
2.223,normal,1.0000
2.324,normal,1.0000
2.424,normal,1.0000
2.524,normal,1.0000
2.624,normal,1.0000
2.724,normal,1.0000
2.823,normal,1.0000
2.924,normal,1.0000
3.024,normal,1.0000
3.123,normal,1.0000
3.224,normal,1.0000
3.324,normal,1.0000
3.424,normal,1.0000
3.524,normal,1.0000
3.624,normal,1.0000
3.724,normal,1.0000
3.824,normal,1.0000
3.924,front_right,0.6558
4.024,front_right,0.6558
4.124,front_right,0.6558
4.224,normal,1.0000
4.323,normal,1.0000
4.424,normal,1.0000
4.524,normal,1.0000
4.623,normal,1.0000
4.723,normal,1.0000
4.822,normal,1.0000
4.923,normal,1.0000
5.023,normal,1.0000
5.123,normal,1.0000
5.223,normal,1.0000
5.323,normal,1.0000
5.423,normal,1.0000
5.524,normal,1.0000
5.623,normal,1.0000
5.723,normal,1.0000
5.822,normal,1.0000
5.923,normal,1.0000
6.023,normal,1.0000
6.123,normal,1.0000
6.223,normal,1.0000
6.323,normal,1.0000
6.423,normal,1.0000
6.523,normal,1.0000
6.623,normal,1.0000
6.724,normal,1.0000
6.822,normal,1.0000
6.923,normal,1.0000
7.023,normal,1.0000
7.123,normal,1.0000
7.223,normal,1.0000
7.323,normal,1.0000
7.423,normal,1.0000
7.524,normal,1.0000
7.623,normal,1.0000
7.723,normal,1.0000
7.823,normal,1.0000
7.923,normal,1.0000
8.023,normal,1.0000
8.122,normal,1.0000
8.223,front_right,0.6558
8.323,front_right,1.0000
8.423,front_right,0.6558
8.524,front_right,0.6558
8.624,front_right,0.6558
8.724,normal,1.0000
8.824,front_right,0.6558
8.924,front_right,0.6558
9.023,front_right,0.6558
9.123,front_right,0.6558
9.224,front_right,0.6558
9.327,normal,1.0000
9.416,normal,1.0000
9.523,normal,1.0000
9.624,normal,1.0000
9.724,normal,1.0000
9.823,normal,1.0000
9.924,normal,1.0000
10.024,normal,1.0000
10.123,normal,1.0000
10.224,normal,1.0000
10.323,normal,1.0000
10.424,normal,1.0000
10.523,normal,1.0000
10.623,normal,1.0000
10.724,normal,1.0000
10.823,normal,1.0000
10.924,normal,1.0000
11.024,normal,1.0000
11.124,normal,1.0000
11.224,normal,1.0000
11.324,normal,1.0000
11.424,normal,1.0000
11.524,normal,1.0000
11.624,normal,1.0000
11.724,normal,1.0000
11.824,normal,1.0000
11.923,normal,1.0000
12.023,normal,1.0000
12.124,normal,1.0000
12.223,normal,1.0000
12.324,normal,1.0000
12.424,normal,1.0000
12.524,normal,1.0000
12.624,normal,1.0000
12.724,normal,1.0000
12.824,normal,1.0000
12.924,normal,1.0000
13.024,normal,1.0000
13.124,normal,1.0000
13.224,normal,1.0000
13.324,normal,1.0000
13.424,normal,1.0000
13.524,normal,1.0000
13.625,normal,1.0000
13.718,normal,1.0000
13.825,normal,1.0000
13.922,normal,1.0000
14.023,normal,1.0000
14.123,normal,1.0000
14.222,normal,1.0000
14.323,normal,1.0000
14.423,normal,1.0000
14.523,normal,1.0000
14.623,normal,1.0000
14.723,normal,1.0000
14.823,normal,1.0000
14.923,normal,1.0000
15.023,normal,1.0000
15.123,normal,1.0000
15.223,normal,1.0000
15.323,normal,1.0000
15.424,normal,1.0000
15.522,normal,1.0000
15.623,normal,1.0000
15.723,normal,1.0000
15.824,normal,1.0000
15.922,normal,1.0000
16.024,normal,1.0000
16.123,normal,1.0000
16.225,normal,1.0000
16.323,normal,1.0000
16.424,normal,1.0000
16.523,normal,1.0000
16.624,normal,1.0000
16.723,normal,1.0000
16.824,normal,1.0000
16.923,normal,1.0000
17.023,normal,1.0000
17.123,normal,1.0000
17.223,normal,1.0000
17.323,normal,1.0000
17.424,normal,1.0000
17.523,normal,1.0000
17.624,normal,1.0000
17.724,normal,1.0000
17.824,normal,1.0000
17.923,normal,1.0000
18.024,normal,1.0000
18.123,normal,1.0000
18.224,normal,1.0000
18.325,normal,1.0000
18.415,front_right,0.6558
18.524,front_right,0.6558
18.623,front_right,0.8840
18.723,normal,1.0000
18.824,normal,1.0000
18.922,normal,1.0000
19.023,front_right,0.8840
19.123,front_right,0.8840
19.224,front_left,1.0000
19.323,front_left,1.0000
19.424,front_left,1.0000
19.524,front_left,1.0000
19.624,front_left,1.0000
19.723,front_left,1.0000
19.824,front_left,1.0000
19.923,front_left,1.0000
20.024,front_left,1.0000
20.123,front_left,1.0000
20.224,front_left,1.0000
20.323,front_left,1.0000
20.424,front_left,1.0000
20.523,front_left,1.0000
20.624,front_left,1.0000
20.723,normal,1.0000
20.824,normal,1.0000
20.923,front_right,1.0000
21.024,normal,1.0000
21.121,normal,1.0000
21.224,normal,1.0000
21.323,normal,1.0000
21.417,normal,1.0000
21.515,normal,1.0000
21.616,normal,1.0000
21.716,normal,1.0000
21.816,normal,1.0000
21.916,normal,1.0000
22.016,normal,1.0000
22.115,normal,1.0000
22.215,normal,1.0000
22.316,normal,1.0000
22.425,normal,1.0000
22.524,normal,1.0000
