elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
23.100,1,0.7657,0.9986,0.7657
23.199,1,0.8239,0.9986,0.8239
23.299,1,0.8676,0.9986,0.8676
23.399,1,0.9004,0.9986,0.9004
23.499,1,0.9249,0.9986,0.9249
23.599,1,0.9434,0.9986,0.9434
23.699,1,0.9572,0.9986,0.9572
23.799,1,0.9675,0.9986,0.9675
23.899,1,0.9682,0.9702,0.9682
23.999,1,0.9687,0.9702,0.9687
24.099,1,0.7265,0.0000,0.7265
24.199,0,0.4551,0.0000,0.5449
24.299,0,0.5913,0.0000,0.4087
24.399,0,0.6935,0.0000,0.3065
24.499,0,0.7701,0.0000,0.2299
24.599,0,0.7577,0.2796,0.2423
24.699,0,0.8165,0.0070,0.1835
24.798,0,0.8607,0.0070,0.1393
24.899,0,0.8938,0.0070,0.1062
24.999,0,0.9186,0.0070,0.0814
25.099,0,0.9372,0.0070,0.0628
25.200,0,0.9512,0.0070,0.0488
25.299,0,0.9616,0.0070,0.0384
25.399,0,0.9712,0.0000,0.0288
25.500,0,0.9784,0.0000,0.0216
25.600,0,0.9838,0.0000,0.0162
25.699,0,0.9879,0.0000,0.0121
25.799,0,0.7409,1.0000,0.2591
25.899,0,0.5557,1.0000,0.4443
25.999,0,0.4168,1.0000,0.5832
26.099,0,0.5626,0.0000,0.4374
26.199,0,0.6719,0.0000,0.3281
26.300,0,0.7539,0.0000,0.2461
26.400,0,0.8137,0.0070,0.1863
26.499,0,0.8586,0.0070,0.1414
26.600,0,0.8240,0.2796,0.1760
26.699,0,0.7981,0.2796,0.2019
26.799,0,0.7787,0.2796,0.2213
26.899,0,0.8340,0.0000,0.1660
27.000,0,0.8755,0.0000,0.1245
27.099,0,0.9066,0.0000,0.0934
27.200,0,0.9300,0.0000,0.0700
27.299,0,0.9475,0.0000,0.0525
27.400,0,0.9606,0.0000,0.0394
27.499,0,0.9705,0.0000,0.0295
27.598,0,0.7278,1.0000,0.2722
27.699,0,0.5459,1.0000,0.4541
27.799,0,0.4094,1.0000,0.5906
27.899,1,0.6929,1.0000,0.6929
27.999,0,0.4803,0.0000,0.5197
28.099,0,0.6102,0.0000,0.3898
28.200,0,0.7077,0.0000,0.2923
28.299,0,0.7790,0.0070,0.2210
28.399,0,0.8325,0.0070,0.1675
28.499,0,0.8727,0.0070,0.1273
28.601,0,0.9028,0.0070,0.0972
28.699,0,0.9253,0.0070,0.0747
28.800,0,0.9423,0.0070,0.0577
28.899,0,0.9550,0.0070,0.0450
29.000,0,0.8963,0.2796,0.1037
29.100,0,0.9222,0.0000,0.0778
29.200,0,0.9417,0.0000,0.0583
29.299,0,0.9563,0.0000,0.0437
29.400,0,0.8973,0.2796,0.1027
29.499,0,0.8531,0.2796,0.1469
29.599,0,0.8898,0.0000,0.1102
29.699,0,0.9173,0.0000,0.0827
29.799,0,0.9380,0.0000,0.0620
29.900,0,0.9535,0.0000,0.0465
30.000,0,0.9651,0.0000,0.0349
30.099,0,0.9738,0.0000,0.0262
30.200,0,0.9804,0.0000,0.0196
30.300,0,0.8687,0.4662,0.1313
30.400,0,0.6590,0.9702,0.3410
30.500,0,0.4946,0.9986,0.5054
30.600,1,0.6287,0.9986,0.6287
30.700,1,0.7212,0.9986,0.7212
30.800,1,0.7906,0.9986,0.7906
30.899,1,0.8426,0.9986,0.8426
31.000,1,0.8816,0.9986,0.8816
31.100,1,0.9109,0.9986,0.9109
31.200,1,0.9328,0.9986,0.9328
31.299,1,0.9493,0.9986,0.9493
31.400,1,0.9616,0.9986,0.9616
31.499,1,0.9709,0.9986,0.9709
31.599,1,0.9778,0.9986,0.9778
31.700,1,0.9830,0.9986,0.9830
31.800,1,0.9869,0.9986,0.9869
31.899,1,0.9898,0.9986,0.9898
32.000,1,0.9920,0.9986,0.9920
32.098,1,0.9937,0.9986,0.9937
32.198,1,0.9949,0.9986,0.9949
32.298,1,0.9959,0.9986,0.9959
32.398,1,0.9965,0.9986,0.9965
32.498,1,0.9971,0.9986,0.9971
32.599,1,0.9975,0.9986,0.9975
32.698,1,0.9978,0.9986,0.9978
32.798,1,0.9980,0.9986,0.9980
32.899,1,0.9981,0.9986,0.9981
32.999,1,0.9983,0.9986,0.9983
33.099,1,0.9987,1.0000,0.9987
33.198,1,0.9990,1.0000,0.9990
33.299,1,0.7493,0.0000,0.7493
33.399,0,0.4063,0.1271,0.5937
33.499,0,0.5229,0.1271,0.4771
33.599,1,0.6078,1.0000,0.6078
33.699,1,0.7058,1.0000,0.7058
33.799,1,0.7790,0.9986,0.7790
33.898,1,0.8339,0.9986,0.8339
33.999,1,0.8751,0.9986,0.8751
34.098,1,0.9060,0.9986,0.9060
34.199,1,0.9292,0.9986,0.9292
34.299,1,0.9465,0.9986,0.9465
34.398,1,0.9596,0.9986,0.9596
34.498,1,0.9693,0.9986,0.9693
34.599,1,0.9767,0.9986,0.9767
34.699,1,0.9821,0.9986,0.9821
34.798,1,0.9863,0.9986,0.9863
34.898,1,0.9894,0.9986,0.9894
34.999,1,0.9917,0.9986,0.9917
35.099,1,0.9934,0.9986,0.9934
35.199,1,0.9947,0.9986,0.9947
35.299,1,0.9957,0.9986,0.9957
35.399,1,0.9964,0.9986,0.9964
35.499,1,0.9970,0.9986,0.9970
35.599,1,0.9974,0.9986,0.9974
35.699,1,0.9977,0.9986,0.9977
35.799,1,0.9232,0.6996,0.9232
35.899,1,0.8673,0.6996,0.8673
35.999,1,0.9001,0.9986,0.9001
36.098,1,0.9248,0.9986,0.9248
36.199,1,0.9432,0.9986,0.9432
36.299,1,0.9571,0.9986,0.9571
36.398,1,0.9675,0.9986,0.9675
36.499,1,0.9753,0.9986,0.9753
36.599,1,0.9811,0.9986,0.9811
36.698,1,0.9855,0.9986,0.9855
36.799,1,0.9888,0.9986,0.9888
36.898,1,0.9165,0.6996,0.9165
36.999,1,0.9370,0.9986,0.9370
37.099,1,0.8777,0.6996,0.8777
37.198,1,0.8332,0.6996,0.8332
37.299,1,0.7998,0.6996,0.7998
37.399,1,0.8424,0.9702,0.8424
37.499,1,0.8818,1.0000,0.8818
37.599,1,0.9113,1.0000,0.9113
37.699,1,0.9335,1.0000,0.9335
37.799,1,0.9501,1.0000,0.9501
37.899,1,0.9626,1.0000,0.9626
37.999,1,0.9719,1.0000,0.9719
38.098,1,0.9790,1.0000,0.9790
38.199,1,0.9842,1.0000,0.9842
38.299,1,0.9807,0.9702,0.9807
38.399,1,0.9104,0.6996,0.9104
38.499,1,0.9325,0.9986,0.9325
38.599,1,0.9490,0.9986,0.9490
38.699,1,0.9614,0.9986,0.9614
38.799,1,0.9707,0.9986,0.9707
38.899,1,0.9777,0.9986,0.9777
38.999,1,0.9829,0.9986,0.9829
39.098,1,0.9869,0.9986,0.9869
39.199,1,0.9898,0.9986,0.9898
39.299,1,0.9849,0.9702,0.9849
39.399,1,0.9887,1.0000,0.9887
39.499,1,0.9915,1.0000,0.9915
39.599,1,0.9936,1.0000,0.9936
39.699,1,0.9952,1.0000,0.9952
39.799,1,0.9964,1.0000,0.9964
39.899,1,0.9973,1.0000,0.9973
39.999,1,0.7480,0.0000,0.7480
40.099,0,0.4390,0.0000,0.5610
40.199,0,0.4044,0.6996,0.5956
40.299,1,0.6216,0.6996,0.6216
40.399,1,0.6411,0.6996,0.6411
40.499,1,0.6558,0.6996,0.6558
40.599,1,0.7415,0.9986,0.7415
40.699,1,0.8058,0.9986,0.8058
40.799,1,0.8540,0.9986,0.8540
40.899,1,0.8901,0.9986,0.8901
40.999,1,0.9173,0.9986,0.9173
41.099,1,0.9376,0.9986,0.9376
41.199,1,0.9529,0.9986,0.9529
41.298,1,0.9643,0.9986,0.9643
41.398,1,0.9729,0.9986,0.9729
41.497,1,0.9793,0.9986,0.9793
41.598,1,0.9842,0.9986,0.9842
41.698,1,0.9130,0.6996,0.9130
41.798,1,0.8597,0.6996,0.8597
41.898,1,0.8197,0.6996,0.8197
41.998,1,0.6147,0.0000,0.6147
42.097,1,0.7111,1.0000,0.7111
42.198,1,0.6678,0.5380,0.6678
42.298,1,0.6353,0.5380,0.6353
42.398,1,0.6110,0.5380,0.6110
42.498,1,0.6770,0.8748,0.6770
42.598,1,0.6422,0.5380,0.6422
42.698,1,0.7242,0.9702,0.7242
42.798,1,0.7857,0.9702,0.7857
42.898,1,0.8319,0.9702,0.8319
42.998,1,0.8736,0.9986,0.8736
43.098,1,0.9048,0.9986,0.9048
43.198,1,0.9283,0.9986,0.9283
43.297,1,0.9459,0.9986,0.9459
43.398,1,0.9591,0.9986,0.9591
43.498,1,0.9690,0.9986,0.9690
43.598,1,0.9764,0.9986,0.9764
43.698,1,0.9819,0.9986,0.9819
43.798,1,0.9861,0.9986,0.9861
43.898,1,0.9892,0.9986,0.9892
43.998,1,0.9916,0.9986,0.9916
44.098,1,0.9934,0.9986,0.9934
44.198,1,0.9947,0.9986,0.9947
44.298,1,0.9957,0.9986,0.9957
44.398,1,0.9964,0.9986,0.9964
44.498,1,0.9970,0.9986,0.9970
44.598,1,0.9974,0.9986,0.9974
44.698,1,0.9977,0.9986,0.9977
44.797,1,0.9979,0.9986,0.9979
44.898,1,0.9981,0.9986,0.9981
44.998,1,0.9982,0.9986,0.9982
45.098,1,0.9983,0.9986,0.9983
45.198,1,0.9984,0.9986,0.9984
45.298,1,0.9985,0.9986,0.9985
45.398,1,0.9985,0.9986,0.9985
45.498,1,0.9985,0.9986,0.9985
45.598,1,0.9986,0.9986,0.9986
45.698,1,0.9986,0.9986,0.9986
45.798,1,0.9986,0.9986,0.9986
45.898,1,0.9986,0.9986,0.9986
45.998,1,0.9986,0.9986,0.9986
46.097,1,0.9986,0.9986,0.9986
46.198,1,0.9986,0.9986,0.9986
46.297,1,0.9986,0.9986,0.9986
46.397,1,0.9986,0.9986,0.9986
46.498,1,0.9915,0.9702,0.9915
46.598,1,0.7436,0.0000,0.7436
46.698,0,0.4423,0.0000,0.5577
46.798,0,0.5817,0.0000,0.4183
46.898,0,0.6863,0.0000,0.3137
46.998,0,0.7647,0.0000,0.2353
47.098,0,0.5810,0.9702,0.4190
47.198,0,0.6857,0.0000,0.3143
47.298,0,0.7643,0.0000,0.2357
47.398,0,0.5736,0.9986,0.4264
47.498,0,0.4305,0.9986,0.5695
47.598,1,0.6768,0.9986,0.6768
47.698,1,0.7572,0.9986,0.7572
47.798,1,0.8176,0.9986,0.8176
47.898,1,0.8629,0.9986,0.8629
47.998,1,0.8968,0.9986,0.8968
48.098,1,0.9223,0.9986,0.9223
48.198,1,0.9414,0.9986,0.9414
48.298,1,0.9557,0.9986,0.9557
48.398,1,0.9664,0.9986,0.9664
48.498,1,0.9745,0.9986,0.9745
48.598,1,0.8474,0.4662,0.8474
48.698,1,0.8781,0.9702,0.8781
48.798,1,0.9086,1.0000,0.9086
48.898,1,0.9314,1.0000,0.9314
48.998,1,0.9486,1.0000,0.9486
49.098,1,0.9614,1.0000,0.9614
49.198,1,0.7211,0.0000,0.7211
49.298,0,0.4592,0.0000,0.5408
49.398,0,0.5927,0.0070,0.4073
49.498,0,0.6928,0.0070,0.3072
49.598,0,0.7678,0.0070,0.2322
49.698,0,0.8241,0.0070,0.1759
49.798,0,0.8664,0.0070,0.1336
49.898,0,0.8980,0.0070,0.1020
49.998,0,0.9218,0.0070,0.0782
50.098,0,0.9396,0.0070,0.0604
50.197,0,0.9530,0.0070,0.0470
50.297,0,0.9647,0.0000,0.0353
50.397,0,0.9735,0.0000,0.0265
50.497,0,0.7302,1.0000,0.2698
50.597,0,0.5551,0.9702,0.4449
50.697,0,0.4237,0.9702,0.5763
50.796,1,0.6819,0.9986,0.6819
50.896,1,0.7611,0.9986,0.7611
50.997,1,0.8204,0.9986,0.8204
51.096,1,0.8650,0.9986,0.8650
51.197,1,0.8913,0.9702,0.8913
51.297,1,0.6685,0.0000,0.6685
51.397,0,0.4986,0.0000,0.5014
51.497,0,0.6240,0.0000,0.3760
51.597,0,0.7180,0.0000,0.2820
51.697,0,0.7885,0.0000,0.2115
51.797,0,0.5914,1.0000,0.4086
51.897,0,0.4435,1.0000,0.5565
51.997,1,0.6599,0.9702,0.6599
52.097,1,0.7446,0.9986,0.7446
52.197,1,0.8081,0.9986,0.8081
52.297,1,0.8557,0.9986,0.8557
52.397,1,0.8915,0.9986,0.8915
52.497,1,0.9183,0.9986,0.9183
52.597,1,0.9384,0.9986,0.9384
52.697,1,0.9534,0.9986,0.9534
52.797,1,0.9647,0.9986,0.9647
52.897,1,0.9732,0.9986,0.9732
52.997,1,0.9796,0.9986,0.9796
53.097,1,0.9843,0.9986,0.9843
53.197,1,0.9879,0.9986,0.9879
53.297,1,0.9906,0.9986,0.9906
53.397,1,0.9926,0.9986,0.9926
53.497,1,0.9941,0.9986,0.9941
53.597,1,0.9952,0.9986,0.9952
53.697,1,0.9961,0.9986,0.9961
53.797,1,0.9967,0.9986,0.9967
53.897,1,0.9972,0.9986,0.9972
53.997,1,0.9976,0.9986,0.9976
54.097,1,0.9978,0.9986,0.9978
54.197,1,0.9980,0.9986,0.9980
54.297,1,0.9982,0.9986,0.9982
54.397,1,0.9983,0.9986,0.9983
54.497,1,0.9984,0.9986,0.9984
54.597,1,0.9984,0.9986,0.9984
54.697,1,0.9985,0.9986,0.9985
54.797,1,0.9985,0.9986,0.9985
54.897,1,0.9986,0.9986,0.9986
54.997,1,0.9986,0.9986,0.9986
55.097,1,0.9986,0.9986,0.9986
55.197,1,0.9986,0.9986,0.9986
55.296,1,0.9986,0.9986,0.9986
55.397,1,0.9986,0.9986,0.9986
55.498,1,0.9986,0.9986,0.9986
55.596,1,0.9986,0.9986,0.9986
55.697,1,0.9986,0.9986,0.9986
55.797,1,0.9986,0.9986,0.9986
55.897,1,0.9986,0.9986,0.9986
55.997,1,0.9986,0.9986,0.9986
56.097,1,0.9986,0.9986,0.9986
56.197,1,0.9986,0.9986,0.9986
56.297,1,0.9986,0.9986,0.9986
56.397,1,0.9986,0.9986,0.9986
56.497,1,0.9915,0.9702,0.9915
56.597,1,0.9862,0.9702,0.9862
56.697,1,0.9897,1.0000,0.9897
56.797,1,0.9922,1.0000,0.9922
56.897,1,0.9942,1.0000,0.9942
56.997,1,0.9956,1.0000,0.9956
57.097,1,0.7467,0.0000,0.7467
57.197,0,0.4400,0.0000,0.5600
57.297,1,0.6697,0.9986,0.6697
57.397,1,0.7519,0.9986,0.7519
57.497,1,0.8136,0.9986,0.8136
57.597,1,0.8599,0.9986,0.8599
57.697,1,0.8946,0.9986,0.8946
57.797,1,0.9206,0.9986,0.9206
57.897,1,0.9401,0.9986,0.9401
57.997,1,0.9547,0.9986,0.9547
58.097,1,0.9657,0.9986,0.9657
58.197,1,0.9739,0.9986,0.9739
58.297,1,0.9801,0.9986,0.9801
58.397,1,0.9847,0.9986,0.9847
58.497,1,0.9882,0.9986,0.9882
58.597,1,0.9908,0.9986,0.9908
58.697,1,0.9928,0.9986,0.9928
58.797,1,0.9942,0.9986,0.9942
58.897,1,0.9953,0.9986,0.9953
58.997,1,0.9962,0.9986,0.9962
59.097,1,0.9968,0.9986,0.9968
59.196,1,0.9865,0.9556,0.9865
59.296,1,0.9788,0.9556,0.9788
59.396,1,0.8983,0.6567,0.8983
59.496,1,0.8379,0.6567,0.8379
59.596,1,0.7945,0.6644,0.7945
59.696,1,0.7620,0.6644,0.7620
59.796,1,0.7376,0.6644,0.7376
59.896,1,0.7193,0.6644,0.7193
59.997,1,0.7036,0.6567,0.7036
60.095,1,0.6938,0.6644,0.6938
60.196,1,0.7593,0.9556,0.7593
60.296,1,0.8084,0.9556,0.8084
60.396,1,0.8559,0.9986,0.8559
60.496,1,0.8916,0.9986,0.8916
60.597,1,0.9184,0.9986,0.9184
60.696,1,0.9313,0.9702,0.9313
60.796,1,0.9411,0.9702,0.9411
60.896,1,0.9484,0.9702,0.9484
60.997,1,0.9538,0.9702,0.9538
61.096,1,0.7154,0.0000,0.7154
61.196,1,0.7862,0.9986,0.7862
61.296,1,0.8393,0.9986,0.8393
61.397,1,0.8791,0.9986,0.8791
61.496,1,0.9090,0.9986,0.9090
61.596,1,0.9314,0.9986,0.9314
61.696,1,0.9482,0.9986,0.9482
61.796,1,0.9608,0.9986,0.9608
61.896,1,0.9703,0.9986,0.9703
61.996,1,0.9774,0.9986,0.9774
62.096,1,0.9827,0.9986,0.9827
62.196,1,0.9867,0.9986,0.9867
62.296,1,0.9897,0.9986,0.9897
62.396,1,0.9919,0.9986,0.9919
62.496,1,0.9936,0.9986,0.9936
62.597,1,0.9948,0.9986,0.9948
62.696,1,0.9958,0.9986,0.9958
62.796,1,0.9965,0.9986,0.9965
62.896,1,0.9970,0.9986,0.9970
62.996,1,0.9974,0.9986,0.9974
63.096,1,0.9977,0.9986,0.9977
63.196,1,0.9232,0.6996,0.9232
63.296,1,0.8673,0.6996,0.8673
63.396,1,0.8254,0.6996,0.8254
63.496,1,0.7356,0.4662,0.7356
63.596,1,0.6682,0.4662,0.6682
63.696,1,0.7512,1.0000,0.7512
63.796,1,0.6979,0.5380,0.6979
63.896,1,0.6579,0.5380,0.6579
63.996,1,0.7434,1.0000,0.7434
64.096,1,0.8076,1.0000,0.8076
64.196,1,0.8557,1.0000,0.8557
64.296,1,0.8918,1.0000,0.8918
64.396,1,0.9188,1.0000,0.9188
64.496,1,0.9391,1.0000,0.9391
64.596,1,0.9543,1.0000,0.9543
64.696,1,0.9658,1.0000,0.9658
64.796,1,0.9743,1.0000,0.9743
64.895,1,0.9807,1.0000,0.9807
64.996,1,0.9856,1.0000,0.9856
65.097,1,0.9817,0.9702,0.9817
65.196,1,0.9860,0.9986,0.9860
65.297,1,0.9891,0.9986,0.9891
65.396,1,0.9915,0.9986,0.9915
65.497,1,0.9933,0.9986,0.9933
65.597,1,0.9946,0.9986,0.9946
65.697,1,0.9956,0.9986,0.9956
65.796,1,0.9964,0.9986,0.9964
65.896,1,0.9969,0.9986,0.9969
65.995,1,0.9974,0.9986,0.9974
66.096,1,0.9977,0.9986,0.9977
66.196,1,0.9979,0.9986,0.9979
66.296,1,0.9981,0.9986,0.9981
66.396,1,0.9982,0.9986,0.9982
66.496,1,0.9983,0.9986,0.9983
66.597,1,0.9984,0.9986,0.9984
66.696,1,0.9914,0.9702,0.9914
66.796,1,0.9861,0.9702,0.9861
66.896,1,0.9057,0.6644,0.9057
66.996,1,0.6842,0.0199,0.6842
67.096,0,0.4819,0.0199,0.5181
67.196,0,0.6097,0.0070,0.3903
