elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
10.329,0,0.4698,0.5302,0.5302
10.427,0,0.4250,0.7092,0.5750
10.526,1,0.6615,0.9212,0.6615
10.627,1,0.7439,0.9909,0.7439
10.728,1,0.8067,0.9951,0.8067
10.827,1,0.8520,0.9879,0.8520
10.927,1,0.8828,0.9754,0.8828
11.028,1,0.9071,0.9801,0.9071
11.128,1,0.9210,0.9628,0.9210
11.228,1,0.9371,0.9851,0.9371
11.326,1,0.9498,0.9881,0.9498
11.429,1,0.9615,0.9966,0.9615
11.526,1,0.9696,0.9938,0.9696
11.627,1,0.9751,0.9918,0.9751
11.732,1,0.9785,0.9886,0.9785
11.828,1,0.9627,0.9153,0.9627
11.929,1,0.9579,0.9435,0.9579
12.027,1,0.9660,0.9904,0.9660
12.128,1,0.9693,0.9790,0.9693
12.227,1,0.9749,0.9919,0.9749
12.328,1,0.9795,0.9932,0.9795
12.429,1,0.9814,0.9870,0.9814
12.528,1,0.9836,0.9904,0.9836
12.626,1,0.9853,0.9905,0.9853
12.728,1,0.9868,0.9912,0.9868
12.827,1,0.9889,0.9954,0.9889
12.927,1,0.9909,0.9970,0.9909
13.025,1,0.9917,0.9940,0.9917
13.127,1,0.9891,0.9811,0.9891
13.227,1,0.9802,0.9535,0.9802
13.327,1,0.9632,0.9123,0.9632
13.427,1,0.9641,0.9669,0.9641
13.529,1,0.9675,0.9778,0.9675
13.628,1,0.9703,0.9785,0.9703
13.729,1,0.9762,0.9941,0.9762
13.827,1,0.9803,0.9925,0.9803
13.929,1,0.9839,0.9948,0.9839
14.026,1,0.9867,0.9949,0.9867
14.128,1,0.9838,0.9752,0.9838
14.228,1,0.9870,0.9968,0.9870
14.325,1,0.9876,0.9893,0.9876
14.428,1,0.9869,0.9850,0.9869
14.526,1,0.9843,0.9763,0.9843
14.626,1,0.9787,0.9619,0.9787
14.728,1,0.9808,0.9872,0.9808
14.829,1,0.9778,0.9686,0.9778
14.928,1,0.9755,0.9688,0.9755
15.052,1,0.9759,0.9771,0.9759
15.125,1,0.9790,0.9883,0.9790
15.227,1,0.9806,0.9855,0.9806
15.328,1,0.9832,0.9908,0.9832
15.427,1,0.9853,0.9918,0.9853
15.527,1,0.9880,0.9961,0.9880
15.627,1,0.9883,0.9891,0.9883
15.730,1,0.9884,0.9889,0.9884
15.828,1,0.9864,0.9801,0.9864
15.927,1,0.9835,0.9750,0.9835
16.029,1,0.9829,0.9810,0.9829
16.128,1,0.9833,0.9847,0.9833
16.229,1,0.9819,0.9775,0.9819
16.328,1,0.9812,0.9792,0.9812
16.427,1,0.9794,0.9740,0.9794
16.528,1,0.9692,0.9386,0.9692
16.627,1,0.9604,0.9340,0.9604
16.726,1,0.9347,0.8575,0.9347
16.827,1,0.9186,0.8703,0.9186
16.927,1,0.9179,0.9158,0.9179
17.026,1,0.9151,0.9065,0.9151
17.127,1,0.9102,0.8958,0.9102
17.227,1,0.9093,0.9064,0.9093
17.326,1,0.9123,0.9213,0.9123
17.427,1,0.9176,0.9334,0.9176
17.527,1,0.9295,0.9653,0.9295
17.628,1,0.9409,0.9751,0.9409
17.727,1,0.9544,0.9950,0.9544
17.861,1,0.9608,0.9798,0.9608
17.926,1,0.9681,0.9901,0.9681
18.030,1,0.9741,0.9922,0.9741
18.128,1,0.9794,0.9954,0.9794
18.227,1,0.9809,0.9853,0.9809
18.329,1,0.9850,0.9973,0.9850
18.430,1,0.9851,0.9853,0.9851
18.525,1,0.9881,0.9971,0.9881
18.625,1,0.9903,0.9971,0.9903
18.728,1,0.9873,0.9783,0.9873
18.827,1,0.9884,0.9917,0.9884
18.927,1,0.9795,0.9529,0.9795
19.026,1,0.9697,0.9400,0.9697
19.127,1,0.9582,0.9240,0.9582
19.226,1,0.9465,0.9114,0.9465
19.327,1,0.9446,0.9387,0.9446
19.427,1,0.9432,0.9393,0.9432
19.531,1,0.9362,0.9151,0.9362
19.627,1,0.9319,0.9188,0.9319
19.731,1,0.9335,0.9385,0.9335
19.830,1,0.9261,0.9038,0.9261
19.927,1,0.9026,0.8323,0.9026
20.027,1,0.8676,0.7625,0.8676
20.127,1,0.8092,0.6339,0.8092
20.233,1,0.7464,0.5580,0.7464
20.326,1,0.6722,0.4495,0.6722
20.428,0,0.4076,0.3531,0.5924
20.526,0,0.4940,0.2467,0.5060
20.627,0,0.5437,0.3072,0.4563
20.729,0,0.5624,0.3815,0.4376
20.828,0,0.5148,0.6279,0.4852
20.949,0,0.4802,0.6238,0.5198
21.025,0,0.4044,0.8228,0.5956
21.130,1,0.6814,0.9387,0.6814
21.226,1,0.7537,0.9707,0.7537
21.327,1,0.8105,0.9810,0.8105
21.427,1,0.8539,0.9839,0.8539
21.527,1,0.8804,0.9599,0.8804
21.627,1,0.9016,0.9655,0.9016
