elapsed_s,prediction,confidence
1.003,rear_right,1.0000
1.102,rear_right,1.0000
1.202,rear_right,1.0000
1.302,rear_right,1.0000
1.402,rear_right,1.0000
1.501,rear_right,1.0000
1.602,rear_right,1.0000
1.702,rear_right,1.0000
1.802,rear_right,1.0000
1.902,rear_right,1.0000
2.002,rear_right,1.0000
2.102,rear_right,1.0000
2.202,rear_right,1.0000
2.302,rear_right,1.0000
2.402,rear_right,1.0000
2.502,rear_right,1.0000
2.602,rear_right,1.0000
2.701,rear_right,1.0000
2.802,rear_right,1.0000
2.902,rear_right,1.0000
3.002,rear_right,1.0000
3.102,rear_right,1.0000
3.202,rear_right,1.0000
3.302,rear_right,1.0000
3.402,rear_right,1.0000
3.502,rear_right,1.0000
3.602,rear_right,1.0000
3.703,rear_right,1.0000
3.802,rear_right,1.0000
3.902,rear_right,1.0000
4.002,rear_right,1.0000
4.102,rear_right,1.0000
4.202,rear_right,1.0000
4.302,rear_right,1.0000
4.402,rear_right,1.0000
4.502,rear_right,1.0000
4.602,rear_right,1.0000
4.702,rear_right,1.0000
4.803,rear_right,1.0000
4.903,rear_right,1.0000
5.002,rear_right,1.0000
5.103,rear_right,1.0000
5.203,rear_right,1.0000
5.302,rear_right,1.0000
5.402,rear_right,1.0000
5.502,rear_right,1.0000
5.602,rear_right,1.0000
5.702,rear_right,1.0000
5.803,rear_right,1.0000
5.902,rear_right,1.0000
6.003,rear_right,1.0000
6.103,rear_right,1.0000
6.202,rear_right,1.0000
6.302,rear_right,1.0000
6.402,rear_right,1.0000
6.503,rear_right,1.0000
6.602,rear_right,1.0000
6.703,rear_right,1.0000
6.802,rear_right,1.0000
6.902,rear_right,1.0000
7.002,rear_right,1.0000
7.097,rear_right,1.0000
7.201,rear_right,1.0000
7.301,rear_right,1.0000
7.401,rear_right,1.0000
7.501,rear_right,1.0000
7.602,rear_right,1.0000
7.701,rear_right,1.0000
7.801,front_left,1.0000
7.901,front_left,1.0000
8.002,front_left,1.0000
8.102,front_left,1.0000
8.199,front_left,1.0000
8.300,front_left,1.0000
8.399,front_left,1.0000
8.501,front_left,1.0000
8.601,front_left,1.0000
8.701,front_left,1.0000
8.802,front_left,1.0000
8.899,front_left,1.0000
9.001,front_left,1.0000
9.100,front_left,1.0000
9.201,front_left,1.0000
9.302,front_left,1.0000
9.401,front_left,1.0000
9.502,front_left,1.0000
9.601,front_left,1.0000
9.702,front_left,1.0000
9.801,front_left,1.0000
9.902,front_left,1.0000
9.996,front_left,1.0000
10.094,front_left,1.0000
10.202,front_left,1.0000
10.302,rear_right,1.0000
10.402,rear_right,1.0000
10.501,rear_right,1.0000
10.602,rear_right,1.0000
10.700,rear_right,1.0000
10.804,rear_right,1.0000
10.899,rear_right,1.0000
11.002,rear_right,1.0000
11.099,rear_right,1.0000
11.204,rear_right,1.0000
11.300,rear_right,1.0000
11.402,front_left,1.0000
11.499,front_left,1.0000
11.602,front_left,1.0000
11.701,front_left,1.0000
11.802,front_left,1.0000
11.900,front_left,1.0000
12.002,front_left,1.0000
12.100,front_left,1.0000
12.202,front_left,1.0000
12.295,front_left,1.0000
12.402,front_left,1.0000
12.501,front_left,1.0000
12.602,front_left,1.0000
12.701,front_left,1.0000
12.802,front_left,1.0000
12.905,front_left,1.0000
12.997,front_left,1.0000
13.094,front_left,1.0000
13.201,front_left,1.0000
13.302,front_left,1.0000
13.402,front_left,1.0000
13.498,front_left,1.0000
13.602,front_left,1.0000
13.703,front_left,1.0000
13.802,front_left,1.0000
13.902,front_left,1.0000
14.003,front_left,1.0000
14.098,rear_left,0.9992
14.204,rear_left,0.9992
14.294,rear_left,0.9713
14.402,rear_left,0.8731
14.502,front_right,0.5216
14.602,front_right,0.5216
14.702,rear_left,1.0000
14.802,rear_left,1.0000
14.902,normal,1.0000
