elapsed_s,prediction,confidence
22.762,0,0.9696
22.851,0,0.9065
22.961,0,0.7883
23.061,0,0.7595
23.161,0,0.6920
23.261,0,0.6467
23.362,0,0.6496
23.450,0,0.5971
23.561,0,0.6322
23.661,0,0.7062
23.761,0,0.7431
23.861,0,0.7804
23.962,0,0.6041
24.051,0,0.5689
24.162,0,0.6198
24.261,0,0.6335
24.352,0,0.5962
24.462,0,0.5376
24.551,0,0.6081
24.651,0,0.5917
24.762,0,0.6429
24.862,0,0.6387
24.961,0,0.5762
25.061,1,0.5070
25.161,1,0.5129
25.251,1,0.5278
25.362,0,0.5881
25.452,0,0.6982
25.562,0,0.7314
25.661,0,0.6438
25.761,0,0.5739
25.861,1,0.5307
25.962,1,0.5526
26.062,1,0.5698
26.162,1,0.5881
26.261,1,0.6238
26.362,1,0.5815
26.464,1,0.5901
26.560,0,0.5611
26.660,1,0.5036
26.762,1,0.6091
26.862,1,0.7449
26.951,1,0.7965
27.061,1,1.0000
27.161,1,1.0000
27.261,1,1.0000
27.352,1,1.0000
27.461,1,0.7991
27.562,1,0.6890
27.661,1,0.5208
27.762,0,0.6964
27.861,0,0.6940
27.962,0,0.6411
28.051,0,0.5889
28.162,1,0.5040
28.256,1,0.5558
28.361,1,0.6144
28.462,1,0.5818
28.552,1,0.5765
28.661,1,0.5446
28.762,1,0.5493
28.862,1,0.5572
28.951,1,0.5602
29.061,1,0.5542
29.161,1,0.5521
29.262,1,0.5985
29.362,1,0.5779
29.462,1,0.5581
29.561,1,0.5772
29.663,1,0.5973
29.752,1,0.5880
29.862,1,0.5614
29.961,1,0.5539
30.062,1,0.5739
30.161,1,0.5475
