elapsed_s,prediction,confidence
1.013,rear_left,1.0000
1.112,rear_left,1.0000
1.211,rear_left,1.0000
1.311,rear_left,1.0000
1.412,rear_left,1.0000
1.512,rear_left,1.0000
1.611,rear_left,1.0000
1.712,rear_left,1.0000
1.812,rear_left,1.0000
1.911,rear_left,1.0000
2.012,rear_left,1.0000
2.112,rear_left,1.0000
2.212,rear_left,1.0000
2.312,front_right,1.0000
2.412,front_right,1.0000
2.512,front_right,1.0000
2.612,front_right,1.0000
2.712,front_right,1.0000
2.811,front_right,1.0000
2.911,front_right,1.0000
3.011,front_right,1.0000
3.112,front_right,1.0000
3.211,front_right,1.0000
3.316,normal,1.0000
3.404,front_right,1.0000
3.512,front_right,1.0000
3.612,front_right,1.0000
3.712,front_right,1.0000
3.812,front_right,1.0000
3.912,front_right,1.0000
4.012,front_right,1.0000
4.112,front_right,1.0000
4.212,front_right,1.0000
4.312,front_right,1.0000
4.411,front_right,1.0000
4.512,front_right,1.0000
4.612,front_right,0.8840
4.711,normal,1.0000
4.812,normal,1.0000
4.912,normal,1.0000
5.012,normal,1.0000
5.112,normal,1.0000
5.211,normal,1.0000
5.312,normal,1.0000
5.412,normal,1.0000
5.512,normal,1.0000
5.612,normal,1.0000
5.712,normal,1.0000
5.812,normal,1.0000
5.912,normal,1.0000
6.012,normal,1.0000
6.112,normal,1.0000
6.212,normal,1.0000
6.312,normal,1.0000
6.412,normal,1.0000
6.511,normal,1.0000
6.612,normal,1.0000
6.712,normal,1.0000
6.811,normal,1.0000
6.912,front_right,1.0000
7.013,front_right,1.0000
7.104,front_right,1.0000
7.213,front_right,1.0000
7.312,normal,1.0000
7.413,normal,1.0000
7.510,normal,1.0000
7.612,normal,1.0000
7.711,normal,1.0000
7.812,normal,1.0000
7.911,normal,1.0000
8.011,normal,1.0000
8.111,normal,1.0000
8.212,normal,1.0000
8.311,normal,1.0000
8.412,normal,1.0000
8.511,front_right,0.8840
8.612,front_right,0.8840
8.710,front_right,1.0000
8.812,front_right,1.0000
8.911,normal,1.0000
9.013,normal,1.0000
9.110,normal,1.0000
9.212,normal,1.0000
9.310,normal,1.0000
9.411,normal,1.0000
9.511,normal,1.0000
9.611,normal,1.0000
9.711,normal,1.0000
9.812,normal,1.0000
9.911,normal,1.0000
10.012,normal,1.0000
10.112,normal,1.0000
10.212,normal,1.0000
10.311,normal,1.0000
10.414,normal,1.0000
10.511,normal,1.0000
10.613,normal,1.0000
10.711,normal,1.0000
10.811,normal,1.0000
10.910,normal,1.0000
11.011,normal,1.0000
11.112,normal,1.0000
11.213,normal,1.0000
11.312,normal,1.0000
11.412,normal,1.0000
11.511,normal,1.0000
11.612,front_right,1.0000
11.712,front_right,1.0000
11.812,front_right,1.0000
11.911,front_right,1.0000
12.012,front_right,1.0000
12.110,front_right,1.0000
12.212,front_right,1.0000
12.310,normal,1.0000
12.412,normal,1.0000
12.510,normal,1.0000
12.613,normal,1.0000
12.711,front_right,1.0000
12.812,front_right,1.0000
12.911,front_right,1.0000
13.012,front_right,1.0000
13.112,front_right,1.0000
13.211,front_right,1.0000
13.312,front_right,1.0000
13.411,front_right,1.0000
13.511,rear_left,1.0000
13.612,rear_left,1.0000
13.712,rear_left,1.0000
13.812,rear_left,1.0000
13.912,rear_left,1.0000
14.012,rear_left,1.0000
14.112,rear_left,1.0000
14.213,rear_left,1.0000
14.312,rear_left,1.0000
14.412,front_right,1.0000
14.516,front_right,1.0000
14.604,front_right,1.0000
14.712,front_right,1.0000
14.812,front_right,1.0000
14.903,front_right,1.0000
15.012,front_right,1.0000
15.111,front_right,1.0000
15.212,front_right,1.0000
15.311,front_right,1.0000
15.412,front_right,1.0000
15.511,front_right,1.0000
15.612,front_right,1.0000
15.712,front_right,0.8840
15.812,front_right,1.0000
15.912,front_right,1.0000
16.012,front_right,1.0000
16.112,front_right,1.0000
16.212,front_right,1.0000
16.307,front_right,1.0000
16.412,front_right,1.0000
16.511,rear_left,1.0000
16.611,rear_left,1.0000
16.710,rear_left,1.0000
16.811,rear_left,1.0000
16.911,rear_left,1.0000
17.011,rear_left,1.0000
17.110,rear_left,1.0000
17.211,rear_left,1.0000
17.311,rear_left,1.0000
17.411,rear_left,1.0000
17.511,rear_left,1.0000
17.611,rear_left,1.0000
17.711,rear_left,1.0000
17.811,rear_left,1.0000
17.909,rear_left,1.0000
18.011,rear_left,1.0000
18.111,rear_left,1.0000
18.211,rear_left,1.0000
18.303,rear_left,1.0000
18.412,front_right,1.0000
18.505,front_right,1.0000
18.611,rear_left,1.0000
18.711,rear_left,1.0000
18.811,rear_left,1.0000
18.911,rear_left,1.0000
19.011,rear_left,1.0000
19.111,rear_left,1.0000
19.211,rear_left,1.0000
19.309,front_right,0.5924
19.411,front_right,0.5924
19.511,rear_left,1.0000
19.611,rear_left,1.0000
19.711,rear_left,1.0000
19.811,rear_left,1.0000
19.911,rear_left,1.0000
20.011,rear_left,1.0000
20.110,rear_left,1.0000
20.212,rear_left,1.0000
20.303,rear_left,1.0000
20.410,rear_left,1.0000
20.511,rear_left,1.0000
20.611,rear_left,1.0000
20.711,rear_left,1.0000
20.811,front_right,1.0000
20.910,front_right,1.0000
21.011,front_right,1.0000
21.111,front_right,1.0000
21.211,front_right,1.0000
21.311,front_right,1.0000
21.411,front_right,1.0000
21.511,front_right,1.0000
21.611,front_right,1.0000
21.711,rear_left,1.0000
21.812,rear_left,1.0000
21.911,rear_left,1.0000
22.012,rear_left,1.0000
22.111,rear_left,1.0000
22.210,rear_left,1.0000
22.311,rear_left,1.0000
22.411,rear_left,1.0000
22.511,rear_left,1.0000
22.612,rear_left,1.0000
22.711,rear_left,1.0000
22.811,rear_left,1.0000
22.911,front_right,0.5924
23.012,front_right,0.5924
23.111,front_right,0.5924
23.211,front_right,0.5924
23.312,front_right,0.5924
23.412,rear_left,1.0000
23.511,rear_left,1.0000
23.611,rear_left,1.0000
23.711,rear_left,1.0000
23.811,rear_left,1.0000
23.911,rear_left,1.0000
24.012,rear_left,1.0000
24.111,rear_left,1.0000
24.212,front_right,1.0000
24.311,front_right,1.0000
24.411,front_right,1.0000
24.511,front_right,1.0000
24.611,front_right,1.0000
24.711,front_right,1.0000
24.810,front_right,1.0000
24.912,front_right,1.0000
25.011,front_right,1.0000
25.111,front_right,1.0000
25.211,front_right,1.0000
25.312,front_right,1.0000
25.412,front_right,1.0000
25.511,front_right,1.0000
25.618,front_right,1.0000
25.703,front_right,1.0000
25.811,front_right,1.0000
25.910,front_right,1.0000
26.011,front_right,1.0000
26.111,front_right,1.0000
26.210,front_right,1.0000
26.311,front_right,1.0000
26.410,front_right,1.0000
26.511,front_right,1.0000
26.611,front_right,1.0000
26.711,front_right,1.0000
26.811,front_right,1.0000
26.911,front_right,1.0000
27.011,front_right,1.0000
27.110,front_right,1.0000
27.210,front_right,1.0000
27.310,front_right,1.0000
27.410,front_right,1.0000
27.511,front_right,1.0000
27.611,front_right,1.0000
27.711,front_right,1.0000
27.810,front_right,1.0000
27.911,front_right,1.0000
28.011,front_right,1.0000
28.111,front_right,0.8840
28.211,front_right,1.0000
28.311,front_right,1.0000
28.410,front_right,1.0000
28.511,front_right,1.0000
28.611,front_right,1.0000
28.711,front_right,1.0000
28.810,front_right,1.0000
28.911,front_right,1.0000
29.009,normal,1.0000
29.111,normal,1.0000
29.211,normal,1.0000
29.311,normal,1.0000
29.411,normal,1.0000
29.511,front_right,0.8840
29.611,normal,1.0000
29.711,normal,1.0000
29.811,normal,1.0000
29.911,normal,1.0000
30.011,normal,1.0000
30.111,normal,1.0000
30.210,normal,1.0000
30.311,normal,1.0000
30.419,normal,1.0000
30.518,front_right,1.0000
30.609,normal,1.0000
30.711,normal,1.0000
30.810,normal,1.0000
30.910,normal,1.0000
31.011,normal,1.0000
31.111,front_right,1.0000
31.211,front_right,1.0000
31.311,front_right,1.0000
31.410,front_right,1.0000
31.511,front_right,1.0000
31.610,front_right,1.0000
31.712,front_right,1.0000
31.811,front_right,1.0000
31.911,front_right,1.0000
32.011,front_right,1.0000
32.111,normal,1.0000
32.211,normal,1.0000
32.311,normal,1.0000
32.411,normal,1.0000
32.510,front_right,1.0000
32.611,normal,1.0000
32.711,front_right,1.0000
32.811,normal,1.0000
32.911,normal,1.0000
33.011,normal,1.0000
33.111,normal,1.0000
33.211,normal,1.0000
33.312,normal,1.0000
33.411,normal,1.0000
33.512,normal,1.0000
33.611,normal,1.0000
33.711,normal,1.0000
33.812,normal,1.0000
33.911,normal,1.0000
34.012,normal,1.0000
34.111,normal,1.0000
34.211,normal,1.0000
34.311,front_right,0.8840
34.412,front_right,1.0000
34.510,front_right,1.0000
34.610,front_right,1.0000
34.711,front_right,1.0000
34.809,front_right,1.0000
34.911,rear_left,1.0000
35.011,rear_left,1.0000
35.111,rear_left,1.0000
35.213,rear_left,1.0000
35.303,rear_left,1.0000
35.411,rear_left,1.0000
35.510,front_right,0.5924
35.611,front_right,1.0000
35.711,front_right,1.0000
35.811,front_right,1.0000
35.911,normal,1.0000
36.012,front_right,0.8840
36.110,front_right,0.8840
36.213,front_right,1.0000
36.310,front_right,1.0000
36.411,front_right,1.0000
36.510,front_right,1.0000
36.611,front_right,1.0000
36.711,front_right,1.0000
36.811,front_right,1.0000
36.910,front_right,1.0000
37.012,front_right,1.0000
37.110,front_right,1.0000
37.211,front_right,1.0000
37.309,front_right,1.0000
37.411,front_right,1.0000
37.508,rear_left,1.0000
37.612,rear_left,1.0000
37.709,rear_left,1.0000
37.811,rear_left,1.0000
37.908,front_right,1.0000
38.010,front_right,1.0000
38.108,front_right,1.0000
38.211,front_right,1.0000
38.311,front_right,1.0000
38.411,normal,1.0000
38.511,normal,1.0000
38.611,normal,1.0000
38.711,front_right,0.8840
38.811,front_right,1.0000
38.910,front_right,1.0000
39.011,front_right,1.0000
39.110,front_right,1.0000
39.211,front_right,1.0000
39.306,front_right,1.0000
39.411,front_right,1.0000
39.510,front_right,1.0000
39.611,rear_left,1.0000
39.711,rear_left,1.0000
39.812,rear_left,1.0000
39.903,rear_left,1.0000
40.011,rear_left,1.0000
40.110,rear_left,1.0000
40.211,rear_left,1.0000
40.306,rear_left,1.0000
40.411,rear_left,1.0000
40.503,rear_left,1.0000
40.611,rear_left,1.0000
40.711,rear_left,1.0000
40.811,rear_left,1.0000
40.910,rear_left,1.0000
41.012,rear_left,1.0000
41.108,rear_left,1.0000
41.211,front_right,1.0000
41.307,rear_left,1.0000
41.411,rear_left,1.0000
41.510,rear_left,1.0000
41.611,rear_left,1.0000
41.711,rear_left,1.0000
41.811,rear_left,1.0000
41.911,rear_left,1.0000
42.011,rear_left,1.0000
42.110,rear_left,1.0000
42.212,rear_left,1.0000
42.310,rear_left,1.0000
42.412,rear_left,1.0000
42.511,rear_left,1.0000
42.611,rear_left,1.0000
42.704,front_right,1.0000
42.811,front_left,1.0000
42.908,front_left,1.0000
43.006,rear_left,0.6277
43.109,rear_left,0.6277
43.211,front_left,1.0000
43.307,front_left,1.0000
43.411,front_left,1.0000
43.509,front_left,1.0000
43.610,front_left,1.0000
43.710,front_left,1.0000
43.810,rear_right,0.6841
43.909,rear_left,0.6277
44.011,rear_left,0.6277
44.110,rear_left,0.6277
44.210,rear_left,0.6277
44.310,rear_left,1.0000
44.411,rear_left,1.0000
44.511,rear_left,1.0000
44.611,front_right,0.5216
44.711,front_right,1.0000
44.811,front_right,1.0000
44.911,front_right,0.6558
45.011,front_right,0.6558
45.112,normal,1.0000
45.202,normal,1.0000
45.302,normal,1.0000
45.411,normal,1.0000
45.511,normal,1.0000
