elapsed_s,prediction,confidence
1.011,1,1.0000
1.111,1,1.0000
1.211,0,0.8956
1.311,0,0.8956
1.411,0,0.8956
1.511,0,0.8956
1.611,0,0.8956
1.711,0,0.8956
1.812,0,0.8956
1.911,0,0.8956
2.011,0,0.8956
2.111,0,0.8956
2.211,0,0.8956
2.311,0,0.8956
2.411,0,0.8956
2.511,0,0.8956
2.612,0,0.8956
2.711,0,0.8956
2.812,0,0.8956
2.911,1,0.9180
3.011,1,0.9180
3.111,1,0.9180
3.211,0,0.8786
3.311,0,0.8786
3.411,0,0.9964
3.511,0,0.9964
3.611,0,0.9964
3.711,0,0.7921
3.812,0,0.7921
3.911,0,0.7921
4.012,0,0.7921
4.111,0,0.7921
4.212,0,0.7921
4.311,1,1.0000
4.411,1,1.0000
4.512,1,1.0000
4.611,1,1.0000
4.711,1,1.0000
4.812,1,1.0000
4.911,1,1.0000
5.011,1,1.0000
5.112,1,1.0000
5.212,1,1.0000
5.311,1,1.0000
5.411,1,1.0000
5.511,1,1.0000
5.612,1,1.0000
5.711,1,1.0000
5.811,1,1.0000
5.911,1,1.0000
6.011,1,1.0000
6.111,1,1.0000
6.211,1,1.0000
6.312,1,1.0000
6.411,1,1.0000
6.511,1,1.0000
6.612,1,1.0000
6.712,1,1.0000
6.810,1,1.0000
6.910,1,1.0000
7.010,1,1.0000
7.110,1,1.0000
7.210,1,1.0000
7.310,1,1.0000
7.410,1,1.0000
7.511,1,1.0000
7.611,1,1.0000
7.710,1,1.0000
7.810,1,1.0000
7.911,1,1.0000
8.011,1,1.0000
8.110,1,1.0000
8.211,1,1.0000
8.311,1,1.0000
8.411,0,0.7921
8.510,0,0.7921
8.610,0,0.7921
8.711,0,0.7921
8.811,0,0.7921
8.911,0,0.7921
9.010,0,0.7921
9.110,0,0.7921
9.211,0,0.7921
9.311,0,0.7921
9.411,0,0.7921
9.511,0,0.7921
9.611,0,0.7921
9.711,0,0.7921
9.811,0,0.7921
9.911,1,1.0000
10.011,1,1.0000
10.111,1,1.0000
10.211,1,1.0000
10.311,1,1.0000
10.411,1,1.0000
10.511,1,1.0000
10.611,1,1.0000
10.711,1,1.0000
10.811,1,1.0000
10.911,1,1.0000
11.010,1,1.0000
11.111,1,1.0000
11.211,1,1.0000
11.311,1,1.0000
11.411,1,1.0000
11.511,1,1.0000
11.611,1,1.0000
11.711,1,1.0000
11.811,1,1.0000
11.911,1,1.0000
12.011,1,1.0000
12.111,1,1.0000
12.211,1,1.0000
12.311,1,1.0000
12.411,1,1.0000
12.511,1,1.0000
12.611,1,1.0000
12.711,1,1.0000
12.811,1,1.0000
12.911,1,1.0000
13.011,1,1.0000
13.111,1,1.0000
13.211,1,1.0000
13.311,1,1.0000
13.411,1,1.0000
13.511,1,1.0000
13.611,1,1.0000
13.710,1,1.0000
13.811,1,1.0000
13.911,1,1.0000
14.011,1,1.0000
14.111,1,1.0000
14.211,1,1.0000
14.311,1,1.0000
14.411,1,1.0000
14.511,1,1.0000
14.611,1,1.0000
14.711,1,1.0000
14.811,1,1.0000
14.911,1,1.0000
15.011,1,1.0000
15.111,1,1.0000
15.211,1,1.0000
15.311,1,1.0000
15.411,1,1.0000
15.511,1,1.0000
15.611,1,1.0000
15.711,1,1.0000
15.806,1,1.0000
15.910,1,1.0000
16.010,1,1.0000
16.110,1,1.0000
16.210,1,1.0000
16.310,1,1.0000
16.410,1,1.0000
16.510,1,1.0000
16.610,1,1.0000
16.710,1,1.0000
16.810,1,1.0000
16.910,1,1.0000
17.010,1,1.0000
17.110,1,1.0000
17.210,1,1.0000
17.310,1,1.0000
17.410,1,1.0000
17.510,1,1.0000
17.610,1,1.0000
17.710,1,1.0000
17.810,1,1.0000
17.910,1,1.0000
18.010,1,1.0000
18.110,1,1.0000
18.210,1,1.0000
18.310,1,1.0000
18.410,1,1.0000
18.509,1,1.0000
18.610,1,1.0000
18.710,1,1.0000
18.810,1,1.0000
18.910,1,1.0000
19.010,1,1.0000
19.110,1,1.0000
19.210,1,1.0000
19.310,1,1.0000
19.410,1,1.0000
19.510,1,1.0000
19.610,1,1.0000
19.710,1,1.0000
19.810,1,1.0000
19.910,1,1.0000
20.010,1,1.0000
20.110,1,1.0000
20.210,1,1.0000
20.310,1,1.0000
20.410,1,1.0000
20.510,1,1.0000
20.610,1,1.0000
20.710,1,1.0000
20.810,1,1.0000
20.910,1,1.0000
21.010,1,1.0000
21.110,1,1.0000
21.210,1,1.0000
21.310,1,1.0000
21.410,1,1.0000
21.510,1,1.0000
21.610,1,1.0000
21.710,1,1.0000
21.810,1,1.0000
21.910,1,1.0000
22.010,1,1.0000
22.110,1,1.0000
22.211,1,1.0000
22.310,1,1.0000
22.410,1,1.0000
22.511,1,1.0000
22.611,1,1.0000
22.711,1,1.0000
22.810,1,1.0000
22.910,1,1.0000
23.010,1,1.0000
23.109,1,1.0000
23.211,1,1.0000
23.310,1,1.0000
23.410,1,1.0000
23.510,1,1.0000
23.611,1,1.0000
23.710,1,1.0000
23.811,1,1.0000
23.910,1,1.0000
24.010,1,1.0000
24.110,1,1.0000
24.210,1,1.0000
24.310,1,1.0000
24.410,1,1.0000
24.510,1,1.0000
24.611,1,1.0000
24.711,1,1.0000
24.811,1,1.0000
24.910,1,1.0000
25.009,1,1.0000
25.110,1,1.0000
25.210,1,1.0000
25.310,1,1.0000
25.409,1,1.0000
25.510,1,1.0000
25.609,1,1.0000
25.709,1,1.0000
25.809,1,1.0000
25.910,1,1.0000
26.009,1,1.0000
26.110,1,1.0000
26.210,1,1.0000
26.310,1,1.0000
26.410,1,1.0000
26.510,1,1.0000
26.609,1,1.0000
26.709,1,1.0000
26.810,1,1.0000
26.910,1,1.0000
27.010,1,1.0000
27.110,1,1.0000
27.209,1,1.0000
27.310,1,1.0000
27.410,1,1.0000
27.510,1,1.0000
27.610,1,1.0000
27.712,0,0.7921
27.810,0,0.7921
27.910,0,0.8786
28.010,0,0.8786
28.109,0,0.8786
28.210,0,0.8786
28.310,1,0.9180
28.410,1,0.9180
28.510,0,0.8956
28.610,0,0.8956
28.708,0,0.8956
28.808,0,0.8956
28.910,0,0.8956
29.010,0,0.8956
29.110,0,0.8956
29.210,0,0.8956
29.310,0,0.8956
29.410,0,0.8956
29.510,0,0.8956
29.610,0,0.8956
29.710,0,0.8956
29.810,0,0.8956
29.910,0,0.8956
30.010,0,0.8956
30.110,0,0.8956
30.210,0,0.8956
30.310,0,0.8956
