elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
10.329,1,0.9432,0.9432,0.9432
10.426,1,0.9444,0.9478,0.9444
10.527,1,0.9473,0.9560,0.9473
10.627,1,0.9521,0.9667,0.9521
10.727,1,0.9532,0.9565,0.9532
10.825,1,0.9588,0.9755,0.9588
10.928,1,0.9649,0.9832,0.9649
11.028,1,0.9708,0.9885,0.9708
11.127,1,0.9698,0.9668,0.9698
11.229,1,0.9736,0.9849,0.9736
11.326,1,0.9672,0.9479,0.9672
11.427,1,0.9722,0.9872,0.9722
11.528,1,0.9724,0.9731,0.9724
11.628,1,0.9665,0.9486,0.9665
11.727,1,0.9698,0.9798,0.9698
11.828,1,0.9752,0.9915,0.9752
11.933,1,0.9788,0.9894,0.9788
12.028,1,0.9806,0.9860,0.9806
12.128,1,0.9719,0.9461,0.9719
12.228,1,0.9711,0.9684,0.9711
12.328,1,0.9676,0.9571,0.9676
12.428,1,0.9560,0.9212,0.9560
12.526,1,0.9527,0.9428,0.9527
12.628,1,0.9467,0.9288,0.9467
12.727,1,0.9483,0.9530,0.9483
12.827,1,0.9513,0.9603,0.9513
12.928,1,0.9598,0.9855,0.9598
13.028,1,0.9629,0.9721,0.9629
13.128,1,0.9618,0.9586,0.9618
13.229,1,0.9626,0.9648,0.9626
13.328,1,0.9611,0.9567,0.9611
13.429,1,0.9625,0.9669,0.9625
13.530,1,0.9657,0.9751,0.9657
13.629,1,0.9664,0.9685,0.9664
13.729,1,0.9704,0.9825,0.9704
13.829,1,0.9695,0.9668,0.9695
13.928,1,0.9691,0.9680,0.9691
14.027,1,0.9714,0.9781,0.9714
14.128,1,0.9761,0.9902,0.9761
14.229,1,0.9794,0.9894,0.9794
14.331,1,0.9801,0.9824,0.9801
14.429,1,0.9813,0.9849,0.9813
14.527,1,0.9795,0.9742,0.9795
14.630,1,0.9773,0.9706,0.9773
14.726,1,0.9667,0.9348,0.9667
14.830,1,0.9193,0.7772,0.9193
14.929,1,0.8774,0.7517,0.8774
15.027,1,0.8311,0.6922,0.8311
15.129,1,0.7648,0.5657,0.7648
15.228,1,0.6520,0.3138,0.6520
15.329,0,0.4405,0.2818,0.5595
15.430,0,0.5002,0.3210,0.4998
15.528,0,0.5498,0.3013,0.4502
15.628,0,0.5707,0.3664,0.4293
15.729,0,0.5592,0.4753,0.4408
15.827,0,0.5364,0.5322,0.4636
15.933,0,0.4717,0.7223,0.5283
16.030,1,0.6150,0.8751,0.6150
16.131,1,0.6897,0.9137,0.6897
16.228,1,0.7467,0.9178,0.7467
16.337,1,0.7869,0.9076,0.7869
16.427,1,0.8192,0.9160,0.8192
16.528,1,0.8426,0.9127,0.8426
16.629,1,0.8488,0.8677,0.8488
16.729,1,0.8552,0.8744,0.8552
16.828,1,0.8608,0.8775,0.8608
16.929,1,0.8711,0.9018,0.8711
17.029,1,0.8711,0.8714,0.8711
17.129,1,0.8796,0.9050,0.8796
17.230,1,0.8726,0.8516,0.8726
17.330,1,0.8759,0.8860,0.8759
17.428,1,0.8989,0.9679,0.8989
17.527,1,0.9185,0.9771,0.9185
17.628,1,0.9355,0.9868,0.9355
17.728,1,0.9475,0.9835,0.9475
17.828,1,0.9580,0.9894,0.9580
17.960,1,0.9611,0.9704,0.9611
18.028,1,0.9580,0.9489,0.9580
18.127,1,0.9598,0.9651,0.9598
18.229,1,0.9591,0.9571,0.9591
18.329,1,0.9612,0.9675,0.9612
18.429,1,0.9647,0.9749,0.9647
18.528,1,0.9678,0.9773,0.9678
18.628,1,0.9721,0.9850,0.9721
18.729,1,0.9774,0.9932,0.9774
18.828,1,0.9811,0.9921,0.9811
18.928,1,0.9777,0.9675,0.9777
19.028,1,0.9737,0.9618,0.9737
19.122,1,0.9773,0.9880,0.9773
19.228,1,0.9817,0.9951,0.9817
19.327,1,0.9807,0.9777,0.9807
19.429,1,0.9778,0.9689,0.9778
19.528,1,0.9695,0.9448,0.9695
19.630,1,0.9575,0.9216,0.9575
19.726,1,0.9539,0.9431,0.9539
19.829,1,0.9472,0.9271,0.9472
19.928,1,0.9370,0.9064,0.9370
20.029,1,0.9218,0.8760,0.9218
20.129,1,0.9019,0.8425,0.9019
20.229,1,0.8771,0.8025,0.8771
20.329,1,0.8603,0.8101,0.8603
20.427,1,0.8598,0.8582,0.8598
20.529,1,0.8745,0.9185,0.8745
20.628,1,0.8897,0.9354,0.8897
20.730,1,0.9018,0.9380,0.9018
20.827,1,0.9084,0.9282,0.9084
20.927,1,0.9034,0.8884,0.9034
21.028,1,0.8680,0.7617,0.8680
21.129,1,0.8453,0.7771,0.8453
21.228,1,0.8244,0.7620,0.8244
21.330,1,0.8190,0.8028,0.8190
21.427,1,0.8009,0.7463,0.8009
21.528,1,0.7747,0.6962,0.7747
21.630,1,0.7213,0.5610,0.7213
21.727,1,0.6851,0.5766,0.6851
21.828,1,0.6383,0.4977,0.6383
21.928,1,0.6099,0.5247,0.6099
22.027,0,0.4285,0.4564,0.5715
22.127,0,0.4643,0.4280,0.5357
22.227,0,0.4858,0.4498,0.5142
22.327,0,0.5260,0.3534,0.4740
22.427,0,0.5763,0.2727,0.4237
22.527,0,0.6220,0.2410,0.3780
22.641,0,0.6686,0.1917,0.3314
22.726,0,0.6868,0.2586,0.3132
22.831,0,0.6490,0.4643,0.3510
22.928,0,0.5996,0.5488,0.4004
23.028,0,0.5269,0.6910,0.4731
23.127,0,0.4481,0.7884,0.5519
23.227,0,0.4131,0.6918,0.5869
23.330,0,0.4474,0.4499,0.5526
23.427,0,0.5203,0.2609,0.4797
23.526,0,0.5916,0.1945,0.4084
23.627,0,0.6596,0.1363,0.3404
23.728,0,0.7142,0.1222,0.2858
23.828,0,0.7580,0.1105,0.2420
23.926,0,0.7831,0.1414,0.2169
24.026,0,0.7929,0.1778,0.2071
24.129,0,0.7898,0.2195,0.2102
24.226,0,0.7723,0.2801,0.2277
24.327,0,0.7187,0.4423,0.2813
24.428,0,0.6357,0.6133,0.3643
24.528,0,0.5667,0.6403,0.4333
24.627,0,0.4859,0.7566,0.5141
24.729,0,0.4133,0.8043,0.5867
24.830,1,0.6534,0.8535,0.6534
24.932,1,0.7029,0.8516,0.7029
25.027,1,0.7339,0.8267,0.7339
25.127,1,0.7533,0.8116,0.7533
25.227,1,0.7614,0.7856,0.7614
25.327,1,0.7632,0.7686,0.7632
25.427,1,0.7259,0.6141,0.7259
25.530,1,0.6771,0.5307,0.6771
25.629,1,0.6329,0.5002,0.6329
25.728,0,0.4181,0.4290,0.5819
25.828,0,0.5000,0.2544,0.5000
25.934,0,0.5956,0.1174,0.4044
26.029,0,0.6816,0.0604,0.3184
26.129,0,0.7542,0.0282,0.2458
26.231,0,0.8027,0.0517,0.1973
26.332,0,0.8461,0.0238,0.1539
26.427,0,0.8299,0.2187,0.1701
26.528,0,0.7791,0.3731,0.2209
26.629,0,0.7038,0.5222,0.2962
26.726,0,0.6262,0.6068,0.3738
26.832,0,0.5149,0.8188,0.4851
26.928,0,0.4246,0.8462,0.5754
27.028,1,0.6379,0.8254,0.6379
27.131,1,0.6899,0.8459,0.6899
27.227,1,0.7279,0.8419,0.7279
27.328,1,0.7523,0.8257,0.7523
27.432,1,0.7776,0.8535,0.7776
27.530,1,0.7947,0.8460,0.7947
27.628,1,0.8197,0.8946,0.8197
27.729,1,0.8441,0.9174,0.8441
27.831,1,0.8707,0.9503,0.8707
27.929,1,0.8934,0.9616,0.8934
28.029,1,0.9138,0.9751,0.9138
28.129,1,0.9294,0.9763,0.9294
28.226,1,0.9345,0.9495,0.9345
28.330,1,0.9459,0.9803,0.9459
28.426,1,0.9488,0.9576,0.9488
28.528,1,0.9578,0.9846,0.9578
28.627,1,0.9386,0.8810,0.9386
28.727,1,0.9330,0.9161,0.9330
28.827,1,0.9153,0.8623,0.9153
28.949,1,0.9110,0.8981,0.9110
29.026,1,0.8909,0.8304,0.8909
29.125,1,0.9022,0.9361,0.9022
29.227,1,0.9160,0.9573,0.9160
29.329,1,0.9269,0.9599,0.9269
29.430,1,0.9363,0.9644,0.9363
29.529,1,0.9487,0.9857,0.9487
29.634,1,0.9565,0.9800,0.9565
29.726,1,0.9600,0.9703,0.9600
29.826,1,0.9601,0.9604,0.9601
29.928,1,0.9627,0.9706,0.9627
30.029,1,0.9608,0.9551,0.9608
30.126,1,0.9574,0.9474,0.9574
30.227,1,0.9551,0.9479,0.9551
30.327,1,0.9538,0.9502,0.9538
30.427,1,0.9438,0.9135,0.9438
30.529,1,0.8962,0.7534,0.8962
30.627,1,0.7976,0.5018,0.7976
30.733,1,0.6720,0.2954,0.6720
30.830,0,0.4605,0.1418,0.5395
30.927,0,0.5621,0.1332,0.4379
31.027,0,0.6568,0.0591,0.3432
31.128,0,0.7384,0.0170,0.2616
31.228,0,0.7979,0.0235,0.2021
31.332,0,0.8242,0.0966,0.1758
31.428,0,0.8242,0.1759,0.1758
31.529,0,0.7368,0.5254,0.2632
31.628,0,0.5904,0.8486,0.4096
31.729,0,0.4595,0.9334,0.5405
31.830,1,0.6431,0.9509,0.6431
31.929,1,0.7156,0.9329,0.7156
32.031,1,0.7684,0.9268,0.7684
32.127,1,0.8107,0.9378,0.8107
32.226,1,0.8109,0.8114,0.8109
32.329,1,0.7700,0.6473,0.7700
32.427,1,0.6301,0.2106,0.6301
32.527,0,0.5081,0.0770,0.4919
32.628,0,0.6186,0.0502,0.3814
32.729,0,0.6756,0.1534,0.3244
32.829,0,0.6596,0.3883,0.3404
32.928,0,0.5785,0.6647,0.4215
33.027,0,0.4487,0.9407,0.5513
33.129,1,0.6540,0.9620,0.6540
33.229,1,0.7356,0.9804,0.7356
33.329,1,0.8000,0.9933,0.8000
33.428,1,0.8462,0.9849,0.8462
33.528,1,0.8830,0.9933,0.8830
33.626,1,0.9089,0.9865,0.9089
33.726,1,0.9284,0.9870,0.9284
33.826,1,0.9348,0.9538,0.9348
33.928,1,0.9484,0.9893,0.9484
34.029,1,0.9596,0.9931,0.9596
34.131,1,0.9671,0.9897,0.9671
34.231,1,0.9725,0.9888,0.9725
34.329,1,0.9739,0.9780,0.9739
34.428,1,0.9758,0.9814,0.9758
34.528,1,0.9777,0.9835,0.9777
34.631,1,0.9784,0.9805,0.9784
34.727,1,0.9766,0.9713,0.9766
34.830,1,0.9783,0.9834,0.9783
34.927,1,0.9797,0.9836,0.9797
35.027,1,0.9767,0.9677,0.9767
35.128,1,0.9762,0.9750,0.9762
35.231,1,0.9779,0.9828,0.9779
35.329,1,0.9749,0.9659,0.9749
35.426,1,0.9771,0.9838,0.9771
35.532,1,0.9763,0.9739,0.9763
35.625,1,0.9740,0.9668,0.9740
35.759,1,0.9751,0.9786,0.9751
35.826,1,0.9771,0.9831,0.9771
35.929,1,0.9796,0.9873,0.9796
36.028,1,0.9810,0.9852,0.9810
36.127,1,0.9792,0.9738,0.9792
36.229,1,0.9777,0.9730,0.9777
36.327,1,0.9783,0.9800,0.9783
36.433,1,0.9806,0.9876,0.9806
36.530,1,0.9826,0.9888,0.9826
36.629,1,0.9835,0.9861,0.9835
36.727,1,0.9848,0.9886,0.9848
36.827,1,0.9868,0.9930,0.9868
36.930,1,0.9867,0.9861,0.9867
37.027,1,0.9874,0.9897,0.9874
37.128,1,0.9853,0.9789,0.9853
37.228,1,0.9847,0.9828,0.9847
37.325,1,0.9862,0.9906,0.9862
37.427,1,0.9823,0.9708,0.9823
37.527,1,0.9817,0.9798,0.9817
37.631,1,0.9845,0.9928,0.9845
37.724,1,0.9843,0.9840,0.9843
37.829,1,0.9828,0.9781,0.9828
37.927,1,0.9832,0.9844,0.9832
38.031,1,0.9863,0.9955,0.9863
38.126,1,0.9850,0.9814,0.9850
38.226,1,0.9827,0.9758,0.9827
38.326,1,0.9676,0.9223,0.9676
38.429,1,0.8989,0.6928,0.8989
38.527,1,0.7576,0.3337,0.7576
38.630,0,0.4006,0.1248,0.5994
38.725,0,0.5369,0.0542,0.4631
38.830,0,0.6398,0.0515,0.3602
38.928,0,0.7085,0.0852,0.2915
39.028,0,0.7696,0.0474,0.2304
39.127,0,0.8244,0.0112,0.1756
39.227,0,0.8640,0.0173,0.1360
39.328,0,0.8972,0.0032,0.1028
39.427,0,0.9227,0.0006,0.0773
39.525,0,0.9400,0.0082,0.0600
39.627,0,0.9484,0.0265,0.0516
39.736,0,0.9513,0.0402,0.0487
39.840,0,0.9501,0.0535,0.0499
39.925,0,0.9504,0.0486,0.0496
40.078,0,0.9504,0.0498,0.0496
40.149,0,0.9580,0.0189,0.0420
40.225,0,0.9668,0.0069,0.0332
40.325,0,0.9714,0.0150,0.0286
40.427,0,0.9513,0.1090,0.0487
40.525,0,0.9217,0.1669,0.0783
40.624,0,0.9145,0.1070,0.0855
40.725,0,0.8943,0.1664,0.1057
40.827,0,0.8695,0.2051,0.1305
40.926,0,0.8525,0.1982,0.1475
41.029,0,0.8381,0.2053,0.1619
41.128,0,0.8233,0.2209,0.1767
41.226,0,0.8067,0.2430,0.1933
41.328,0,0.8061,0.1957,0.1939
41.427,0,0.7788,0.3033,0.2212
41.528,0,0.7113,0.4913,0.2887
41.628,0,0.6076,0.7035,0.3924
41.729,0,0.4750,0.9229,0.5250
41.828,1,0.6315,0.9510,0.6315
41.925,1,0.7213,0.9906,0.7213
42.028,1,0.7865,0.9823,0.7865
42.130,1,0.8368,0.9874,0.8368
42.225,1,0.8764,0.9953,0.8764
42.327,1,0.9019,0.9782,0.9019
42.431,1,0.9196,0.9729,0.9196
42.530,1,0.9371,0.9893,0.9371
42.629,1,0.9514,0.9946,0.9514
42.726,1,0.9614,0.9912,0.9614
42.828,1,0.9680,0.9878,0.9680
42.927,1,0.9729,0.9876,0.9729
43.028,1,0.9783,0.9946,0.9783
43.127,1,0.9824,0.9945,0.9824
43.227,1,0.9836,0.9872,0.9836
43.328,1,0.9803,0.9707,0.9803
43.431,1,0.9792,0.9757,0.9792
43.528,1,0.9812,0.9874,0.9812
43.628,1,0.9811,0.9807,0.9811
43.725,1,0.9827,0.9877,0.9827
43.829,1,0.9858,0.9949,0.9858
43.926,1,0.9877,0.9933,0.9877
44.027,1,0.9878,0.9882,0.9878
44.127,1,0.9891,0.9931,0.9891
44.229,1,0.9845,0.9709,0.9845
44.328,1,0.9788,0.9617,0.9788
