elapsed_s,prediction,confidence
1.002,1,0.9982
1.102,1,0.9982
1.202,0,0.8956
1.302,0,0.8956
1.402,0,0.8956
1.501,0,0.8956
1.602,0,0.8956
1.702,0,0.8956
1.802,0,0.8956
1.902,0,0.8956
2.002,0,0.8956
2.102,0,0.8956
2.202,0,0.8956
2.302,0,0.8956
2.402,0,0.8956
2.502,0,0.8956
2.602,0,0.8956
2.702,0,0.8956
2.802,0,0.8956
2.902,0,0.8956
3.002,0,0.8956
3.102,0,0.8956
3.202,0,0.8956
3.302,0,0.8956
3.401,0,0.8956
3.501,0,0.8956
3.601,0,0.8956
3.701,0,0.8956
3.801,0,0.8956
3.901,1,0.9180
4.001,1,0.9180
4.101,1,0.9180
4.201,1,0.9180
4.301,1,0.9180
4.401,0,0.8956
4.501,0,0.8956
4.601,0,0.8956
4.701,0,0.8956
4.802,0,0.9812
4.901,0,0.9812
5.001,0,0.9812
5.101,0,0.9812
5.201,0,0.9812
5.301,0,0.7924
5.401,1,0.8920
5.501,1,0.8920
5.601,1,0.8920
5.701,1,0.5307
5.801,0,0.7924
5.901,0,0.7924
6.001,0,0.7924
6.101,0,0.9812
6.201,0,0.7804
6.301,0,0.9812
6.401,0,0.9812
6.501,0,0.9812
6.601,0,0.9812
6.701,0,0.9812
6.801,0,0.9812
6.901,0,0.9812
7.001,0,0.9812
7.101,0,0.9812
7.201,0,0.9812
7.301,0,0.9812
7.401,0,0.9812
7.501,0,0.9812
7.601,0,0.9812
7.701,0,0.9812
7.801,0,0.9812
7.901,0,0.9812
8.001,0,0.9812
8.101,0,0.9812
8.201,0,0.9812
8.301,0,0.9812
8.401,0,0.9812
8.501,0,0.9812
8.601,0,0.9812
8.701,0,0.9812
8.801,0,0.9812
8.901,0,0.9812
9.001,0,0.9812
9.101,0,0.9812
9.201,0,0.7804
9.301,0,0.7804
9.401,0,0.7804
9.501,0,0.9964
9.600,0,0.7921
9.701,0,0.7921
9.801,0,0.7921
9.901,0,0.7921
10.002,0,0.7921
10.101,0,0.9964
10.201,0,0.9964
10.301,0,0.9964
10.401,0,0.9964
10.501,0,0.9964
10.601,0,0.9964
10.701,0,0.9964
10.801,0,0.9964
10.901,0,0.9964
11.001,0,0.9964
11.101,0,0.9964
11.201,0,0.9964
11.301,0,0.9964
11.401,0,0.9964
11.501,0,0.9964
11.601,0,0.9964
11.701,0,0.9964
11.801,0,0.5395
11.902,0,0.5395
12.001,0,0.5395
12.101,0,0.5395
12.202,0,0.7921
12.302,0,0.7921
12.400,0,0.7921
12.501,0,0.7921
12.600,0,0.7921
12.700,0,0.7921
12.800,0,0.7921
12.900,0,0.7921
13.000,0,0.7921
13.100,0,0.7921
13.200,0,0.7921
13.300,0,0.7921
13.400,0,0.7921
13.500,0,0.7921
13.600,0,0.7921
13.701,0,0.7921
13.800,0,0.7921
13.901,0,0.7921
14.000,0,0.5395
14.100,0,0.5395
14.200,1,0.5307
14.301,0,0.9882
14.400,0,0.5395
14.501,0,0.5395
14.600,0,0.5395
14.701,0,0.7921
14.800,0,0.7921
14.900,0,0.7921
15.000,0,0.7921
15.101,1,1.0000
15.200,0,0.7921
15.300,0,0.7921
15.400,0,0.7921
15.499,0,0.7921
15.601,0,0.7921
15.700,0,0.7921
15.800,0,0.7921
15.900,0,0.7921
16.000,0,0.7921
16.101,0,0.5395
16.199,0,0.5395
16.301,0,0.5395
16.401,0,0.9882
16.501,0,0.5395
16.601,0,0.5395
16.701,0,0.5395
16.800,0,0.5395
16.900,0,0.5395
17.001,0,0.5395
17.100,0,0.5395
17.201,0,0.5395
17.301,0,0.5395
17.401,0,0.5395
17.501,0,0.5395
17.601,0,0.5395
17.701,0,0.5395
17.801,0,0.5395
17.901,0,0.5395
18.001,0,0.5395
18.100,0,0.5395
18.201,0,0.5395
18.301,0,0.5395
18.401,0,0.5395
18.501,0,0.9882
18.601,0,0.5395
18.701,0,0.5395
18.801,0,0.5395
18.901,0,0.5395
19.001,0,0.7921
19.100,0,0.7921
19.201,0,0.7921
19.301,0,0.7921
19.401,0,0.7921
19.501,0,0.7921
19.601,0,0.7921
19.701,0,0.7921
19.801,0,0.7921
19.901,0,0.7921
20.001,0,0.7921
20.100,0,0.5395
20.201,0,0.5395
20.301,0,0.5395
20.401,0,0.5395
20.501,0,0.5395
20.601,0,0.5395
20.701,0,0.5395
20.801,0,0.7921
20.900,0,0.7921
21.001,0,0.5395
21.101,0,0.5395
21.201,0,0.5395
21.301,0,0.5395
21.401,0,0.5395
21.500,0,0.5395
21.601,0,0.5395
21.700,0,0.5395
21.800,0,0.9882
21.900,0,0.9882
22.001,0,0.9882
22.100,0,0.7921
22.201,0,0.5395
22.300,0,0.5395
22.400,0,0.5395
22.500,0,0.5395
22.601,0,0.5395
22.700,0,0.5395
22.800,0,0.5395
22.900,0,0.9882
23.000,0,0.9882
23.100,0,0.5395
23.201,0,0.5395
23.300,0,0.7921
23.400,0,0.7921
23.500,0,0.7921
23.600,0,0.7921
