elapsed_s,prediction,confidence,p_deformed
28.698,0,0.8956,0.1044
28.798,0,0.8956,0.1044
28.898,0,0.8956,0.1044
28.998,0,0.8956,0.1044
29.098,0,0.8956,0.1044
29.198,0,0.8956,0.1044
29.298,0,0.8956,0.1044
29.398,0,0.8956,0.1044
29.498,0,0.8956,0.1044
29.598,0,0.8956,0.1044
29.698,0,0.8956,0.1044
29.798,0,0.8956,0.1044
29.898,0,0.8956,0.1044
29.998,0,0.8956,0.1044
30.097,0,0.8956,0.1044
30.198,0,0.8956,0.1044
30.298,0,0.8956,0.1044
30.398,0,0.8956,0.1044
30.498,0,0.8956,0.1044
30.598,0,0.8956,0.1044
30.698,0,0.8956,0.1044
30.798,0,0.8956,0.1044
30.898,0,0.8956,0.1044
30.998,0,0.8956,0.1044
31.098,0,0.8956,0.1044
31.198,0,0.8956,0.1044
31.298,0,0.8956,0.1044
31.398,0,0.8956,0.1044
31.498,0,0.8956,0.1044
31.598,0,0.8956,0.1044
31.698,0,0.8956,0.1044
31.798,0,0.8956,0.1044
31.898,0,0.8956,0.1044
31.998,0,0.8956,0.1044
32.098,0,0.8956,0.1044
32.198,0,0.8956,0.1044
32.298,0,0.8956,0.1044
32.397,0,0.8956,0.1044
32.498,0,0.8956,0.1044
32.598,0,0.8956,0.1044
32.698,0,0.8956,0.1044
32.798,0,0.8956,0.1044
32.898,0,0.8956,0.1044
32.998,0,0.8956,0.1044
33.098,0,0.8956,0.1044
33.198,0,0.8956,0.1044
33.298,0,0.8956,0.1044
33.398,0,0.8956,0.1044
33.498,0,0.8956,0.1044
33.598,0,0.8956,0.1044
33.698,0,0.8956,0.1044
33.798,0,0.8956,0.1044
33.898,0,0.8956,0.1044
33.998,0,0.8956,0.1044
34.098,0,0.8956,0.1044
34.198,0,0.8956,0.1044
34.298,0,0.8956,0.1044
34.398,0,0.8956,0.1044
34.497,0,0.8956,0.1044
34.598,0,0.8956,0.1044
34.698,0,0.8956,0.1044
34.798,0,0.8956,0.1044
34.898,0,0.8956,0.1044
34.998,0,0.8956,0.1044
35.099,0,0.8956,0.1044
35.198,0,0.8956,0.1044
35.298,0,0.8956,0.1044
35.398,0,0.8956,0.1044
35.498,0,0.8956,0.1044
35.598,0,0.8956,0.1044
35.698,0,0.8956,0.1044
35.798,0,0.8956,0.1044
35.898,0,0.8956,0.1044
35.998,0,0.8956,0.1044
36.098,0,0.8956,0.1044
36.198,0,0.8956,0.1044
36.298,0,0.8956,0.1044
36.398,0,0.8956,0.1044
36.498,0,0.8956,0.1044
36.599,0,0.8956,0.1044
36.698,0,0.8956,0.1044
36.798,0,0.8956,0.1044
36.899,0,0.8956,0.1044
36.998,0,0.8956,0.1044
37.098,0,0.8956,0.1044
37.197,0,0.8956,0.1044
37.297,0,0.8956,0.1044
37.397,0,0.8956,0.1044
37.496,0,0.8956,0.1044
37.597,0,0.8956,0.1044
37.697,0,0.8956,0.1044
37.797,0,0.8956,0.1044
37.897,0,0.8956,0.1044
37.998,0,0.8956,0.1044
38.097,0,0.8956,0.1044
38.197,0,0.8956,0.1044
38.297,0,0.8956,0.1044
38.397,0,0.8956,0.1044
38.497,0,0.8956,0.1044
38.597,0,0.8956,0.1044
38.697,0,0.8956,0.1044
38.797,0,0.8956,0.1044
38.897,0,0.8956,0.1044
38.998,0,0.8956,0.1044
39.098,0,0.8956,0.1044
39.198,0,0.8956,0.1044
39.297,0,0.8956,0.1044
39.398,0,0.8956,0.1044
39.497,0,0.8956,0.1044
39.598,0,0.8956,0.1044
39.697,0,0.8956,0.1044
39.798,0,0.8956,0.1044
39.898,0,0.8956,0.1044
39.998,0,0.8956,0.1044
40.097,0,0.8956,0.1044
40.198,0,0.8956,0.1044
40.298,0,0.8956,0.1044
40.397,1,0.9180,0.9180
40.497,1,0.9180,0.9180
40.598,1,0.9180,0.9180
40.697,1,0.9180,0.9180
40.798,1,0.9180,0.9180
40.898,1,0.9180,0.9180
40.998,1,0.9180,0.9180
41.098,0,0.7804,0.2196
41.198,0,0.9812,0.0188
41.297,1,0.9180,0.9180
41.398,1,0.9180,0.9180
41.497,1,0.9180,0.9180
41.598,1,0.9180,0.9180
41.697,1,0.9180,0.9180
41.798,1,0.9180,0.9180
41.897,1,0.9180,0.9180
41.997,1,0.9180,0.9180
42.097,0,0.7804,0.2196
42.198,0,0.9812,0.0188
42.297,0,0.9812,0.0188
42.398,1,0.9180,0.9180
42.496,1,0.9180,0.9180
42.598,1,0.9180,0.9180
42.697,1,0.9180,0.9180
42.798,1,0.9180,0.9180
42.898,1,0.9180,0.9180
42.998,0,0.7804,0.2196
43.098,0,0.9812,0.0188
43.198,0,0.9812,0.0188
43.296,0,0.7804,0.2196
43.398,1,0.9180,0.9180
43.497,1,0.9180,0.9180
43.598,1,0.9180,0.9180
43.698,0,0.8956,0.1044
43.796,1,0.9180,0.9180
43.896,1,0.9180,0.9180
43.997,0,0.9812,0.0188
44.097,0,0.9812,0.0188
44.197,0,0.9812,0.0188
44.298,1,0.9180,0.9180
44.398,0,0.9812,0.0188
44.498,1,0.9180,0.9180
44.598,1,0.9180,0.9180
44.698,1,0.9180,0.9180
44.798,1,0.9180,0.9180
44.898,0,0.9964,0.0036
44.997,0,0.9964,0.0036
45.098,0,0.9882,0.0118
45.198,0,0.9964,0.0036
45.298,0,0.9964,0.0036
45.398,0,0.9964,0.0036
45.498,0,0.9964,0.0036
45.597,0,0.9964,0.0036
45.697,0,0.9964,0.0036
45.798,0,0.9964,0.0036
45.898,0,0.9964,0.0036
45.998,0,0.9964,0.0036
46.097,0,0.9964,0.0036
46.197,0,0.9964,0.0036
46.297,0,0.9964,0.0036
46.397,0,0.9964,0.0036
46.497,0,0.9964,0.0036
46.597,0,0.9964,0.0036
46.696,0,0.9964,0.0036
46.797,0,0.9964,0.0036
46.896,0,0.9964,0.0036
46.997,0,0.5395,0.4605
47.097,0,0.5395,0.4605
47.197,0,0.9882,0.0118
47.297,0,0.9882,0.0118
47.397,0,0.9882,0.0118
47.495,0,0.4693,0.5307
47.596,0,0.5395,0.4605
47.696,0,0.7921,0.2079
47.795,0,0.7921,0.2079
47.896,0,0.7921,0.2079
47.997,0,0.7921,0.2079
48.097,0,0.7921,0.2079
48.197,0,0.7921,0.2079
48.297,0,0.7921,0.2079
48.397,0,0.7921,0.2079
48.497,0,0.7921,0.2079
48.597,0,0.7921,0.2079
48.696,0,0.7921,0.2079
48.797,0,0.7921,0.2079
48.897,0,0.7921,0.2079
48.997,0,0.7924,0.2076
49.097,0,0.7921,0.2079
49.197,0,0.7921,0.2079
49.297,0,0.7921,0.2079
49.397,0,0.5395,0.4605
49.497,0,0.5395,0.4605
49.597,0,0.5395,0.4605
49.696,0,0.5395,0.4605
49.796,0,0.4693,0.5307
49.897,0,0.7924,0.2076
49.997,0,0.7921,0.2079
50.096,0,0.7921,0.2079
50.197,0,0.7921,0.2079
50.297,0,0.7924,0.2076
50.397,0,0.7921,0.2079
50.497,0,0.7921,0.2079
50.597,0,0.7921,0.2079
50.697,0,0.7921,0.2079
50.797,0,0.7921,0.2079
50.897,0,0.7921,0.2079
50.997,0,0.7921,0.2079
51.097,0,0.7921,0.2079
51.197,0,0.7921,0.2079
51.297,0,0.7921,0.2079
51.397,0,0.7921,0.2079
51.497,0,0.7921,0.2079
51.597,0,0.5395,0.4605
51.696,0,0.5395,0.4605
51.797,0,0.5395,0.4605
51.897,0,0.7924,0.2076
51.997,0,0.7924,0.2076
52.097,0,0.7924,0.2076
52.196,0,0.4693,0.5307
52.297,0,0.4693,0.5307
52.397,0,0.4693,0.5307
52.496,0,0.4693,0.5307
52.597,0,0.5395,0.4605
52.697,0,0.5395,0.4605
52.797,0,0.9882,0.0118
52.897,0,0.9882,0.0118
52.997,0,0.9882,0.0118
53.097,0,0.4693,0.5307
53.197,0,0.4693,0.5307
53.297,0,0.7924,0.2076
53.397,0,0.4693,0.5307
53.497,0,0.9882,0.0118
53.597,0,0.9882,0.0118
53.696,0,0.9882,0.0118
53.797,0,0.9882,0.0118
53.897,0,0.9882,0.0118
53.997,0,0.9882,0.0118
54.097,0,0.9882,0.0118
54.197,0,0.9882,0.0118
54.297,0,0.5395,0.4605
54.397,0,0.5395,0.4605
54.497,0,0.5395,0.4605
54.597,0,0.5395,0.4605
54.696,0,0.5395,0.4605
54.797,0,0.5395,0.4605
54.897,0,0.5395,0.4605
54.997,0,0.5395,0.4605
55.097,0,0.5395,0.4605
55.196,0,0.4693,0.5307
55.296,0,0.4693,0.5307
55.396,0,0.9882,0.0118
55.496,0,0.9882,0.0118
55.596,0,0.5395,0.4605
55.696,0,0.5395,0.4605
55.796,0,0.5395,0.4605
55.896,0,0.5395,0.4605
55.996,0,0.5395,0.4605
56.096,0,0.5395,0.4605
56.196,0,0.5395,0.4605
56.296,0,0.5395,0.4605
56.396,0,0.5395,0.4605
56.496,0,0.5395,0.4605
56.595,0,0.5395,0.4605
56.696,0,0.9882,0.0118
56.796,0,0.9882,0.0118
56.896,0,0.9882,0.0118
56.996,0,0.5395,0.4605
57.096,0,0.5395,0.4605
57.196,0,0.5395,0.4605
57.295,0,0.5395,0.4605
57.396,0,0.9882,0.0118
57.495,0,0.4693,0.5307
57.596,0,0.4693,0.5307
57.696,0,0.4693,0.5307
57.796,0,0.5395,0.4605
57.896,0,0.5395,0.4605
57.996,0,0.5395,0.4605
58.096,0,0.5395,0.4605
58.196,0,0.5395,0.4605
58.296,0,0.5395,0.4605
58.396,0,0.4693,0.5307
58.496,0,0.4693,0.5307
58.596,0,0.4693,0.5307
58.696,0,0.4693,0.5307
58.796,0,0.4693,0.5307
58.896,0,0.4693,0.5307
58.996,0,0.4693,0.5307
59.096,0,0.4693,0.5307
59.196,0,0.4693,0.5307
59.296,0,0.4693,0.5307
59.396,0,0.5395,0.4605
59.496,0,0.5395,0.4605
59.596,0,0.5395,0.4605
59.696,0,0.5395,0.4605
59.796,0,0.5395,0.4605
59.896,0,0.5395,0.4605
59.996,0,0.5395,0.4605
60.096,0,0.5395,0.4605
60.196,0,0.5395,0.4605
60.294,0,0.5395,0.4605
60.396,0,0.5395,0.4605
60.496,0,0.5395,0.4605
60.596,0,0.5395,0.4605
60.696,0,0.4693,0.5307
60.796,0,0.4693,0.5307
60.896,0,0.5395,0.4605
60.996,0,0.4693,0.5307
61.095,0,0.5395,0.4605
61.196,0,0.5395,0.4605
61.296,0,0.5395,0.4605
61.396,0,0.5395,0.4605
61.496,0,0.5395,0.4605
61.596,0,0.5395,0.4605
61.696,0,0.5395,0.4605
61.796,0,0.5395,0.4605
61.895,0,0.5395,0.4605
61.996,0,0.5395,0.4605
62.095,0,0.5395,0.4605
62.196,0,0.5395,0.4605
62.296,0,0.5395,0.4605
62.396,0,0.5395,0.4605
62.495,0,0.5395,0.4605
62.596,0,0.5395,0.4605
62.695,0,0.5395,0.4605
62.796,0,0.5395,0.4605
62.896,0,0.5395,0.4605
62.996,0,0.5395,0.4605
63.096,0,0.5395,0.4605
63.196,0,0.5395,0.4605
63.296,0,0.5395,0.4605
63.396,0,0.5395,0.4605
63.496,0,0.5395,0.4605
63.596,0,0.5395,0.4605
63.696,0,0.4693,0.5307
63.796,0,0.4693,0.5307
63.896,0,0.9882,0.0118
63.996,0,0.9882,0.0118
64.096,0,0.9882,0.0118
64.195,0,0.5395,0.4605
64.295,0,0.9882,0.0118
64.395,0,0.5395,0.4605
64.495,0,0.5395,0.4605
64.595,0,0.4693,0.5307
64.695,0,0.4693,0.5307
64.795,0,0.4693,0.5307
64.895,0,0.4693,0.5307
64.995,0,0.4693,0.5307
65.095,0,0.5395,0.4605
65.195,0,0.5395,0.4605
65.295,0,0.5395,0.4605
65.395,0,0.5395,0.4605
65.495,0,0.5395,0.4605
65.595,0,0.4693,0.5307
65.694,0,0.4693,0.5307
65.795,0,0.5395,0.4605
65.895,0,0.5395,0.4605
65.995,0,0.5395,0.4605
66.095,0,0.5395,0.4605
66.195,0,0.4693,0.5307
66.295,0,0.5395,0.4605
66.395,0,0.5395,0.4605
66.495,0,0.5395,0.4605
66.595,0,0.5395,0.4605
66.695,0,0.5395,0.4605
66.795,0,0.5395,0.4605
66.895,0,0.4693,0.5307
66.995,0,0.4693,0.5307
67.095,0,0.4693,0.5307
67.195,0,0.4693,0.5307
67.294,0,0.4693,0.5307
67.395,0,0.5395,0.4605
67.494,0,0.5395,0.4605
67.595,0,0.5395,0.4605
67.695,0,0.5395,0.4605
67.795,0,0.5395,0.4605
67.895,0,0.5395,0.4605
67.995,0,0.5395,0.4605
68.095,0,0.5395,0.4605
68.195,0,0.5395,0.4605
68.295,0,0.5395,0.4605
68.395,0,0.5395,0.4605
68.495,0,0.5395,0.4605
68.595,0,0.5395,0.4605
68.695,0,0.5395,0.4605
68.795,0,0.5395,0.4605
68.895,0,0.5395,0.4605
68.995,0,0.5395,0.4605
69.095,0,0.5395,0.4605
69.195,0,0.5395,0.4605
69.295,0,0.5395,0.4605
69.395,0,0.9882,0.0118
69.495,0,0.9882,0.0118
69.595,0,0.5395,0.4605
69.695,0,0.5395,0.4605
69.795,0,0.5395,0.4605
69.895,0,0.5395,0.4605
69.994,0,0.5395,0.4605
70.095,0,0.5395,0.4605
70.195,0,0.5395,0.4605
70.295,0,0.5395,0.4605
70.395,0,0.5395,0.4605
70.495,0,0.5395,0.4605
70.595,0,0.5395,0.4605
70.695,0,0.5395,0.4605
70.795,0,0.5395,0.4605
70.895,0,0.5395,0.4605
70.995,0,0.5395,0.4605
71.095,0,0.5395,0.4605
71.195,0,0.5395,0.4605
71.295,0,0.5395,0.4605
71.395,0,0.5395,0.4605
71.495,0,0.5395,0.4605
71.595,0,0.5395,0.4605
71.694,0,0.5395,0.4605
71.795,0,0.5395,0.4605
71.895,0,0.5395,0.4605
71.995,0,0.5395,0.4605
72.095,0,0.5395,0.4605
72.195,0,0.5395,0.4605
72.295,0,0.5395,0.4605
72.395,0,0.5395,0.4605
72.494,0,0.4693,0.5307
72.595,0,0.4693,0.5307
72.694,0,0.4693,0.5307
72.795,0,0.4693,0.5307
72.895,0,0.4693,0.5307
72.996,0,0.4693,0.5307
73.096,0,0.7924,0.2076
73.194,0,0.7924,0.2076
73.295,0,0.7921,0.2079
73.394,0,0.7921,0.2079
73.494,0,0.7921,0.2079
73.595,0,0.7921,0.2079
73.695,0,0.7921,0.2079
73.794,0,0.7921,0.2079
73.894,0,0.7921,0.2079
73.994,0,0.7921,0.2079
74.093,0,0.7921,0.2079
74.194,0,0.7921,0.2079
74.294,0,0.7921,0.2079
74.395,0,0.7921,0.2079
74.494,0,0.7924,0.2076
74.594,0,0.5395,0.4605
74.694,0,0.7924,0.2076
74.794,0,0.7924,0.2076
74.895,0,0.7924,0.2076
74.994,0,0.7924,0.2076
75.095,0,0.7924,0.2076
75.194,0,0.7924,0.2076
75.294,0,0.5395,0.4605
75.394,0,0.5395,0.4605
75.494,0,0.5395,0.4605
75.594,0,0.5395,0.4605
75.694,0,0.5395,0.4605
75.794,0,0.4693,0.5307
75.895,0,0.4693,0.5307
75.994,0,0.4693,0.5307
76.094,0,0.5395,0.4605
76.194,0,0.5395,0.4605
76.295,0,0.5395,0.4605
76.394,0,0.5395,0.4605
76.495,0,0.4693,0.5307
76.595,0,0.4693,0.5307
76.694,0,0.5395,0.4605
76.794,0,0.5395,0.4605
76.894,0,0.4693,0.5307
76.994,0,0.5395,0.4605
77.094,0,0.5395,0.4605
77.194,0,0.5395,0.4605
77.294,0,0.4693,0.5307
77.394,0,0.4693,0.5307
77.493,0,0.4693,0.5307
77.595,0,0.5395,0.4605
77.694,0,0.5395,0.4605
77.794,0,0.5395,0.4605
77.894,0,0.5395,0.4605
77.994,0,0.5395,0.4605
78.094,0,0.7921,0.2079
78.194,0,0.7921,0.2079
78.295,0,0.7921,0.2079
78.393,0,0.7921,0.2079
78.494,0,0.7921,0.2079
78.594,1,1.0000,1.0000
78.695,1,1.0000,1.0000
78.795,1,1.0000,1.0000
78.895,1,1.0000,1.0000
78.994,0,0.5240,0.4760
79.095,0,0.7921,0.2079
79.194,0,0.7921,0.2079
79.295,0,0.7921,0.2079
79.394,0,0.7921,0.2079
79.494,0,0.9964,0.0036
79.595,0,0.8786,0.1214
79.695,0,0.8786,0.1214
79.794,0,0.8786,0.1214
79.894,0,0.8786,0.1214
79.994,1,0.9180,0.9180
80.095,1,0.9180,0.9180
80.194,1,0.9180,0.9180
80.294,0,0.8956,0.1044
80.394,0,0.8956,0.1044
80.494,0,0.8956,0.1044
80.594,0,0.8956,0.1044
80.694,0,0.8956,0.1044
80.794,0,0.8956,0.1044
80.894,0,0.8956,0.1044
80.994,0,0.8956,0.1044
81.094,0,0.8956,0.1044
81.194,0,0.8956,0.1044
81.294,0,0.8956,0.1044
81.395,0,0.8956,0.1044
81.494,0,0.8956,0.1044
81.594,0,0.8956,0.1044
81.694,0,0.8956,0.1044
81.794,0,0.8956,0.1044
81.895,0,0.8956,0.1044
81.994,0,0.8956,0.1044
82.094,0,0.8956,0.1044
82.194,0,0.8956,0.1044
82.293,0,0.8956,0.1044
82.394,0,0.8956,0.1044
82.492,0,0.8956,0.1044
82.593,0,0.8956,0.1044
82.694,0,0.8956,0.1044
82.792,0,0.8956,0.1044
82.894,0,0.8956,0.1044
82.993,0,0.8956,0.1044
83.093,0,0.8956,0.1044
83.193,0,0.8956,0.1044
83.293,0,0.8956,0.1044
83.393,0,0.8956,0.1044
83.493,0,0.8956,0.1044
83.593,0,0.8956,0.1044
83.693,0,0.8956,0.1044
83.794,0,0.8956,0.1044
83.894,0,0.8956,0.1044
83.993,0,0.8956,0.1044
84.094,0,0.8956,0.1044
84.193,0,0.8956,0.1044
84.294,0,0.8956,0.1044
84.393,0,0.8956,0.1044
84.493,0,0.8956,0.1044
84.594,0,0.8956,0.1044
84.693,0,0.8956,0.1044
84.793,0,0.8956,0.1044
84.893,0,0.8956,0.1044
84.993,0,0.8956,0.1044
85.093,0,0.8956,0.1044
85.193,0,0.8956,0.1044
85.293,0,0.8956,0.1044
