elapsed_s,prediction,confidence
1.012,rear_left,1.0000
1.112,rear_left,1.0000
1.212,rear_left,1.0000
1.312,rear_left,1.0000
1.412,rear_left,1.0000
1.515,rear_left,1.0000
1.612,rear_left,1.0000
1.712,rear_left,1.0000
1.812,rear_left,1.0000
1.911,rear_left,1.0000
2.011,rear_left,1.0000
2.111,rear_left,1.0000
2.211,rear_left,1.0000
2.311,rear_left,1.0000
2.411,rear_left,1.0000
2.511,rear_left,1.0000
2.611,rear_left,1.0000
2.711,rear_left,1.0000
2.804,rear_left,1.0000
2.903,rear_left,1.0000
3.011,rear_left,1.0000
3.112,rear_left,1.0000
3.211,rear_left,1.0000
3.311,rear_left,1.0000
3.410,rear_left,1.0000
3.505,rear_left,1.0000
3.607,rear_left,1.0000
3.711,rear_left,1.0000
3.811,rear_left,1.0000
3.911,rear_left,1.0000
4.011,rear_left,1.0000
4.111,rear_left,1.0000
4.211,rear_left,1.0000
4.311,rear_left,1.0000
4.411,rear_left,1.0000
4.511,rear_left,1.0000
4.611,rear_left,1.0000
4.711,rear_left,1.0000
4.812,rear_left,1.0000
4.911,rear_left,1.0000
5.011,rear_left,1.0000
5.112,rear_left,1.0000
5.212,rear_left,1.0000
5.312,rear_left,1.0000
5.411,rear_left,1.0000
5.511,front_right,0.8840
5.611,normal,1.0000
5.711,front_right,0.8840
5.811,front_right,0.8840
5.912,front_right,0.8840
6.012,rear_left,1.0000
