elapsed_s,prediction,confidence,p_deformed
8.496,1,0.2079,0.2079
8.599,1,0.2079,0.2079
8.700,1,0.2079,0.2079
8.800,1,0.2079,0.2079
8.899,1,0.2079,0.2079
9.000,1,0.2079,0.2079
9.100,1,0.2079,0.2079
9.200,1,0.2079,0.2079
9.299,1,0.4605,0.4605
9.400,1,0.4605,0.4605
9.500,1,0.4605,0.4605
9.599,1,0.4605,0.4605
9.700,1,0.2079,0.2079
9.800,1,0.2079,0.2079
9.900,1,0.2079,0.2079
9.999,1,0.2079,0.2079
10.100,1,0.2079,0.2079
10.200,1,0.2079,0.2079
10.300,1,0.2079,0.2079
10.400,1,0.2079,0.2079
10.498,1,0.2079,0.2079
10.599,1,0.2079,0.2079
10.699,1,0.2076,0.2076
10.800,1,0.2079,0.2079
10.899,1,0.2079,0.2079
10.999,1,0.2079,0.2079
11.099,1,0.2079,0.2079
11.200,1,0.2079,0.2079
11.299,1,0.2079,0.2079
11.400,1,0.5307,0.5307
11.499,1,0.4605,0.4605
11.599,1,0.4605,0.4605
11.700,1,0.5307,0.5307
11.799,1,0.5307,0.5307
11.900,1,0.5307,0.5307
12.000,1,0.5307,0.5307
12.099,1,0.5307,0.5307
12.200,1,0.4605,0.4605
12.300,1,0.4605,0.4605
12.400,1,0.4605,0.4605
12.500,1,0.4605,0.4605
12.599,1,0.4605,0.4605
12.700,1,0.2079,0.2079
12.800,1,0.2079,0.2079
12.900,1,0.2079,0.2079
13.000,1,0.2079,0.2079
13.099,1,0.2079,0.2079
13.200,1,0.2079,0.2079
13.300,1,0.2079,0.2079
13.400,1,0.2076,0.2076
13.499,1,0.2076,0.2076
13.599,1,0.2079,0.2079
13.699,1,0.2079,0.2079
13.799,1,0.4605,0.4605
13.900,1,0.5307,0.5307
13.999,1,0.5307,0.5307
14.099,0,0.9882,0.0118
14.200,0,0.9882,0.0118
14.300,0,0.9882,0.0118
14.400,0,0.9882,0.0118
14.500,0,0.9882,0.0118
14.599,0,0.9882,0.0118
14.700,1,0.4605,0.4605
14.799,1,0.4605,0.4605
14.899,0,0.9882,0.0118
15.000,1,0.4605,0.4605
15.099,1,0.4605,0.4605
15.199,1,0.4605,0.4605
15.299,1,0.4605,0.4605
15.399,1,0.4605,0.4605
15.499,1,0.4605,0.4605
15.599,1,0.4605,0.4605
15.699,1,0.4605,0.4605
15.800,1,0.4605,0.4605
15.900,1,0.4605,0.4605
15.999,1,0.4605,0.4605
16.100,1,0.4605,0.4605
16.199,1,0.4605,0.4605
16.299,0,0.9882,0.0118
16.399,0,0.9882,0.0118
16.499,0,0.9882,0.0118
16.599,0,0.9882,0.0118
16.699,0,0.9882,0.0118
16.800,0,0.9882,0.0118
16.899,0,0.9882,0.0118
17.000,0,0.9882,0.0118
17.099,0,0.9882,0.0118
17.199,0,0.9882,0.0118
17.299,0,0.9882,0.0118
17.399,0,0.9882,0.0118
17.495,0,0.9882,0.0118
17.599,0,0.9882,0.0118
17.698,0,0.9882,0.0118
17.798,0,0.9882,0.0118
17.898,0,0.9882,0.0118
17.998,0,0.9882,0.0118
18.098,0,0.9882,0.0118
18.198,0,0.9882,0.0118
18.299,0,0.9882,0.0118
18.398,0,0.9882,0.0118
18.499,0,0.9882,0.0118
18.598,0,0.9882,0.0118
18.698,1,0.4605,0.4605
18.799,1,0.4605,0.4605
18.898,1,0.4605,0.4605
18.998,0,0.9882,0.0118
19.098,1,0.4605,0.4605
19.198,1,0.4605,0.4605
19.299,0,0.9882,0.0118
19.398,0,0.9882,0.0118
19.499,0,0.9882,0.0118
19.598,0,0.9882,0.0118
19.698,0,0.9882,0.0118
19.798,0,0.9882,0.0118
19.898,0,0.9882,0.0118
19.998,0,0.9882,0.0118
20.098,1,0.4605,0.4605
20.198,1,0.4605,0.4605
20.299,1,0.4605,0.4605
20.399,1,0.4605,0.4605
20.499,0,0.9882,0.0118
20.598,1,0.4605,0.4605
20.698,1,0.4605,0.4605
20.798,1,0.4605,0.4605
20.898,0,0.9882,0.0118
20.998,0,0.9882,0.0118
21.098,0,0.9882,0.0118
21.198,0,0.9882,0.0118
21.298,0,0.9882,0.0118
21.398,0,0.9882,0.0118
21.498,0,0.9882,0.0118
21.598,0,0.9882,0.0118
21.698,0,0.9882,0.0118
21.798,0,0.9882,0.0118
21.898,0,0.9882,0.0118
21.998,0,0.9882,0.0118
22.098,0,0.9882,0.0118
22.198,0,0.9882,0.0118
22.298,0,0.9882,0.0118
22.398,0,0.9882,0.0118
22.498,0,0.9882,0.0118
22.598,0,0.9882,0.0118
22.698,0,0.9882,0.0118
22.798,0,0.9882,0.0118
22.898,0,0.9882,0.0118
22.998,0,0.9882,0.0118
23.098,0,0.9882,0.0118
23.198,0,0.9882,0.0118
23.298,1,0.4605,0.4605
23.398,1,0.4605,0.4605
23.498,1,0.4605,0.4605
23.598,1,0.4605,0.4605
23.698,1,0.4605,0.4605
23.798,0,0.9882,0.0118
23.898,0,0.9882,0.0118
23.998,0,0.9882,0.0118
24.098,0,0.9882,0.0118
24.198,1,0.4605,0.4605
24.298,1,0.4605,0.4605
24.398,0,0.9882,0.0118
24.498,0,0.9882,0.0118
24.598,1,0.4605,0.4605
24.698,1,0.4605,0.4605
24.798,1,0.4605,0.4605
24.898,0,0.9882,0.0118
24.998,0,0.9882,0.0118
25.098,1,0.4605,0.4605
25.198,1,0.4605,0.4605
25.298,1,0.4605,0.4605
25.398,1,0.4605,0.4605
25.499,0,0.9882,0.0118
25.598,0,0.9882,0.0118
25.698,0,0.9882,0.0118
25.798,0,0.9882,0.0118
25.898,0,0.9882,0.0118
25.998,1,0.5307,0.5307
26.098,1,0.4605,0.4605
26.198,1,0.4605,0.4605
26.298,1,0.5307,0.5307
26.398,1,0.5307,0.5307
26.494,1,0.5307,0.5307
26.597,1,0.5307,0.5307
26.697,1,0.5307,0.5307
26.797,1,0.5307,0.5307
26.897,1,0.5307,0.5307
26.997,1,0.2076,0.2076
27.097,1,0.2076,0.2076
27.197,1,0.2076,0.2076
27.297,0,0.9882,0.0118
27.398,1,0.4605,0.4605
27.497,0,0.9882,0.0118
27.597,0,0.9882,0.0118
27.697,0,0.9882,0.0118
27.796,0,0.9882,0.0118
27.897,0,0.9882,0.0118
27.997,0,0.9882,0.0118
28.097,0,0.9882,0.0118
28.198,0,0.9882,0.0118
28.297,1,0.5307,0.5307
28.397,1,0.5307,0.5307
28.497,1,0.5307,0.5307
28.597,1,0.4605,0.4605
28.697,1,0.4605,0.4605
28.798,1,0.4605,0.4605
28.897,1,0.4605,0.4605
28.997,1,0.5307,0.5307
29.097,1,0.4605,0.4605
29.197,1,0.4605,0.4605
29.297,1,0.4605,0.4605
29.397,1,0.4605,0.4605
29.497,1,0.4605,0.4605
29.597,0,0.9882,0.0118
29.697,0,0.9882,0.0118
29.797,0,0.9882,0.0118
29.897,0,0.9882,0.0118
29.998,0,0.9882,0.0118
30.097,0,0.9882,0.0118
30.197,0,0.9882,0.0118
30.297,0,0.9882,0.0118
30.397,0,0.9882,0.0118
30.497,1,0.4605,0.4605
30.597,0,0.9882,0.0118
30.697,0,0.9882,0.0118
30.797,0,0.9882,0.0118
30.897,0,0.9882,0.0118
30.997,1,0.4605,0.4605
31.098,1,0.4605,0.4605
31.198,1,0.4605,0.4605
31.297,0,0.9882,0.0118
31.397,0,0.9882,0.0118
31.497,0,0.9882,0.0118
31.597,0,0.9882,0.0118
31.697,0,0.9882,0.0118
31.798,1,0.4605,0.4605
31.897,1,0.4605,0.4605
31.997,0,0.9882,0.0118
32.097,1,0.4605,0.4605
32.197,1,0.4605,0.4605
32.297,1,0.4605,0.4605
32.396,0,0.9882,0.0118
32.497,0,0.9882,0.0118
32.598,0,0.9882,0.0118
32.697,0,0.9882,0.0118
32.797,0,0.9882,0.0118
32.897,0,0.9882,0.0118
32.997,0,0.9882,0.0118
33.097,0,0.9882,0.0118
33.197,0,0.9882,0.0118
33.297,1,0.4605,0.4605
33.397,1,0.4605,0.4605
33.497,1,0.4605,0.4605
33.597,1,0.4605,0.4605
33.697,1,0.4605,0.4605
33.797,1,0.4605,0.4605
33.897,1,0.4605,0.4605
33.997,1,0.4605,0.4605
34.097,1,0.5307,0.5307
34.197,1,0.4605,0.4605
34.297,1,0.4605,0.4605
34.397,1,0.4605,0.4605
34.497,1,0.4605,0.4605
34.597,1,0.5307,0.5307
34.697,1,0.5307,0.5307
34.797,1,0.5307,0.5307
34.897,1,0.5307,0.5307
34.997,1,0.5307,0.5307
35.097,1,0.5307,0.5307
35.197,1,0.5307,0.5307
35.297,1,0.4605,0.4605
35.397,1,0.4605,0.4605
35.493,1,0.4605,0.4605
35.596,0,0.9882,0.0118
35.696,0,0.9882,0.0118
35.796,0,0.9882,0.0118
35.896,0,0.9882,0.0118
35.996,0,0.9882,0.0118
36.096,0,0.9882,0.0118
36.196,0,0.9882,0.0118
36.296,1,0.4605,0.4605
36.396,1,0.4605,0.4605
36.496,1,0.4605,0.4605
36.596,1,0.4605,0.4605
36.695,1,0.4605,0.4605
36.796,1,0.4605,0.4605
36.896,0,0.9882,0.0118
36.996,1,0.4605,0.4605
37.096,1,0.4605,0.4605
37.196,1,0.4605,0.4605
37.296,1,0.4605,0.4605
37.396,0,0.9882,0.0118
37.496,0,0.9882,0.0118
37.596,0,0.9882,0.0118
37.696,0,0.9882,0.0118
37.795,0,0.9882,0.0118
37.896,0,0.9882,0.0118
37.996,0,0.9882,0.0118
38.096,0,0.9882,0.0118
38.196,0,0.9882,0.0118
38.294,0,0.9882,0.0118
38.396,0,0.9882,0.0118
38.496,0,0.9882,0.0118
38.596,0,0.9882,0.0118
38.696,0,0.9882,0.0118
38.796,0,0.9882,0.0118
38.896,0,0.9882,0.0118
38.996,0,0.9882,0.0118
39.096,0,0.9882,0.0118
39.196,0,0.9882,0.0118
39.296,0,0.9882,0.0118
39.396,0,0.9882,0.0118
39.496,0,0.9882,0.0118
39.597,1,0.4605,0.4605
39.696,1,0.4605,0.4605
39.796,1,0.4605,0.4605
39.895,0,0.9882,0.0118
39.996,1,0.4605,0.4605
40.096,1,0.4605,0.4605
40.196,1,0.4605,0.4605
40.296,1,0.4605,0.4605
40.396,1,0.5307,0.5307
40.496,1,0.4605,0.4605
40.596,1,0.4605,0.4605
40.696,1,0.4605,0.4605
40.796,1,0.4605,0.4605
40.896,1,0.4605,0.4605
40.996,1,0.4605,0.4605
41.096,1,0.4605,0.4605
41.196,1,0.4605,0.4605
41.295,1,0.4605,0.4605
41.396,1,0.4605,0.4605
41.496,1,0.4605,0.4605
41.596,1,0.4605,0.4605
41.696,1,0.4605,0.4605
41.796,1,0.4605,0.4605
41.896,1,0.4605,0.4605
41.996,1,0.4605,0.4605
42.096,1,0.4605,0.4605
42.196,1,0.4605,0.4605
42.296,1,0.4605,0.4605
42.396,1,0.4605,0.4605
42.496,1,0.4605,0.4605
42.596,1,0.4605,0.4605
42.696,1,0.4605,0.4605
42.796,1,0.4605,0.4605
42.896,1,0.4605,0.4605
42.996,1,0.4605,0.4605
43.094,1,0.4605,0.4605
43.196,1,0.4605,0.4605
43.296,1,0.4605,0.4605
43.396,1,0.4605,0.4605
43.496,1,0.4605,0.4605
43.596,1,0.4605,0.4605
43.696,1,0.2079,0.2079
43.796,1,0.2079,0.2079
43.896,1,0.2079,0.2079
43.996,1,0.2079,0.2079
44.096,1,0.2079,0.2079
44.196,1,0.2079,0.2079
44.296,1,0.2079,0.2079
44.396,1,0.2079,0.2079
44.492,1,0.2076,0.2076
44.595,1,0.5307,0.5307
44.695,1,0.4605,0.4605
44.795,1,0.4605,0.4605
44.894,1,0.4605,0.4605
44.995,1,0.4605,0.4605
45.095,1,0.5307,0.5307
45.195,1,0.5307,0.5307
45.295,1,0.2079,0.2079
45.395,1,0.2079,0.2079
45.495,1,0.2079,0.2079
45.595,1,0.2079,0.2079
45.695,1,0.2079,0.2079
45.794,1,1.0000,1.0000
45.894,1,1.0000,1.0000
45.995,1,1.0000,1.0000
46.094,1,0.2079,0.2079
46.195,1,0.2079,0.2079
46.295,1,0.2079,0.2079
46.395,1,0.2079,0.2079
46.495,1,0.2079,0.2079
46.595,1,0.2079,0.2079
46.694,1,0.2079,0.2079
46.795,1,0.2079,0.2079
46.895,0,0.8786,0.1214
46.995,0,0.8786,0.1214
47.095,0,0.8786,0.1214
47.195,0,0.8786,0.1214
47.295,0,0.8786,0.1214
47.395,0,0.8956,0.1044
47.495,0,0.8956,0.1044
47.595,1,0.9180,0.9180
47.694,1,0.9180,0.9180
47.795,1,0.9180,0.9180
47.895,1,0.9180,0.9180
47.995,1,0.9180,0.9180
48.095,0,0.8956,0.1044
48.195,0,0.8956,0.1044
48.293,0,0.8956,0.1044
48.395,0,0.8956,0.1044
48.495,0,0.8956,0.1044
48.595,0,0.8956,0.1044
48.695,0,0.8956,0.1044
48.795,0,0.8956,0.1044
48.893,0,0.8956,0.1044
48.994,0,0.8956,0.1044
49.093,0,0.8956,0.1044
49.195,0,0.8956,0.1044
49.295,0,0.8956,0.1044
49.395,0,0.8956,0.1044
49.495,0,0.8956,0.1044
49.595,0,0.8956,0.1044
49.695,0,0.8956,0.1044
49.794,0,0.8956,0.1044
49.895,0,0.8956,0.1044
49.995,0,0.8956,0.1044
50.095,0,0.8956,0.1044
