elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
10.330,1,1.0000,1.0000,1.0000
10.426,1,1.0000,1.0000,1.0000
10.528,1,1.0000,1.0000,1.0000
10.629,1,1.0000,1.0000,1.0000
10.728,1,1.0000,1.0000,1.0000
10.828,1,1.0000,1.0000,1.0000
10.927,1,1.0000,1.0000,1.0000
11.028,1,1.0000,1.0000,1.0000
11.128,1,0.9989,0.9956,0.9989
11.228,1,0.9992,1.0000,0.9992
11.327,1,0.9988,0.9977,0.9988
11.427,1,0.9985,0.9977,0.9985
11.528,1,0.9972,0.9931,0.9972
11.628,1,0.9956,0.9910,0.9956
11.731,1,0.9945,0.9910,0.9945
11.829,1,0.9941,0.9931,0.9941
11.928,1,0.9950,0.9977,0.9950
12.030,1,0.9957,0.9977,0.9957
12.128,1,0.9951,0.9933,0.9951
12.227,1,0.9957,0.9977,0.9957
12.328,1,0.9949,0.9925,0.9949
12.431,1,0.9951,0.9956,0.9951
12.528,1,0.9952,0.9956,0.9952
12.628,1,0.9964,1.0000,0.9964
12.728,1,0.9973,1.0000,0.9973
12.827,1,0.9980,1.0000,0.9980
12.928,1,0.9985,1.0000,0.9985
13.028,1,0.9989,1.0000,0.9989
13.141,1,0.9992,1.0000,0.9992
13.227,1,0.9994,1.0000,0.9994
13.328,1,0.9995,1.0000,0.9995
13.427,1,0.9996,1.0000,0.9996
13.529,1,0.9997,1.0000,0.9997
13.627,1,0.9998,1.0000,0.9998
13.729,1,0.9998,1.0000,0.9998
13.829,1,0.9999,1.0000,0.9999
13.927,1,0.9999,1.0000,0.9999
14.028,1,0.9999,1.0000,0.9999
14.128,1,1.0000,1.0000,1.0000
14.229,1,1.0000,1.0000,1.0000
14.327,1,1.0000,1.0000,1.0000
14.429,1,1.0000,1.0000,1.0000
14.529,1,1.0000,1.0000,1.0000
14.628,1,0.9994,0.9977,0.9994
14.729,1,0.9984,0.9954,0.9984
14.828,1,0.9976,0.9954,0.9976
14.929,1,0.9977,0.9977,0.9977
15.026,1,0.9971,0.9954,0.9971
15.128,1,0.9956,0.9910,0.9956
15.227,1,0.9940,0.9892,0.9940
15.328,1,0.9920,0.9860,0.9920
15.425,1,0.9913,0.9892,0.9913
15.527,1,0.9913,0.9915,0.9913
15.625,1,0.9903,0.9871,0.9903
15.728,1,0.9866,0.9755,0.9866
15.827,1,0.9849,0.9799,0.9849
15.927,1,0.9842,0.9822,0.9842
16.026,1,0.9847,0.9860,0.9847
16.127,1,0.9850,0.9860,0.9850
16.228,1,0.9847,0.9837,0.9847
16.327,1,0.9870,0.9938,0.9870
16.426,1,0.9897,0.9977,0.9897
16.529,1,0.9917,0.9977,0.9917
16.628,1,0.9926,0.9954,0.9926
16.728,1,0.9944,1.0000,0.9944
16.825,1,0.9947,0.9954,0.9947
16.930,1,0.9949,0.9954,0.9949
17.028,1,0.9961,1.0000,0.9961
17.126,1,0.9971,1.0000,0.9971
17.226,1,0.9970,0.9968,0.9970
17.327,1,0.9953,0.9902,0.9953
17.427,1,0.9930,0.9860,0.9930
17.528,1,0.9920,0.9892,0.9920
17.661,1,0.9914,0.9895,0.9914
17.728,1,0.9930,0.9977,0.9930
17.829,1,0.9947,1.0000,0.9947
17.929,1,0.9955,0.9977,0.9955
18.027,1,0.9966,1.0000,0.9966
18.128,1,0.9974,1.0000,0.9974
18.227,1,0.9970,0.9956,0.9970
18.328,1,0.9977,1.0000,0.9977
18.427,1,0.9983,1.0000,0.9983
18.527,1,0.9976,0.9956,0.9976
18.628,1,0.9982,1.0000,0.9982
18.728,1,0.9987,1.0000,0.9987
18.828,1,0.9982,0.9968,0.9982
18.928,1,0.9987,1.0000,0.9987
19.028,1,0.9990,1.0000,0.9990
19.128,1,0.9992,1.0000,0.9992
19.227,1,0.9994,1.0000,0.9994
19.328,1,0.9996,1.0000,0.9996
19.427,1,0.9997,1.0000,0.9997
19.527,1,0.9998,1.0000,0.9998
19.628,1,0.9998,1.0000,0.9998
19.728,1,0.9999,1.0000,0.9999
19.827,1,0.9999,1.0000,0.9999
19.928,1,0.9999,1.0000,0.9999
20.029,1,0.9999,1.0000,0.9999
20.136,1,0.9992,0.9968,0.9992
20.225,1,0.9994,1.0000,0.9994
20.329,1,0.9995,1.0000,0.9995
20.427,1,0.9996,1.0000,0.9996
20.528,1,0.9997,1.0000,0.9997
20.630,1,0.9998,1.0000,0.9998
20.727,1,0.9999,1.0000,0.9999
20.827,1,0.9999,1.0000,0.9999
20.928,1,0.9982,0.9933,0.9982
21.027,1,0.9952,0.9860,0.9952
21.127,1,0.9921,0.9829,0.9921
21.227,1,0.9884,0.9771,0.9884
21.328,1,0.9907,0.9977,0.9907
21.429,1,0.9919,0.9954,0.9919
21.530,1,0.9917,0.9910,0.9917
21.629,1,0.9915,0.9910,0.9915
21.730,1,0.9920,0.9933,0.9920
21.827,1,0.9934,0.9977,0.9934
21.928,1,0.9950,1.0000,0.9950
22.029,1,0.9963,1.0000,0.9963
22.126,1,0.9953,0.9925,0.9953
22.228,1,0.9957,0.9968,0.9957
22.331,1,0.9968,1.0000,0.9968
22.428,1,0.9968,0.9968,0.9968
22.530,1,0.9976,1.0000,0.9976
22.628,1,0.9982,1.0000,0.9982
22.728,1,0.9981,0.9977,0.9981
22.829,1,0.9986,1.0000,0.9986
22.928,1,0.9983,0.9977,0.9983
23.028,1,0.9988,1.0000,0.9988
23.127,1,0.9985,0.9977,0.9985
23.227,1,0.9989,1.0000,0.9989
23.327,1,0.9991,1.0000,0.9991
