elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
11.030,1,0.6181,0.6806,0.6181
11.130,1,0.6274,0.6550,0.6274
11.230,1,0.6087,0.5526,0.6087
11.331,1,0.5534,0.3876,0.5534
11.430,0,0.5062,0.3150,0.4938
11.531,0,0.5782,0.2057,0.4218
11.630,0,0.6518,0.1273,0.3482
11.730,0,0.7063,0.1303,0.2937
11.832,0,0.7436,0.1445,0.2564
11.930,0,0.7562,0.2058,0.2438
12.031,0,0.7662,0.2040,0.2338
12.130,0,0.7726,0.2081,0.2274
12.230,0,0.7701,0.2372,0.2299
12.330,0,0.7522,0.3018,0.2478
12.430,0,0.7379,0.3050,0.2621
12.530,0,0.7113,0.3682,0.2887
12.631,0,0.6739,0.4384,0.3261
12.731,0,0.6202,0.5408,0.3798
12.830,0,0.5621,0.6122,0.4379
12.931,0,0.5021,0.6782,0.4979
13.031,0,0.4690,0.6300,0.5310
13.130,0,0.5009,0.4036,0.4991
13.231,0,0.5506,0.3001,0.4494
13.330,0,0.6051,0.2316,0.3949
13.431,0,0.6522,0.2066,0.3478
13.530,0,0.6557,0.3336,0.3443
13.630,0,0.6263,0.4621,0.3737
13.730,0,0.5925,0.5090,0.4075
13.831,0,0.5734,0.4840,0.4266
13.931,0,0.5708,0.4368,0.4292
14.030,0,0.5897,0.3535,0.4103
14.129,0,0.6295,0.2511,0.3705
14.231,0,0.6690,0.2124,0.3310
14.330,0,0.7018,0.1998,0.2982
14.430,0,0.7104,0.2640,0.2896
14.528,0,0.6949,0.3514,0.3051
14.631,0,0.6780,0.3727,0.3220
14.730,0,0.6662,0.3692,0.3338
14.830,0,0.6766,0.2923,0.3234
14.930,0,0.6820,0.3017,0.3180
15.031,0,0.6932,0.2732,0.3068
15.130,0,0.6972,0.2908,0.3028
15.231,0,0.6931,0.3194,0.3069
15.331,0,0.6942,0.3024,0.3058
15.431,0,0.6798,0.3634,0.3202
15.540,0,0.6424,0.4697,0.3576
15.648,0,0.5823,0.5979,0.4177
15.727,0,0.5300,0.6268,0.4700
15.824,0,0.4911,0.6255,0.5089
15.929,0,0.4727,0.5827,0.5273
16.030,0,0.4822,0.4893,0.5178
16.130,0,0.4963,0.4615,0.5037
16.231,0,0.4859,0.5452,0.5141
16.329,0,0.4788,0.5425,0.5212
16.428,0,0.4830,0.5045,0.5170
16.529,0,0.5314,0.3232,0.4686
16.630,0,0.5861,0.2500,0.4139
16.729,0,0.6253,0.2569,0.3747
16.823,0,0.6412,0.3112,0.3588
16.929,0,0.6495,0.3256,0.3505
17.031,0,0.6636,0.2942,0.3364
17.129,0,0.6740,0.2947,0.3260
17.229,0,0.6904,0.2603,0.3096
17.330,0,0.7015,0.2652,0.2985
17.429,0,0.7145,0.2465,0.2855
17.529,0,0.7192,0.2665,0.2808
17.629,0,0.7262,0.2528,0.2738
17.729,0,0.7447,0.2000,0.2553
17.831,0,0.7554,0.2124,0.2446
17.930,0,0.7509,0.2627,0.2491
18.030,0,0.6796,0.5344,0.3204
18.130,0,0.6739,0.3429,0.3261
18.230,0,0.6625,0.3720,0.3375
18.329,0,0.6428,0.4163,0.3572
18.430,0,0.6396,0.3700,0.3604
18.530,0,0.6183,0.4454,0.3817
18.630,0,0.5819,0.5274,0.4181
18.730,0,0.5502,0.5449,0.4498
18.830,0,0.5144,0.5931,0.4856
18.930,0,0.4658,0.6800,0.5342
19.030,1,0.5553,0.6186,0.5553
19.129,1,0.5629,0.5856,0.5629
19.231,1,0.5503,0.5126,0.5503
19.330,0,0.4731,0.4568,0.5269
19.430,0,0.4962,0.4344,0.5038
19.529,0,0.4885,0.5345,0.5115
19.631,0,0.4762,0.5607,0.5238
19.730,0,0.4545,0.6108,0.5455
19.831,0,0.4528,0.5520,0.5472
19.929,0,0.4500,0.5584,0.5500
20.030,0,0.4532,0.5374,0.5468
20.129,0,0.4562,0.5347,0.5438
20.232,1,0.5514,0.5741,0.5514
20.330,1,0.5607,0.5887,0.5607
20.426,1,0.5789,0.6336,0.5789
20.528,1,0.5987,0.6579,0.5987
20.630,1,0.6162,0.6690,0.6162
20.730,1,0.6165,0.6174,0.6165
20.830,1,0.6021,0.5589,0.6021
20.931,1,0.5820,0.5216,0.5820
21.029,1,0.5712,0.5390,0.5712
21.130,1,0.5533,0.4995,0.5533
21.231,0,0.4679,0.4685,0.5321
21.330,0,0.5015,0.3978,0.4985
21.430,0,0.5427,0.3335,0.4573
21.530,0,0.5533,0.4150,0.4467
21.630,0,0.5308,0.5367,0.4692
21.730,0,0.5060,0.5685,0.4940
21.830,0,0.4710,0.6340,0.5290
21.930,0,0.4570,0.5848,0.5430
22.030,0,0.4537,0.5563,0.5463
22.129,0,0.4558,0.5380,0.5442
22.230,0,0.4640,0.5112,0.5360
22.331,0,0.4732,0.4993,0.5268
22.429,0,0.4846,0.4812,0.5154
22.530,0,0.5055,0.4317,0.4945
22.631,0,0.5220,0.4287,0.4780
22.730,0,0.5263,0.4607,0.4737
22.831,0,0.5202,0.4980,0.4798
22.930,0,0.4925,0.5906,0.5075
23.031,0,0.4663,0.6123,0.5337
23.129,0,0.4501,0.5986,0.5499
23.229,0,0.4655,0.4881,0.5345
23.330,0,0.4866,0.4502,0.5134
23.430,0,0.5152,0.3989,0.4848
23.530,0,0.5387,0.3911,0.4613
23.631,0,0.5493,0.4187,0.4507
23.730,0,0.5583,0.4146,0.4417
23.830,0,0.5783,0.3618,0.4217
23.929,0,0.5960,0.3509,0.4040
24.030,0,0.6045,0.3701,0.3955
24.130,0,0.6052,0.3924,0.3948
24.231,0,0.5987,0.4210,0.4013
24.330,0,0.6063,0.3710,0.3937
24.430,0,0.5862,0.4738,0.4138
24.530,0,0.5701,0.4785,0.4299
24.631,0,0.5495,0.5121,0.4505
24.730,0,0.5308,0.5255,0.4692
24.831,0,0.5264,0.4866,0.4736
24.929,0,0.5308,0.4559,0.4692
25.029,0,0.5205,0.5104,0.4795
25.128,0,0.4983,0.5683,0.5017
25.229,0,0.4746,0.5963,0.5254
25.340,0,0.4602,0.5833,0.5398
25.429,0,0.4688,0.5055,0.5312
25.529,0,0.4619,0.5587,0.5381
25.629,0,0.4519,0.5780,0.5481
25.729,1,0.5613,0.6010,0.5613
25.830,1,0.5566,0.5426,0.5566
25.930,0,0.4618,0.4831,0.5382
26.029,0,0.4972,0.3965,0.5028
26.130,0,0.5329,0.3600,0.4671
26.229,0,0.5671,0.3302,0.4329
26.330,0,0.5856,0.3588,0.4144
26.429,0,0.5872,0.4080,0.4128
26.529,0,0.5853,0.4207,0.4147
26.630,0,0.5788,0.4406,0.4212
26.729,0,0.5633,0.4832,0.4367
26.830,0,0.5562,0.4653,0.4438
26.930,0,0.5282,0.5556,0.4718
27.030,0,0.5140,0.5288,0.4860
27.130,0,0.4883,0.5886,0.5117
27.230,0,0.4734,0.5715,0.5266
27.329,0,0.4650,0.5602,0.5350
27.429,0,0.4715,0.5090,0.5285
27.529,0,0.4752,0.5136,0.5248
27.630,0,0.4664,0.5599,0.5336
27.730,1,0.5537,0.6142,0.5537
27.830,1,0.5694,0.6164,0.5694
27.928,1,0.5680,0.5638,0.5680
28.029,1,0.5602,0.5369,0.5602
28.130,0,0.4800,0.3995,0.5200
28.229,0,0.5162,0.3751,0.4838
28.329,0,0.5168,0.4812,0.4832
28.430,0,0.4924,0.5811,0.5076
28.530,0,0.4686,0.6029,0.5314
28.630,0,0.4541,0.5894,0.5459
28.729,1,0.5592,0.5990,0.5592
28.830,1,0.5595,0.5603,0.5595
28.929,1,0.5587,0.5565,0.5587
29.029,1,0.5624,0.5735,0.5624
29.129,1,0.5736,0.6072,0.5736
29.230,1,0.5888,0.6343,0.5888
29.329,1,0.6046,0.6521,0.6046
29.431,1,0.6064,0.6118,0.6064
29.527,1,0.6002,0.5816,0.6002
29.630,1,0.5903,0.5605,0.5903
29.764,1,0.5679,0.5008,0.5679
29.824,0,0.4603,0.4550,0.5397
29.922,0,0.4901,0.4207,0.5099
30.031,0,0.5139,0.4144,0.4861
30.130,0,0.5362,0.3968,0.4638
30.229,0,0.5389,0.4533,0.4611
30.330,0,0.5270,0.5088,0.4730
30.430,0,0.4978,0.5898,0.5022
30.529,0,0.4592,0.6566,0.5408
30.630,1,0.5702,0.6585,0.5702
30.731,1,0.5943,0.6663,0.5943
30.829,1,0.6075,0.6472,0.6075
30.930,1,0.5949,0.5571,0.5949
31.029,1,0.5656,0.4778,0.5656
31.129,1,0.5561,0.5276,0.5561
31.230,0,0.4560,0.5076,0.5440
31.329,0,0.4688,0.4929,0.5312
31.430,0,0.4937,0.4315,0.5063
31.530,0,0.5103,0.4401,0.4897
31.631,0,0.5073,0.5018,0.4927
31.729,0,0.5210,0.4379,0.4790
31.829,0,0.5444,0.3854,0.4556
31.923,0,0.5798,0.3139,0.4202
32.030,0,0.6144,0.2819,0.3856
32.129,0,0.6396,0.2848,0.3604
32.230,0,0.6438,0.3436,0.3562
32.329,0,0.6292,0.4146,0.3708
32.430,0,0.6166,0.4212,0.3834
32.529,0,0.6055,0.4276,0.3945
32.630,0,0.5929,0.4450,0.4071
32.730,0,0.5484,0.5850,0.4516
32.829,0,0.5110,0.6012,0.4890
32.930,0,0.4805,0.6110,0.5195
33.029,0,0.4665,0.5755,0.5335
33.130,0,0.4516,0.5930,0.5484
33.230,1,0.5592,0.5917,0.5592
33.329,1,0.5612,0.5673,0.5612
33.430,1,0.5719,0.6038,0.5719
33.530,1,0.5717,0.5713,0.5717
33.630,1,0.5783,0.5981,0.5783
33.729,1,0.5654,0.5266,0.5654
33.830,0,0.4562,0.4792,0.5438
33.929,0,0.4765,0.4626,0.5235
34.029,0,0.4985,0.4353,0.5015
34.129,0,0.5554,0.2741,0.4446
34.229,0,0.6254,0.1645,0.3746
34.329,0,0.6665,0.2103,0.3335
34.429,0,0.7013,0.1944,0.2987
34.541,0,0.7214,0.2182,0.2786
34.623,0,0.7466,0.1780,0.2534
34.728,0,0.7506,0.2371,0.2494
34.829,0,0.7684,0.1785,0.2316
34.928,0,0.7839,0.1694,0.2161
35.029,0,0.7990,0.1557,0.2010
35.126,0,0.8052,0.1762,0.1948
35.229,0,0.8150,0.1557,0.1850
35.328,0,0.8203,0.1636,0.1797
35.429,0,0.8234,0.1676,0.1766
35.528,0,0.8194,0.1926,0.1806
35.629,0,0.8118,0.2109,0.1882
35.729,0,0.8103,0.1941,0.1897
35.829,0,0.7926,0.2606,0.2074
35.928,0,0.7872,0.2291,0.2128
36.029,0,0.7585,0.3274,0.2415
36.127,0,0.7213,0.3905,0.2787
36.228,0,0.6764,0.4583,0.3236
36.326,0,0.6534,0.4157,0.3466
36.429,0,0.6335,0.4260,0.3665
36.528,0,0.6132,0.4479,0.3868
36.630,0,0.5757,0.5367,0.4243
36.729,0,0.5317,0.6002,0.4683
36.830,0,0.4948,0.6158,0.5052
36.930,0,0.4777,0.5739,0.5223
37.029,0,0.4679,0.5614,0.5321
37.129,0,0.4700,0.5238,0.5300
37.229,0,0.4623,0.5605,0.5377
37.328,1,0.5564,0.6126,0.5564
37.430,1,0.5773,0.6399,0.5773
37.529,1,0.5878,0.6193,0.5878
37.631,1,0.5995,0.6345,0.5995
37.730,1,0.6086,0.6359,0.6086
37.831,1,0.6178,0.6457,0.6178
37.930,1,0.6044,0.5639,0.6044
38.032,1,0.5729,0.4786,0.5729
38.131,0,0.4782,0.3684,0.5218
38.265,0,0.5280,0.3226,0.4720
38.331,0,0.5284,0.4704,0.4716
38.433,0,0.4994,0.5876,0.5006
38.532,0,0.4700,0.6184,0.5300
38.633,1,0.5519,0.6175,0.5519
38.733,1,0.5657,0.6069,0.5657
38.834,1,0.5579,0.5348,0.5579
38.933,1,0.5568,0.5532,0.5568
39.035,1,0.5527,0.5404,0.5527
39.134,0,0.4546,0.5236,0.5454
39.235,0,0.4603,0.5225,0.5397
39.334,0,0.4669,0.5132,0.5331
39.436,0,0.4714,0.5151,0.5286
39.536,0,0.4858,0.4711,0.5142
39.636,0,0.4955,0.4755,0.5045
39.737,0,0.5034,0.4730,0.4966
39.837,0,0.5187,0.4352,0.4813
39.937,0,0.5673,0.2869,0.4327
40.037,0,0.5664,0.4362,0.4336
40.137,0,0.5284,0.5856,0.4716
40.238,0,0.4686,0.7107,0.5314
40.338,1,0.5998,0.8053,0.5998
40.438,1,0.6498,0.7997,0.6498
40.538,1,0.7374,1.0000,0.7374
40.639,1,0.8030,1.0000,0.8030
40.739,1,0.8523,1.0000,0.8523
40.841,1,0.8887,0.9979,0.8887
40.940,1,0.8682,0.8068,0.8682
41.040,1,0.8333,0.7284,0.8333
41.141,1,0.7539,0.5158,0.7539
41.241,1,0.6767,0.4450,0.6767
41.342,1,0.6470,0.5582,0.6470
41.443,1,0.6265,0.5650,0.6265
41.541,1,0.6200,0.6003,0.6200
41.642,1,0.6130,0.5920,0.6130
41.743,1,0.5899,0.5207,0.5899
41.843,1,0.5957,0.6130,0.5957
41.943,1,0.5936,0.5874,0.5936
42.044,1,0.5764,0.5248,0.5764
42.143,1,0.5848,0.6099,0.5848
42.244,1,0.5863,0.5907,0.5863
42.344,1,0.5799,0.5608,0.5799
42.438,1,0.5744,0.5578,0.5744
42.538,1,0.5630,0.5288,0.5630
42.638,1,0.5551,0.5316,0.5551
42.745,1,0.5512,0.5394,0.5512
42.846,1,0.5511,0.5508,0.5511
42.945,1,0.5568,0.5740,0.5568
43.046,1,0.5617,0.5764,0.5617
43.146,1,0.5690,0.5907,0.5690
43.255,1,0.5723,0.5821,0.5723
43.346,1,0.5701,0.5635,0.5701
43.446,1,0.5701,0.5703,0.5701
43.547,1,0.5751,0.5900,0.5751
43.647,1,0.5714,0.5604,0.5714
43.745,1,0.5707,0.5687,0.5707
43.831,1,0.5732,0.5808,0.5732
43.946,1,0.5746,0.5787,0.5746
44.042,1,0.5758,0.5794,0.5758
44.142,1,0.5727,0.5635,0.5727
44.242,1,0.5735,0.5757,0.5735
44.345,1,0.5737,0.5744,0.5737
44.450,1,0.5765,0.5849,0.5765
44.544,1,0.5776,0.5809,0.5776
44.649,1,0.5758,0.5702,0.5758
