elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
19.700,0,0.6027,0.8748,0.3973
19.800,0,0.6851,0.0678,0.3149
19.901,0,0.7621,0.0070,0.2379
20.001,0,0.8046,0.0678,0.1954
20.101,0,0.8365,0.0678,0.1635
20.201,0,0.8604,0.0678,0.1396
20.301,0,0.8783,0.0678,0.1217
20.401,0,0.9070,0.0070,0.0930
20.501,0,0.9285,0.0070,0.0715
20.601,0,0.9447,0.0070,0.0553
20.701,0,0.9415,0.0678,0.0585
20.801,0,0.9392,0.0678,0.0608
20.901,0,0.9374,0.0678,0.0626
21.001,0,0.9513,0.0070,0.0487
21.101,0,0.9618,0.0070,0.0382
21.201,0,0.7213,1.0000,0.2787
21.301,0,0.5410,1.0000,0.4590
21.397,0,0.4057,1.0000,0.5943
21.501,1,0.6957,1.0000,0.6957
21.600,1,0.7718,1.0000,0.7718
21.700,1,0.8214,0.9702,0.8214
21.800,1,0.7909,0.6996,0.7909
21.900,1,0.7681,0.6996,0.7681
22.000,1,0.7510,0.6996,0.7510
22.100,1,0.7381,0.6996,0.7381
22.200,1,0.7285,0.6996,0.7285
22.300,1,0.7213,0.6996,0.7213
22.400,1,0.7159,0.6996,0.7159
22.500,1,0.7118,0.6996,0.7118
22.600,1,0.7835,0.9986,0.7835
22.700,1,0.8373,0.9986,0.8373
22.800,1,0.8776,0.9986,0.8776
22.900,1,0.9079,0.9986,0.9079
23.000,1,0.9306,0.9986,0.9306
23.100,1,0.9405,0.9702,0.9405
23.200,1,0.9554,1.0000,0.9554
23.300,1,0.7183,0.0070,0.7183
23.401,0,0.4596,0.0070,0.5404
23.500,0,0.5929,0.0070,0.4071
23.600,0,0.6930,0.0070,0.3070
23.701,0,0.7680,0.0070,0.2320
23.800,0,0.6618,0.6567,0.3382
23.900,0,0.5822,0.6567,0.4178
24.000,0,0.5225,0.6567,0.4775
24.100,0,0.4777,0.6567,0.5223
24.200,0,0.4441,0.6567,0.5559
24.300,0,0.4189,0.6567,0.5811
24.401,0,0.4000,0.6567,0.6000
24.500,0,0.3858,0.6567,0.6142
24.603,0,0.3752,0.6567,0.6248
24.701,0,0.3672,0.6567,0.6328
24.800,0,0.3613,0.6567,0.6387
24.900,0,0.3568,0.6567,0.6432
25.000,0,0.3534,0.6567,0.6466
25.099,0,0.3509,0.6567,0.6491
25.200,0,0.3490,0.6567,0.6510
25.300,0,0.5100,0.0070,0.4900
25.400,0,0.6308,0.0070,0.3692
25.500,0,0.7213,0.0070,0.2787
25.600,0,0.7893,0.0070,0.2107
25.700,0,0.8402,0.0070,0.1598
25.800,0,0.8784,0.0070,0.1216
25.900,0,0.9071,0.0070,0.0929
26.000,0,0.9286,0.0070,0.0714
26.100,0,0.9447,0.0070,0.0553
26.200,0,0.9568,0.0070,0.0432
26.300,0,0.9658,0.0070,0.0342
26.400,0,0.9726,0.0070,0.0274
26.500,0,0.9777,0.0070,0.0223
26.601,0,0.9816,0.0070,0.0184
26.700,0,0.9844,0.0070,0.0156
26.800,0,0.9866,0.0070,0.0134
26.900,0,0.9882,0.0070,0.0118
27.000,0,0.9326,0.2342,0.0674
27.101,0,0.8909,0.2342,0.1091
27.201,0,0.8596,0.2342,0.1404
27.300,0,0.8362,0.2342,0.1638
27.401,0,0.8754,0.0070,0.1246
27.500,0,0.9048,0.0070,0.0952
27.601,0,0.8701,0.2342,0.1299
27.701,0,0.7384,0.6567,0.2616
27.800,0,0.6396,0.6567,0.3604
27.900,0,0.5655,0.6567,0.4345
28.000,0,0.5100,0.6567,0.4900
28.101,0,0.4683,0.6567,0.5317
28.200,0,0.4371,0.6567,0.5629
28.300,0,0.5193,0.2342,0.4807
28.401,0,0.5809,0.2342,0.4191
28.501,0,0.6271,0.2342,0.3729
28.601,0,0.6618,0.2342,0.3382
28.701,0,0.6878,0.2342,0.3122
28.800,0,0.7073,0.2342,0.2927
28.900,0,0.7219,0.2342,0.2781
29.001,0,0.7897,0.0070,0.2103
29.101,0,0.8405,0.0070,0.1595
29.201,0,0.8787,0.0070,0.1213
29.301,0,0.9073,0.0070,0.0927
29.401,0,0.9304,0.0000,0.0696
29.501,0,0.9478,0.0000,0.0522
29.600,0,0.9609,0.0000,0.0391
29.700,0,0.9707,0.0000,0.0293
29.800,0,0.7283,0.9986,0.2717
29.902,0,0.5466,0.9986,0.4534
30.000,0,0.4103,0.9986,0.5897
30.101,1,0.6919,0.9986,0.6919
30.201,1,0.7686,0.9986,0.7686
30.301,1,0.8261,0.9986,0.8261
30.396,1,0.8693,0.9986,0.8693
30.500,1,0.9016,0.9986,0.9016
30.600,1,0.9259,0.9986,0.9259
30.700,1,0.9441,0.9986,0.9441
30.800,1,0.9577,0.9986,0.9577
30.900,1,0.7183,0.0000,0.7183
31.000,1,0.7813,0.9702,0.7813
31.100,1,0.7205,0.5380,0.7205
31.200,1,0.6748,0.5380,0.6748
31.300,1,0.7248,0.8748,0.7248
31.401,1,0.7623,0.8748,0.7623
31.501,1,0.7378,0.6644,0.7378
31.600,1,0.7195,0.6644,0.7195
31.700,1,0.7057,0.6644,0.7057
31.800,1,0.6954,0.6644,0.6954
31.900,1,0.6876,0.6644,0.6876
32.000,0,0.4257,0.2342,0.5743
32.100,0,0.5107,0.2342,0.4893
32.200,0,0.5745,0.2342,0.4255
32.300,0,0.6223,0.2342,0.3777
32.400,0,0.5526,0.6567,0.4474
32.500,0,0.5003,0.6567,0.4997
32.600,0,0.4610,0.6567,0.5390
32.700,0,0.4316,0.6567,0.5684
32.800,0,0.4095,0.6567,0.5905
32.900,0,0.3930,0.6567,0.6070
33.000,0,0.3806,0.6567,0.6194
33.100,0,0.3713,0.6567,0.6287
33.200,1,0.7216,1.0000,0.7216
33.300,1,0.7837,0.9702,0.7837
33.400,1,0.8304,0.9702,0.8304
33.500,1,0.8724,0.9986,0.8724
33.600,1,0.9040,0.9986,0.9040
33.700,1,0.9276,0.9986,0.9276
33.800,1,0.9454,0.9986,0.9454
33.900,1,0.9587,0.9986,0.9587
34.000,1,0.9616,0.9702,0.9616
34.100,1,0.7212,0.0000,0.7212
34.200,0,0.4591,0.0000,0.5409
34.300,0,0.5943,0.0000,0.4057
34.400,0,0.4457,1.0000,0.5543
34.501,0,0.5826,0.0070,0.4174
34.600,0,0.6852,0.0070,0.3148
34.700,0,0.7622,0.0070,0.2378
34.800,0,0.6575,0.6567,0.3425
34.900,0,0.5789,0.6567,0.4211
35.000,0,0.5200,0.6567,0.4800
35.100,0,0.4759,0.6567,0.5241
35.201,0,0.6052,0.0070,0.3948
35.300,0,0.7021,0.0070,0.2979
35.400,0,0.7749,0.0070,0.2251
35.500,0,0.8294,0.0070,0.1706
35.600,0,0.8703,0.0070,0.1297
35.700,0,0.9010,0.0070,0.0990
35.801,0,0.9257,0.0000,0.0743
35.900,0,0.9443,0.0000,0.0557
36.000,0,0.7082,1.0000,0.2918
36.101,0,0.5312,1.0000,0.4688
36.200,0,0.4058,0.9702,0.5942
36.300,1,0.6882,0.9702,0.6882
36.400,1,0.6803,0.6567,0.6803
36.500,1,0.6763,0.6644,0.6763
36.601,1,0.6734,0.6644,0.6734
36.701,1,0.6711,0.6644,0.6711
36.801,1,0.6675,0.6567,0.6675
36.901,1,0.6648,0.6567,0.6648
37.000,1,0.6628,0.6567,0.6628
37.100,1,0.6612,0.6567,0.6612
37.200,1,0.6601,0.6567,0.6601
37.300,0,0.3408,0.6567,0.6592
37.401,0,0.3414,0.6567,0.6586
37.500,0,0.3419,0.6567,0.6581
37.600,0,0.3422,0.6567,0.6578
37.700,0,0.3425,0.6567,0.6575
37.800,1,0.7357,0.9702,0.7357
37.901,1,0.7907,0.9556,0.7907
38.000,1,0.8427,0.9986,0.8427
38.101,1,0.8817,0.9986,0.8817
38.201,1,0.9109,0.9986,0.9109
38.300,1,0.9328,0.9986,0.9328
38.401,1,0.9493,0.9986,0.9493
38.500,1,0.9616,0.9986,0.9616
38.601,1,0.9709,0.9986,0.9709
38.701,1,0.9778,0.9986,0.9778
38.801,1,0.9830,0.9986,0.9830
38.901,1,0.9869,0.9986,0.9869
39.001,1,0.9899,0.9986,0.9899
39.101,1,0.9920,0.9986,0.9920
39.201,1,0.9937,0.9986,0.9937
39.301,1,0.9949,0.9986,0.9949
39.400,1,0.9959,0.9986,0.9959
39.500,1,0.9966,0.9986,0.9966
39.599,1,0.9971,0.9986,0.9971
39.700,1,0.9975,0.9986,0.9975
39.799,1,0.9978,0.9986,0.9978
39.900,1,0.9980,0.9986,0.9980
39.999,1,0.9981,0.9986,0.9981
40.100,1,0.9983,0.9986,0.9983
40.200,1,0.9984,0.9986,0.9984
40.300,1,0.9984,0.9986,0.9984
40.400,1,0.9985,0.9986,0.9985
40.500,1,0.9985,0.9986,0.9985
40.600,1,0.9985,0.9986,0.9985
40.699,1,0.9986,0.9986,0.9986
40.799,1,0.9986,0.9986,0.9986
40.900,1,0.9986,0.9986,0.9986
41.000,1,0.9986,0.9986,0.9986
41.100,1,0.9986,0.9986,0.9986
41.199,1,0.9986,0.9986,0.9986
41.300,1,0.9986,0.9986,0.9986
41.400,1,0.9986,0.9986,0.9986
41.500,1,0.9986,0.9986,0.9986
41.600,1,0.9239,0.6996,0.9239
41.700,1,0.8678,0.6996,0.8678
41.799,1,0.9009,1.0000,0.9009
41.900,1,0.9256,1.0000,0.9256
42.000,1,0.9442,1.0000,0.9442
42.100,1,0.9582,1.0000,0.9582
42.200,1,0.9686,1.0000,0.9686
42.300,1,0.8906,0.6567,0.8906
42.400,1,0.8321,0.6567,0.8321
42.500,1,0.7883,0.6567,0.7883
42.600,1,0.7554,0.6567,0.7554
42.700,1,0.7307,0.6567,0.7307
42.800,1,0.7122,0.6567,0.7122
42.900,1,0.6983,0.6567,0.6983
43.000,1,0.6879,0.6567,0.6879
43.100,1,0.6801,0.6567,0.6801
43.200,1,0.6742,0.6567,0.6742
43.300,0,0.4926,0.0070,0.5074
43.400,0,0.6177,0.0070,0.3823
43.500,0,0.7133,0.0000,0.2867
43.600,0,0.7850,0.0000,0.2150
43.700,0,0.8387,0.0000,0.1613
43.801,0,0.8790,0.0000,0.1210
43.901,0,0.6667,0.9702,0.3333
44.000,0,0.5075,0.9702,0.4925
44.100,0,0.3809,0.9986,0.6191
44.201,1,0.7139,0.9986,0.7139
44.300,1,0.7851,0.9986,0.7851
44.400,1,0.8385,0.9986,0.8385
44.500,1,0.8785,0.9986,0.8785
44.601,1,0.9086,0.9986,0.9086
44.700,1,0.9311,0.9986,0.9311
44.800,1,0.9480,0.9986,0.9480
44.900,1,0.9606,0.9986,0.9606
45.000,1,0.9701,0.9986,0.9701
45.100,1,0.9773,0.9986,0.9773
45.200,1,0.9826,0.9986,0.9826
45.301,1,0.9866,0.9986,0.9866
45.400,1,0.9896,0.9986,0.9896
45.500,1,0.9919,0.9986,0.9919
45.600,1,0.9936,0.9986,0.9936
45.700,1,0.9948,0.9986,0.9948
45.800,1,0.9958,0.9986,0.9958
45.900,1,0.9965,0.9986,0.9965
46.000,1,0.9970,0.9986,0.9970
46.100,1,0.9974,0.9986,0.9974
46.200,1,0.9977,0.9986,0.9977
46.300,1,0.9980,0.9986,0.9980
46.400,1,0.9981,0.9986,0.9981
46.500,1,0.9983,0.9986,0.9983
46.600,1,0.9983,0.9986,0.9983
46.700,1,0.9984,0.9986,0.9984
46.800,1,0.9985,0.9986,0.9985
46.901,1,0.9985,0.9986,0.9985
47.000,1,0.9985,0.9986,0.9985
47.100,1,0.9986,0.9986,0.9986
47.200,1,0.9986,0.9986,0.9986
47.301,1,0.9986,0.9986,0.9986
47.400,1,0.9915,0.9702,0.9915
47.501,1,0.9862,0.9702,0.9862
47.601,1,0.9896,1.0000,0.9896
47.701,1,0.7422,0.0000,0.7422
47.800,0,0.4433,0.0000,0.5567
47.900,0,0.5808,0.0070,0.4192
48.000,0,0.5214,0.6567,0.4786
48.101,0,0.4769,0.6567,0.5231
48.200,0,0.4435,0.6567,0.5565
48.300,0,0.4185,0.6567,0.5815
48.400,0,0.3997,0.6567,0.6003
48.499,0,0.3856,0.6567,0.6144
48.600,0,0.3750,0.6567,0.6250
48.699,0,0.5295,0.0070,0.4705
48.799,0,0.6454,0.0070,0.3546
48.900,0,0.7323,0.0070,0.2677
48.999,0,0.7975,0.0070,0.2025
49.099,0,0.8464,0.0070,0.1536
49.199,0,0.8831,0.0070,0.1169
49.299,0,0.9106,0.0070,0.0894
49.400,0,0.9312,0.0070,0.0688
49.500,0,0.7842,0.6567,0.2158
49.600,0,0.6740,0.6567,0.3260
49.700,0,0.5913,0.6567,0.4087
49.802,0,0.5293,0.6567,0.4707
49.900,0,0.4828,0.6567,0.5172
50.000,0,0.4480,0.6567,0.5520
50.100,0,0.4218,0.6567,0.5782
50.200,0,0.5646,0.0070,0.4354
50.300,0,0.6717,0.0070,0.3283
50.400,0,0.7521,0.0070,0.2479
50.499,0,0.8123,0.0070,0.1877
50.600,0,0.8575,0.0070,0.1425
50.700,0,0.8914,0.0070,0.1086
50.800,0,0.9168,0.0070,0.0832
50.900,0,0.9359,0.0070,0.0641
51.000,0,0.9502,0.0070,0.0498
51.100,0,0.9609,0.0070,0.0391
51.200,0,0.9689,0.0070,0.0311
51.300,0,0.9750,0.0070,0.0250
51.399,0,0.9795,0.0070,0.0205
51.500,0,0.9829,0.0070,0.0171
51.600,0,0.9872,0.0000,0.0128
51.700,0,0.9904,0.0000,0.0096
51.801,0,0.8762,0.4662,0.1238
51.900,0,0.7906,0.4662,0.2094
52.000,0,0.5933,0.9986,0.4067
52.100,0,0.4453,0.9986,0.5547
52.200,1,0.6657,0.9986,0.6657
52.300,1,0.7489,0.9986,0.7489
52.400,1,0.8113,0.9986,0.8113
52.500,1,0.8582,0.9986,0.8582
52.600,1,0.7602,0.4662,0.7602
52.700,1,0.8127,0.9702,0.8127
52.800,0,0.3905,0.0000,0.6095
52.900,0,0.5429,0.0000,0.4571
53.000,0,0.4384,0.8748,0.5616
53.101,0,0.5771,0.0070,0.4229
53.200,0,0.6811,0.0070,0.3189
53.300,0,0.7591,0.0070,0.2409
53.400,0,0.8176,0.0070,0.1824
53.500,0,0.8614,0.0070,0.1386
53.600,0,0.8943,0.0070,0.1057
53.700,0,0.9190,0.0070,0.0810
53.800,0,0.9375,0.0070,0.0625
53.900,0,0.9514,0.0070,0.0486
54.000,0,0.9618,0.0070,0.0382
54.100,0,0.9696,0.0070,0.0304
54.200,0,0.9755,0.0070,0.0245
54.300,0,0.9799,0.0070,0.0201
54.400,0,0.9832,0.0070,0.0168
54.501,0,0.8232,0.6567,0.1768
54.600,0,0.8657,0.0070,0.1343
54.700,0,0.8975,0.0070,0.1025
54.801,0,0.6731,1.0000,0.3269
54.901,0,0.5049,1.0000,0.4951
55.003,0,0.3786,1.0000,0.6214
55.100,1,0.7160,1.0000,0.7160
55.200,1,0.7870,1.0000,0.7870
55.300,1,0.7544,0.6567,0.7544
55.401,1,0.7300,0.6567,0.7300
55.500,1,0.7117,0.6567,0.7117
55.601,1,0.6979,0.6567,0.6979
55.700,1,0.6876,0.6567,0.6876
55.801,1,0.6799,0.6567,0.6799
55.900,1,0.6741,0.6567,0.6741
56.001,1,0.6697,0.6567,0.6697
56.101,1,0.6665,0.6567,0.6665
56.200,0,0.4984,0.0070,0.5016
56.300,0,0.6221,0.0070,0.3779
56.401,0,0.7148,0.0070,0.2852
56.500,0,0.7844,0.0070,0.2156
56.601,0,0.5883,1.0000,0.4117
56.700,0,0.4412,1.0000,0.5588
56.800,1,0.6691,1.0000,0.6691
56.900,1,0.7518,1.0000,0.7518
57.000,1,0.8139,1.0000,0.8139
57.101,1,0.8604,1.0000,0.8604
57.200,1,0.7213,0.3040,0.7213
57.301,1,0.7906,0.9986,0.7906
57.400,1,0.8426,0.9986,0.8426
57.499,1,0.8816,0.9986,0.8816
57.600,1,0.9109,0.9986,0.9109
57.699,1,0.9328,0.9986,0.9328
57.800,1,0.9493,0.9986,0.9493
57.899,1,0.9616,0.9986,0.9616
57.999,1,0.9709,0.9986,0.9709
58.099,1,0.9778,0.9986,0.9778
58.199,1,0.9830,0.9986,0.9830
58.299,1,0.9869,0.9986,0.9869
58.400,1,0.9899,0.9986,0.9899
58.499,1,0.9920,0.9986,0.9920
58.600,1,0.9937,0.9986,0.9937
58.700,1,0.9949,0.9986,0.9949
58.800,1,0.9959,0.9986,0.9959
58.900,1,0.9966,0.9986,0.9966
59.000,1,0.9900,0.9702,0.9900
59.100,1,0.9066,0.6567,0.9066
59.200,1,0.8442,0.6567,0.8442
59.300,1,0.7973,0.6567,0.7973
59.400,1,0.7621,0.6567,0.7621
59.499,1,0.7358,0.6567,0.7358
59.600,1,0.7160,0.6567,0.7160
59.700,1,0.7012,0.6567,0.7012
59.800,1,0.6900,0.6567,0.6900
59.900,1,0.6817,0.6567,0.6817
60.000,1,0.7613,1.0000,0.7613
60.099,1,0.8210,1.0000,0.8210
60.200,1,0.8657,1.0000,0.8657
60.300,1,0.8135,0.6567,0.8135
60.399,1,0.7743,0.6567,0.7743
60.499,1,0.7449,0.6567,0.7449
60.600,1,0.7228,0.6567,0.7228
60.700,1,0.7063,0.6567,0.7063
60.800,1,0.6939,0.6567,0.6939
60.900,1,0.6846,0.6567,0.6846
61.000,1,0.6776,0.6567,0.6776
61.100,1,0.6724,0.6567,0.6724
61.200,1,0.6684,0.6567,0.6684
61.300,1,0.6655,0.6567,0.6655
61.400,1,0.6633,0.6567,0.6633
61.500,1,0.6616,0.6567,0.6616
61.600,1,0.6604,0.6567,0.6604
61.700,1,0.7379,0.9702,0.7379
61.800,1,0.7960,0.9702,0.7960
61.900,1,0.8466,0.9986,0.8466
62.000,1,0.8846,0.9986,0.8846
62.100,1,0.9131,0.9986,0.9131
62.200,1,0.9345,0.9986,0.9345
62.300,1,0.9505,0.9986,0.9505
62.400,1,0.9626,0.9986,0.9626
62.500,1,0.9716,0.9986,0.9716
62.600,1,0.9783,0.9986,0.9783
62.699,1,0.9834,0.9986,0.9834
62.800,1,0.9872,0.9986,0.9872
62.901,1,0.9901,0.9986,0.9901
63.000,1,0.9922,0.9986,0.9922
63.100,1,0.9938,0.9986,0.9938
63.200,1,0.9950,0.9986,0.9950
63.300,1,0.9959,0.9986,0.9959
63.400,1,0.9966,0.9986,0.9966
63.500,1,0.9971,0.9986,0.9971
63.600,1,0.9975,0.9986,0.9975
63.700,1,0.9978,0.9986,0.9978
63.800,1,0.9980,0.9986,0.9980
63.900,1,0.9982,0.9986,0.9982
64.000,1,0.9983,0.9986,0.9983
64.101,1,0.9984,0.9986,0.9984
64.200,1,0.9984,0.9986,0.9984
64.300,1,0.9985,0.9986,0.9985
64.400,1,0.9985,0.9986,0.9985
64.500,1,0.9985,0.9986,0.9985
64.600,1,0.9986,0.9986,0.9986
64.700,1,0.9986,0.9986,0.9986
64.800,1,0.9986,0.9986,0.9986
64.900,1,0.9986,0.9986,0.9986
65.000,1,0.9986,0.9986,0.9986
65.100,1,0.9986,0.9986,0.9986
65.200,1,0.9986,0.9986,0.9986
65.300,1,0.9915,0.9702,0.9915
65.400,1,0.9862,0.9702,0.9862
65.500,1,0.9038,0.6567,0.9038
65.601,1,0.8420,0.6567,0.8420
65.700,1,0.8741,0.9702,0.8741
65.800,1,0.7721,0.4662,0.7721
65.903,1,0.8180,0.9556,0.8180
66.000,1,0.7777,0.6567,0.7777
66.100,1,0.7474,0.6567,0.7474
66.201,1,0.7247,0.6567,0.7247
66.300,1,0.7077,0.6567,0.7077
66.400,0,0.4675,0.0070,0.5325
66.499,0,0.3506,1.0000,0.6494
66.600,1,0.7370,1.0000,0.7370
66.699,1,0.8028,1.0000,0.8028
66.800,1,0.8521,1.0000,0.8521
66.899,1,0.7151,0.3040,0.7151
67.000,1,0.7863,1.0000,0.7863
67.099,1,0.8397,1.0000,0.8397
67.199,1,0.7643,0.5380,0.7643
67.300,0,0.4250,0.0070,0.5750
67.399,0,0.5670,0.0070,0.4330
67.499,0,0.6735,0.0070,0.3265
67.600,0,0.5910,0.6567,0.4090
67.699,0,0.5291,0.6567,0.4709
67.800,0,0.4826,0.6567,0.5174
67.899,0,0.4478,0.6567,0.5522
68.000,0,0.4217,0.6567,0.5783
68.099,0,0.4021,0.6567,0.5979
68.199,0,0.3874,0.6567,0.6126
68.299,1,0.7094,1.0000,0.7094
68.399,1,0.7746,0.9702,0.7746
68.499,1,0.8306,0.9986,0.8306
68.600,1,0.8726,0.9986,0.8726
68.699,1,0.9041,0.9986,0.9041
68.800,1,0.9278,0.9986,0.9278
68.899,1,0.9455,0.9986,0.9455
69.000,1,0.9588,0.9986,0.9588
69.100,1,0.9687,0.9986,0.9687
69.200,1,0.9762,0.9986,0.9762
69.299,1,0.9818,0.9986,0.9818
69.400,1,0.9753,0.9556,0.9753
69.500,1,0.9740,0.9702,0.9740
69.600,1,0.8947,0.6567,0.8947
69.700,1,0.8352,0.6567,0.8352
69.800,1,0.7905,0.6567,0.7905
69.900,1,0.7571,0.6567,0.7571
70.000,1,0.7320,0.6567,0.7320
70.100,1,0.7131,0.6567,0.7131
70.199,1,0.6990,0.6567,0.6990
70.299,1,0.6884,0.6567,0.6884
70.400,1,0.6805,0.6567,0.6805
70.499,1,0.6745,0.6567,0.6745
70.600,1,0.6701,0.6567,0.6701
70.700,1,0.6667,0.6567,0.6667
70.800,1,0.6642,0.6567,0.6642
70.899,1,0.6623,0.6567,0.6623
71.000,1,0.6609,0.6567,0.6609
71.099,0,0.3402,0.6567,0.6598
71.200,0,0.3409,0.6567,0.6591
71.300,0,0.3415,0.6567,0.6585
71.400,0,0.3420,0.6567,0.6580
71.500,0,0.5048,0.0070,0.4952
71.600,0,0.6268,0.0070,0.3732
71.700,0,0.7184,0.0070,0.2816
71.800,0,0.7871,0.0070,0.2129
71.899,0,0.8386,0.0070,0.1614
72.000,0,0.8772,0.0070,0.1228
72.100,0,0.6579,1.0000,0.3421
72.200,0,0.4934,1.0000,0.5066
72.300,0,0.3701,1.0000,0.6299
72.400,1,0.7225,1.0000,0.7225
72.500,1,0.7915,0.9986,0.7915
72.600,1,0.8433,0.9986,0.8433
72.700,1,0.8821,0.9986,0.8821
72.801,1,0.9113,0.9986,0.9113
72.900,1,0.9331,0.9986,0.9331
73.000,1,0.9495,0.9986,0.9495
73.100,1,0.9618,0.9986,0.9618
73.200,1,0.9710,0.9986,0.9710
73.301,1,0.9779,0.9986,0.9779
73.400,1,0.9831,0.9986,0.9831
73.500,1,0.9870,0.9986,0.9870
73.600,1,0.9899,0.9986,0.9899
73.700,1,0.9921,0.9986,0.9921
73.800,1,0.9937,0.9986,0.9937
73.900,1,0.9949,0.9986,0.9949
74.000,1,0.9959,0.9986,0.9959
74.100,1,0.9858,0.9556,0.9858
74.200,1,0.9783,0.9556,0.9783
74.300,1,0.8979,0.6567,0.8979
74.400,1,0.8376,0.6567,0.8376
74.500,1,0.7923,0.6567,0.7923
74.600,1,0.7584,0.6567,0.7584
74.700,1,0.7330,0.6567,0.7330
74.801,1,0.7158,0.6644,0.7158
74.900,1,0.7010,0.6567,0.7010
75.000,1,0.6899,0.6567,0.6899
75.100,1,0.6816,0.6567,0.6816
75.200,1,0.6754,0.6567,0.6754
75.300,1,0.6707,0.6567,0.6707
75.400,1,0.6672,0.6567,0.6672
75.499,1,0.6646,0.6567,0.6646
75.600,1,0.6626,0.6567,0.6626
75.699,1,0.6611,0.6567,0.6611
75.799,0,0.3400,0.6567,0.6600
75.899,0,0.3408,0.6567,0.6592
75.999,0,0.3415,0.6567,0.6585
76.099,0,0.3419,0.6567,0.6581
76.200,0,0.3423,0.6567,0.6577
76.299,0,0.3425,0.6567,0.6575
76.400,0,0.3427,0.6567,0.6573
76.500,0,0.3429,0.6567,0.6571
