elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
7.968,0,0.6495,0.2284,0.3505
8.041,0,0.6841,0.2121,0.3159
8.140,0,0.7047,0.2336,0.2953
8.243,0,0.7163,0.2487,0.2837
8.340,0,0.6887,0.3940,0.3113
8.442,0,0.6509,0.4627,0.3491
8.540,0,0.6180,0.4806,0.3820
8.642,0,0.6251,0.3536,0.3749
8.740,0,0.6111,0.4310,0.3889
8.841,0,0.5868,0.4860,0.4132
8.940,0,0.5827,0.4297,0.4173
9.041,0,0.5778,0.4367,0.4222
9.141,0,0.5815,0.4074,0.4185
9.241,0,0.6144,0.2870,0.3856
9.340,0,0.6039,0.4275,0.3961
9.441,0,0.4970,0.8238,0.5030
9.541,1,0.5802,0.8117,0.5802
9.636,1,0.6493,0.8565,0.6493
9.740,1,0.7076,0.8825,0.7076
9.840,1,0.7489,0.8731,0.7489
9.940,1,0.7439,0.7287,0.7439
10.041,1,0.7253,0.6696,0.7253
10.140,1,0.6952,0.6049,0.6952
10.240,1,0.6474,0.5039,0.6474
10.340,1,0.5911,0.4223,0.5911
10.441,1,0.5702,0.5076,0.5702
10.541,1,0.5512,0.4939,0.5512
10.642,0,0.4728,0.4553,0.5272
10.741,0,0.5169,0.3510,0.4831
10.840,0,0.5564,0.3248,0.4436
10.940,0,0.5907,0.3067,0.4093
11.041,0,0.5849,0.4324,0.4151
11.153,0,0.5628,0.5035,0.4372
11.241,0,0.5399,0.5286,0.4601
11.340,0,0.5295,0.5019,0.4705
11.441,0,0.5646,0.3301,0.4354
11.540,0,0.5857,0.3510,0.4143
11.641,0,0.6151,0.2966,0.3849
11.740,0,0.6455,0.2635,0.3545
11.843,0,0.6628,0.2851,0.3372
11.940,0,0.6512,0.3837,0.3488
12.042,0,0.6513,0.3485,0.3487
12.141,0,0.6415,0.3879,0.3585
12.242,0,0.6390,0.3686,0.3610
12.340,0,0.6325,0.3870,0.3675
12.441,0,0.6442,0.3206,0.3558
12.540,0,0.6502,0.3319,0.3498
12.641,0,0.6551,0.3302,0.3449
12.734,0,0.6512,0.3606,0.3488
12.841,0,0.6624,0.3039,0.3376
12.940,0,0.6833,0.2539,0.3167
13.041,0,0.7022,0.2411,0.2978
13.141,0,0.7224,0.2171,0.2776
13.241,0,0.6873,0.4180,0.3127
13.341,0,0.6537,0.4470,0.3463
13.441,0,0.6201,0.4809,0.3799
13.540,0,0.6039,0.4448,0.3961
13.641,0,0.5921,0.4432,0.4079
13.741,0,0.5727,0.4856,0.4273
13.841,0,0.5646,0.4596,0.4354
13.941,0,0.5661,0.4293,0.4339
14.040,0,0.5576,0.4678,0.4424
14.139,0,0.5403,0.5117,0.4597
14.240,0,0.5272,0.5119,0.4728
14.339,0,0.5543,0.3647,0.4457
14.440,0,0.5774,0.3532,0.4226
14.539,0,0.5802,0.4114,0.4198
14.637,0,0.5506,0.5384,0.4494
14.740,0,0.5163,0.5864,0.4837
14.839,0,0.4806,0.6265,0.5194
14.940,0,0.4579,0.6101,0.5421
15.040,0,0.4517,0.5669,0.5483
15.140,1,0.5531,0.5676,0.5531
15.241,1,0.5551,0.5609,0.5551
15.340,1,0.5527,0.5455,0.5527
15.441,0,0.4659,0.4785,0.5341
15.539,0,0.5177,0.3269,0.4823
15.641,0,0.5215,0.4672,0.4785
15.739,0,0.5461,0.3801,0.4539
15.839,0,0.5555,0.4164,0.4445
15.939,0,0.5463,0.4810,0.4537
16.039,0,0.5342,0.5022,0.4658
16.140,0,0.5303,0.4815,0.4697
16.247,0,0.5139,0.5352,0.4861
16.340,0,0.4919,0.5742,0.5081
16.439,0,0.4773,0.5663,0.5227
16.539,0,0.4748,0.5327,0.5252
16.640,0,0.4595,0.5866,0.5405
16.740,1,0.5612,0.6232,0.5612
16.841,1,0.5841,0.6529,0.5841
16.939,1,0.5864,0.5932,0.5864
17.040,1,0.5652,0.5017,0.5652
17.140,0,0.4684,0.4309,0.5316
17.240,0,0.4759,0.5015,0.5241
17.340,0,0.4867,0.4809,0.5133
17.440,0,0.5055,0.4382,0.4945
17.538,0,0.5350,0.3764,0.4650
17.640,0,0.5583,0.3718,0.4417
17.738,0,0.5681,0.4026,0.4319
17.840,0,0.5585,0.4704,0.4415
17.939,0,0.5338,0.5400,0.4662
18.040,0,0.5178,0.5304,0.4822
18.140,0,0.5043,0.5360,0.4957
18.240,0,0.5138,0.4577,0.4862
18.340,0,0.5375,0.3914,0.4625
18.440,0,0.5567,0.3857,0.4433
18.540,0,0.5676,0.3999,0.4324
18.640,0,0.5563,0.4776,0.4437
18.739,0,0.5455,0.4867,0.4545
18.840,0,0.5417,0.4696,0.4583
18.939,0,0.5668,0.3582,0.4332
19.040,0,0.5943,0.3231,0.4057
19.139,0,0.6085,0.3487,0.3915
19.240,0,0.6002,0.4248,0.3998
19.339,0,0.5914,0.4353,0.4086
19.440,0,0.5871,0.4256,0.4129
19.540,0,0.5946,0.3831,0.4054
19.635,0,0.6028,0.3726,0.3972
19.741,0,0.6019,0.4008,0.3981
19.840,0,0.5651,0.5452,0.4349
19.940,0,0.5369,0.5476,0.4631
20.040,0,0.5007,0.6081,0.4993
20.140,0,0.4730,0.6102,0.5270
20.240,0,0.4554,0.5972,0.5446
20.340,1,0.5685,0.6404,0.5685
20.441,1,0.5864,0.6402,0.5864
20.541,1,0.5984,0.6342,0.5984
20.639,1,0.5831,0.5374,0.5831
20.740,1,0.5642,0.5075,0.5642
20.840,1,0.5643,0.5646,0.5643
20.935,1,0.5525,0.5169,0.5525
21.041,0,0.4668,0.4755,0.5332
21.140,0,0.5046,0.3819,0.4954
21.241,0,0.5357,0.3711,0.4643
21.340,0,0.5588,0.3719,0.4412
21.441,0,0.5679,0.4049,0.4321
21.536,0,0.5745,0.4055,0.4255
21.641,0,0.5797,0.4046,0.4203
21.741,0,0.6004,0.3374,0.3996
21.840,0,0.6071,0.3727,0.3929
21.939,0,0.6263,0.3163,0.3737
22.040,0,0.6389,0.3234,0.3611
22.141,0,0.6477,0.3258,0.3523
22.241,0,0.6559,0.3194,0.3441
22.340,0,0.6577,0.3369,0.3423
22.440,0,0.6621,0.3248,0.3379
22.539,0,0.6617,0.3394,0.3383
22.640,0,0.6478,0.3939,0.3522
22.740,0,0.6350,0.4035,0.3650
22.841,0,0.6155,0.4431,0.3845
22.940,0,0.5916,0.4799,0.4084
23.039,0,0.5780,0.4630,0.4220
23.138,0,0.5657,0.4711,0.4343
23.239,0,0.5543,0.4801,0.4457
23.339,0,0.5574,0.4330,0.4426
23.439,0,0.5637,0.4176,0.4363
23.540,0,0.5420,0.5229,0.4580
23.639,0,0.5133,0.5730,0.4867
23.739,0,0.4968,0.5528,0.5032
23.840,0,0.4921,0.5221,0.5079
23.939,0,0.5100,0.4363,0.4900
24.040,0,0.5137,0.4753,0.4863
24.137,0,0.5246,0.4427,0.4754
24.240,0,0.5358,0.4305,0.4642
24.339,0,0.5490,0.4115,0.4510
24.439,0,0.5569,0.4194,0.4431
24.537,0,0.5610,0.4266,0.4390
24.635,0,0.5797,0.3644,0.4203
24.739,0,0.6056,0.3165,0.3944
24.833,0,0.6253,0.3155,0.3747
24.939,0,0.6445,0.2979,0.3555
25.039,0,0.6413,0.3685,0.3587
25.138,0,0.6413,0.3587,0.3587
25.239,0,0.6422,0.3551,0.3578
25.339,0,0.6483,0.3331,0.3517
25.439,0,0.6511,0.3408,0.3489
25.544,0,0.6421,0.3850,0.3579
25.641,0,0.6249,0.4266,0.3751
25.740,0,0.6141,0.4182,0.3859
25.840,0,0.5752,0.5416,0.4248
25.939,0,0.5469,0.5378,0.4531
26.039,0,0.5255,0.5389,0.4745
26.135,0,0.5097,0.5377,0.4903
26.240,0,0.5033,0.5157,0.4967
26.339,0,0.4935,0.5359,0.5065
26.439,0,0.4900,0.5204,0.5100
26.539,0,0.4790,0.5541,0.5210
26.634,0,0.4769,0.5293,0.5231
26.740,0,0.4690,0.5547,0.5310
26.841,0,0.4664,0.5415,0.5336
26.940,0,0.4721,0.5108,0.5279
27.038,0,0.4728,0.5251,0.5272
27.139,0,0.4715,0.5325,0.5285
27.239,0,0.4712,0.5298,0.5288
27.335,0,0.4646,0.5550,0.5354
27.440,0,0.4512,0.5889,0.5488
27.539,1,0.5583,0.5870,0.5583
27.639,1,0.5647,0.5839,0.5647
27.739,1,0.5586,0.5403,0.5586
27.840,0,0.4627,0.4732,0.5373
27.938,0,0.4951,0.4078,0.5049
28.039,0,0.5229,0.3938,0.4771
28.139,0,0.5313,0.4433,0.4687
28.240,0,0.5238,0.4989,0.4762
28.340,0,0.4959,0.5877,0.5041
28.433,1,0.5516,0.6943,0.5516
28.534,1,0.5873,0.6944,0.5873
28.632,1,0.6033,0.6512,0.6033
28.734,1,0.5946,0.5684,0.5946
28.833,1,0.5866,0.5628,0.5866
28.939,1,0.5664,0.5059,0.5664
29.040,0,0.4758,0.3976,0.5242
29.139,0,0.5027,0.4167,0.4973
29.249,0,0.5413,0.3426,0.4587
29.338,0,0.5547,0.4053,0.4453
29.439,0,0.5649,0.4043,0.4351
29.536,0,0.5763,0.3897,0.4237
29.636,0,0.5922,0.3600,0.4078
29.740,0,0.6060,0.3525,0.3940
29.839,0,0.6354,0.2765,0.3646
29.939,0,0.6527,0.2954,0.3473
30.040,0,0.6773,0.2488,0.3227
30.139,0,0.6944,0.2545,0.3056
30.240,0,0.6975,0.2932,0.3025
30.339,0,0.7016,0.2860,0.2984
30.439,0,0.7133,0.2515,0.2867
30.539,0,0.7203,0.2590,0.2797
30.640,0,0.7179,0.2893,0.2821
30.739,0,0.7186,0.2793,0.2814
30.841,0,0.7053,0.3346,0.2947
30.939,0,0.7003,0.3145,0.2997
31.040,0,0.7025,0.2910,0.2975
31.139,0,0.6697,0.4286,0.3303
31.239,0,0.6108,0.5661,0.3892
31.334,0,0.5682,0.5597,0.4318
31.438,0,0.5832,0.3716,0.4168
31.538,0,0.5524,0.5400,0.4476
31.640,0,0.5260,0.5531,0.4740
31.739,0,0.4782,0.6651,0.5218
31.840,1,0.5858,0.7780,0.5858
31.937,1,0.6894,1.0000,0.6894
32.039,1,0.7670,1.0000,0.7670
32.138,1,0.8253,1.0000,0.8253
32.239,1,0.8404,0.8857,0.8404
32.337,1,0.8301,0.7991,0.8301
32.439,1,0.8033,0.7229,0.8033
32.538,1,0.7497,0.5887,0.7497
32.639,1,0.6762,0.4559,0.6762
32.740,1,0.6343,0.5087,0.6343
32.839,1,0.5984,0.4906,0.5984
32.939,1,0.5972,0.5937,0.5972
33.039,1,0.5947,0.5869,0.5947
33.138,1,0.5997,0.6150,0.5997
33.239,1,0.6089,0.6365,0.6089
33.339,1,0.6197,0.6518,0.6197
33.439,1,0.6097,0.5800,0.6097
33.539,1,0.6157,0.6335,0.6157
33.639,1,0.6203,0.6342,0.6203
33.736,1,0.6103,0.5800,0.6103
33.839,1,0.6016,0.5755,0.6016
33.939,1,0.5917,0.5619,0.5917
34.039,1,0.5835,0.5590,0.5835
34.132,1,0.5839,0.5851,0.5839
34.239,1,0.5806,0.5706,0.5806
34.338,1,0.5757,0.5613,0.5757
34.439,1,0.5706,0.5551,0.5706
34.538,1,0.5754,0.5900,0.5754
34.634,1,0.5758,0.5767,0.5758
34.738,1,0.5701,0.5531,0.5701
