elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
20.126,1,0.9839,0.9907,0.9839
20.227,1,0.9850,0.9885,0.9850
20.327,1,0.9855,0.9870,0.9855
20.427,1,0.9849,0.9832,0.9849
20.529,1,0.9740,0.9413,0.9740
20.627,1,0.9636,0.9324,0.9636
20.727,1,0.9578,0.9401,0.9578
20.827,1,0.9589,0.9625,0.9589
20.929,1,0.9616,0.9696,0.9616
21.028,1,0.9675,0.9850,0.9675
21.127,1,0.9682,0.9702,0.9682
21.232,1,0.9734,0.9892,0.9734
21.327,1,0.9745,0.9778,0.9745
21.428,1,0.9691,0.9528,0.9691
21.527,1,0.9607,0.9355,0.9607
21.628,1,0.9579,0.9497,0.9579
21.727,1,0.9584,0.9596,0.9584
21.827,1,0.9642,0.9816,0.9642
21.929,1,0.9681,0.9800,0.9681
22.027,1,0.9729,0.9872,0.9729
22.128,1,0.9789,0.9969,0.9789
22.229,1,0.9826,0.9938,0.9826
22.330,1,0.9839,0.9875,0.9839
22.427,1,0.9845,0.9864,0.9845
22.528,1,0.9836,0.9808,0.9836
22.630,1,0.9792,0.9662,0.9792
22.728,1,0.9695,0.9404,0.9695
22.828,1,0.9619,0.9389,0.9619
22.927,1,0.9610,0.9584,0.9610
23.043,1,0.9623,0.9663,0.9623
23.126,1,0.9655,0.9751,0.9655
23.228,1,0.9650,0.9635,0.9650
23.328,1,0.9639,0.9607,0.9639
23.429,1,0.9612,0.9530,0.9612
23.528,1,0.9581,0.9487,0.9581
23.628,1,0.9567,0.9528,0.9567
23.728,1,0.9569,0.9574,0.9569
23.828,1,0.9571,0.9577,0.9571
23.927,1,0.9609,0.9722,0.9609
24.028,1,0.9637,0.9723,0.9637
24.126,1,0.9684,0.9824,0.9684
24.225,1,0.9694,0.9726,0.9694
24.326,1,0.9737,0.9867,0.9737
24.427,1,0.9779,0.9903,0.9779
24.527,1,0.9761,0.9707,0.9761
24.625,1,0.9791,0.9882,0.9791
24.728,1,0.9808,0.9857,0.9808
24.828,1,0.9817,0.9844,0.9817
24.927,1,0.9854,0.9965,0.9854
25.027,1,0.9881,0.9964,0.9881
25.130,1,0.9854,0.9771,0.9854
25.226,1,0.9839,0.9793,0.9839
25.326,1,0.9852,0.9892,0.9852
25.426,1,0.9750,0.9445,0.9750
25.527,1,0.9627,0.9257,0.9627
25.628,1,0.9473,0.9013,0.9473
25.728,1,0.9381,0.9105,0.9381
25.825,1,0.9443,0.9628,0.9443
25.928,1,0.9536,0.9816,0.9536
26.027,1,0.9604,0.9806,0.9604
26.127,1,0.9683,0.9920,0.9683
26.226,1,0.9715,0.9811,0.9715
26.327,1,0.9698,0.9646,0.9698
26.426,1,0.9676,0.9611,0.9676
26.526,1,0.9678,0.9684,0.9678
26.630,1,0.9728,0.9877,0.9728
26.727,1,0.9752,0.9825,0.9752
26.825,1,0.9678,0.9458,0.9678
26.929,1,0.9514,0.9019,0.9514
27.027,1,0.9366,0.8925,0.9366
27.127,1,0.9457,0.9728,0.9457
27.227,1,0.9558,0.9860,0.9558
27.326,1,0.9633,0.9860,0.9633
27.426,1,0.9655,0.9721,0.9655
27.526,1,0.9613,0.9485,0.9613
27.627,1,0.9572,0.9449,0.9572
27.726,1,0.9630,0.9803,0.9630
27.826,1,0.9666,0.9775,0.9666
27.926,1,0.9563,0.9256,0.9563
28.027,1,0.9397,0.8899,0.9397
28.127,1,0.8878,0.7321,0.8878
28.227,1,0.8143,0.5938,0.8143
28.330,1,0.7074,0.3868,0.7074
28.429,0,0.3785,0.3636,0.6215
28.529,0,0.4846,0.1970,0.5154
28.631,0,0.5546,0.2355,0.4454
28.727,0,0.6122,0.2150,0.3878
28.826,0,0.6380,0.2845,0.3620
28.928,0,0.6539,0.2987,0.3461
29.026,0,0.6399,0.4019,0.3601
29.127,0,0.5870,0.5719,0.4130
29.226,0,0.4969,0.7734,0.5031
29.332,0,0.4254,0.7891,0.5746
29.429,0,0.3762,0.7714,0.6238
29.565,0,0.3524,0.7189,0.6476
29.626,0,0.3537,0.6426,0.6463
29.727,0,0.3576,0.6307,0.6424
29.827,0,0.3464,0.6871,0.6536
29.927,1,0.7005,0.8413,0.7005
30.026,1,0.7485,0.8924,0.7485
30.127,1,0.7886,0.9088,0.7886
30.226,1,0.8173,0.9035,0.8173
30.327,1,0.8425,0.9183,0.8425
30.427,1,0.8699,0.9520,0.8699
30.530,1,0.8966,0.9767,0.8966
30.627,1,0.9173,0.9795,0.9173
30.727,1,0.9239,0.9437,0.9239
30.827,1,0.8937,0.8030,0.8937
30.927,1,0.8686,0.7933,0.8686
31.028,1,0.8299,0.7140,0.8299
31.127,1,0.8059,0.7337,0.8059
31.228,1,0.8034,0.7961,0.8034
31.327,1,0.8081,0.8223,0.8081
31.428,1,0.8151,0.8358,0.8151
31.528,1,0.8319,0.8825,0.8319
31.629,1,0.8361,0.8486,0.8361
31.729,1,0.8378,0.8428,0.8378
31.828,1,0.8343,0.8238,0.8343
31.927,1,0.7880,0.6491,0.7880
32.027,1,0.7126,0.4864,0.7126
32.126,0,0.3424,0.4928,0.6576
32.228,0,0.3731,0.5346,0.6269
32.327,0,0.4355,0.3775,0.5645
32.429,0,0.4914,0.3409,0.5086
32.527,0,0.5287,0.3594,0.4713
32.628,0,0.5285,0.4721,0.4715
32.727,0,0.5178,0.5142,0.4822
32.830,0,0.4600,0.7133,0.5400
32.926,0,0.4085,0.7463,0.5915
33.027,0,0.3600,0.7854,0.6400
33.127,1,0.7071,0.9083,0.7071
33.228,1,0.7735,0.9729,0.7735
33.325,1,0.8276,0.9897,0.8276
33.426,1,0.8618,0.9645,0.8618
33.525,1,0.8783,0.9279,0.8783
33.626,1,0.8874,0.9148,0.8874
33.726,1,0.8982,0.9304,0.8982
33.826,1,0.9114,0.9511,0.9114
33.931,1,0.9250,0.9658,0.9250
34.027,1,0.9387,0.9798,0.9387
34.126,1,0.9511,0.9884,0.9511
34.227,1,0.9590,0.9824,0.9590
34.327,1,0.9674,0.9928,0.9674
34.429,1,0.9744,0.9951,0.9744
34.527,1,0.9803,0.9979,0.9803
34.628,1,0.9839,0.9947,0.9839
34.726,1,0.9848,0.9877,0.9848
34.827,1,0.9850,0.9856,0.9850
34.928,1,0.9872,0.9938,0.9872
35.029,1,0.9888,0.9934,0.9888
35.127,1,0.9859,0.9773,0.9859
35.226,1,0.9807,0.9651,0.9807
35.325,1,0.9774,0.9673,0.9774
35.428,1,0.9790,0.9840,0.9790
35.526,1,0.9830,0.9949,0.9830
35.628,1,0.9860,0.9950,0.9860
35.727,1,0.9880,0.9940,0.9880
35.826,1,0.9879,0.9877,0.9879
35.927,1,0.9862,0.9810,0.9862
36.053,1,0.9790,0.9575,0.9790
36.136,1,0.9760,0.9669,0.9760
36.229,1,0.9758,0.9753,0.9758
36.326,1,0.9784,0.9859,0.9784
36.427,1,0.9812,0.9899,0.9812
36.531,1,0.9818,0.9833,0.9818
36.629,1,0.9823,0.9838,0.9823
36.727,1,0.9831,0.9856,0.9831
36.827,1,0.9841,0.9872,0.9841
36.928,1,0.9817,0.9743,0.9817
37.027,1,0.9834,0.9888,0.9834
37.127,1,0.9809,0.9732,0.9809
37.227,1,0.9705,0.9394,0.9705
37.326,1,0.9639,0.9440,0.9639
37.428,1,0.9603,0.9495,0.9603
37.526,1,0.9562,0.9441,0.9562
37.628,1,0.9469,0.9191,0.9469
37.726,1,0.9356,0.9015,0.9356
37.829,1,0.9321,0.9218,0.9321
37.927,1,0.9359,0.9474,0.9359
38.029,1,0.9390,0.9483,0.9390
38.126,1,0.9449,0.9623,0.9449
38.227,1,0.9512,0.9704,0.9512
38.327,1,0.9607,0.9892,0.9607
38.428,1,0.9705,0.9997,0.9705
38.528,1,0.9777,0.9995,0.9777
38.627,1,0.9825,0.9968,0.9825
38.727,1,0.9832,0.9852,0.9832
38.827,1,0.9833,0.9835,0.9833
38.928,1,0.9775,0.9603,0.9775
39.029,1,0.9758,0.9708,0.9758
39.127,1,0.9737,0.9673,0.9737
39.228,1,0.9704,0.9606,0.9704
39.327,1,0.9637,0.9436,0.9637
39.429,1,0.9497,0.9075,0.9497
39.527,1,0.9154,0.8127,0.9154
39.627,1,0.8745,0.7516,0.8745
39.725,1,0.8480,0.7685,0.8480
39.827,1,0.8576,0.8865,0.8576
39.926,1,0.8829,0.9587,0.8829
40.032,1,0.9001,0.9517,0.9001
40.127,1,0.9206,0.9821,0.9206
40.227,1,0.9378,0.9895,0.9378
40.325,1,0.9497,0.9851,0.9497
40.428,1,0.9556,0.9734,0.9556
40.527,1,0.9594,0.9707,0.9594
40.628,1,0.9452,0.9028,0.9452
40.727,1,0.9168,0.8315,0.9168
40.827,1,0.8859,0.7931,0.8859
40.926,1,0.8628,0.7935,0.8628
41.027,1,0.8451,0.7921,0.8451
41.127,1,0.8418,0.8321,0.8418
41.228,1,0.8340,0.8105,0.8340
41.350,1,0.8296,0.8166,0.8296
41.426,1,0.8426,0.8816,0.8426
41.530,1,0.8609,0.9158,0.8609
41.629,1,0.8748,0.9165,0.8748
41.727,1,0.8918,0.9426,0.8918
41.831,1,0.9057,0.9475,0.9057
41.927,1,0.9204,0.9644,0.9204
42.027,1,0.9301,0.9594,0.9301
42.125,1,0.9401,0.9701,0.9401
42.226,1,0.9517,0.9863,0.9517
42.326,1,0.9602,0.9857,0.9602
42.428,1,0.9566,0.9457,0.9566
42.526,1,0.9533,0.9434,0.9533
42.628,1,0.9606,0.9826,0.9606
42.725,1,0.9689,0.9937,0.9689
42.833,1,0.9712,0.9784,0.9712
42.926,1,0.9396,0.8447,0.9396
43.027,1,0.9085,0.8150,0.9085
43.126,1,0.8531,0.6872,0.8531
43.226,1,0.7515,0.4464,0.7515
43.326,0,0.3637,0.2909,0.6363
43.427,0,0.4290,0.3748,0.5710
43.526,0,0.5020,0.2792,0.4980
43.627,0,0.5028,0.4947,0.4972
43.726,0,0.4459,0.7249,0.5541
43.828,0,0.3804,0.8159,0.6196
43.926,0,0.3272,0.8326,0.6728
44.027,1,0.7243,0.8789,0.7243
44.129,1,0.7730,0.9189,0.7730
44.228,1,0.8093,0.9184,0.8093
44.326,1,0.8346,0.9104,0.8346
44.427,1,0.8476,0.8865,0.8476
44.525,1,0.8461,0.8418,0.8461
44.629,1,0.8579,0.8930,0.8579
44.727,1,0.8756,0.9286,0.8756
44.827,1,0.8926,0.9439,0.8926
44.928,1,0.9113,0.9673,0.9113
45.026,1,0.9200,0.9461,0.9200
45.127,1,0.9280,0.9520,0.9280
45.227,1,0.9395,0.9740,0.9395
45.325,1,0.9504,0.9830,0.9504
45.427,1,0.9556,0.9714,0.9556
45.528,1,0.9598,0.9724,0.9598
45.627,1,0.9665,0.9864,0.9665
45.726,1,0.9729,0.9921,0.9729
45.828,1,0.9763,0.9865,0.9763
45.925,1,0.9781,0.9833,0.9781
46.027,1,0.9797,0.9844,0.9797
46.127,1,0.9740,0.9569,0.9740
46.228,1,0.9575,0.9081,0.9575
46.326,1,0.9402,0.8885,0.9402
46.430,1,0.9275,0.8892,0.9275
46.528,1,0.9159,0.8812,0.9159
46.627,1,0.9141,0.9086,0.9141
46.727,1,0.9321,0.9861,0.9321
46.828,1,0.9449,0.9833,0.9449
46.925,1,0.9542,0.9822,0.9542
47.030,1,0.9531,0.9498,0.9531
47.126,1,0.9413,0.9057,0.9413
47.227,1,0.9367,0.9229,0.9367
47.385,1,0.9146,0.8486,0.9146
47.438,1,0.9100,0.8960,0.9100
47.531,1,0.9225,0.9601,0.9225
47.661,1,0.9361,0.9768,0.9361
47.725,1,0.9392,0.9484,0.9392
47.827,1,0.9291,0.8989,0.9291
47.927,1,0.9204,0.8943,0.9204
48.027,1,0.9273,0.9479,0.9273
48.126,1,0.9300,0.9384,0.9300
48.228,1,0.9368,0.9572,0.9368
48.328,1,0.9311,0.9140,0.9311
48.427,1,0.8958,0.7898,0.8958
48.529,1,0.8276,0.6228,0.8276
48.629,1,0.7789,0.6328,0.7789
48.730,1,0.7406,0.6259,0.7406
48.828,1,0.7258,0.6815,0.7258
48.927,1,0.7270,0.7304,0.7270
49.029,1,0.7556,0.8413,0.7556
49.130,1,0.7577,0.7642,0.7577
49.226,1,0.7221,0.6152,0.7221
49.327,0,0.3396,0.4755,0.6604
49.427,0,0.4176,0.3481,0.5824
49.526,0,0.5085,0.2191,0.4915
49.628,0,0.6089,0.0898,0.3911
49.726,0,0.6804,0.1053,0.3196
49.828,0,0.7159,0.1773,0.2841
49.928,0,0.7147,0.2889,0.2853
50.028,0,0.7036,0.3298,0.2964
50.126,0,0.6857,0.3682,0.3143
50.227,0,0.6490,0.4610,0.3510
50.327,0,0.5848,0.6077,0.4152
50.428,0,0.5295,0.6363,0.4705
50.528,0,0.4687,0.7139,0.5313
50.627,0,0.4379,0.6545,0.5621
50.726,0,0.5037,0.2988,0.4963
50.827,0,0.5918,0.1438,0.4082
50.925,0,0.6781,0.0633,0.3219
51.027,0,0.7538,0.0189,0.2462
51.126,0,0.8151,0.0013,0.1849
51.227,0,0.8611,0.0006,0.1389
51.326,0,0.8949,0.0038,0.1051
51.427,0,0.9142,0.0278,0.0858
51.525,0,0.8955,0.1605,0.1045
51.627,0,0.8189,0.4110,0.1811
51.727,0,0.7166,0.5901,0.2834
51.827,0,0.6460,0.5661,0.3540
51.928,0,0.5779,0.6264,0.4221
52.026,0,0.5497,0.5348,0.4503
52.128,0,0.5506,0.4467,0.4494
52.227,0,0.6119,0.2042,0.3881
52.325,0,0.6908,0.0725,0.3092
52.427,0,0.7610,0.0286,0.2390
52.524,0,0.7907,0.1202,0.2093
52.627,0,0.8244,0.0744,0.1756
52.726,0,0.8275,0.1631,0.1725
52.827,0,0.8097,0.2438,0.1903
52.942,0,0.7855,0.2870,0.2145
53.041,0,0.7668,0.2893,0.2332
53.130,0,0.7538,0.2854,0.2462
53.226,0,0.7226,0.3710,0.2774
53.325,0,0.7018,0.3604,0.2982
53.427,0,0.7088,0.2702,0.2912
53.525,0,0.7337,0.1919,0.2663
53.629,0,0.7520,0.1930,0.2480
53.728,0,0.7572,0.2274,0.2428
53.826,0,0.7605,0.2293,0.2395
53.926,0,0.7716,0.1954,0.2284
54.032,0,0.7752,0.2137,0.2248
54.126,0,0.7776,0.2152,0.2224
54.228,0,0.7786,0.2186,0.2214
54.325,0,0.7864,0.1903,0.2136
54.427,0,0.8008,0.1557,0.1992
54.525,0,0.8145,0.1444,0.1855
54.628,0,0.8260,0.1397,0.1740
54.727,0,0.8395,0.1198,0.1605
54.828,0,0.8553,0.0973,0.1447
54.926,0,0.8472,0.1771,0.1528
55.027,0,0.7863,0.3965,0.2137
55.125,0,0.7109,0.5153,0.2891
55.227,0,0.6325,0.6028,0.3675
55.325,0,0.5665,0.6314,0.4335
55.428,0,0.5126,0.6492,0.4874
55.526,0,0.5226,0.4472,0.4774
55.628,0,0.5369,0.4201,0.4631
55.726,0,0.5480,0.4188,0.4520
55.827,0,0.5759,0.3403,0.4241
55.926,0,0.6014,0.3223,0.3986
56.028,0,0.6639,0.1486,0.3361
56.128,0,0.7143,0.1346,0.2857
56.227,0,0.7527,0.1320,0.2473
56.327,0,0.7878,0.1070,0.2122
56.427,0,0.7995,0.1652,0.2005
56.525,0,0.7606,0.3563,0.2394
56.628,0,0.6712,0.5968,0.3288
56.725,0,0.5552,0.7928,0.4448
56.828,0,0.4440,0.8896,0.5560
56.929,0,0.3415,0.9660,0.6585
57.027,1,0.7383,0.9776,0.7383
57.127,1,0.7979,0.9767,0.7979
57.226,1,0.8388,0.9616,0.8388
57.327,1,0.8618,0.9308,0.8618
57.428,1,0.8696,0.8928,0.8696
57.525,1,0.8808,0.9145,0.8808
57.629,1,0.8837,0.8923,0.8837
57.726,1,0.8849,0.8887,0.8849
57.827,1,0.8859,0.8888,0.8859
57.926,1,0.8794,0.8598,0.8794
58.026,1,0.8849,0.9015,0.8849
58.128,1,0.8955,0.9272,0.8955
58.226,1,0.9030,0.9254,0.9030
58.326,1,0.9114,0.9368,0.9114
58.427,1,0.9040,0.8817,0.9040
58.526,1,0.8876,0.8383,0.8876
58.628,1,0.8584,0.7709,0.8584
58.727,1,0.7899,0.5845,0.7899
58.828,1,0.7107,0.4730,0.7107
58.926,0,0.3667,0.4012,0.6333
59.027,0,0.4639,0.2446,0.5361
59.126,0,0.5388,0.2365,0.4612
59.226,0,0.6067,0.1897,0.3933
59.339,0,0.6359,0.2765,0.3641
59.431,0,0.6023,0.4985,0.3977
59.525,0,0.5392,0.6501,0.4608
59.629,0,0.4529,0.8060,0.5471
59.726,0,0.3869,0.8109,0.6131
59.827,0,0.3260,0.8567,0.6740
59.926,1,0.7201,0.8585,0.7201
60.026,1,0.7570,0.8679,0.7570
60.127,1,0.7879,0.8803,0.7879
60.230,1,0.8198,0.9155,0.8198
60.325,1,0.8544,0.9583,0.8544
60.426,1,0.8873,0.9859,0.8873
60.527,1,0.9111,0.9827,0.9111
60.627,1,0.9284,0.9801,0.9284
60.728,1,0.9394,0.9723,0.9394
60.829,1,0.9465,0.9679,0.9465
60.927,1,0.9544,0.9782,0.9544
61.025,1,0.9617,0.9836,0.9617
61.127,1,0.9632,0.9677,0.9632
61.228,1,0.9623,0.9596,0.9623
61.325,1,0.9647,0.9719,0.9647
61.427,1,0.9662,0.9707,0.9662
61.528,1,0.9671,0.9697,0.9671
61.627,1,0.9673,0.9680,0.9673
61.728,1,0.9671,0.9664,0.9671
61.827,1,0.9658,0.9620,0.9658
61.927,1,0.9670,0.9705,0.9670
62.028,1,0.9609,0.9427,0.9609
62.127,1,0.9531,0.9296,0.9531
62.227,1,0.9449,0.9205,0.9449
62.326,1,0.9399,0.9249,0.9399
62.426,1,0.9467,0.9670,0.9467
62.529,1,0.9547,0.9786,0.9547
62.626,1,0.9607,0.9789,0.9607
62.728,1,0.9662,0.9824,0.9662
62.826,1,0.9719,0.9892,0.9719
62.928,1,0.9775,0.9942,0.9775
63.027,1,0.9829,0.9990,0.9829
63.128,1,0.9864,0.9971,0.9864
63.226,1,0.9886,0.9951,0.9886
63.325,1,0.9876,0.9847,0.9876
63.427,1,0.9883,0.9904,0.9883
63.528,1,0.9904,0.9965,0.9904
63.627,1,0.9906,0.9913,0.9906
63.728,1,0.9906,0.9906,0.9906
63.827,1,0.9911,0.9924,0.9911
63.928,1,0.9924,0.9964,0.9924
64.027,1,0.9926,0.9934,0.9926
64.128,1,0.9918,0.9894,0.9918
64.227,1,0.9838,0.9599,0.9838
64.327,1,0.9828,0.9796,0.9828
64.428,1,0.9845,0.9898,0.9845
64.527,1,0.9812,0.9712,0.9812
64.627,1,0.9785,0.9705,0.9785
64.726,1,0.9631,0.9171,0.9631
64.826,1,0.9366,0.8568,0.9366
64.928,1,0.8710,0.6743,0.8710
65.027,1,0.7624,0.4367,0.7624
65.128,0,0.3690,0.2367,0.6310
65.228,0,0.4788,0.1917,0.5212
65.327,0,0.5742,0.1396,0.4258
65.428,0,0.6576,0.0923,0.3424
65.527,0,0.7191,0.0964,0.2809
65.652,0,0.7670,0.0893,0.2330
65.725,0,0.8187,0.0263,0.1813
65.828,0,0.8616,0.0097,0.1384
65.926,0,0.8918,0.0177,0.1082
66.028,0,0.9176,0.0049,0.0824
66.126,0,0.9349,0.0130,0.0651
66.227,0,0.9400,0.0448,0.0600
66.328,0,0.9376,0.0697,0.0624
66.427,0,0.9217,0.1259,0.0783
66.527,0,0.8966,0.1786,0.1034
66.628,0,0.8670,0.2218,0.1330
66.728,0,0.7913,0.4359,0.2087
66.828,0,0.7048,0.5549,0.2952
66.927,0,0.6403,0.5532,0.3597
67.028,0,0.5537,0.7059,0.4463
67.128,0,0.4619,0.8135,0.5381
67.226,0,0.4032,0.7730,0.5968
67.327,1,0.6808,0.9328,0.6808
67.433,1,0.7534,0.9713,0.7534
67.527,1,0.8130,0.9917,0.8130
67.628,1,0.8585,0.9950,0.8585
67.728,1,0.8926,0.9949,0.8926
67.829,1,0.9160,0.9861,0.9160
67.929,1,0.9287,0.9669,0.9287
68.027,1,0.9382,0.9668,0.9382
68.127,1,0.9504,0.9871,0.9504
68.230,1,0.9601,0.9890,0.9601
68.328,1,0.9651,0.9804,0.9651
68.428,1,0.9687,0.9793,0.9687
68.529,1,0.9704,0.9755,0.9704
68.628,1,0.9729,0.9803,0.9729
68.727,1,0.9771,0.9899,0.9771
68.827,1,0.9784,0.9822,0.9784
68.927,1,0.9771,0.9732,0.9771
69.026,1,0.9771,0.9771,0.9771
69.127,1,0.9809,0.9921,0.9809
69.229,1,0.9831,0.9899,0.9831
69.326,1,0.9829,0.9822,0.9829
69.426,1,0.9771,0.9598,0.9771
69.525,1,0.9752,0.9693,0.9752
69.626,1,0.9787,0.9894,0.9787
69.731,1,0.9815,0.9900,0.9815
69.826,1,0.9804,0.9771,0.9804
69.927,1,0.9822,0.9875,0.9822
70.026,1,0.9842,0.9902,0.9842
70.126,1,0.9855,0.9893,0.9855
70.227,1,0.9877,0.9945,0.9877
70.327,1,0.9871,0.9854,0.9871
70.427,1,0.9892,0.9953,0.9892
70.526,1,0.9897,0.9912,0.9897
70.627,1,0.9877,0.9818,0.9877
70.727,1,0.9834,0.9703,0.9834
70.827,1,0.9786,0.9642,0.9786
70.926,1,0.9607,0.9071,0.9607
71.026,1,0.9404,0.8793,0.9404
71.126,1,0.9047,0.7976,0.9047
71.231,1,0.8937,0.8607,0.8937
71.327,1,0.9038,0.9343,0.9038
71.427,1,0.9156,0.9509,0.9156
71.527,1,0.9156,0.9157,0.9156
71.627,1,0.9143,0.9105,0.9143
71.726,1,0.9047,0.8757,0.9047
71.829,1,0.8932,0.8589,0.8932
71.927,1,0.8989,0.9160,0.8989
72.050,1,0.9085,0.9371,0.9085
72.125,1,0.9199,0.9542,0.9199
72.226,1,0.9205,0.9224,0.9205
72.326,1,0.9134,0.8920,0.9134
72.426,1,0.8995,0.8579,0.8995
72.527,1,0.8858,0.8446,0.8858
72.627,1,0.8769,0.8503,0.8769
72.727,1,0.8659,0.8328,0.8659
72.827,1,0.8644,0.8599,0.8644
72.926,1,0.8560,0.8309,0.8560
73.028,1,0.8548,0.8512,0.8548
73.127,1,0.8661,0.9000,0.8661
73.226,1,0.8811,0.9260,0.8811
73.327,1,0.8908,0.9201,0.8908
73.427,1,0.8952,0.9082,0.8952
73.527,1,0.8895,0.8724,0.8895
73.627,1,0.8765,0.8374,0.8765
73.728,1,0.8645,0.8288,0.8645
73.828,1,0.8522,0.8153,0.8522
73.928,1,0.8483,0.8363,0.8483
74.028,1,0.8602,0.8958,0.8602
74.126,1,0.8857,0.9625,0.8857
74.226,1,0.9109,0.9865,0.9109
74.327,1,0.9265,0.9734,0.9265
74.426,1,0.9393,0.9777,0.9393
74.526,1,0.9483,0.9751,0.9483
74.627,1,0.9528,0.9666,0.9528
74.727,1,0.9569,0.9693,0.9569
74.828,1,0.9608,0.9725,0.9608
74.928,1,0.9678,0.9886,0.9678
75.029,1,0.9725,0.9865,0.9725
75.128,1,0.9753,0.9839,0.9753
75.228,1,0.9767,0.9810,0.9767
75.327,1,0.9680,0.9419,0.9680
75.426,1,0.9666,0.9624,0.9666
