elapsed_s,prediction,confidence
1.022,rear_right,1.0000
1.121,rear_right,1.0000
1.222,rear_right,1.0000
1.321,rear_right,1.0000
1.422,rear_right,1.0000
1.521,rear_right,1.0000
1.621,rear_right,1.0000
1.722,rear_right,1.0000
1.815,rear_right,1.0000
1.922,rear_right,1.0000
2.021,rear_right,1.0000
2.120,rear_right,1.0000
2.221,rear_right,1.0000
2.321,rear_right,1.0000
2.420,rear_right,1.0000
2.521,rear_right,1.0000
2.622,rear_right,1.0000
2.721,rear_right,1.0000
2.822,rear_right,1.0000
2.926,rear_right,1.0000
3.017,rear_right,1.0000
3.122,rear_right,1.0000
3.221,rear_right,1.0000
3.322,rear_right,1.0000
3.421,rear_right,1.0000
3.521,rear_right,1.0000
3.621,rear_right,1.0000
3.722,rear_right,0.6841
3.821,front_left,1.0000
3.921,front_left,1.0000
4.021,front_left,1.0000
4.122,front_left,1.0000
4.221,front_left,1.0000
4.321,front_left,1.0000
4.422,front_left,1.0000
4.521,front_left,1.0000
4.621,front_left,1.0000
4.721,front_left,1.0000
4.821,front_left,1.0000
4.922,front_left,1.0000
5.022,front_left,1.0000
5.122,front_left,1.0000
5.222,front_left,1.0000
5.322,front_left,1.0000
5.422,rear_right,1.0000
5.522,rear_right,1.0000
5.622,rear_right,1.0000
5.721,rear_right,1.0000
5.822,rear_right,1.0000
5.922,rear_right,1.0000
6.021,rear_right,1.0000
6.122,rear_right,1.0000
6.222,rear_right,1.0000
6.322,rear_right,1.0000
6.421,rear_right,1.0000
6.521,rear_right,1.0000
6.621,rear_right,1.0000
6.721,rear_right,1.0000
6.819,rear_right,1.0000
6.920,rear_right,1.0000
7.019,front_left,1.0000
7.121,front_left,0.6488
7.221,front_left,0.6488
7.321,front_left,1.0000
7.421,front_left,1.0000
7.521,front_left,1.0000
7.621,front_left,1.0000
7.721,front_left,1.0000
7.821,front_left,1.0000
7.921,front_left,1.0000
8.021,rear_right,0.6841
8.120,rear_right,1.0000
8.221,rear_right,1.0000
8.321,rear_left,0.6277
8.421,rear_left,0.6277
8.521,rear_left,0.6277
8.621,front_right,0.6558
8.721,front_right,0.6558
