elapsed_s,prediction,confidence,p_deformed
25.291,0,0.9812,0.0188
25.391,0,0.9812,0.0188
25.491,0,0.9812,0.0188
25.591,0,0.9812,0.0188
25.691,0,0.8956,0.1044
25.791,1,0.9180,0.9180
25.891,1,0.9180,0.9180
25.991,1,0.9180,0.9180
26.091,0,0.8956,0.1044
26.191,0,0.8956,0.1044
26.291,1,0.9180,0.9180
26.391,1,0.9180,0.9180
26.491,1,0.9180,0.9180
26.591,0,0.8956,0.1044
26.691,0,0.9812,0.0188
26.791,0,0.9812,0.0188
26.891,0,0.9812,0.0188
26.991,0,0.9812,0.0188
27.091,0,0.9812,0.0188
27.191,0,0.9812,0.0188
27.290,1,0.9180,0.9180
27.391,1,0.9180,0.9180
27.491,1,0.9180,0.9180
27.591,1,0.9180,0.9180
27.691,1,0.9180,0.9180
27.791,1,0.9180,0.9180
27.891,0,0.9812,0.0188
27.991,1,0.9180,0.9180
28.091,1,0.9180,0.9180
28.191,1,0.9180,0.9180
28.291,1,0.9180,0.9180
28.391,0,0.8956,0.1044
28.491,1,0.9180,0.9180
28.591,1,0.9180,0.9180
28.691,1,0.9180,0.9180
28.791,1,0.9180,0.9180
28.891,0,0.7804,0.2196
28.991,0,0.9812,0.0188
29.091,0,0.9812,0.0188
29.190,0,0.9812,0.0188
29.291,0,0.9812,0.0188
29.390,0,0.9812,0.0188
29.490,0,0.9812,0.0188
29.590,0,0.7804,0.2196
29.690,1,0.9180,0.9180
29.790,1,0.9180,0.9180
29.890,1,0.9180,0.9180
29.990,0,0.9812,0.0188
30.090,0,0.9812,0.0188
30.190,0,0.8956,0.1044
30.290,1,0.9180,0.9180
30.390,1,0.9180,0.9180
30.490,1,0.9180,0.9180
30.590,1,0.9180,0.9180
30.690,1,0.9180,0.9180
30.790,0,0.8956,0.1044
30.889,0,0.8956,0.1044
30.990,0,0.8956,0.1044
31.090,0,0.8956,0.1044
31.190,0,0.8956,0.1044
31.290,0,0.8956,0.1044
31.390,0,0.8956,0.1044
31.490,0,0.8956,0.1044
31.590,0,0.8956,0.1044
31.690,0,0.8956,0.1044
31.790,0,0.8956,0.1044
31.889,1,0.9180,0.9180
31.989,1,0.9180,0.9180
32.090,1,0.9180,0.9180
32.191,0,0.8956,0.1044
32.290,0,0.8956,0.1044
32.390,0,0.8956,0.1044
32.490,0,0.9812,0.0188
32.590,0,0.9812,0.0188
32.690,0,0.9812,0.0188
32.790,0,0.9812,0.0188
32.889,0,0.9812,0.0188
32.990,0,0.9812,0.0188
33.090,0,0.9812,0.0188
33.190,0,0.9812,0.0188
33.290,0,0.9812,0.0188
33.390,0,0.9812,0.0188
33.490,0,0.9812,0.0188
33.590,1,0.9180,0.9180
33.690,1,0.9180,0.9180
33.790,1,0.9180,0.9180
33.891,1,0.9180,0.9180
33.990,1,0.9180,0.9180
34.090,1,0.9180,0.9180
34.190,1,0.9180,0.9180
34.290,0,0.8956,0.1044
34.391,0,0.8956,0.1044
34.490,0,0.8956,0.1044
34.590,0,0.8956,0.1044
34.691,0,0.8956,0.1044
34.790,0,0.8956,0.1044
34.890,1,0.9180,0.9180
34.990,1,0.9180,0.9180
35.090,0,0.8956,0.1044
35.190,0,0.9812,0.0188
35.290,0,0.9812,0.0188
35.391,0,0.7804,0.2196
35.490,0,0.7804,0.2196
35.591,1,0.8920,0.8920
35.690,1,0.8920,0.8920
35.791,0,0.8786,0.1214
35.889,0,0.7921,0.2079
35.991,0,0.7921,0.2079
36.090,0,0.7921,0.2079
36.191,0,0.7921,0.2079
36.291,0,0.7921,0.2079
36.391,0,0.9964,0.0036
36.490,0,0.9964,0.0036
36.591,0,0.9964,0.0036
36.690,0,0.9964,0.0036
36.790,0,0.9964,0.0036
36.891,0,0.9964,0.0036
36.991,0,0.9964,0.0036
37.090,0,0.9964,0.0036
37.191,0,0.9964,0.0036
37.291,1,0.4605,0.4605
37.391,1,0.4605,0.4605
37.491,0,0.9964,0.0036
37.591,0,0.9964,0.0036
37.691,0,0.9964,0.0036
37.791,0,0.9964,0.0036
37.890,0,0.9964,0.0036
37.991,0,0.9964,0.0036
38.090,1,0.4605,0.4605
38.191,0,0.7921,0.2079
38.291,0,0.7921,0.2079
38.390,0,0.7921,0.2079
38.490,1,0.4760,0.4760
38.590,1,0.4760,0.4760
38.690,1,1.0000,1.0000
38.790,0,0.7921,0.2079
38.889,0,0.7921,0.2079
38.990,0,0.7921,0.2079
39.090,0,0.7921,0.2079
39.190,0,0.7921,0.2079
39.290,0,0.7921,0.2079
39.390,1,0.4605,0.4605
39.490,1,0.4605,0.4605
39.590,1,0.4605,0.4605
39.690,1,0.4605,0.4605
39.790,1,0.5307,0.5307
39.890,0,0.7924,0.2076
39.990,0,0.7921,0.2079
40.089,0,0.7921,0.2079
40.190,0,0.7921,0.2079
40.289,1,0.4760,0.4760
40.390,1,0.4760,0.4760
40.490,1,0.4760,0.4760
40.590,0,0.7921,0.2079
40.690,0,0.7921,0.2079
40.790,1,0.4605,0.4605
40.890,0,0.9882,0.0118
40.990,0,0.9882,0.0118
41.090,1,0.4605,0.4605
41.190,1,0.4605,0.4605
41.290,1,0.4605,0.4605
41.390,1,0.4605,0.4605
41.490,1,0.4605,0.4605
41.590,0,0.7921,0.2079
41.689,0,0.7921,0.2079
41.790,0,0.7921,0.2079
41.890,0,0.7921,0.2079
41.990,0,0.7921,0.2079
42.090,0,0.7921,0.2079
42.190,0,0.7921,0.2079
42.290,0,0.7921,0.2079
42.390,0,0.7921,0.2079
42.490,0,0.7921,0.2079
42.590,0,0.7921,0.2079
42.689,0,0.7921,0.2079
42.790,0,0.7921,0.2079
42.889,0,0.7921,0.2079
42.990,0,0.7921,0.2079
43.090,0,0.7921,0.2079
43.190,0,0.7921,0.2079
43.289,1,0.4605,0.4605
43.390,1,0.4605,0.4605
43.490,0,0.9882,0.0118
43.590,0,0.9882,0.0118
43.690,0,0.9882,0.0118
43.790,1,0.5307,0.5307
43.890,1,0.5307,0.5307
43.991,1,0.5307,0.5307
44.090,1,0.5307,0.5307
44.190,1,0.4605,0.4605
44.290,1,0.4605,0.4605
44.390,1,0.5307,0.5307
44.489,1,0.4605,0.4605
44.590,1,0.4605,0.4605
44.690,0,0.9882,0.0118
44.790,0,0.9882,0.0118
44.890,0,0.9882,0.0118
44.990,1,0.4605,0.4605
45.090,1,0.4605,0.4605
45.191,1,0.4605,0.4605
45.290,1,0.4605,0.4605
45.391,1,0.4605,0.4605
45.490,0,0.9882,0.0118
45.590,1,0.4605,0.4605
45.691,0,0.9882,0.0118
45.790,0,0.9882,0.0118
45.890,1,0.4605,0.4605
45.990,1,0.4605,0.4605
46.090,1,0.4605,0.4605
46.190,1,0.4605,0.4605
46.290,1,0.4605,0.4605
46.391,1,0.4605,0.4605
46.490,1,0.4605,0.4605
46.591,1,0.4605,0.4605
46.690,1,0.4605,0.4605
46.790,1,0.4605,0.4605
46.891,1,0.4605,0.4605
46.990,1,0.4605,0.4605
47.090,1,0.4605,0.4605
47.190,1,0.4605,0.4605
47.290,1,0.4605,0.4605
47.390,1,0.4605,0.4605
47.489,1,0.4605,0.4605
47.590,1,0.4605,0.4605
47.689,1,0.4605,0.4605
47.790,1,0.4605,0.4605
47.889,1,0.4605,0.4605
47.989,1,0.4605,0.4605
48.089,1,0.4605,0.4605
48.190,1,0.4605,0.4605
48.289,1,0.4605,0.4605
48.390,1,0.4605,0.4605
48.490,1,0.4605,0.4605
48.590,1,0.5307,0.5307
48.689,1,0.5307,0.5307
48.790,1,0.4605,0.4605
48.890,1,0.4605,0.4605
48.990,1,0.4605,0.4605
49.089,1,0.4605,0.4605
49.189,1,0.4605,0.4605
49.289,1,0.4605,0.4605
49.390,1,0.4605,0.4605
49.489,1,0.4605,0.4605
49.590,1,0.4605,0.4605
49.690,1,0.4605,0.4605
49.790,1,0.4605,0.4605
49.889,0,0.9882,0.0118
49.990,0,0.9882,0.0118
50.089,1,0.4605,0.4605
50.190,1,0.4605,0.4605
50.290,1,0.4605,0.4605
50.390,0,0.9882,0.0118
50.490,1,0.4605,0.4605
50.590,1,0.4605,0.4605
50.690,1,0.4605,0.4605
50.790,1,0.4605,0.4605
50.890,1,0.4605,0.4605
50.990,1,0.4605,0.4605
51.090,1,0.4605,0.4605
51.190,1,0.5307,0.5307
51.289,1,0.4605,0.4605
51.390,1,0.4605,0.4605
51.490,1,0.4605,0.4605
51.590,0,0.7924,0.2076
51.690,0,0.7924,0.2076
51.790,0,0.7921,0.2079
51.889,0,0.7921,0.2079
51.990,0,0.7921,0.2079
52.090,0,0.7921,0.2079
52.190,1,0.4605,0.4605
52.290,1,0.4605,0.4605
52.390,1,0.5307,0.5307
52.490,1,0.4605,0.4605
52.590,1,0.4605,0.4605
52.690,1,0.4605,0.4605
52.790,1,0.4605,0.4605
52.890,1,0.4605,0.4605
52.990,1,0.4605,0.4605
53.091,0,0.9882,0.0118
53.190,1,0.4605,0.4605
53.290,1,0.4605,0.4605
53.390,1,0.4605,0.4605
53.490,1,0.4605,0.4605
53.590,1,0.4605,0.4605
53.689,1,0.4605,0.4605
53.790,1,0.4605,0.4605
53.890,1,0.4605,0.4605
53.990,1,0.4605,0.4605
54.090,1,0.4605,0.4605
54.189,1,0.4605,0.4605
54.290,1,0.4605,0.4605
54.390,1,0.4605,0.4605
54.490,0,0.9882,0.0118
54.590,1,0.4605,0.4605
54.690,1,0.4605,0.4605
54.790,1,0.4605,0.4605
54.890,1,0.4605,0.4605
54.990,1,0.4605,0.4605
55.090,0,0.7921,0.2079
55.190,0,0.7921,0.2079
55.291,0,0.7921,0.2079
55.390,0,0.7921,0.2079
55.489,1,0.4605,0.4605
55.590,1,0.4605,0.4605
55.690,0,0.7921,0.2079
55.790,0,0.7921,0.2079
55.891,0,0.7921,0.2079
55.990,0,0.7921,0.2079
56.090,0,0.7921,0.2079
56.190,0,0.7921,0.2079
56.290,0,0.7921,0.2079
56.390,0,0.7921,0.2079
56.489,0,0.7921,0.2079
56.589,1,1.0000,1.0000
56.689,1,1.0000,1.0000
56.789,1,1.0000,1.0000
56.889,1,1.0000,1.0000
56.989,1,1.0000,1.0000
57.089,0,0.7921,0.2079
57.189,0,0.7921,0.2079
57.290,0,0.7921,0.2079
57.390,0,0.7921,0.2079
57.489,1,0.9180,0.9180
57.590,1,0.9180,0.9180
57.689,1,0.9180,0.9180
57.789,1,0.9180,0.9180
57.890,1,0.9180,0.9180
57.989,1,0.9180,0.9180
58.089,0,0.8956,0.1044
58.189,0,0.8956,0.1044
58.289,0,0.8956,0.1044
58.390,0,0.8956,0.1044
58.490,0,0.8956,0.1044
58.590,0,0.8956,0.1044
58.689,0,0.8956,0.1044
58.790,0,0.8956,0.1044
58.890,0,0.8956,0.1044
58.989,0,0.8956,0.1044
59.090,0,0.8956,0.1044
59.189,0,0.8956,0.1044
59.289,0,0.8956,0.1044
59.390,0,0.8956,0.1044
59.490,0,0.8956,0.1044
59.589,0,0.8956,0.1044
59.690,0,0.8956,0.1044
59.790,0,0.8956,0.1044
59.889,0,0.8956,0.1044
59.990,0,0.8956,0.1044
60.089,0,0.8956,0.1044
60.190,0,0.8956,0.1044
60.288,0,0.8956,0.1044
60.388,0,0.8956,0.1044
60.488,0,0.8956,0.1044
60.590,0,0.8956,0.1044
60.689,0,0.8956,0.1044
60.788,0,0.8956,0.1044
60.888,0,0.8956,0.1044
60.990,0,0.8956,0.1044
61.088,0,0.8956,0.1044
61.189,0,0.8956,0.1044
61.290,0,0.8956,0.1044
61.388,0,0.8956,0.1044
61.488,0,0.8956,0.1044
61.589,0,0.8956,0.1044
61.690,0,0.8956,0.1044
61.790,0,0.8956,0.1044
61.890,0,0.8956,0.1044
61.990,0,0.8956,0.1044
62.090,0,0.8956,0.1044
62.190,0,0.8956,0.1044
62.289,0,0.8956,0.1044
62.390,0,0.8956,0.1044
62.490,0,0.8956,0.1044
62.590,0,0.8956,0.1044
62.690,0,0.8956,0.1044
