elapsed_s,prediction,confidence
1.012,1,0.9180
1.112,1,0.9180
1.212,0,0.8956
1.312,0,0.8956
1.412,0,0.8956
1.512,0,0.8956
1.612,0,0.8956
1.712,0,0.8956
1.811,0,0.8956
1.912,0,0.8956
2.012,0,0.8956
2.112,0,0.8956
2.212,0,0.8956
2.312,0,0.8956
2.407,0,0.8956
2.510,0,0.8956
2.611,0,0.8956
2.711,0,0.8956
2.811,0,0.8956
2.911,0,0.8956
3.011,0,0.8956
3.111,0,0.8956
3.211,0,0.8956
3.311,0,0.8956
3.412,0,0.8956
3.511,0,0.8956
3.611,1,0.9180
3.711,1,0.9180
3.811,0,0.8956
3.910,0,0.8956
4.017,0,0.8956
4.110,0,0.8956
4.211,0,0.8956
4.311,0,0.8956
4.411,0,0.8956
4.511,0,0.8956
4.611,0,0.8956
4.711,0,0.8956
4.811,0,0.8956
4.911,0,0.9812
5.011,0,0.9812
5.111,0,0.9812
5.211,0,0.9812
5.311,0,0.7804
5.411,0,0.7804
5.511,0,0.7804
5.611,0,0.7804
5.710,0,0.9964
5.811,0,0.9812
5.911,0,0.9812
6.011,0,0.9964
6.111,0,0.6821
6.211,0,0.9812
6.311,0,0.9812
6.411,0,0.9812
6.511,0,0.9812
6.611,0,0.9812
6.711,0,0.9812
6.811,0,0.9812
6.911,0,0.9812
7.012,0,0.9812
7.111,0,0.9812
7.212,0,0.9812
7.311,0,0.9964
7.411,0,0.7921
7.511,0,0.7921
7.611,0,0.7921
7.711,0,0.7921
7.811,0,0.7921
7.911,0,0.9812
8.011,1,0.5831
8.111,0,0.7921
8.212,0,0.7921
8.311,0,0.7921
8.411,0,0.5395
8.511,0,0.5395
8.612,0,0.9964
8.711,0,0.9964
8.811,0,0.9964
8.911,0,0.7921
9.011,0,0.7921
9.110,0,0.7921
9.211,0,0.7921
9.311,0,0.7921
9.411,0,0.7921
9.511,0,0.9964
9.611,0,0.9964
9.711,0,0.9964
9.812,0,0.5395
9.911,0,0.5395
10.011,0,0.5395
10.111,0,0.7921
10.211,0,0.7921
10.311,0,0.7921
10.412,0,0.7921
10.511,0,0.7921
10.611,0,0.7921
10.711,0,0.7921
10.811,0,0.7921
10.911,0,0.7921
11.011,0,0.7921
11.111,0,0.5395
11.211,0,0.5395
11.312,0,0.5395
11.407,0,0.7921
11.511,0,0.7921
11.611,0,0.7921
11.710,0,0.7921
11.811,0,0.7921
11.910,0,0.7924
12.010,0,0.7924
12.110,0,0.7921
12.211,0,0.7921
12.310,0,0.7924
12.410,0,0.7924
12.510,0,0.7924
12.610,0,0.7921
12.710,0,0.7924
12.810,0,0.7921
12.911,0,0.7921
13.011,0,0.5395
13.111,0,0.5395
13.210,0,0.5395
13.310,0,0.5395
13.411,0,0.5395
13.511,0,0.9882
13.610,0,0.5395
13.710,0,0.5395
13.811,0,0.5395
13.909,0,0.5395
14.010,0,0.5395
14.110,1,0.5307
14.211,0,0.5395
14.311,0,0.7921
14.411,0,0.7921
14.511,0,0.7921
14.611,0,0.7921
14.710,0,0.7924
14.810,0,0.7924
14.911,0,0.7924
15.010,0,0.5395
15.110,0,0.7921
15.210,0,0.7921
15.311,0,0.7921
15.410,0,0.7921
15.510,0,0.7921
15.611,0,0.7921
15.711,0,0.7921
