elapsed_s,prediction,confidence,p_deformed
11.310,0,0.8956,0.1044
11.410,0,0.8956,0.1044
11.510,0,0.8956,0.1044
11.610,0,0.8956,0.1044
11.710,0,0.8956,0.1044
11.810,0,0.8956,0.1044
11.910,0,0.8956,0.1044
12.010,1,0.9180,0.9180
12.110,1,0.9180,0.9180
12.210,1,0.9180,0.9180
12.310,1,0.9180,0.9180
12.410,1,0.9180,0.9180
12.511,0,0.9812,0.0188
12.609,0,0.9812,0.0188
12.710,0,0.9812,0.0188
12.809,0,0.9812,0.0188
12.909,0,0.9812,0.0188
13.010,1,0.2196,0.2196
13.110,1,0.2196,0.2196
13.210,1,0.2196,0.2196
13.310,1,0.2196,0.2196
13.410,1,0.2196,0.2196
13.510,0,0.9812,0.0188
13.610,0,0.9964,0.0036
13.710,1,0.2196,0.2196
13.810,1,0.2196,0.2196
13.910,1,0.2196,0.2196
14.010,1,0.5831,0.5831
14.110,1,0.9180,0.9180
14.210,1,0.9180,0.9180
14.310,1,0.9180,0.9180
14.411,1,0.9180,0.9180
14.511,0,0.8956,0.1044
14.610,0,0.8956,0.1044
14.710,0,0.8956,0.1044
14.810,0,0.8956,0.1044
14.911,1,0.9180,0.9180
15.011,1,0.9180,0.9180
15.110,1,0.9180,0.9180
15.210,1,0.9180,0.9180
15.310,1,0.9180,0.9180
15.410,1,0.9180,0.9180
15.510,1,0.9180,0.9180
15.610,1,0.2196,0.2196
15.711,1,0.3179,0.3179
15.810,1,0.3179,0.3179
15.911,0,0.9812,0.0188
16.011,0,0.9812,0.0188
16.111,1,0.2196,0.2196
16.210,1,0.9180,0.9180
16.311,1,0.9180,0.9180
16.410,1,0.9180,0.9180
16.511,1,0.9180,0.9180
16.610,1,0.9180,0.9180
16.710,1,0.9180,0.9180
16.810,1,0.9180,0.9180
16.911,1,0.9180,0.9180
17.010,1,0.2196,0.2196
17.111,1,0.2196,0.2196
17.211,1,0.3179,0.3179
17.311,0,0.9812,0.0188
17.409,0,0.9812,0.0188
17.510,1,0.2196,0.2196
17.611,1,0.2196,0.2196
17.711,1,0.2196,0.2196
17.811,1,0.2196,0.2196
17.911,1,0.9180,0.9180
18.011,1,0.9180,0.9180
18.111,1,0.9180,0.9180
18.210,1,0.9180,0.9180
18.311,1,0.9180,0.9180
18.411,0,0.8956,0.1044
18.511,0,0.8956,0.1044
18.611,0,0.8956,0.1044
18.711,1,0.9180,0.9180
18.810,1,0.9180,0.9180
18.911,1,0.9180,0.9180
19.011,1,0.9180,0.9180
19.111,1,0.9180,0.9180
19.211,1,0.2196,0.2196
19.311,0,0.9964,0.0036
19.411,0,0.9964,0.0036
19.511,0,0.9964,0.0036
19.611,0,0.9964,0.0036
19.711,0,0.9964,0.0036
19.811,1,0.2079,0.2079
19.911,1,0.2079,0.2079
20.011,0,0.9964,0.0036
20.111,0,0.9964,0.0036
20.206,0,0.9964,0.0036
20.310,0,0.9964,0.0036
20.410,0,0.9964,0.0036
20.510,0,0.9964,0.0036
20.610,0,0.9964,0.0036
20.710,0,0.9964,0.0036
20.810,0,0.9964,0.0036
20.910,0,0.9964,0.0036
21.010,0,0.9964,0.0036
21.110,0,0.9964,0.0036
21.210,0,0.9964,0.0036
21.310,0,0.9964,0.0036
21.410,1,0.2079,0.2079
21.510,1,0.4605,0.4605
21.610,1,0.4605,0.4605
21.710,1,0.5307,0.5307
21.810,1,0.5307,0.5307
21.910,1,0.5307,0.5307
22.012,1,0.5307,0.5307
22.109,1,0.5307,0.5307
22.210,1,0.2079,0.2079
22.310,1,0.2079,0.2079
22.410,1,0.2079,0.2079
22.510,1,0.2076,0.2076
22.610,1,0.4760,0.4760
22.710,1,0.4760,0.4760
22.810,1,0.4760,0.4760
22.910,1,0.4760,0.4760
23.010,1,0.4760,0.4760
23.110,1,0.4760,0.4760
23.210,1,0.4760,0.4760
23.310,1,0.4760,0.4760
23.410,1,0.2076,0.2076
23.510,1,0.2079,0.2079
23.610,1,0.2079,0.2079
23.710,1,0.2079,0.2079
23.810,1,0.2079,0.2079
23.910,1,0.2076,0.2076
24.010,1,0.2076,0.2076
24.110,1,0.4760,0.4760
24.210,1,0.4760,0.4760
24.310,1,0.4760,0.4760
24.410,1,0.2079,0.2079
24.510,1,0.2079,0.2079
24.610,1,0.2079,0.2079
24.710,1,0.2079,0.2079
24.810,1,0.2079,0.2079
24.910,1,0.4605,0.4605
25.010,1,0.4605,0.4605
25.110,1,0.4605,0.4605
25.210,0,0.9882,0.0118
25.310,1,0.4605,0.4605
25.410,1,0.5307,0.5307
25.510,1,0.2076,0.2076
25.610,1,0.4760,0.4760
25.710,1,0.4760,0.4760
25.810,1,0.4760,0.4760
25.911,1,0.2076,0.2076
26.010,1,0.2076,0.2076
26.110,1,0.2079,0.2079
26.210,1,0.2079,0.2079
26.310,1,0.2079,0.2079
26.410,1,0.2079,0.2079
26.510,1,0.2079,0.2079
26.617,1,0.2076,0.2076
26.709,1,0.2076,0.2076
26.811,1,0.5307,0.5307
26.910,1,0.4605,0.4605
27.010,1,0.4605,0.4605
27.110,1,0.5307,0.5307
27.210,1,0.5307,0.5307
27.310,1,0.4605,0.4605
27.410,1,0.4605,0.4605
27.511,1,0.4605,0.4605
27.610,1,0.4760,0.4760
27.710,1,0.4760,0.4760
27.810,1,0.4760,0.4760
27.911,1,0.5307,0.5307
28.010,1,0.4605,0.4605
28.110,1,0.4605,0.4605
28.210,1,0.4605,0.4605
28.310,1,0.4605,0.4605
28.410,0,0.9882,0.0118
28.510,1,0.4605,0.4605
28.611,1,0.4605,0.4605
28.710,1,0.4605,0.4605
28.810,0,0.9882,0.0118
28.910,0,0.9882,0.0118
29.011,0,0.9882,0.0118
29.111,0,0.9882,0.0118
29.207,0,0.9882,0.0118
29.310,0,0.9882,0.0118
29.409,0,0.9882,0.0118
29.509,0,0.9882,0.0118
29.609,0,0.9882,0.0118
29.710,0,0.9882,0.0118
29.809,0,0.9882,0.0118
29.910,0,0.9882,0.0118
30.009,0,0.9882,0.0118
30.109,0,0.9882,0.0118
30.210,0,0.9882,0.0118
30.309,0,0.9882,0.0118
30.409,0,0.9882,0.0118
30.510,0,0.9882,0.0118
30.610,0,0.9882,0.0118
30.710,0,0.9882,0.0118
30.809,1,0.4605,0.4605
30.910,0,0.9882,0.0118
31.010,0,0.9882,0.0118
31.110,1,0.5307,0.5307
31.210,1,0.5307,0.5307
31.309,1,0.5307,0.5307
31.410,1,0.5307,0.5307
31.510,0,0.9882,0.0118
31.610,0,0.9882,0.0118
31.710,0,0.9882,0.0118
31.810,0,0.9882,0.0118
31.910,0,0.9882,0.0118
32.010,0,0.9882,0.0118
32.110,0,0.9882,0.0118
32.210,0,0.9882,0.0118
32.310,0,0.9882,0.0118
32.409,0,0.9882,0.0118
32.510,0,0.9882,0.0118
32.610,0,0.9882,0.0118
32.710,0,0.9882,0.0118
32.810,0,0.9882,0.0118
32.910,0,0.9882,0.0118
33.010,0,0.9882,0.0118
33.110,0,0.9882,0.0118
33.210,0,0.9882,0.0118
33.310,0,0.9882,0.0118
33.410,0,0.9882,0.0118
33.510,0,0.9882,0.0118
33.610,1,0.4605,0.4605
33.710,1,0.4605,0.4605
33.810,1,0.4605,0.4605
33.910,1,0.5307,0.5307
34.010,1,0.5307,0.5307
34.110,1,0.4605,0.4605
34.211,1,0.4605,0.4605
34.310,1,0.4605,0.4605
34.410,0,0.9882,0.0118
34.510,0,0.9882,0.0118
34.610,0,0.9882,0.0118
34.710,0,0.9882,0.0118
34.811,1,0.4605,0.4605
34.910,1,0.4605,0.4605
35.011,0,0.9882,0.0118
35.110,0,0.9882,0.0118
35.210,0,0.9882,0.0118
35.310,0,0.9882,0.0118
35.410,0,0.9882,0.0118
35.510,0,0.9882,0.0118
35.610,1,0.4605,0.4605
35.710,1,0.4605,0.4605
35.810,1,0.4605,0.4605
35.909,1,0.4605,0.4605
36.010,1,0.4605,0.4605
36.110,1,0.4605,0.4605
36.210,1,0.4605,0.4605
36.310,1,0.4605,0.4605
36.410,1,0.4605,0.4605
36.510,0,0.9882,0.0118
36.611,1,0.4605,0.4605
36.710,1,0.4605,0.4605
36.810,1,0.4605,0.4605
36.910,1,0.4605,0.4605
37.010,0,0.9882,0.0118
37.110,1,0.4605,0.4605
37.210,1,0.4605,0.4605
37.310,1,0.4605,0.4605
37.410,1,0.4605,0.4605
37.509,1,0.4605,0.4605
37.610,0,0.9882,0.0118
37.710,1,0.4605,0.4605
37.810,1,0.4605,0.4605
37.910,1,0.4605,0.4605
38.010,1,0.4605,0.4605
38.110,1,0.4605,0.4605
38.206,0,0.9882,0.0118
38.309,0,0.9882,0.0118
38.409,1,0.4605,0.4605
38.509,1,0.4605,0.4605
38.609,1,0.4605,0.4605
38.709,0,0.9882,0.0118
38.809,0,0.9882,0.0118
38.909,0,0.9882,0.0118
39.009,0,0.9882,0.0118
39.109,0,0.9882,0.0118
39.210,0,0.9882,0.0118
39.309,0,0.9882,0.0118
39.409,0,0.9882,0.0118
39.509,0,0.9882,0.0118
39.609,1,0.4605,0.4605
39.709,1,0.4605,0.4605
39.809,0,0.9882,0.0118
39.909,0,0.9882,0.0118
40.009,0,0.9882,0.0118
40.109,1,0.4605,0.4605
40.210,1,0.4605,0.4605
40.309,1,0.4605,0.4605
40.410,0,0.9882,0.0118
40.509,1,0.5307,0.5307
40.609,1,0.5307,0.5307
40.710,1,0.5307,0.5307
40.809,1,0.5307,0.5307
40.910,1,0.4605,0.4605
41.009,0,0.9882,0.0118
41.110,0,0.9882,0.0118
41.210,0,0.9882,0.0118
41.310,0,0.9882,0.0118
41.410,0,0.9882,0.0118
41.509,1,0.4605,0.4605
41.610,1,0.4605,0.4605
41.710,0,0.9882,0.0118
41.810,0,0.9882,0.0118
41.910,0,0.9882,0.0118
42.010,0,0.9882,0.0118
42.110,0,0.9882,0.0118
42.208,0,0.9882,0.0118
42.310,0,0.9882,0.0118
42.409,0,0.9882,0.0118
42.510,0,0.9882,0.0118
42.609,0,0.9882,0.0118
42.710,0,0.9882,0.0118
42.809,0,0.9882,0.0118
42.910,0,0.9882,0.0118
43.010,0,0.9882,0.0118
43.110,1,0.4605,0.4605
43.210,1,0.4605,0.4605
43.309,1,0.4605,0.4605
43.409,1,0.4605,0.4605
43.509,1,0.4605,0.4605
43.610,0,0.9882,0.0118
43.710,0,0.9882,0.0118
43.810,1,0.4605,0.4605
43.910,1,0.4605,0.4605
44.010,1,0.4605,0.4605
44.110,1,0.4605,0.4605
44.210,0,0.9882,0.0118
44.310,0,0.9882,0.0118
44.410,1,0.4605,0.4605
44.509,0,0.9882,0.0118
44.610,1,0.5307,0.5307
44.710,1,0.5307,0.5307
44.810,1,0.5307,0.5307
44.910,1,0.5307,0.5307
45.010,1,0.4605,0.4605
45.110,1,0.4605,0.4605
45.210,1,0.4605,0.4605
45.310,1,0.5307,0.5307
45.410,1,0.5307,0.5307
45.510,1,0.5307,0.5307
45.610,1,0.5307,0.5307
45.710,1,0.4605,0.4605
45.810,1,0.4605,0.4605
45.910,1,0.4605,0.4605
46.010,1,0.4605,0.4605
46.110,1,0.4605,0.4605
46.210,1,0.4605,0.4605
46.310,1,0.5307,0.5307
46.410,1,0.4605,0.4605
46.510,1,0.4605,0.4605
46.610,1,0.4605,0.4605
46.710,1,0.4605,0.4605
46.810,1,0.4605,0.4605
46.911,1,0.4605,0.4605
47.010,1,0.5307,0.5307
47.110,1,0.5307,0.5307
47.205,1,0.5307,0.5307
47.309,1,0.5307,0.5307
47.409,1,0.5307,0.5307
47.509,1,0.5307,0.5307
47.609,1,0.5307,0.5307
47.709,1,0.5307,0.5307
47.809,1,0.5307,0.5307
47.909,1,0.5307,0.5307
48.009,1,0.5307,0.5307
48.109,1,0.5307,0.5307
48.210,1,0.5307,0.5307
48.309,1,0.4605,0.4605
48.409,1,0.4605,0.4605
48.509,1,0.4605,0.4605
48.609,0,0.9882,0.0118
48.710,0,0.9882,0.0118
48.809,1,0.4605,0.4605
48.909,1,0.4605,0.4605
49.009,1,0.4605,0.4605
49.109,1,0.4605,0.4605
49.209,1,0.4605,0.4605
49.309,1,0.4605,0.4605
49.409,1,0.4605,0.4605
49.509,1,0.4605,0.4605
49.609,1,0.4605,0.4605
49.709,0,0.9882,0.0118
49.809,0,0.9882,0.0118
49.909,1,0.5307,0.5307
50.009,1,0.5307,0.5307
50.109,1,0.4605,0.4605
50.210,1,0.4605,0.4605
50.308,1,0.4605,0.4605
50.409,1,0.4605,0.4605
50.509,1,0.4605,0.4605
50.609,1,0.2076,0.2076
50.709,1,0.2076,0.2076
50.809,1,0.5307,0.5307
50.909,1,0.5307,0.5307
51.009,1,0.5307,0.5307
51.109,1,0.4605,0.4605
51.210,1,0.4605,0.4605
51.309,1,0.4605,0.4605
51.408,1,0.4605,0.4605
51.509,1,0.4605,0.4605
51.609,1,0.4605,0.4605
51.709,1,0.4605,0.4605
51.809,0,0.9882,0.0118
51.909,0,0.9882,0.0118
52.009,0,0.9882,0.0118
52.109,1,0.5307,0.5307
52.210,1,0.2076,0.2076
52.309,1,0.2079,0.2079
52.409,1,0.2079,0.2079
52.509,1,0.2079,0.2079
52.610,1,0.4605,0.4605
52.710,1,0.5307,0.5307
52.809,1,0.4605,0.4605
52.910,1,0.4605,0.4605
53.009,1,0.4605,0.4605
53.110,1,0.4605,0.4605
53.210,1,0.2079,0.2079
53.309,1,0.2079,0.2079
53.409,1,0.2079,0.2079
53.509,1,0.2079,0.2079
53.609,1,0.2079,0.2079
53.709,1,1.0000,1.0000
53.810,1,1.0000,1.0000
53.910,1,1.0000,1.0000
54.009,1,1.0000,1.0000
54.110,1,0.4760,0.4760
54.210,1,0.4760,0.4760
54.309,1,0.2079,0.2079
54.410,1,0.2079,0.2079
54.509,1,0.2079,0.2079
54.609,1,0.2079,0.2079
54.710,0,0.9964,0.0036
54.810,0,0.9964,0.0036
54.910,0,0.9964,0.0036
55.010,0,0.8786,0.1214
55.110,0,0.8786,0.1214
55.210,1,0.9180,0.9180
55.309,1,0.9180,0.9180
55.408,1,0.9180,0.9180
55.509,1,0.9180,0.9180
55.609,0,0.8956,0.1044
55.710,0,0.8956,0.1044
55.810,0,0.8956,0.1044
55.910,0,0.8956,0.1044
56.009,0,0.8956,0.1044
56.109,0,0.8956,0.1044
56.205,0,0.8956,0.1044
56.308,0,0.8956,0.1044
56.409,0,0.8956,0.1044
56.509,0,0.8956,0.1044
56.609,0,0.8956,0.1044
56.708,0,0.8956,0.1044
56.809,0,0.8956,0.1044
56.909,0,0.8956,0.1044
57.009,0,0.8956,0.1044
57.109,0,0.8956,0.1044
57.209,0,0.8956,0.1044
57.309,0,0.8956,0.1044
57.408,0,0.8956,0.1044
57.509,0,0.8956,0.1044
57.609,0,0.8956,0.1044
57.709,0,0.8956,0.1044
57.809,0,0.8956,0.1044
57.909,0,0.8956,0.1044
