elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
12.440,0,0.7123,0.3419,0.2877
12.540,0,0.6694,0.4591,0.3306
12.641,0,0.6383,0.4553,0.3617
12.736,0,0.6293,0.3975,0.3707
12.840,0,0.6339,0.3524,0.3661
12.941,0,0.6318,0.3747,0.3682
13.040,0,0.6195,0.4171,0.3805
13.140,0,0.6108,0.4154,0.3892
13.241,0,0.5942,0.4557,0.4058
13.340,0,0.5765,0.4764,0.4235
13.440,0,0.5549,0.5101,0.4451
13.539,0,0.5245,0.5668,0.4755
13.641,0,0.4985,0.5793,0.5015
13.740,0,0.4911,0.5310,0.5089
13.840,0,0.4976,0.4832,0.5024
13.940,0,0.4934,0.5191,0.5066
14.040,0,0.4854,0.5387,0.5146
14.140,0,0.4715,0.5701,0.5285
14.241,0,0.4533,0.6013,0.5467
14.340,1,0.5596,0.5982,0.5596
14.441,1,0.5724,0.6110,0.5724
14.540,1,0.5920,0.6509,0.5920
14.640,1,0.6024,0.6335,0.6024
14.740,1,0.5900,0.5528,0.5900
14.841,1,0.5556,0.4525,0.5556
14.940,0,0.4842,0.3965,0.5158
15.041,0,0.5349,0.3128,0.4651
15.140,0,0.5559,0.3810,0.4441
15.242,0,0.5536,0.4534,0.4464
15.340,0,0.5264,0.5553,0.4736
15.441,0,0.5020,0.5712,0.4980
15.540,0,0.4985,0.5119,0.5015
15.641,0,0.5051,0.4750,0.4949
15.740,0,0.5090,0.4794,0.4910
15.842,0,0.5208,0.4439,0.4792
15.939,0,0.5290,0.4462,0.4710
16.042,0,0.5270,0.4792,0.4730
16.163,0,0.5239,0.4854,0.4761
16.236,0,0.4984,0.5782,0.5016
16.340,0,0.4745,0.5970,0.5255
16.440,0,0.4552,0.6028,0.5448
16.540,1,0.5514,0.5711,0.5514
16.640,1,0.5573,0.5752,0.5573
16.741,1,0.5582,0.5609,0.5582
16.840,1,0.5777,0.6361,0.5777
16.940,1,0.5877,0.6178,0.5877
17.041,1,0.5765,0.5427,0.5765
17.141,1,0.5635,0.5247,0.5635
17.241,0,0.4641,0.4532,0.5359
17.340,0,0.4894,0.4347,0.5106
17.441,0,0.4802,0.5474,0.5198
17.540,0,0.4659,0.5772,0.5341
17.641,0,0.4575,0.5676,0.5425
17.740,0,0.4643,0.5153,0.5357
17.840,0,0.4639,0.5374,0.5361
17.941,0,0.4688,0.5163,0.5312
18.040,0,0.4715,0.5205,0.5285
18.140,0,0.4673,0.5453,0.5327
18.240,0,0.4554,0.5801,0.5446
18.340,1,0.5528,0.5777,0.5528
18.440,0,0.4607,0.4986,0.5393
18.539,0,0.4863,0.4372,0.5137
18.640,0,0.5304,0.3370,0.4696
18.739,0,0.5812,0.2667,0.4188
18.840,0,0.6068,0.3162,0.3932
18.940,0,0.5980,0.4283,0.4020
19.039,0,0.5738,0.4989,0.4262
19.139,0,0.5593,0.4842,0.4407
19.240,0,0.5434,0.5041,0.4566
19.339,0,0.5473,0.4409,0.4527
19.440,0,0.5880,0.2899,0.4120
19.540,0,0.6311,0.2399,0.3689
19.640,0,0.6779,0.1817,0.3221
19.739,0,0.7409,0.0701,0.2591
19.839,0,0.7994,0.0251,0.2006
19.939,0,0.8448,0.0190,0.1552
20.040,0,0.8790,0.0185,0.1210
20.138,0,0.9072,0.0082,0.0928
20.239,0,0.9258,0.0181,0.0742
20.340,0,0.9369,0.0297,0.0631
20.440,0,0.9347,0.0720,0.0653
20.539,0,0.9198,0.1248,0.0802
20.640,0,0.8995,0.1614,0.1005
20.740,0,0.8842,0.1619,0.1158
20.841,0,0.8789,0.1367,0.1211
20.939,0,0.8786,0.1225,0.1214
21.040,0,0.8763,0.1307,0.1237
21.139,0,0.8786,0.1144,0.1214
21.279,0,0.8876,0.0856,0.1124
21.339,0,0.9088,0.0274,0.0912
21.440,0,0.9249,0.0269,0.0751
21.539,0,0.9317,0.0481,0.0683
21.640,0,0.9182,0.1222,0.0818
21.739,0,0.8749,0.2551,0.1251
21.839,0,0.8112,0.3799,0.1888
21.939,0,0.7245,0.5356,0.2755
22.039,0,0.6478,0.5821,0.3522
22.139,0,0.5805,0.6214,0.4195
22.240,0,0.5440,0.5656,0.4560
22.339,0,0.5370,0.4841,0.4630
22.440,0,0.5373,0.4617,0.4627
22.539,0,0.5334,0.4782,0.4666
22.640,0,0.5207,0.5173,0.4793
22.736,0,0.5011,0.5580,0.4989
22.840,0,0.4738,0.6081,0.5262
22.940,0,0.4833,0.4879,0.5167
23.040,0,0.4931,0.4776,0.5069
23.139,0,0.5052,0.4583,0.4948
23.240,0,0.5429,0.3440,0.4571
23.339,0,0.5907,0.2659,0.4093
23.439,0,0.6419,0.2044,0.3581
23.537,0,0.6925,0.1559,0.3075
23.640,0,0.7209,0.1937,0.2791
23.734,0,0.7295,0.2447,0.2705
23.839,0,0.6978,0.3974,0.3022
23.936,0,0.6205,0.6116,0.3795
24.040,0,0.5538,0.6463,0.4462
24.139,0,0.5234,0.5678,0.4766
24.239,0,0.5140,0.5142,0.4860
24.339,0,0.5248,0.4427,0.4752
24.440,0,0.5613,0.3292,0.4387
24.539,0,0.6126,0.2337,0.3874
24.640,0,0.6712,0.1529,0.3288
24.739,0,0.7239,0.1180,0.2761
24.840,0,0.7630,0.1196,0.2370
24.939,0,0.7876,0.1388,0.2124
25.040,0,0.8028,0.1514,0.1972
25.139,0,0.7900,0.2484,0.2100
25.240,0,0.7706,0.2875,0.2294
25.340,0,0.7657,0.2491,0.2343
25.440,0,0.7602,0.2565,0.2398
25.539,0,0.7535,0.2663,0.2465
25.640,0,0.7509,0.2571,0.2491
25.740,0,0.7484,0.2589,0.2516
25.840,0,0.7476,0.2550,0.2524
25.940,0,0.7537,0.2278,0.2463
26.040,0,0.7666,0.1948,0.2334
26.167,0,0.7740,0.2040,0.2260
26.233,0,0.7878,0.1708,0.2122
26.340,0,0.8052,0.1427,0.1948
26.440,0,0.8036,0.2012,0.1964
26.539,0,0.8017,0.2040,0.1983
26.640,0,0.8104,0.1633,0.1896
26.740,0,0.8230,0.1394,0.1770
26.840,0,0.8467,0.0820,0.1533
26.940,0,0.8810,0.0160,0.1190
27.039,0,0.9106,0.0007,0.0894
27.139,0,0.9327,0.0010,0.0673
27.240,0,0.9492,0.0012,0.0508
27.338,0,0.9616,0.0013,0.0384
27.440,0,0.9711,0.0003,0.0289
27.538,0,0.9782,0.0006,0.0218
27.639,0,0.9831,0.0020,0.0169
27.739,0,0.9870,0.0013,0.0130
27.839,0,0.9887,0.0063,0.0113
27.939,0,0.9897,0.0073,0.0103
28.039,0,0.9843,0.0318,0.0157
28.132,0,0.9734,0.0593,0.0266
28.239,0,0.9425,0.1504,0.0575
28.339,0,0.8693,0.3503,0.1307
28.439,0,0.7726,0.5174,0.2274
28.537,0,0.7053,0.4967,0.2947
28.640,0,0.6759,0.4122,0.3241
28.738,0,0.6780,0.3158,0.3220
28.839,0,0.6949,0.2544,0.3051
28.935,0,0.7144,0.2270,0.2856
29.039,0,0.7390,0.1874,0.2610
29.139,0,0.7724,0.1272,0.2276
29.240,0,0.8044,0.0998,0.1956
29.339,0,0.8250,0.1132,0.1750
29.439,0,0.8476,0.0847,0.1524
29.538,0,0.8531,0.1303,0.1469
29.639,0,0.8498,0.1599,0.1502
29.739,0,0.8526,0.1391,0.1474
29.839,0,0.8401,0.1974,0.1599
29.937,0,0.8182,0.2474,0.1818
30.039,0,0.7653,0.3933,0.2347
30.135,0,0.6987,0.5010,0.3013
30.239,0,0.6373,0.5469,0.3627
30.338,0,0.5962,0.5271,0.4038
30.439,0,0.5637,0.5340,0.4363
30.537,0,0.5505,0.4891,0.4495
30.639,0,0.5204,0.5698,0.4796
30.738,0,0.4983,0.5680,0.5017
30.839,0,0.5269,0.3873,0.4731
30.936,0,0.6009,0.1771,0.3991
31.040,0,0.6645,0.1449,0.3355
31.139,0,0.7233,0.1000,0.2767
31.239,0,0.7675,0.1001,0.2325
31.371,0,0.7962,0.1178,0.2038
31.432,0,0.8157,0.1259,0.1843
31.539,0,0.8337,0.1120,0.1663
31.640,0,0.8460,0.1172,0.1540
31.739,0,0.8497,0.1392,0.1503
31.840,0,0.8342,0.2122,0.1658
31.939,0,0.7685,0.4286,0.2315
32.040,0,0.6758,0.6023,0.3242
32.140,0,0.5623,0.7780,0.4377
32.240,0,0.4704,0.8054,0.5296
32.338,0,0.4504,0.6096,0.5496
32.439,0,0.4792,0.4346,0.5208
32.539,0,0.5540,0.2216,0.4460
32.640,0,0.6219,0.1743,0.3781
32.733,0,0.6686,0.1913,0.3314
32.839,0,0.7007,0.2031,0.2993
32.940,0,0.7295,0.1838,0.2705
33.040,0,0.7524,0.1790,0.2476
33.126,0,0.7702,0.1766,0.2298
33.239,0,0.7717,0.2237,0.2283
33.339,0,0.7702,0.2345,0.2298
33.440,0,0.7740,0.2143,0.2260
33.537,0,0.7695,0.2442,0.2305
33.639,0,0.7575,0.2782,0.2425
33.740,0,0.7439,0.2971,0.2561
33.840,0,0.7361,0.2872,0.2639
33.939,0,0.7833,0.0751,0.2167
34.039,0,0.8286,0.0357,0.1714
34.139,0,0.8708,0.0024,0.1292
34.240,0,0.9029,0.0009,0.0971
34.338,0,0.9270,0.0008,0.0730
34.440,0,0.9439,0.0054,0.0561
34.539,0,0.9555,0.0098,0.0445
34.640,0,0.9636,0.0120,0.0364
34.739,0,0.9702,0.0100,0.0298
34.840,0,0.9773,0.0014,0.0227
34.939,0,0.9820,0.0039,0.0180
35.040,0,0.9857,0.0033,0.0143
35.139,0,0.9877,0.0063,0.0123
35.240,0,0.9891,0.0066,0.0109
35.338,0,0.9915,0.0014,0.0085
35.439,0,0.9923,0.0054,0.0077
35.535,0,0.9928,0.0054,0.0072
35.639,0,0.9928,0.0073,0.0072
35.735,0,0.9727,0.0876,0.0273
35.840,0,0.9525,0.1082,0.0475
35.939,0,0.9188,0.1824,0.0812
36.039,0,0.8577,0.3255,0.1423
36.137,0,0.7715,0.4873,0.2285
36.260,0,0.6585,0.6802,0.3415
36.332,0,0.5634,0.7222,0.4366
36.438,0,0.5064,0.6645,0.4936
36.539,0,0.4814,0.5935,0.5186
36.639,0,0.5034,0.4308,0.4966
36.765,0,0.5133,0.4568,0.4867
36.838,0,0.5335,0.4060,0.4665
36.939,0,0.5703,0.3192,0.4297
37.039,0,0.6063,0.2859,0.3937
37.138,0,0.6494,0.2211,0.3506
37.239,0,0.7062,0.1233,0.2938
37.339,0,0.7481,0.1263,0.2519
37.439,0,0.7708,0.1612,0.2292
37.538,0,0.7837,0.1774,0.2163
37.638,0,0.7985,0.1572,0.2015
37.738,0,0.7986,0.2010,0.2014
37.839,0,0.8053,0.1748,0.1947
37.939,0,0.8057,0.1931,0.1943
38.039,0,0.8025,0.2071,0.1975
38.139,0,0.7984,0.2140,0.2016
38.239,0,0.7919,0.2274,0.2081
38.338,0,0.7934,0.2023,0.2066
38.439,0,0.7852,0.2392,0.2148
38.538,0,0.7840,0.2196,0.2160
38.638,0,0.7841,0.2159,0.2159
38.737,0,0.7869,0.2047,0.2131
38.839,0,0.7964,0.1752,0.2036
38.938,0,0.8006,0.1867,0.1994
39.038,0,0.8023,0.1925,0.1977
39.138,0,0.7873,0.2578,0.2127
39.239,0,0.7699,0.2825,0.2301
39.337,0,0.7293,0.3922,0.2707
39.438,0,0.6785,0.4739,0.3215
39.538,0,0.6335,0.5014,0.3665
39.646,0,0.5922,0.5317,0.4078
39.738,0,0.5536,0.5622,0.4464
39.839,0,0.5285,0.5469,0.4715
39.939,0,0.5279,0.4739,0.4721
40.038,0,0.5364,0.4382,0.4636
40.138,0,0.5502,0.4083,0.4498
40.239,0,0.5738,0.3555,0.4262
40.338,0,0.5749,0.4216,0.4251
40.439,0,0.5673,0.4558,0.4327
40.538,0,0.5514,0.4964,0.4486
40.639,0,0.5375,0.5039,0.4625
40.739,0,0.5264,0.5070,0.4736
40.839,0,0.5361,0.4349,0.4639
40.939,0,0.5768,0.3011,0.4232
41.039,0,0.6234,0.2366,0.3766
41.139,0,0.6635,0.2162,0.3365
41.239,0,0.6782,0.2776,0.3218
41.339,0,0.6427,0.4639,0.3573
41.439,0,0.5900,0.5679,0.4100
41.538,0,0.5512,0.5651,0.4488
41.639,0,0.5317,0.5268,0.4683
41.740,0,0.5145,0.5370,0.4855
41.839,0,0.5067,0.5168,0.4933
41.940,0,0.4956,0.5375,0.5044
42.039,0,0.4915,0.5210,0.5085
42.140,0,0.5067,0.4477,0.4933
42.239,0,0.5359,0.3766,0.4641
42.340,0,0.5928,0.2364,0.4072
42.439,0,0.6712,0.0937,0.3288
42.539,0,0.7464,0.0280,0.2536
42.639,0,0.8090,0.0033,0.1910
42.738,0,0.8552,0.0060,0.1448
42.839,0,0.8912,0.0009,0.1088
42.939,0,0.9182,0.0009,0.0818
43.039,0,0.9374,0.0049,0.0626
43.139,0,0.9529,0.0005,0.0471
43.239,0,0.9647,0.0002,0.0353
43.338,0,0.9735,0.0002,0.0265
43.439,0,0.9800,0.0002,0.0200
43.536,0,0.9850,0.0003,0.0150
43.639,0,0.9882,0.0023,0.0118
43.740,0,0.9907,0.0016,0.0093
43.839,0,0.9926,0.0018,0.0074
43.939,0,0.9940,0.0017,0.0060
44.039,0,0.9949,0.0026,0.0051
44.139,0,0.9920,0.0166,0.0080
44.239,0,0.9806,0.0537,0.0194
44.339,0,0.9392,0.1851,0.0608
44.443,0,0.8500,0.4175,0.1500
44.539,0,0.7475,0.5601,0.2525
44.639,0,0.6564,0.6166,0.3436
44.739,0,0.5665,0.7033,0.4335
44.839,0,0.5124,0.6500,0.4876
44.942,0,0.5057,0.5142,0.4943
45.039,0,0.5185,0.4431,0.4815
45.141,0,0.5233,0.4623,0.4767
45.238,0,0.5064,0.5445,0.4936
45.338,0,0.4843,0.5818,0.5157
45.438,1,0.5591,0.6892,0.5591
45.538,1,0.5785,0.6369,0.5785
45.639,1,0.5883,0.6177,0.5883
45.739,1,0.5910,0.5992,0.5910
45.838,1,0.5816,0.5534,0.5816
45.938,1,0.5812,0.5797,0.5812
46.038,1,0.5809,0.5802,0.5809
46.138,1,0.5807,0.5800,0.5807
46.238,1,0.5820,0.5861,0.5820
46.338,1,0.5742,0.5506,0.5742
46.438,1,0.5640,0.5335,0.5640
46.538,1,0.5574,0.5375,0.5574
46.638,0,0.4537,0.5129,0.5463
46.738,0,0.4742,0.4643,0.5258
46.838,0,0.4892,0.4658,0.5108
46.939,0,0.5150,0.4077,0.4850
47.038,0,0.5320,0.4170,0.4680
47.138,0,0.5398,0.4368,0.4602
47.238,0,0.5470,0.4313,0.4530
47.338,0,0.5441,0.4647,0.4559
47.438,0,0.5213,0.5470,0.4787
47.538,0,0.4731,0.6716,0.5269
47.638,1,0.5583,0.6524,0.5583
47.739,1,0.5809,0.6487,0.5809
47.839,1,0.5893,0.6145,0.5893
47.938,1,0.6085,0.6663,0.6085
48.038,1,0.6161,0.6387,0.6161
48.138,1,0.6097,0.5906,0.6097
48.239,1,0.5772,0.4796,0.5772
48.339,1,0.5522,0.4773,0.5522
48.438,0,0.4704,0.4619,0.5296
48.539,0,0.4913,0.4458,0.5087
48.639,0,0.4970,0.4859,0.5030
48.738,0,0.4905,0.5291,0.5095
48.839,0,0.4856,0.5291,0.5144
48.938,0,0.4633,0.6035,0.5367
49.038,1,0.5696,0.6682,0.5696
49.138,1,0.6002,0.6923,0.6002
49.238,1,0.6214,0.6851,0.6214
49.338,1,0.6251,0.6361,0.6251
49.438,1,0.6371,0.6729,0.6371
49.562,1,0.6417,0.6555,0.6417
49.631,1,0.6358,0.6183,0.6358
49.738,1,0.6299,0.6122,0.6299
49.838,1,0.6207,0.5931,0.6207
49.939,1,0.6189,0.6134,0.6189
50.038,1,0.6221,0.6319,0.6221
50.140,1,0.6236,0.6278,0.6236
50.238,1,0.6210,0.6132,0.6210
50.338,1,0.6128,0.5882,0.6128
50.438,1,0.5969,0.5492,0.5969
50.538,1,0.5911,0.5739,0.5911
50.639,1,0.5704,0.5080,0.5704
50.739,0,0.4566,0.4624,0.5434
50.839,0,0.4730,0.4777,0.5270
50.938,0,0.4867,0.4723,0.5133
51.038,0,0.5034,0.4466,0.4966
51.138,0,0.5122,0.4614,0.4878
51.238,0,0.5078,0.5055,0.4922
51.339,0,0.5034,0.5097,0.4966
51.439,0,0.5127,0.4593,0.4873
51.540,0,0.5227,0.4472,0.4773
51.639,0,0.5127,0.5173,0.4873
51.740,0,0.5014,0.5327,0.4986
51.839,0,0.4825,0.5743,0.5175
51.939,0,0.4604,0.6057,0.5396
52.039,1,0.5545,0.5991,0.5545
52.138,1,0.5668,0.6038,0.5668
52.239,1,0.5665,0.5655,0.5665
52.339,1,0.5659,0.5641,0.5659
52.439,1,0.5631,0.5545,0.5631
52.549,0,0.4524,0.5011,0.5476
52.639,0,0.4718,0.4701,0.5282
52.739,0,0.4756,0.5128,0.5244
52.838,0,0.4662,0.5621,0.5338
52.938,1,0.5501,0.5992,0.5501
53.039,1,0.5610,0.5934,0.5610
53.139,1,0.5623,0.5663,0.5623
53.238,1,0.5641,0.5697,0.5641
53.339,1,0.5866,0.6538,0.5866
53.438,1,0.6027,0.6511,0.6027
53.538,1,0.6009,0.5956,0.6009
53.639,1,0.6011,0.6015,0.6011
53.738,1,0.6299,0.7163,0.6299
53.839,1,0.6453,0.6916,0.6453
53.939,1,0.6485,0.6581,0.6485
54.037,1,0.6368,0.6016,0.6368
54.149,1,0.6109,0.5332,0.6109
54.237,1,0.5845,0.5053,0.5845
54.337,1,0.5725,0.5365,0.5725
54.438,1,0.5576,0.5129,0.5576
54.538,0,0.4510,0.5231,0.5490
54.638,0,0.4568,0.5261,0.5432
54.738,0,0.4516,0.5638,0.5484
54.838,1,0.5536,0.5692,0.5536
54.938,1,0.5575,0.5691,0.5575
55.037,1,0.5604,0.5692,0.5604
55.138,1,0.5649,0.5784,0.5649
55.238,1,0.5717,0.5921,0.5717
55.338,1,0.5730,0.5769,0.5730
55.438,1,0.5858,0.6241,0.5858
55.538,1,0.6043,0.6600,0.6043
55.638,1,0.6203,0.6684,0.6203
55.738,1,0.6355,0.6811,0.6355
55.838,1,0.6392,0.6504,0.6392
55.938,1,0.6238,0.5774,0.6238
56.038,1,0.6130,0.5809,0.6130
56.138,1,0.6094,0.5985,0.6094
56.238,1,0.6025,0.5820,0.6025
56.338,1,0.5984,0.5860,0.5984
56.438,1,0.5945,0.5826,0.5945
56.538,1,0.5782,0.5295,0.5782
56.638,1,0.5737,0.5603,0.5737
56.737,1,0.5764,0.5843,0.5764
56.838,1,0.5834,0.6044,0.5834
56.938,1,0.5906,0.6122,0.5906
57.038,1,0.5933,0.6017,0.5933
57.138,1,0.5975,0.6100,0.5975
57.238,1,0.5878,0.5586,0.5878
57.338,1,0.5778,0.5479,0.5778
57.438,1,0.5555,0.4885,0.5555
57.538,0,0.4783,0.4204,0.5217
57.638,0,0.5424,0.2654,0.4576
57.738,0,0.6402,0.0664,0.3598
57.838,0,0.7182,0.0475,0.2818
57.938,0,0.7861,0.0105,0.2139
58.038,0,0.8214,0.0724,0.1786
58.138,0,0.7964,0.2786,0.2036
58.238,0,0.7760,0.2853,0.2240
58.338,0,0.7576,0.2974,0.2424
58.438,0,0.7456,0.2905,0.2544
58.537,0,0.7503,0.2355,0.2497
58.638,0,0.7556,0.2288,0.2444
58.737,0,0.7517,0.2600,0.2483
58.838,0,0.7227,0.3641,0.2773
58.937,0,0.6934,0.3947,0.3066
59.038,0,0.6940,0.3041,0.3060
59.138,0,0.7086,0.2474,0.2914
59.239,0,0.7166,0.2597,0.2834
59.338,0,0.7233,0.2564,0.2767
59.438,0,0.7279,0.2582,0.2721
59.538,0,0.6594,0.5461,0.3406
59.638,0,0.5886,0.6237,0.4114
59.738,0,0.5256,0.6637,0.4744
59.838,0,0.5085,0.5426,0.4915
59.939,0,0.5204,0.4440,0.4796
60.036,0,0.5459,0.3777,0.4541
60.139,0,0.5950,0.2577,0.4050
60.238,0,0.6591,0.1485,0.3409
60.338,0,0.7136,0.1230,0.2864
60.440,0,0.7570,0.1126,0.2430
60.538,0,0.7595,0.2330,0.2405
60.638,0,0.7642,0.2216,0.2358
60.738,0,0.7521,0.2845,0.2479
60.838,0,0.7398,0.2970,0.2602
60.938,0,0.6981,0.4269,0.3019
61.038,0,0.6921,0.3258,0.3079
61.138,0,0.6970,0.2884,0.3030
61.239,0,0.7024,0.2814,0.2976
61.339,0,0.7296,0.1888,0.2704
61.438,0,0.7620,0.1410,0.2380
61.538,0,0.7406,0.3234,0.2594
61.639,0,0.7001,0.4213,0.2999
61.738,0,0.6345,0.5625,0.3655
61.831,0,0.5653,0.6424,0.4347
61.939,0,0.5066,0.6694,0.4934
62.039,0,0.4707,0.6371,0.5293
62.138,0,0.4663,0.5469,0.5337
62.232,0,0.4747,0.4999,0.5253
62.338,0,0.4920,0.4561,0.5080
62.438,0,0.4985,0.4821,0.5015
62.538,0,0.4739,0.6001,0.5261
62.639,0,0.4554,0.6001,0.5446
62.733,1,0.5696,0.6445,0.5696
62.860,1,0.5876,0.6415,0.5876
62.933,1,0.6009,0.6408,0.6009
63.038,1,0.5911,0.5618,0.5911
63.136,1,0.5736,0.5209,0.5736
63.237,0,0.4603,0.4380,0.5397
63.331,0,0.5005,0.3788,0.4995
63.438,0,0.5311,0.3771,0.4689
63.536,0,0.5752,0.2925,0.4248
63.631,0,0.6441,0.1494,0.3559
63.733,0,0.7284,0.0186,0.2716
63.830,0,0.7955,0.0031,0.2045
63.930,0,0.8456,0.0042,0.1544
64.037,0,0.8832,0.0038,0.1168
64.137,0,0.9107,0.0068,0.0893
64.237,0,0.9297,0.0134,0.0703
64.337,0,0.9420,0.0210,0.0580
64.438,0,0.9433,0.0530,0.0567
64.538,0,0.9416,0.0633,0.0584
64.637,0,0.9316,0.0985,0.0684
64.738,0,0.9181,0.1223,0.0819
64.838,0,0.8881,0.2019,0.1119
64.937,0,0.8585,0.2302,0.1415
65.037,0,0.8266,0.2692,0.1734
65.137,0,0.7908,0.3167,0.2092
65.237,0,0.7538,0.3570,0.2462
65.337,0,0.7401,0.3011,0.2599
65.438,0,0.7130,0.3680,0.2870
65.538,0,0.6909,0.3754,0.3091
65.638,0,0.6692,0.3959,0.3308
65.738,0,0.6387,0.4529,0.3613
65.838,0,0.6182,0.4431,0.3818
65.938,0,0.6253,0.3535,0.3747
66.038,0,0.6582,0.2432,0.3418
66.137,0,0.7165,0.1087,0.2835
66.237,0,0.7671,0.0811,0.2329
66.338,0,0.8203,0.0199,0.1797
66.439,0,0.8637,0.0061,0.1363
66.538,0,0.8977,0.0003,0.1023
66.637,0,0.9211,0.0088,0.0789
66.738,0,0.9313,0.0379,0.0687
66.844,0,0.9381,0.0417,0.0619
66.934,0,0.9183,0.1410,0.0817
67.037,0,0.8644,0.2974,0.1356
67.138,0,0.7875,0.4432,0.2125
67.237,0,0.6901,0.6020,0.3099
